"edge_id","source_file","source_line","source_column_1based","expose","reference_scope","visible_text","reference_form","reference_type","destination_stable_id","destination_label","resolution_basis","resolution_status","revision"
"SGA5-EDGE-001273","SGA5_English_sync_workpass.tex","5864","8","IIIB","III","III 1.6","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00145","sga5:III:subsection:1.6","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001274","SGA5_English_sync_workpass.tex","5868","38","IIIB","IIIB","6.2.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00486","sga5:IIIB:equation:6.2.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001275","SGA5_English_sync_workpass.tex","5888","49","IIIB","III","III 2.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00160","sga5:III:equation:2.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001276","SGA5_English_sync_workpass.tex","5894","29","IIIB","IIIB","5.4.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00423","sga5:IIIB:equation:5.4.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001277","SGA5_English_sync_workpass.tex","5906","33","IIIB","IIIB","5.3.6","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00420","sga5:IIIB:equation:5.3.6","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001278","SGA5_English_sync_workpass.tex","5906","108","IIIB","III","III 2.3","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00171","sga5:III:proposition:2.3","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001279","SGA5_English_sync_workpass.tex","5906","123","IIIB","IIIB","6.2.3","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00488","sga5:IIIB:equation:6.2.3","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001280","SGA5_English_sync_workpass.tex","5906","203","IIIB","IIIB","6.2.3","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00488","sga5:IIIB:equation:6.2.3","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001281","SGA5_English_sync_workpass.tex","5942","51","IIIB","IIIB","6.2.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00487","sga5:IIIB:equation:6.2.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001282","SGA5_English_sync_workpass.tex","5953","20","IIIB","III","III 3.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00188","sga5:III:equation:3.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001283","SGA5_English_sync_workpass.tex","5955","153","IIIB","III","III 3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00192","sga5:III:equation:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001284","SGA5_English_sync_workpass.tex","5962","30","IIIB","IIIB","6.4.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00494","sga5:IIIB:equation:6.4.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001285","SGA5_English_sync_workpass.tex","5971","74","IIIB","III","III 3.7.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00213","sga5:III:equation:3.7.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001286","SGA5_English_sync_workpass.tex","5971","166","IIIB","III","III 3.7.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00217","sga5:III:equation:3.7.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001287","SGA5_English_sync_workpass.tex","5971","179","IIIB","III","III 3.7.6","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00218","sga5:III:equation:3.7.6","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001288","SGA5_English_sync_workpass.tex","6012","26","IIIB","IIIB","5.3.5","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00419","sga5:IIIB:equation:5.3.5","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001289","SGA5_English_sync_workpass.tex","6018","57","IIIB","IIIB","6.5.3","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00500","sga5:IIIB:equation:6.5.3","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001290","SGA5_English_sync_workpass.tex","6022","4","IIIB","IIIB","5.6.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00426","sga5:IIIB:equation:5.6.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001291","SGA5_English_sync_workpass.tex","6048","90","IIIB","IIIB","6.5.8","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00505","sga5:IIIB:equation:6.5.8","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001292","SGA5_English_sync_workpass.tex","6048","97","IIIB","IIIB","6.5.9","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00506","sga5:IIIB:equation:6.5.9","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001293","SGA5_English_sync_workpass.tex","6057","23","IIIB","III","III 4.2.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00231","sga5:III:equation:4.2.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001294","SGA5_English_sync_workpass.tex","6061","12","IIIB","IIIB","6.5.8","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00505","sga5:IIIB:equation:6.5.8","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001295","SGA5_English_sync_workpass.tex","6061","41","IIIB","III","III 4.2.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00229","sga5:III:equation:4.2.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001296","SGA5_English_sync_workpass.tex","6081","21","IIIB","IIIB","6.4.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00494","sga5:IIIB:equation:6.4.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001297","SGA5_English_sync_workpass.tex","6086","4","IIIB","IIIB","5.3.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00415","sga5:IIIB:equation:5.3.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001298","SGA5_English_sync_workpass.tex","6090","48","IIIB","IIIB","5.3.6","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00420","sga5:IIIB:equation:5.3.6","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001299","SGA5_English_sync_workpass.tex","6094","135","IIIB","III","III 1.7.6","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00156","sga5:III:equation:1.7.6","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001300","SGA5_English_sync_workpass.tex","6100","69","IIIB","III","III 4.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00225","sga5:III:subsection:4.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001301","SGA5_English_sync_workpass.tex","6118","116","IIIB","III","III 5.2","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00270","sga5:III:subsection:5.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001302","SGA5_English_sync_workpass.tex","6123","35","IIIB","III","III 5.2.9","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00279","sga5:III:equation:5.2.9","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001303","SGA5_English_sync_workpass.tex","6128","24","IIIB","III","III 4.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00235","sga5:III:theorem:4.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001304","SGA5_English_sync_workpass.tex","6128","159","IIIB","III","III 4.4.0","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00236","sga5:III:equation:4.4.0","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001305","SGA5_English_sync_workpass.tex","6128","256","IIIB","III","III 4.4.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00237","sga5:III:equation:4.4.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001306","SGA5_English_sync_workpass.tex","6128","386","IIIB","III","III 4.5.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00245","sga5:III:equation:4.5.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001307","SGA5_English_sync_workpass.tex","6137","31","IIIB","III","III 4.4.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00237","sga5:III:equation:4.4.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001308","SGA5_English_sync_workpass.tex","6143","201","IIIB","IIIB","6.5.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00500","sga5:IIIB:equation:6.5.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001309","SGA5_English_sync_workpass.tex","6143","208","IIIB","IIIB","6.5.8","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00505","sga5:IIIB:equation:6.5.8","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001310","SGA5_English_sync_workpass.tex","6143","215","IIIB","IIIB","6.5.9","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00506","sga5:IIIB:equation:6.5.9","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001311","SGA5_English_sync_workpass.tex","6143","300","IIIB","IIIB","5.6.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00427","sga5:IIIB:equation:5.6.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001312","SGA5_English_sync_workpass.tex","6153","39","IIIB","IIIB","5.9.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00445","sga5:IIIB:equation:5.9.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001313","SGA5_English_sync_workpass.tex","6153","46","IIIB","IIIB","5.9.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00446","sga5:IIIB:equation:5.9.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001314","SGA5_English_sync_workpass.tex","6183","166","IIIB","IIIB","5.10.9","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00458","sga5:IIIB:proposition:5.10.9","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001315","SGA5_English_sync_workpass.tex","6208","37","IIIB","III","III 5.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00281","sga5:III:subsection:5.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001316","SGA5_English_sync_workpass.tex","6215","62","IIIB","IIIB","5.12.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00472","sga5:IIIB:equation:5.12.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001317","SGA5_English_sync_workpass.tex","6215","70","IIIB","IIIB","5.12.3","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00474","sga5:IIIB:equation:5.12.3","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001318","SGA5_English_sync_workpass.tex","6236","11","IIIB","III","III 1.7.6","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00156","sga5:III:equation:1.7.6","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001319","SGA5_English_sync_workpass.tex","6236","39","IIIB","IIIB","5.9.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00445","sga5:IIIB:equation:5.9.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001320","SGA5_English_sync_workpass.tex","6254","560","IIIB","IIIB","6.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00485","sga5:IIIB:subsection:6.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001321","SGA5_English_sync_workpass.tex","6254","567","IIIB","IIIB","6.8","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00520","sga5:IIIB:subsection:6.8","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001322","SGA5_English_sync_workpass.tex","6260","271","IIIB","IIIB","6.4.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00494","sga5:IIIB:equation:6.4.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001323","SGA5_English_sync_workpass.tex","6266","57","IIIB","IIIB","6.5","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00497","sga5:IIIB:subsection:6.5","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001324","SGA5_English_sync_workpass.tex","6285","1","IIIB","IIIB","6.5.9","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00506","sga5:IIIB:equation:6.5.9","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001325","SGA5_English_sync_workpass.tex","6301","80","IIIB","IIIB","5.11.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00465","sga5:IIIB:equation:5.11.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001326","SGA5_English_sync_workpass.tex","6312","165","IIIB","IIIB","6.10.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00527","sga5:IIIB:equation:6.10.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001327","SGA5_English_sync_workpass.tex","6322","14","IIIB","IIIB","6.10.3","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00528","sga5:IIIB:equation:6.10.3","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001328","SGA5_English_sync_workpass.tex","6342","138","IIIB","IIIB","6.5.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00498","sga5:IIIB:equation:6.5.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001329","SGA5_English_sync_workpass.tex","6396","5","IIIB","IIIB","6.12.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00538","sga5:IIIB:equation:6.12.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001330","SGA5_English_sync_workpass.tex","6396","58","IIIB","III","III 4.5.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00245","sga5:III:equation:4.5.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001331","SGA5_English_sync_workpass.tex","6551","33","IIIB","III","III 4.13.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00259","sga5:III:equation:4.13.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001332","SGA5_English_sync_workpass.tex","6571","71","IIIB","III","III 4.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00234","sga5:III:example:4.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001333","SGA5_English_sync_workpass.tex","6571","500","IIIB","III","III 4.7","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00247","sga5:III:corollary:4.7","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001334","SGA5_English_sync_workpass.tex","6578","40","IIIB","IIIB","6.11.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00532","sga5:IIIB:equation:6.11.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001335","SGA5_English_sync_workpass.tex","6590","314","IIIB","IIIB","6.14.7","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00548","sga5:IIIB:equation:6.14.7","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001336","SGA5_English_sync_workpass.tex","6604","10","IIIB","IIIB","6.16","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00550","sga5:IIIB:proposition:6.16","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001337","SGA5_English_sync_workpass.tex","6604","210","IIIB","IIIB","6.14.6","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00547","sga5:IIIB:equation:6.14.6","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001338","SGA5_English_sync_workpass.tex","6604","221","IIIB","IIIB","6.14.7","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00548","sga5:IIIB:equation:6.14.7","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001339","SGA5_English_sync_workpass.tex","6622","22","IIIB","IIIB","6.16","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00550","sga5:IIIB:proposition:6.16","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001340","SGA5_English_sync_workpass.tex","6625","149","IIIB","IIIB","6.17","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00552","sga5:IIIB:corollary:6.17","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001341","SGA5_English_sync_workpass.tex","6625","259","IIIB","XII","XII 4.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-01017","sga5:XII:conjecture:4.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001342","SGA5_English_sync_workpass.tex","6627","23","IIIB","IIIB","5.13","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00477","sga5:IIIB:subsubsection:5.13","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001343","SGA5_English_sync_workpass.tex","6627","94","IIIB","IIIB","6.12","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00537","sga5:IIIB:proposition:6.12","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001344","SGA5_English_sync_workpass.tex","6627","100","IIIB","IIIB","6.13","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00539","sga5:IIIB:subsection:6.13","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001345","SGA5_English_sync_workpass.tex","6627","106","IIIB","IIIB","6.16","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00550","sga5:IIIB:proposition:6.16","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001346","SGA5_English_sync_workpass.tex","6627","112","IIIB","IIIB","6.17","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00552","sga5:IIIB:corollary:6.17","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001347","SGA5_English_sync_workpass.tex","6649","60","IIIB","IIIB","6.18.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00556","sga5:IIIB:equation:6.18.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001348","SGA5_English_sync_workpass.tex","6717","50","IIIB","IIIB","6.11.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00532","sga5:IIIB:equation:6.11.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001349","SGA5_English_sync_workpass.tex","6760","379","IIIB","III","III 3.5 b)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00205","sga5:III:corollary:3.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001350","SGA5_English_sync_workpass.tex","6760","391","IIIB","III","3.7","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00212","sga5:III:subsection:3.7","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001351","SGA5_English_sync_workpass.tex","6762","10","IIIB","IIIB","6.19","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00558","sga5:IIIB:proposition:6.19","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001352","SGA5_English_sync_workpass.tex","6822","5","IIIB","IIIB","6.15","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00549","sga5:IIIB:subsection:6.15","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001353","SGA5_English_sync_workpass.tex","6822","43","IIIB","IIIB","6.22","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00564","sga5:IIIB:corollary:6.22","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001354","SGA5_English_sync_workpass.tex","6864","57","IIIB","IIIB","6.5.3","exhaustive_dotted_locator","target_exists_in_mathematical_reference_label","SGA5-TARGET-00500","sga5:IIIB:equation:6.5.3","target_exists_in_mathematical_reference_label","compiled_pending_validation","R9"
"SGA5-EDGE-001355","SGA5_English_sync_workpass.tex","6878","275","IIIB","IIIB","6.5.5","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00502","sga5:IIIB:equation:6.5.5","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001356","SGA5_English_sync_workpass.tex","6899","246","IIIB","IIIB","5.12.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00476","sga5:IIIB:equation:5.12.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001357","SGA5_English_sync_workpass.tex","6908","22","IIIB","IIIB","6.17","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00552","sga5:IIIB:corollary:6.17","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001358","SGA5_English_sync_workpass.tex","6908","136","IIIB","XII","XII 6.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-01041","sga5:XII:subsection:6.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001359","SGA5_English_sync_workpass.tex","6908","377","IIIB","IIIB","6.23.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00567","sga5:IIIB:equation:6.23.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001360","SGA5_English_sync_workpass.tex","6908","425","IIIB","III","III 4.7","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00247","sga5:III:corollary:4.7","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001361","SGA5_English_sync_workpass.tex","6908","471","IIIB","XII","XII 6.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-01044","sga5:XII:subsection:6.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001362","SGA5_English_sync_workpass.tex","7188","110","V","V","2.3.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00591","sga5:V:definition:2.3.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-001363","SGA5_English_sync_workpass.tex","7507","103","V","V","3.1.3 (i)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001364","SGA5_English_sync_workpass.tex","7523","155","V","V","3.1.3 (ii)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001365","SGA5_English_sync_workpass.tex","7591","82","V","V","4.1.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00618","sga5:V:subsubsection:4.1.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001366","SGA5_English_sync_workpass.tex","7702","55","V","V","4.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00618","sga5:V:subsubsection:4.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001367","SGA5_English_sync_workpass.tex","7702","65","V","V","4.1.2","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00621","sga5:V:definition:4.1.2","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-001368","SGA5_English_sync_workpass.tex","8008","136","V","V","3.2.4 (i)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00615","sga5:V:proposition:3.2.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001369","SGA5_English_sync_workpass.tex","8087","173","V","V","3.1.3 (ii)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001370","SGA5_English_sync_workpass.tex","8445","15","V","V","A.3.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00660","sga5:V:equation:a.3.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001371","SGA5_English_sync_workpass.tex","8498","158","VI","V","V 3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00612","sga5:V:proposition:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001372","SGA5_English_sync_workpass.tex","8505","211","VI","V","V 5.1.2","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00635","sga5:V:proposition:5.1.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001373","SGA5_English_sync_workpass.tex","8534","67","VI","V","V 5.2.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00644","sga5:V:theorem:5.2.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-001374","SGA5_English_sync_workpass.tex","8540","41","VI","V","V 3.1.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00610","sga5:V:proposition:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
