candidate_id,source_file,source_line,source_column_1based,expose,reference_scope,visible_text,candidate_kind,displayed_number,candidate_labels,reason,status,final_classification,revision
SGA5-CAND-001232,SGA5_English_sync_workpass.tex,11620,6,VII,VII,9.7.4,dotted_locator_residual,9.7.4,sga5:VII:equation:9.7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001233,SGA5_English_sync_workpass.tex,11625,6,VII,VII,9.7.5,dotted_locator_residual,9.7.5,sga5:VII:equation:9.7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001234,SGA5_English_sync_workpass.tex,11630,6,VII,VII,9.7.6,dotted_locator_residual,9.7.6,sga5:VII:equation:9.7.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001235,SGA5_English_sync_workpass.tex,11635,6,VII,VII,9.7.7,dotted_locator_residual,9.7.7,sga5:VII:equation:9.7.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001236,SGA5_English_sync_workpass.tex,11639,14,VII,VII,9.8,dotted_locator_residual,9.8,sga5:VII:subsection:9.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001237,SGA5_English_sync_workpass.tex,11644,6,VII,VII,9.8.1,dotted_locator_residual,9.8.1,sga5:VII:equation:9.8.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001238,SGA5_English_sync_workpass.tex,11653,6,VII,VII,9.8.2,dotted_locator_residual,9.8.2,sga5:VII:equation:9.8.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001239,SGA5_English_sync_workpass.tex,11669,6,VII,VII,9.8.3,dotted_locator_residual,9.8.3,sga5:VII:equation:9.8.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001240,SGA5_English_sync_workpass.tex,11674,6,VII,VII,9.8.4,dotted_locator_residual,9.8.4,sga5:VII:equation:9.8.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001241,SGA5_English_sync_workpass.tex,11683,6,VII,VII,9.8.5,dotted_locator_residual,9.8.5,sga5:VII:equation:9.8.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001242,SGA5_English_sync_workpass.tex,11688,6,VII,VII,9.8.6,dotted_locator_residual,9.8.6,sga5:VII:equation:9.8.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001243,SGA5_English_sync_workpass.tex,11692,68,VII,VII,9.8.7,dotted_locator_residual,9.8.7,sga5:VII:lemma:9.8.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001244,SGA5_English_sync_workpass.tex,11706,6,VII,VII,9.8.8,dotted_locator_residual,9.8.8,sga5:VII:equation:9.8.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001245,SGA5_English_sync_workpass.tex,11727,70,VII,VII,9.9,dotted_locator_residual,9.9,sga5:VII:theorem:9.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001246,SGA5_English_sync_workpass.tex,11747,6,VII,VII,9.9.1,dotted_locator_residual,9.9.1,sga5:VII:equation:9.9.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001247,SGA5_English_sync_workpass.tex,11761,6,VII,VII,9.9.2,dotted_locator_residual,9.9.2,sga5:VII:equation:9.9.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001248,SGA5_English_sync_workpass.tex,11770,6,VII,VII,9.9.3,dotted_locator_residual,9.9.3,sga5:VII:equation:9.9.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001249,SGA5_English_sync_workpass.tex,11775,6,VII,VII,9.9.4,dotted_locator_residual,9.9.4,sga5:VII:equation:9.9.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001250,SGA5_English_sync_workpass.tex,11807,14,VII,VII,9.10,dotted_locator_residual,9.10,sga5:VII:subsection:9.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001251,SGA5_English_sync_workpass.tex,11820,6,VII,VII,9.10.1,dotted_locator_residual,9.10.1,sga5:VII:equation:9.10.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001252,SGA5_English_sync_workpass.tex,11838,6,VII,VII,9.10.2,dotted_locator_residual,9.10.2,sga5:VII:equation:9.10.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001253,SGA5_English_sync_workpass.tex,12053,79,VIII,VIII,3.1,dotted_locator_residual,3.1,sga5:VIII:proposition:3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001254,SGA5_English_sync_workpass.tex,12134,79,VIII,VIII,4.1,dotted_locator_residual,4.1,sga5:VIII:proposition:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001255,SGA5_English_sync_workpass.tex,12159,167,VIII,I,I 2.7,dotted_locator_residual,2.7,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001256,SGA5_English_sync_workpass.tex,12181,22,VIII,IV,IV 1.6,dotted_locator_residual,1.6,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001257,SGA5_English_sync_workpass.tex,12226,79,VIII,VIII,5.1,dotted_locator_residual,5.1,sga5:VIII:proposition:5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001258,SGA5_English_sync_workpass.tex,12230,101,VIII,I,I 2.7,dotted_locator_residual,2.7,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001259,SGA5_English_sync_workpass.tex,12329,99,VIII,VIII,6.3,dotted_locator_residual,6.3,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001260,SGA5_English_sync_workpass.tex,12345,79,VIII,VIII,8.1,dotted_locator_residual,8.1,sga5:VIII:proposition:8.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001261,SGA5_English_sync_workpass.tex,12351,122,VIII,I,I 5.8.1,dotted_locator_residual,5.8.1,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001262,SGA5_English_sync_workpass.tex,12457,110,VIII,IV,IV 2.11.1.2,dotted_locator_residual,2.11.1.2,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001263,SGA5_English_sync_workpass.tex,12504,559,VIII,I,I 4.7.2,dotted_locator_residual,4.7.2,sga5:I:equation:4.7.2,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001264,SGA5_English_sync_workpass.tex,12552,239,X,II,II 4.12,dotted_locator_residual,4.12,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001265,SGA5_English_sync_workpass.tex,12566,64,X,X,2.1,dotted_locator_residual,2.1,sga5:X:lemma:2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001266,SGA5_English_sync_workpass.tex,12570,76,X,X,2.2,dotted_locator_residual,2.2,sga5:X:proposition:2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001267,SGA5_English_sync_workpass.tex,12571,199,X,V,V 1.7,dotted_locator_residual,1.7,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001268,SGA5_English_sync_workpass.tex,12591,8,X,VIII,VIII 5.5,dotted_locator_residual,5.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001269,SGA5_English_sync_workpass.tex,12595,7,X,VIII,VIII 5.5,dotted_locator_residual,5.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001270,SGA5_English_sync_workpass.tex,12611,335,X,VIII,VIII 7.2,dotted_locator_residual,7.2,,source_checked_same_work_target_absent,unavailable_source_target,unavailable_source_target,R9
SGA5-CAND-001271,SGA5_English_sync_workpass.tex,12611,403,X,XIV,XIV 1.1,dotted_locator_residual,1.1,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-001272,SGA5_English_sync_workpass.tex,12623,17,X,X,3.1,dotted_locator_residual,3.1,sga5:X:subsubsection:3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001273,SGA5_English_sync_workpass.tex,12651,76,X,X,3.2,dotted_locator_residual,3.2,sga5:X:proposition:3.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001274,SGA5_English_sync_workpass.tex,12659,17,X,X,3.3,dotted_locator_residual,3.3,sga5:X:subsubsection:3.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001275,SGA5_English_sync_workpass.tex,12684,6,X,X,3.3.1,dotted_locator_residual,3.3.1,sga5:X:equation:3.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001276,SGA5_English_sync_workpass.tex,12688,17,X,X,3.4,dotted_locator_residual,3.4,sga5:X:subsubsection:3.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001277,SGA5_English_sync_workpass.tex,12696,17,X,X,3.5,dotted_locator_residual,3.5,sga5:X:subsubsection:3.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001278,SGA5_English_sync_workpass.tex,12702,76,X,X,3.6,dotted_locator_residual,3.6,sga5:X:proposition:3.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001279,SGA5_English_sync_workpass.tex,12706,6,X,X,3.6.1,dotted_locator_residual,3.6.1,sga5:X:equation:3.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001280,SGA5_English_sync_workpass.tex,12711,6,X,X,3.6.2,dotted_locator_residual,3.6.2,sga5:X:equation:3.6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001281,SGA5_English_sync_workpass.tex,12717,6,X,X,3.6.3,dotted_locator_residual,3.6.3,sga5:X:equation:3.6.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001282,SGA5_English_sync_workpass.tex,12726,17,X,X,3.7,dotted_locator_residual,3.7,sga5:X:subsubsection:3.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001283,SGA5_English_sync_workpass.tex,12731,6,X,X,3.7.1,dotted_locator_residual,3.7.1,sga5:X:equation:3.7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001284,SGA5_English_sync_workpass.tex,12740,6,X,X,3.7.2,dotted_locator_residual,3.7.2,sga5:X:equation:3.7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001285,SGA5_English_sync_workpass.tex,12766,76,X,X,3.8,dotted_locator_residual,3.8,sga5:X:proposition:3.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001286,SGA5_English_sync_workpass.tex,12773,6,X,X,3.8.1,dotted_locator_residual,3.8.1,sga5:X:equation:3.8.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001287,SGA5_English_sync_workpass.tex,12779,72,X,X,3.9,dotted_locator_residual,3.9,sga5:X:corollary:3.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001288,SGA5_English_sync_workpass.tex,12785,6,X,X,3.9.1,dotted_locator_residual,3.9.1,sga5:X:equation:3.9.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001289,SGA5_English_sync_workpass.tex,12808,64,X,X,4.1,dotted_locator_residual,4.1,sga5:X:lemma:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001290,SGA5_English_sync_workpass.tex,12835,17,X,X,4.2,dotted_locator_residual,4.2,sga5:X:subsubsection:4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001291,SGA5_English_sync_workpass.tex,12852,6,X,X,4.2.1,dotted_locator_residual,4.2.1,sga5:X:equation:4.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001292,SGA5_English_sync_workpass.tex,12860,25,X,X,0.4,dotted_locator_residual,0.4,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001293,SGA5_English_sync_workpass.tex,12863,6,X,X,4.2.2,dotted_locator_residual,4.2.2,sga5:X:equation:4.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001294,SGA5_English_sync_workpass.tex,12870,6,X,X,4.2.3,dotted_locator_residual,4.2.3,sga5:X:equation:4.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001295,SGA5_English_sync_workpass.tex,12876,25,X,X,0.4,dotted_locator_residual,0.4,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001296,SGA5_English_sync_workpass.tex,12880,6,X,X,4.2.4,dotted_locator_residual,4.2.4,sga5:X:equation:4.2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001297,SGA5_English_sync_workpass.tex,12887,6,X,X,4.2.5,dotted_locator_residual,4.2.5,sga5:X:equation:4.2.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001298,SGA5_English_sync_workpass.tex,12895,24,X,X,0.4,dotted_locator_residual,0.4,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001299,SGA5_English_sync_workpass.tex,12898,6,X,X,4.2.6,dotted_locator_residual,4.2.6,sga5:X:equation:4.2.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001300,SGA5_English_sync_workpass.tex,12906,6,X,X,4.2.7,dotted_locator_residual,4.2.7,sga5:X:equation:4.2.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001301,SGA5_English_sync_workpass.tex,12910,6,X,X,4.2.8,dotted_locator_residual,4.2.8,sga5:X:equation:4.2.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001302,SGA5_English_sync_workpass.tex,12914,17,X,X,4.3,dotted_locator_residual,4.3,sga5:X:subsubsection:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001303,SGA5_English_sync_workpass.tex,12918,76,X,X,4.4,dotted_locator_residual,4.4,sga5:X:proposition:4.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001304,SGA5_English_sync_workpass.tex,12943,17,X,X,4.5,dotted_locator_residual,4.5,sga5:X:subsubsection:4.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001305,SGA5_English_sync_workpass.tex,12949,85,X,X,0.8,dotted_locator_residual,0.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001306,SGA5_English_sync_workpass.tex,12952,6,X,X,4.5.1,dotted_locator_residual,4.5.1,sga5:X:equation:4.5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001307,SGA5_English_sync_workpass.tex,12957,85,X,X,0.8,dotted_locator_residual,0.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001308,SGA5_English_sync_workpass.tex,12960,6,X,X,4.5.2,dotted_locator_residual,4.5.2,sga5:X:equation:4.5.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001309,SGA5_English_sync_workpass.tex,12965,72,X,X,0.8,dotted_locator_residual,0.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001310,SGA5_English_sync_workpass.tex,12968,6,X,X,4.5.3,dotted_locator_residual,4.5.3,sga5:X:equation:4.5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001311,SGA5_English_sync_workpass.tex,12976,17,X,X,4.6,dotted_locator_residual,4.6,sga5:X:subsubsection:4.6|sga5:X:remark:4.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001312,SGA5_English_sync_workpass.tex,12988,48,X,X,4.6,dotted_locator_residual,4.6,sga5:X:subsubsection:4.6|sga5:X:remark:4.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001313,SGA5_English_sync_workpass.tex,12992,17,X,X,5.0,dotted_locator_residual,5.0,sga5:X:subsubsection:5.0,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001314,SGA5_English_sync_workpass.tex,13014,71,X,IX,IX 1.5,dotted_locator_residual,1.5,,source_checked_same_work_target_absent,unavailable_source_target,unavailable_source_target,R9
SGA5-CAND-001315,SGA5_English_sync_workpass.tex,13023,76,X,X,5.1,dotted_locator_residual,5.1,sga5:X:proposition:5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001316,SGA5_English_sync_workpass.tex,13031,6,X,X,5.2,dotted_locator_residual,5.2,sga5:X:equation:5.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001317,SGA5_English_sync_workpass.tex,13051,6,X,X,5.2.1,dotted_locator_residual,5.2.1,sga5:X:equation:5.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001318,SGA5_English_sync_workpass.tex,13123,86,X,X,0.8,dotted_locator_residual,0.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-001319,SGA5_English_sync_workpass.tex,13126,6,X,X,5.2.2,dotted_locator_residual,5.2.2,sga5:X:equation:5.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001320,SGA5_English_sync_workpass.tex,13143,17,X,X,6.1,dotted_locator_residual,6.1,sga5:X:subsubsection:6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001321,SGA5_English_sync_workpass.tex,13155,6,X,X,6.1.1,dotted_locator_residual,6.1.1,sga5:X:equation:6.1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001322,SGA5_English_sync_workpass.tex,13189,17,X,X,6.2,dotted_locator_residual,6.2,sga5:X:subsubsection:6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001323,SGA5_English_sync_workpass.tex,13196,6,X,X,6.2.1,dotted_locator_residual,6.2.1,sga5:X:equation:6.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001324,SGA5_English_sync_workpass.tex,13203,6,X,X,6.2.2,dotted_locator_residual,6.2.2,sga5:X:equation:6.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001325,SGA5_English_sync_workpass.tex,13208,6,X,X,6.2.3,dotted_locator_residual,6.2.3,sga5:X:equation:6.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001326,SGA5_English_sync_workpass.tex,13222,68,X,X,7.1,dotted_locator_residual,7.1,sga5:X:theorem:7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001327,SGA5_English_sync_workpass.tex,13229,6,X,X,7.2,dotted_locator_residual,7.2,sga5:X:equation:7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001328,SGA5_English_sync_workpass.tex,13239,6,X,X,7.3,dotted_locator_residual,7.3,sga5:X:equation:7.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001329,SGA5_English_sync_workpass.tex,13245,62,X,X,3.1,dotted_locator_residual,3.1,sga5:X:subsubsection:3.1,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-001330,SGA5_English_sync_workpass.tex,13251,6,X,X,7.4,dotted_locator_residual,7.4,sga5:X:equation:7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001331,SGA5_English_sync_workpass.tex,13257,50,X,X,3.1,dotted_locator_residual,3.1,sga5:X:subsubsection:3.1,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-001332,SGA5_English_sync_workpass.tex,13268,6,X,X,7.5,dotted_locator_residual,7.5,sga5:X:equation:7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001333,SGA5_English_sync_workpass.tex,13295,6,X,X,7.6,dotted_locator_residual,7.6,sga5:X:equation:7.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001334,SGA5_English_sync_workpass.tex,13304,6,X,X,7.7,dotted_locator_residual,7.7,sga5:X:equation:7.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001335,SGA5_English_sync_workpass.tex,13316,6,X,X,7.8,dotted_locator_residual,7.8,sga5:X:equation:7.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001336,SGA5_English_sync_workpass.tex,13366,72,X,X,7.9,dotted_locator_residual,7.9,sga5:X:corollary:7.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001337,SGA5_English_sync_workpass.tex,13370,6,X,X,7.10,dotted_locator_residual,7.10,sga5:X:equation:7.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001338,SGA5_English_sync_workpass.tex,13375,6,X,X,7.11,dotted_locator_residual,7.11,sga5:X:equation:7.11,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001339,SGA5_English_sync_workpass.tex,13379,73,X,X,7.12,dotted_locator_residual,7.12,sga5:X:corollary:7.12,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001340,SGA5_English_sync_workpass.tex,13399,6,X,X,7.13,dotted_locator_residual,7.13,sga5:X:equation:7.13,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001341,SGA5_English_sync_workpass.tex,13406,65,X,X,7.14,dotted_locator_residual,7.14,sga5:X:lemma:7.14,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001342,SGA5_English_sync_workpass.tex,13444,6,X,X,7.15,dotted_locator_residual,7.15,sga5:X:equation:7.15,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001343,SGA5_English_sync_workpass.tex,13473,6,X,X,7.16,dotted_locator_residual,7.16,sga5:X:equation:7.16,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001344,SGA5_English_sync_workpass.tex,13583,22,XII,XII,1.1,dotted_locator_residual,1.1,sga5:XII:equation:1.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001345,SGA5_English_sync_workpass.tex,13586,22,XII,XII,1.2,dotted_locator_residual,1.2,sga5:XII:equation:1.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001346,SGA5_English_sync_workpass.tex,13605,6,XII,XII,1.3,dotted_locator_residual,1.3,sga5:XII:equation:1.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001347,SGA5_English_sync_workpass.tex,13616,6,XII,XII,1.4,dotted_locator_residual,1.4,sga5:XII:equation:1.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001348,SGA5_English_sync_workpass.tex,13617,6,XII,XII,1.5,dotted_locator_residual,1.5,sga5:XII:equation:1.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001349,SGA5_English_sync_workpass.tex,13619,104,XII,XII,5.2.1,dotted_locator_residual,5.2.1,,source_checked_external_citation_override,external_work_citation,external_work_citation,R9
SGA5-CAND-001350,SGA5_English_sync_workpass.tex,13641,6,XII,XII,2.1,dotted_locator_residual,2.1,sga5:XII:equation:2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001351,SGA5_English_sync_workpass.tex,13642,6,XII,XII,2.2,dotted_locator_residual,2.2,sga5:XII:equation:2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001352,SGA5_English_sync_workpass.tex,13643,6,XII,XII,2.3,dotted_locator_residual,2.3,sga5:XII:equation:2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001353,SGA5_English_sync_workpass.tex,13644,6,XII,XII,2.4,dotted_locator_residual,2.4,sga5:XII:equation:2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001354,SGA5_English_sync_workpass.tex,13648,6,XII,XII,2.5,dotted_locator_residual,2.5,sga5:XII:equation:2.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001355,SGA5_English_sync_workpass.tex,13649,6,XII,XII,2.6,dotted_locator_residual,2.6,sga5:XII:equation:2.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001356,SGA5_English_sync_workpass.tex,13655,6,XII,XII,2.7,dotted_locator_residual,2.7,sga5:XII:equation:2.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001357,SGA5_English_sync_workpass.tex,13656,6,XII,XII,2.8,dotted_locator_residual,2.8,sga5:XII:equation:2.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001358,SGA5_English_sync_workpass.tex,13703,22,XII,XII,3.1,dotted_locator_residual,3.1,sga5:XII:equation:3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001359,SGA5_English_sync_workpass.tex,13720,22,XII,XII,4.1,dotted_locator_residual,4.1,sga5:XII:equation:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001360,SGA5_English_sync_workpass.tex,13726,22,XII,XII,4.2,dotted_locator_residual,4.2,sga5:XII:equation:4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001361,SGA5_English_sync_workpass.tex,13731,22,XII,XII,4.3,dotted_locator_residual,4.3,sga5:XII:equation:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001362,SGA5_English_sync_workpass.tex,13734,22,XII,XII,4.4,dotted_locator_residual,4.4,sga5:XII:equation:4.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-001363,SGA5_English_sync_workpass.tex,13745,66,XII,XII,4.5,dotted_locator_residual,4.5,sga5:XII:conjecture:4.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
