stable_id,latex_label,expose,target_kind,displayed_number,title,source_file,source_line,declaration_type,aux_number,pdf_page,status
SGA5-TARGET-00463,sga5:IIIB:proposition:5.11.1,IIIB,proposition,5.11.1,Proposition 5.11.1,SGA5_English_sync_workpass.tex,5659,statement_environment,5,116,compiled_resolved
SGA5-TARGET-00464,sga5:IIIB:equation:unnumbered:5,IIIB,equation,*,Equation *,SGA5_English_sync_workpass.tex,5661,explicit_tag,{*},116,compiled_resolved
SGA5-TARGET-00465,sga5:IIIB:equation:5.11.2,IIIB,equation,5.11.2,Equation 5.11.2,SGA5_English_sync_workpass.tex,5666,explicit_tag,{5.11.2},116,compiled_resolved
SGA5-TARGET-00466,sga5:IIIB:proposition:5.11.3,IIIB,proposition,5.11.3,Proposition 5.11.3,SGA5_English_sync_workpass.tex,5674,statement_environment,5,116,compiled_resolved
SGA5-TARGET-00467,sga5:IIIB:equation:5.11.4,IIIB,equation,5.11.4,Equation 5.11.4,SGA5_English_sync_workpass.tex,5682,explicit_tag,{5.11.4},116,compiled_resolved
SGA5-TARGET-00468,sga5:IIIB:equation:unnumbered:6,IIIB,equation,*,Equation *,SGA5_English_sync_workpass.tex,5711,explicit_tag,{*},117,compiled_resolved
SGA5-TARGET-00469,sga5:IIIB:corollary:5.11.5,IIIB,corollary,5.11.5,Corollary 5.11.5,SGA5_English_sync_workpass.tex,5728,statement_environment,5,117,compiled_resolved
SGA5-TARGET-00470,sga5:IIIB:equation:5.11.5,IIIB,equation,5.11.5,Equation 5.11.5,SGA5_English_sync_workpass.tex,5730,explicit_tag,{5.11.5},117,compiled_resolved
SGA5-TARGET-00471,sga5:IIIB:subsubsection:5.12,IIIB,subsubsection,5.12,5.12. Traces and external tensor products,SGA5_English_sync_workpass.tex,5735,subsubsection,5,117,compiled_resolved
SGA5-TARGET-00472,sga5:IIIB:equation:5.12.1,IIIB,equation,5.12.1,Equation 5.12.1,SGA5_English_sync_workpass.tex,5738,explicit_tag,{5.12.1},117,compiled_resolved
SGA5-TARGET-00473,sga5:IIIB:equation:5.12.2,IIIB,equation,5.12.2,Equation 5.12.2,SGA5_English_sync_workpass.tex,5745,explicit_tag,{5.12.2},118,compiled_resolved
SGA5-TARGET-00474,sga5:IIIB:equation:5.12.3,IIIB,equation,5.12.3,Equation 5.12.3,SGA5_English_sync_workpass.tex,5749,explicit_tag,{5.12.3},118,compiled_resolved
SGA5-TARGET-00475,sga5:IIIB:equation:5.12.4,IIIB,equation,5.12.4,Equation 5.12.4,SGA5_English_sync_workpass.tex,5768,explicit_tag,{5.12.4},118,compiled_resolved
SGA5-TARGET-00476,sga5:IIIB:equation:5.12.5,IIIB,equation,5.12.5,Equation 5.12.5,SGA5_English_sync_workpass.tex,5775,explicit_tag,{5.12.5},118,compiled_resolved
SGA5-TARGET-00477,sga5:IIIB:subsubsection:5.13,IIIB,subsubsection,5.13,5.13. Traces of semilinear endomorphisms,SGA5_English_sync_workpass.tex,5784,subsubsection,5,118,compiled_resolved
SGA5-TARGET-00478,sga5:IIIB:equation:5.13.1,IIIB,equation,5.13.1,Equation 5.13.1,SGA5_English_sync_workpass.tex,5795,explicit_tag,{5.13.1},119,compiled_resolved
SGA5-TARGET-00479,sga5:IIIB:equation:5.13.2,IIIB,equation,5.13.2,Equation 5.13.2,SGA5_English_sync_workpass.tex,5799,explicit_tag,{5.13.2},119,compiled_resolved
SGA5-TARGET-00480,sga5:IIIB:equation:5.13.3,IIIB,equation,5.13.3,Equation 5.13.3,SGA5_English_sync_workpass.tex,5803,explicit_tag,{5.13.3},119,compiled_resolved
SGA5-TARGET-00481,sga5:IIIB:equation:5.13.4,IIIB,equation,5.13.4,Equation 5.13.4,SGA5_English_sync_workpass.tex,5813,explicit_tag,{5.13.4},119,compiled_resolved
SGA5-TARGET-00482,sga5:IIIB:equation:5.13.5,IIIB,equation,5.13.5,Equation 5.13.5,SGA5_English_sync_workpass.tex,5822,explicit_tag,{5.13.5},119,compiled_resolved
SGA5-TARGET-00483,sga5:IIIB:section:6,IIIB,section,6,6. Equivariant Correspondences and Divisibility of Local Terms,SGA5_English_sync_workpass.tex,5827,section,5,119,compiled_resolved
SGA5-TARGET-00484,sga5:IIIB:subsection:6.1,IIIB,subsection,6.1,6.1. Notation,SGA5_English_sync_workpass.tex,5829,subsection,5,119,compiled_resolved
SGA5-TARGET-00485,sga5:IIIB:subsection:6.2,IIIB,subsection,6.2,6.2,SGA5_English_sync_workpass.tex,5835,subsection,5,120,compiled_resolved
SGA5-TARGET-00486,sga5:IIIB:equation:6.2.1,IIIB,equation,6.2.1,Equation 6.2.1,SGA5_English_sync_workpass.tex,5857,explicit_tag,{6.2.1},120,compiled_resolved
SGA5-TARGET-00487,sga5:IIIB:equation:6.2.2,IIIB,equation,6.2.2,Equation 6.2.2,SGA5_English_sync_workpass.tex,5873,explicit_tag,{6.2.2},120,compiled_resolved
SGA5-TARGET-00488,sga5:IIIB:equation:6.2.3,IIIB,equation,6.2.3,Equation 6.2.3,SGA5_English_sync_workpass.tex,5886,explicit_tag,{6.2.3},121,compiled_resolved
SGA5-TARGET-00489,sga5:IIIB:equation:6.2.4,IIIB,equation,6.2.4,Equation 6.2.4,SGA5_English_sync_workpass.tex,5911,explicit_tag,{6.2.4},121,compiled_resolved
SGA5-TARGET-00490,sga5:IIIB:subsection:6.3,IIIB,subsection,6.3,6.3,SGA5_English_sync_workpass.tex,5914,subsection,5,121,compiled_resolved
SGA5-TARGET-00491,sga5:IIIB:equation:6.3.1,IIIB,equation,6.3.1,Equation 6.3.1,SGA5_English_sync_workpass.tex,5918,explicit_tag,{6.3.1},121,compiled_resolved
SGA5-TARGET-00492,sga5:IIIB:equation:6.3.2,IIIB,equation,6.3.2,Equation 6.3.2,SGA5_English_sync_workpass.tex,5923,explicit_tag,{6.3.2},121,compiled_resolved
SGA5-TARGET-00493,sga5:IIIB:subsection:6.4,IIIB,subsection,6.4,6.4,SGA5_English_sync_workpass.tex,5935,subsection,5,122,compiled_resolved
SGA5-TARGET-00494,sga5:IIIB:equation:6.4.1,IIIB,equation,6.4.1,Equation 6.4.1,SGA5_English_sync_workpass.tex,5951,explicit_tag,{6.4.1},122,compiled_resolved
SGA5-TARGET-00495,sga5:IIIB:equation:6.4.2,IIIB,equation,6.4.2,Equation 6.4.2,SGA5_English_sync_workpass.tex,5960,explicit_tag,{6.4.2},122,compiled_resolved
SGA5-TARGET-00496,sga5:IIIB:equation:6.4.3,IIIB,equation,6.4.3,Equation 6.4.3,SGA5_English_sync_workpass.tex,5967,explicit_tag,{6.4.3},122,compiled_resolved
SGA5-TARGET-00497,sga5:IIIB:subsection:6.5,IIIB,subsection,6.5,6.5,SGA5_English_sync_workpass.tex,5973,subsection,5,122,compiled_resolved
SGA5-TARGET-00498,sga5:IIIB:equation:6.5.1,IIIB,equation,6.5.1,Equation 6.5.1,SGA5_English_sync_workpass.tex,5984,explicit_tag,{6.5.1},122,compiled_resolved
SGA5-TARGET-00499,sga5:IIIB:equation:6.5.2,IIIB,equation,6.5.2,Equation 6.5.2,SGA5_English_sync_workpass.tex,5991,explicit_tag,{6.5.2},122,compiled_resolved
SGA5-TARGET-00500,sga5:IIIB:equation:6.5.3,IIIB,equation,6.5.3,Equation 6.5.3,SGA5_English_sync_workpass.tex,5998,explicit_tag,{6.5.3},122,compiled_resolved
SGA5-TARGET-00501,sga5:IIIB:equation:6.5.4,IIIB,equation,6.5.4,Equation 6.5.4,SGA5_English_sync_workpass.tex,6005,explicit_tag,{6.5.4},123,compiled_resolved
SGA5-TARGET-00502,sga5:IIIB:equation:6.5.5,IIIB,equation,6.5.5,Equation 6.5.5,SGA5_English_sync_workpass.tex,6010,explicit_tag,{6.5.5},123,compiled_resolved
SGA5-TARGET-00503,sga5:IIIB:equation:6.5.6,IIIB,equation,6.5.6,Equation 6.5.6,SGA5_English_sync_workpass.tex,6015,explicit_tag,{6.5.6},123,compiled_resolved
SGA5-TARGET-00504,sga5:IIIB:equation:6.5.7,IIIB,equation,6.5.7,Equation 6.5.7,SGA5_English_sync_workpass.tex,6027,explicit_tag,{6.5.7},123,compiled_resolved
SGA5-TARGET-00505,sga5:IIIB:equation:6.5.8,IIIB,equation,6.5.8,Equation 6.5.8,SGA5_English_sync_workpass.tex,6039,explicit_tag,{6.5.8},123,compiled_resolved
SGA5-TARGET-00506,sga5:IIIB:equation:6.5.9,IIIB,equation,6.5.9,Equation 6.5.9,SGA5_English_sync_workpass.tex,6046,explicit_tag,{6.5.9},123,compiled_resolved
SGA5-TARGET-00507,sga5:IIIB:equation:6.5.10,IIIB,equation,6.5.10,Equation 6.5.10,SGA5_English_sync_workpass.tex,6055,explicit_tag,{6.5.10},123,compiled_resolved
SGA5-TARGET-00508,sga5:IIIB:subsection:6.6,IIIB,subsection,6.6,6.6,SGA5_English_sync_workpass.tex,6063,subsection,5,124,compiled_resolved
SGA5-TARGET-00509,sga5:IIIB:equation:6.6.1,IIIB,equation,6.6.1,Equation 6.6.1,SGA5_English_sync_workpass.tex,6071,explicit_tag,{6.6.1},124,compiled_resolved
SGA5-TARGET-00510,sga5:IIIB:equation:6.6.2,IIIB,equation,6.6.2,Equation 6.6.2,SGA5_English_sync_workpass.tex,6107,explicit_tag,{6.6.2},124,compiled_resolved
SGA5-TARGET-00511,sga5:IIIB:equation:6.6.3,IIIB,equation,6.6.3,Equation 6.6.3,SGA5_English_sync_workpass.tex,6116,explicit_tag,{6.6.3},124,compiled_resolved
SGA5-TARGET-00512,sga5:IIIB:equation:6.6.4,IIIB,equation,6.6.4,Equation 6.6.4,SGA5_English_sync_workpass.tex,6126,explicit_tag,{6.6.4},124,compiled_resolved
SGA5-TARGET-00513,sga5:IIIB:equation:6.6.5,IIIB,equation,6.6.5,Equation 6.6.5,SGA5_English_sync_workpass.tex,6131,explicit_tag,{6.6.5},124,compiled_resolved
SGA5-TARGET-00514,sga5:IIIB:subsection:6.7,IIIB,subsection,6.7,6.7,SGA5_English_sync_workpass.tex,6142,subsection,5,125,compiled_resolved
SGA5-TARGET-00515,sga5:IIIB:equation:6.7.1,IIIB,equation,6.7.1,Equation 6.7.1,SGA5_English_sync_workpass.tex,6161,explicit_tag,{6.7.1},125,compiled_resolved
SGA5-TARGET-00516,sga5:IIIB:equation:6.7.2,IIIB,equation,6.7.2,Equation 6.7.2,SGA5_English_sync_workpass.tex,6170,explicit_tag,{6.7.2},125,compiled_resolved
SGA5-TARGET-00517,sga5:IIIB:equation:6.7.3,IIIB,equation,6.7.3,Equation 6.7.3,SGA5_English_sync_workpass.tex,6181,explicit_tag,{6.7.3},125,compiled_resolved
SGA5-TARGET-00518,sga5:IIIB:equation:6.7.4,IIIB,equation,6.7.4,Equation 6.7.4,SGA5_English_sync_workpass.tex,6191,explicit_tag,{6.7.4},125,compiled_resolved
SGA5-TARGET-00519,sga5:IIIB:equation:6.7.5,IIIB,equation,6.7.5,Equation 6.7.5,SGA5_English_sync_workpass.tex,6196,explicit_tag,{6.7.5},125,compiled_resolved
SGA5-TARGET-00520,sga5:IIIB:subsection:6.8,IIIB,subsection,6.8,6.8,SGA5_English_sync_workpass.tex,6199,subsection,5,126,compiled_resolved
SGA5-TARGET-00521,sga5:IIIB:equation:6.8.1,IIIB,equation,6.8.1,Equation 6.8.1,SGA5_English_sync_workpass.tex,6213,explicit_tag,{6.8.1},126,compiled_resolved
SGA5-TARGET-00522,sga5:IIIB:equation:6.8.2,IIIB,equation,6.8.2,Equation 6.8.2,SGA5_English_sync_workpass.tex,6222,explicit_tag,{6.8.2},126,compiled_resolved
SGA5-TARGET-00523,sga5:IIIB:equation:6.8.3,IIIB,equation,6.8.3,Equation 6.8.3,SGA5_English_sync_workpass.tex,6230,explicit_tag,{6.8.3},126,compiled_resolved
SGA5-TARGET-00524,sga5:IIIB:subsection:6.9,IIIB,subsection,6.9,6.9,SGA5_English_sync_workpass.tex,6238,subsection,5,126,compiled_resolved
SGA5-TARGET-00525,sga5:IIIB:subsection:6.10,IIIB,subsection,6.10,6.10,SGA5_English_sync_workpass.tex,6280,subsection,5,127,compiled_resolved
SGA5-TARGET-00526,sga5:IIIB:equation:6.10.1,IIIB,equation,6.10.1,Equation 6.10.1,SGA5_English_sync_workpass.tex,6290,explicit_tag,{6.10.1},127,compiled_resolved
SGA5-TARGET-00527,sga5:IIIB:equation:6.10.2,IIIB,equation,6.10.2,Equation 6.10.2,SGA5_English_sync_workpass.tex,6304,explicit_tag,{6.10.2},127,compiled_resolved
SGA5-TARGET-00528,sga5:IIIB:equation:6.10.3,IIIB,equation,6.10.3,Equation 6.10.3,SGA5_English_sync_workpass.tex,6315,explicit_tag,{6.10.3},128,compiled_resolved
SGA5-TARGET-00529,sga5:IIIB:equation:6.10.4,IIIB,equation,6.10.4,Equation 6.10.4,SGA5_English_sync_workpass.tex,6320,explicit_tag,{6.10.4},128,compiled_resolved
SGA5-TARGET-00530,sga5:IIIB:equation:6.10.5,IIIB,equation,6.10.5,Equation 6.10.5,SGA5_English_sync_workpass.tex,6325,explicit_tag,{6.10.5},128,compiled_resolved
SGA5-TARGET-00531,sga5:IIIB:subsection:6.11,IIIB,subsection,6.11,6.11,SGA5_English_sync_workpass.tex,6328,subsection,5,128,compiled_resolved
SGA5-TARGET-00532,sga5:IIIB:equation:6.11.1,IIIB,equation,6.11.1,Equation 6.11.1,SGA5_English_sync_workpass.tex,6335,explicit_tag,{6.11.1},128,compiled_resolved
SGA5-TARGET-00533,sga5:IIIB:equation:6.11.2,IIIB,equation,6.11.2,Equation 6.11.2,SGA5_English_sync_workpass.tex,6340,explicit_tag,{6.11.2},128,compiled_resolved
SGA5-TARGET-00534,sga5:IIIB:equation:6.11.3,IIIB,equation,6.11.3,Equation 6.11.3,SGA5_English_sync_workpass.tex,6353,explicit_tag,{6.11.3},128,compiled_resolved
SGA5-TARGET-00535,sga5:IIIB:equation:6.11.4,IIIB,equation,6.11.4,Equation 6.11.4,SGA5_English_sync_workpass.tex,6358,explicit_tag,{6.11.4},128,compiled_resolved
SGA5-TARGET-00536,sga5:IIIB:equation:6.11.5,IIIB,equation,6.11.5,Equation 6.11.5,SGA5_English_sync_workpass.tex,6367,explicit_tag,{6.11.5},129,compiled_resolved
SGA5-TARGET-00537,sga5:IIIB:proposition:6.12,IIIB,proposition,6.12,Proposition 6.12,SGA5_English_sync_workpass.tex,6370,statement_environment,5,129,compiled_resolved
SGA5-TARGET-00538,sga5:IIIB:equation:6.12.1,IIIB,equation,6.12.1,Equation 6.12.1,SGA5_English_sync_workpass.tex,6380,explicit_tag,{6.12.1},129,compiled_resolved
SGA5-TARGET-00539,sga5:IIIB:subsection:6.13,IIIB,subsection,6.13,6.13,SGA5_English_sync_workpass.tex,6398,subsection,5,129,compiled_resolved
SGA5-TARGET-00540,sga5:IIIB:equation:6.13.1,IIIB,equation,6.13.1,Equation 6.13.1,SGA5_English_sync_workpass.tex,6461,explicit_tag,{6.13.1},130,compiled_resolved
SGA5-TARGET-00541,sga5:IIIB:subsection:6.14,IIIB,subsection,6.14,6.14,SGA5_English_sync_workpass.tex,6464,subsection,5,130,compiled_resolved
SGA5-TARGET-00542,sga5:IIIB:equation:6.14.1,IIIB,equation,6.14.1,Equation 6.14.1,SGA5_English_sync_workpass.tex,6500,explicit_tag,{6.14.1},130,compiled_resolved
SGA5-TARGET-00543,sga5:IIIB:equation:6.14.2,IIIB,equation,6.14.2,Equation 6.14.2,SGA5_English_sync_workpass.tex,6509,explicit_tag,{6.14.2},130,compiled_resolved
SGA5-TARGET-00544,sga5:IIIB:equation:6.14.3,IIIB,equation,6.14.3,Equation 6.14.3,SGA5_English_sync_workpass.tex,6525,explicit_tag,{6.14.3},131,compiled_resolved
SGA5-TARGET-00545,sga5:IIIB:equation:6.14.4,IIIB,equation,6.14.4,Equation 6.14.4,SGA5_English_sync_workpass.tex,6535,explicit_tag,{6.14.4},131,compiled_resolved
SGA5-TARGET-00546,sga5:IIIB:equation:6.14.5,IIIB,equation,6.14.5,Equation 6.14.5,SGA5_English_sync_workpass.tex,6549,explicit_tag,{6.14.5},131,compiled_resolved
SGA5-TARGET-00547,sga5:IIIB:equation:6.14.6,IIIB,equation,6.14.6,Equation 6.14.6,SGA5_English_sync_workpass.tex,6558,explicit_tag,{6.14.6},131,compiled_resolved
SGA5-TARGET-00548,sga5:IIIB:equation:6.14.7,IIIB,equation,6.14.7,Equation 6.14.7,SGA5_English_sync_workpass.tex,6565,explicit_tag,{6.14.7},131,compiled_resolved
SGA5-TARGET-00549,sga5:IIIB:subsection:6.15,IIIB,subsection,6.15,6.15,SGA5_English_sync_workpass.tex,6577,subsection,5,131,compiled_resolved
SGA5-TARGET-00550,sga5:IIIB:proposition:6.16,IIIB,proposition,6.16,Proposition 6.16,SGA5_English_sync_workpass.tex,6592,statement_environment,5,132,compiled_resolved
SGA5-TARGET-00551,sga5:IIIB:equation:6.16.1,IIIB,equation,6.16.1,Equation 6.16.1,SGA5_English_sync_workpass.tex,6599,explicit_tag,{6.16.1},132,compiled_resolved
SGA5-TARGET-00552,sga5:IIIB:corollary:6.17,IIIB,corollary,6.17,Corollary 6.17,SGA5_English_sync_workpass.tex,6613,statement_environment,5,132,compiled_resolved
SGA5-TARGET-00553,sga5:IIIB:equation:6.17.1,IIIB,equation,6.17.1,Equation 6.17.1,SGA5_English_sync_workpass.tex,6620,explicit_tag,{6.17.1},132,compiled_resolved
SGA5-TARGET-00554,sga5:IIIB:subsection:6.18,IIIB,subsection,6.18,6.18,SGA5_English_sync_workpass.tex,6633,subsection,5,132,compiled_resolved
SGA5-TARGET-00555,sga5:IIIB:equation:6.18.1,IIIB,equation,6.18.1,Equation 6.18.1,SGA5_English_sync_workpass.tex,6637,explicit_tag,{6.18.1},132,compiled_resolved
SGA5-TARGET-00556,sga5:IIIB:equation:6.18.2,IIIB,equation,6.18.2,Equation 6.18.2,SGA5_English_sync_workpass.tex,6644,explicit_tag,{6.18.2},132,compiled_resolved
SGA5-TARGET-00557,sga5:IIIB:lemma:6.18.3,IIIB,lemma,6.18.3,Lemma 6.18.3,SGA5_English_sync_workpass.tex,6648,statement_environment,5,132,compiled_resolved
SGA5-TARGET-00558,sga5:IIIB:proposition:6.19,IIIB,proposition,6.19,Proposition 6.19,SGA5_English_sync_workpass.tex,6654,statement_environment,5,133,compiled_resolved
SGA5-TARGET-00559,sga5:IIIB:equation:6.19.1,IIIB,equation,6.19.1,Equation 6.19.1,SGA5_English_sync_workpass.tex,6674,explicit_tag,{6.19.1},133,compiled_resolved
SGA5-TARGET-00560,sga5:IIIB:subsection:6.20,IIIB,subsection,6.20,6.20,SGA5_English_sync_workpass.tex,6692,subsection,5,133,compiled_resolved
SGA5-TARGET-00561,sga5:IIIB:equation:6.20.1,IIIB,equation,6.20.1,Equation 6.20.1,SGA5_English_sync_workpass.tex,6704,explicit_tag,{6.20.1},134,compiled_resolved
SGA5-TARGET-00562,sga5:IIIB:equation:6.20.2,IIIB,equation,6.20.2,Equation 6.20.2,SGA5_English_sync_workpass.tex,6713,explicit_tag,{6.20.2},134,compiled_resolved
SGA5-TARGET-00563,sga5:IIIB:proposition:6.21,IIIB,proposition,6.21,Proposition 6.21,SGA5_English_sync_workpass.tex,6716,statement_environment,5,134,compiled_resolved
SGA5-TARGET-00564,sga5:IIIB:corollary:6.22,IIIB,corollary,6.22,Corollary 6.22,SGA5_English_sync_workpass.tex,6764,statement_environment,5,135,compiled_resolved
SGA5-TARGET-00565,sga5:IIIB:equation:6.22.1,IIIB,equation,6.22.1,Equation 6.22.1,SGA5_English_sync_workpass.tex,6781,explicit_tag,{6.22.1},135,compiled_resolved
SGA5-TARGET-00566,sga5:IIIB:proposition:6.23,IIIB,proposition,6.23,Proposition 6.23,SGA5_English_sync_workpass.tex,6785,statement_environment,5,135,compiled_resolved
SGA5-TARGET-00567,sga5:IIIB:equation:6.23.1,IIIB,equation,6.23.1,Equation 6.23.1,SGA5_English_sync_workpass.tex,6812,explicit_tag,{6.23.1},135,compiled_resolved
SGA5-TARGET-00568,sga5:IIIB:equation:6.23.2,IIIB,equation,6.23.2,Equation 6.23.2,SGA5_English_sync_workpass.tex,6847,explicit_tag,{6.23.2},136,compiled_resolved
SGA5-TARGET-00569,sga5:IIIB:lemma:6.23.3,IIIB,lemma,6.23.3,Lemma 6.23.3,SGA5_English_sync_workpass.tex,6851,statement_environment,5,136,compiled_resolved
SGA5-TARGET-00570,sga5:IIIB:equation:unnumbered:7,IIIB,equation,*,Equation *,SGA5_English_sync_workpass.tex,6853,explicit_tag,{*},136,compiled_resolved
SGA5-TARGET-00571,sga5:IIIB:equation:unnumbered:8,IIIB,equation,**,Equation **,SGA5_English_sync_workpass.tex,6887,explicit_tag,{**},137,compiled_resolved
SGA5-TARGET-00572,sga5:IIIB:subsection:6.24,IIIB,subsection,6.24,6.24,SGA5_English_sync_workpass.tex,6901,subsection,5,137,compiled_resolved
SGA5-TARGET-00573,sga5:V:expose:v,V,expose,V,Exposé V,SGA5_English_sync_workpass.tex,6935,expose_heading,5,138,compiled_resolved
SGA5-TARGET-00574,sga5:V:subsection:1,V,subsection,1,1. Generalities on abelian $A$-categories,SGA5_English_sync_workpass.tex,6940,subsection,5,138,compiled_resolved
SGA5-TARGET-00575,sga5:V:definition:1.1,V,definition,1.1,Definition 1.1,SGA5_English_sync_workpass.tex,6942,statement_environment,5,138,compiled_resolved
SGA5-TARGET-00576,sga5:V:example:1.1.1,V,example,1.1.1,Example 1.1.1,SGA5_English_sync_workpass.tex,6955,subsubsection,5,138,compiled_resolved
SGA5-TARGET-00577,sga5:V:subsubsection:1.2,V,subsubsection,1.2,1.2. External tensor product,SGA5_English_sync_workpass.tex,6976,subsubsection,5,139,compiled_resolved
SGA5-TARGET-00578,sga5:V:proposition:1.2.1,V,proposition,1.2.1,Proposition 1.2.1,SGA5_English_sync_workpass.tex,6993,statement_environment,5,139,compiled_resolved
SGA5-TARGET-00579,sga5:V:proposition:1.2.2,V,proposition,1.2.2,Proposition 1.2.2 (Representability criteria),SGA5_English_sync_workpass.tex,6998,statement_environment,5,139,compiled_resolved
SGA5-TARGET-00580,sga5:V:lemma:1.2.3,V,lemma,1.2.3,Lemma 1.2.3,SGA5_English_sync_workpass.tex,7010,statement_environment,5,140,compiled_resolved
SGA5-TARGET-00581,sga5:V:remark:1.2.4,V,remark,1.2.4,Remark 1.2.4,SGA5_English_sync_workpass.tex,7014,subsubsection,5,140,compiled_resolved
SGA5-TARGET-00582,sga5:V:subsection:2,V,subsection,2,2. The Mittag-Leffler-Artin-Rees condition,SGA5_English_sync_workpass.tex,7025,subsection,5,140,compiled_resolved
SGA5-TARGET-00583,sga5:V:subsubsection:2.1,V,subsubsection,2.1,2.1. The Mittag-Leffler-Artin-Rees condition,SGA5_English_sync_workpass.tex,7032,subsubsection,5,140,compiled_resolved
SGA5-TARGET-00584,sga5:V:definition:2.1.1,V,definition,2.1.1,Definition 2.1.1,SGA5_English_sync_workpass.tex,7050,statement_environment,5,141,compiled_resolved
SGA5-TARGET-00585,sga5:V:proposition:2.1.2,V,proposition,2.1.2,Proposition 2.1.2,SGA5_English_sync_workpass.tex,7058,statement_environment,5,141,compiled_resolved
SGA5-TARGET-00586,sga5:V:subsubsection:2.2,V,subsubsection,2.2,2.2. AR-null projective systems,SGA5_English_sync_workpass.tex,7070,subsubsection,5,141,compiled_resolved
SGA5-TARGET-00587,sga5:V:definition:2.2.1,V,definition,2.2.1,Definition 2.2.1,SGA5_English_sync_workpass.tex,7071,statement_environment,5,141,compiled_resolved
SGA5-TARGET-00588,sga5:V:proposition:2.2.2,V,proposition,2.2.2,Proposition 2.2.2,SGA5_English_sync_workpass.tex,7076,statement_environment,5,141,compiled_resolved
SGA5-TARGET-00589,sga5:V:subsubsection:2.3,V,subsubsection,2.3,2.3. Reminders on the calculus of fractions and applications,SGA5_English_sync_workpass.tex,7093,subsubsection,5,142,compiled_resolved
SGA5-TARGET-00590,sga5:V:definition:2.3.1,V,definition,2.3.1,Definition 2.3.1,SGA5_English_sync_workpass.tex,7098,statement_environment,5,142,compiled_resolved
SGA5-TARGET-00591,sga5:V:definition:2.3.2,V,definition,2.3.2,Definition 2.3.2,SGA5_English_sync_workpass.tex,7132,statement_environment,5,142,compiled_resolved
SGA5-TARGET-00592,sga5:V:subsubsection:2.3.3,V,subsubsection,2.3.3,2.3.3,SGA5_English_sync_workpass.tex,7159,subsubsection,5,143,compiled_resolved
SGA5-TARGET-00593,sga5:V:subsubsection:2.3.4,V,subsubsection,2.3.4,2.3.4,SGA5_English_sync_workpass.tex,7170,subsubsection,5,143,compiled_resolved
SGA5-TARGET-00594,sga5:V:subsubsection:2.3.5,V,subsubsection,2.3.5,2.3.5,SGA5_English_sync_workpass.tex,7173,subsubsection,5,143,compiled_resolved
SGA5-TARGET-00595,sga5:V:subsubsection:2.4,V,subsubsection,2.4,"2.4. The category $P_{AR}=\Hom_{AR}(\NN^\circ,\cC)$",SGA5_English_sync_workpass.tex,7176,subsubsection,5,144,compiled_resolved
SGA5-TARGET-00596,sga5:V:proposition:2.4.1,V,proposition,2.4.1,Proposition 2.4.1,SGA5_English_sync_workpass.tex,7183,statement_environment,5,144,compiled_resolved
SGA5-TARGET-00597,sga5:V:definition:2.4.2,V,definition,2.4.2,Definition 2.4.2,SGA5_English_sync_workpass.tex,7271,statement_environment,5,145,compiled_resolved
SGA5-TARGET-00598,sga5:V:subsubsection:2.4.3,V,subsubsection,2.4.3,2.4.3,SGA5_English_sync_workpass.tex,7295,subsubsection,5,146,compiled_resolved
SGA5-TARGET-00599,sga5:V:proposition:2.4.3,V,proposition,2.4.3,Proposition 2.4.3,SGA5_English_sync_workpass.tex,7305,statement_environment,5,146,compiled_resolved
SGA5-TARGET-00600,sga5:V:proposition:2.4.4,V,proposition,2.4.4,Proposition 2.4.4,SGA5_English_sync_workpass.tex,7330,statement_environment,5,147,compiled_resolved
SGA5-TARGET-00601,sga5:V:corollary:2.4.5,V,corollary,2.4.5,Corollary 2.4.5,SGA5_English_sync_workpass.tex,7343,statement_environment,5,147,compiled_resolved
SGA5-TARGET-00602,sga5:V:definition:2.4.6,V,definition,2.4.6,Definition 2.4.6,SGA5_English_sync_workpass.tex,7352,statement_environment,5,147,compiled_resolved
SGA5-TARGET-00603,sga5:V:subsubsection:2.5,V,subsubsection,2.5,2.5. Characterization of projective systems satisfying the Mittag-Leffler-Artin-Rees condition,SGA5_English_sync_workpass.tex,7356,subsubsection,5,147,compiled_resolved
SGA5-TARGET-00604,sga5:V:proposition:2.5.1,V,proposition,2.5.1,Proposition 2.5.1,SGA5_English_sync_workpass.tex,7357,statement_environment,5,147,compiled_resolved
SGA5-TARGET-00605,sga5:V:corollary:2.5.2,V,corollary,2.5.2,Corollary 2.5.2,SGA5_English_sync_workpass.tex,7381,statement_environment,5,148,compiled_resolved
SGA5-TARGET-00606,sga5:V:subsection:3,V,subsection,3,3. $J$-adic and AR-$J$-adic projective systems,SGA5_English_sync_workpass.tex,7385,subsection,5,148,compiled_resolved
SGA5-TARGET-00607,sga5:V:subsubsection:3.1,V,subsubsection,3.1,3.1. $J$-adic projective systems,SGA5_English_sync_workpass.tex,7388,subsubsection,5,148,compiled_resolved
SGA5-TARGET-00608,sga5:V:definition:3.1.1,V,definition,3.1.1,Definition 3.1.1,SGA5_English_sync_workpass.tex,7389,statement_environment,5,148,compiled_resolved
SGA5-TARGET-00609,sga5:V:remark:3.1.2,V,remark,3.1.2,Remark 3.1.2,SGA5_English_sync_workpass.tex,7402,subsubsection,5,149,compiled_resolved
