slug,pdf,page,png,width,height,mean_gray,stddev_gray,black_fraction,trim_box,trim_x,trim_y,trim_area_fraction,blankish,dark_or_inverted
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",218,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00218.png",745,1053,0.96473,0.13058,0.10106,567x908+0+0,0,0,0.65627,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",232,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00232.png",745,1053,0.9592,0.14068,0.11569,567x909+0+0,0,0,0.657,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",245,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00245.png",745,1053,0.97147,0.12387,0.07226,456x914+0+0,0,0,0.53128,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",259,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00259.png",745,1053,0.97692,0.11226,0.05977,567x912+0+0,0,0,0.65916,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",273,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00273.png",745,1053,0.97214,0.1225,0.07333,595x914+0+0,0,0,0.69323,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",286,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00286.png",745,1053,0.99811,0.03127,0.00544,566x908+0+0,0,0,0.65512,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",300,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00300.png",745,1053,0.98226,0.09416,0.0507,657x909+0+0,0,0,0.76128,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",313,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00313.png",745,1053,0.95857,0.13638,0.12744,590x913+0+0,0,0,0.68665,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",323,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00323.png",745,1053,0.98563,0.08244,0.04402,656x910+0+0,0,0,0.76096,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",324,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00324.png",745,1053,0.968,0.12054,0.09894,640x909+0+0,0,0,0.74158,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",325,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00325.png",745,1053,0.96813,0.11792,0.10191,657x910+0+0,0,0,0.76212,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",326,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00326.png",745,1053,0.97038,0.11319,0.09575,657x909+0+0,0,0,0.76128,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",327,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00327.png",745,1053,0.9666,0.12148,0.10562,657x910+0+0,0,0,0.76212,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,1,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00001.png,745,1053,0.98947,0.08354,0.02278,544x669+0+0,0,0,0.46392,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,2,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00002.png,745,1053,0.99381,0.06554,0.01275,309x333+0+0,0,0,0.13117,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,3,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00003.png,745,1053,0.96556,0.13235,0.09529,567x758+0+0,0,0,0.54786,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,4,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00004.png,745,1053,0.94175,0.16446,0.1664,568x957+0+0,0,0,0.69291,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,5,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00005.png,745,1053,0.94072,0.16501,0.17008,585x958+0+0,0,0,0.71439,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,11,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00011.png,745,1053,0.95488,0.14747,0.12735,568x957+0+0,0,0,0.69291,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,21,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00021.png,745,1053,0.96707,0.12895,0.09123,568x909+0+0,0,0,0.65815,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,32,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00032.png,745,1053,0.95594,0.14492,0.12571,567x911+0+0,0,0,0.65844,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,42,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00042.png,745,1053,0.96706,0.12887,0.09123,567x909+0+0,0,0,0.657,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,52,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00052.png,745,1053,0.96215,0.14064,0.10228,567x909+0+0,0,0,0.657,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,62,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00062.png,745,1053,0.95927,0.1407,0.11515,567x911+0+0,0,0,0.65844,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,72,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00072.png,745,1053,0.95105,0.15264,0.13904,567x910+0+0,0,0,0.65772,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,83,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00083.png,745,1053,0.95857,0.1413,0.11798,568x909+0+0,0,0,0.65815,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,93,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00093.png,745,1053,0.94704,0.16136,0.14533,568x911+0+0,0,0,0.6596,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,103,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00103.png,745,1053,0.9512,0.15164,0.13904,568x910+0+0,0,0,0.65888,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,113,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00113.png,745,1053,0.94859,0.15697,0.14377,598x957+0+0,0,0,0.72951,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,123,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00123.png,745,1053,0.95658,0.14525,0.12154,568x957+0+0,0,0,0.69291,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,134,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00134.png,745,1053,0.94163,0.1651,0.16537,571x958+0+0,0,0,0.6973,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,144,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00144.png,745,1053,0.97375,0.1159,0.07295,567x911+0+0,0,0,0.65844,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,154,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00154.png,745,1053,0.96512,0.13165,0.09768,567x910+0+0,0,0,0.65772,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,164,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00164.png,745,1053,0.95391,0.14869,0.13173,567x910+0+0,0,0,0.65772,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,175,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00175.png,745,1053,0.95687,0.14514,0.12095,568x958+0+0,0,0,0.69363,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,185,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00185.png,745,1053,0.95804,0.14223,0.11824,568x958+0+0,0,0,0.69363,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,195,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00195.png,745,1053,0.95198,0.15082,0.13709,568x958+0+0,0,0,0.69363,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,205,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00205.png,745,1053,0.96521,0.12979,0.09971,567x909+0+0,0,0,0.657,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,215,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00215.png,745,1053,0.96413,0.1342,0.1001,567x913+0+0,0,0,0.65989,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,226,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00226.png,745,1053,0.94966,0.15508,0.14208,567x908+0+0,0,0,0.65627,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,236,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00236.png,745,1053,0.95574,0.14742,0.12364,567x907+0+0,0,0,0.65555,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,242,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00242.png,745,1053,0.96072,0.13906,0.10998,567x909+0+0,0,0,0.657,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,243,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00243.png,745,1053,0.9678,0.12779,0.08888,567x910+0+0,0,0,0.65772,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,244,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00244.png,745,1053,0.96864,0.12602,0.08607,567x908+0+0,0,0,0.65627,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,245,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00245.png,745,1053,0.95983,0.14044,0.1114,601x909+0+0,0,0,0.69639,False,False
07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft,07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft.pdf,246,gauss_author_clean_refresh_strict_audit/sample_pages/07 Carl Friedrich Gauss - Individual Papers - Modern LaTeX Draft/page_00246.png,745,1053,0.96222,0.138,0.10286,567x908+0+0,0,0,0.65627,False,False
