term_id,sense_id,concept,decision_id,candidate_surfaces,cohort_id,cohort_name,cohort_standard,dominant_standard_forms,candidate_to_cohort_orthographic_proxy,Spanish_to_cohort_orthographic_proxy,French_to_cohort_orthographic_proxy,proxy_delta_over_Spanish,proxy_delta_over_French,beats_both_dominant_forms_by_0_05,proxy_interpretation,penalties,supporting_evidence_ids,adverse_evidence,human_n,human_correct,human_incorrect,human_abstain,human_latency_ms,human_confidence,effect_interval,review_status,pilot_eligible,reviewed_occurrence_support_ids,reviewed_occurrence_adverse_ids,occurrence_review_status,method_version,reviewed_occurrence_held_ids,T31_T40_lexical_navigation_support_ids,T31_T40_running_body_support_ids,sense_label,source_audit_v11_support_ids,source_audit_v11_adverse_ids,source_audit_v11_excluded_nearby_ids,source_audit_v11_human_observations,source_audit_v11_status
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-FR-STD,adult readers literate in standard French,standard French,corps,0.8,0.5,1.0,0.3,-0.2,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost;French_form_outscores_candidate,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,corpo,1.0,0.6667,0.8,0.3333,0.2,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-GL-STD,adult readers literate in standard Galician,standard Galician,campo,0.8,0.5,0.4,0.3,0.4,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,camp,1.0,0.3333,0.4,0.6667,0.6,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-IT-STD,adult readers literate in standard Italian,standard Italian,campo,0.8,0.5,0.4,0.3,0.4,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,corp,0.8,0.5,0.8,0.3,0.0,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,camp,1.0,0.3333,0.4,0.6667,0.6,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T02,T02-S1,field,D-T02-S1-V3,camp | corpo,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T02-es-UNION;E-T02-fr-UNION;E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,"Physical field and land-field senses; Spanish cuerpo and French/Romanian corp/corps are body words, while campo/camp is used elsewhere. | reviewed adverse occurrences: E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-1C1E4F3A2D296E56;E-OCC-F5CAC32FE5773C33;E-OCC-3BCA9E34A20E378C;E-OCC-BC0BD88E41821B94;E-OCC-AE56D5FBA7387BA8;E-OCC-5317A36879B0D415;E-OCC-0BBC2397182D6D0C;E-OCC-792F080AA9B8AAE9;E-OCC-45BB23C87F054216;E-OCC-8722ED6982A1894A;E-OCC-024CCC53239D926D;E-OCC-10D7F6E158192A17;E-OCC-A90C5CB4B6FA426F;E-OCC-171B08E04B42F7BD,E-OCC-5F9CD60CA5C911E0;E-OCC-FA55162AF80A7EDB;E-OCC-5BD027568D67BB57;E-OCC-221C13607A25C964;E-OCC-5CE717BCAEF42C9D,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,field,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,anillo de division | cuerpo no conmutativo,0.8125,1.0,0.75,-0.1875,0.0625,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost;Spanish_form_outscores_candidate,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-FR-STD,adult readers literate in standard French,standard French,corps gauche | anneau de division,1.0,0.75,1.0,0.25,0.0,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,anel de divisao,0.8571,0.6875,0.6875,0.1696,0.1696,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-GL-STD,adult readers literate in standard Galician,standard Galician,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,anell de divisio,1.0,0.8125,0.75,0.1875,0.25,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-IT-STD,adult readers literate in standard Italian,standard Italian,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S1,division ring,D-T03-S1-V3,anell de divisio | corps gauche,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,division_ring,,,,0,not_in_v11_bounded_batch
T03,T03-S2,division ring,D-T03-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,anillo de division | cuerpo no conmutativo,,1.0,0.75,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,historical_noncommutative_field,,,,0,not_in_v11_bounded_batch
T03,T03-S2,division ring,D-T03-S2-V3,,C-FR-STD,adult readers literate in standard French,standard French,corps gauche | anneau de division,,0.75,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,historical_noncommutative_field,,,,0,not_in_v11_bounded_batch
T03,T03-S2,division ring,D-T03-S2-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,anel de divisao,,0.6875,0.6875,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,historical_noncommutative_field,,,,0,not_in_v11_bounded_batch
T03,T03-S2,division ring,D-T03-S2-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T03-es-UNION;E-T03-fr-UNION;E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,Literal translations may be misread as a ring equipped with a division operation; corps gauche is specifically French.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-5A2ACAB94341BA12;E-OCC-C683B9222603159A;E-OCC-0103976EB0EC81B4,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,historical_noncommutative_field,,,,0,not_in_v11_bounded_batch
