language_code,language_name,scripts,arxiv_id,title,authors,published,updated,categories,abs_url,pdf_url,eprint_url,license_url,license_policy,metadata_language_evidence_terms,topic_tags,api_query,candidate_role,boundary
cnr,Montenegrin,Latin;Cyrillic,1711.11072v2,On the Voevodsky motive of the moduli stack of vector bundles on a curve,Victoria Hoskins; Simon Pepin Lehalleur,2017-11-29T19:29:17Z,2019-10-10T12:27:39Z,math.AG,http://arxiv.org/abs/1711.11072v2,https://arxiv.org/pdf/1711.11072v2,https://arxiv.org/e-print/1711.11072v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1905.04499v3,Real moduli space of stable rational curves revised,Anton Khoroshkin; Thomas Willwacher,2019-05-11T10:57:15Z,2024-10-25T13:51:32Z,math.AT;math.QA,http://arxiv.org/abs/1905.04499v3,https://arxiv.org/pdf/1905.04499v3,https://arxiv.org/e-print/1905.04499v3,,missing_arxiv_license,modul; moduli,algebra;ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,0908.1880v1,Brave new local moduli for ordinary K3 surfaces,Markus Szymik,2009-08-13T12:08:10Z,2009-08-13T12:08:10Z,math.AT,http://arxiv.org/abs/0908.1880v1,https://arxiv.org/pdf/0908.1880v1,https://arxiv.org/e-print/0908.1880v1,,missing_arxiv_license,modul; moduli,ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2303.04324v2,Heights and singular moduli of Drinfeld modules,Zhenlin Ran,2023-03-08T01:48:06Z,2024-01-08T17:49:38Z,math.NT,http://arxiv.org/abs/2303.04324v2,https://arxiv.org/pdf/2303.04324v2,https://arxiv.org/e-print/2303.04324v2,,missing_arxiv_license,modul; moduli,algebra;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2602.23813v2,On $p$-adic integral moduli schemes and local models for PEL type D,Jie Yang; Ioannis Zachos; Zhihao Zhao,2026-02-27T08:53:23Z,2026-05-14T15:06:55Z,math.NT,http://arxiv.org/abs/2602.23813v2,https://arxiv.org/pdf/2602.23813v2,https://arxiv.org/e-print/2602.23813v2,,missing_arxiv_license,modul; moduli,ring;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1102.4031v4,Normal Functions and the Geometry of Moduli Spaces of Curves,Richard Hain,2011-02-19T23:23:29Z,2013-10-19T21:47:22Z,math.AG,http://arxiv.org/abs/1102.4031v4,https://arxiv.org/pdf/1102.4031v4,https://arxiv.org/e-print/1102.4031v4,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1407.2284v2,On the rigidity of moduli of curves in arbitrary characteristic,Barbara Fantechi; Alex Massarenti,2014-07-08T22:15:37Z,2015-11-08T18:18:51Z,math.AG,http://arxiv.org/abs/1407.2284v2,https://arxiv.org/pdf/1407.2284v2,https://arxiv.org/e-print/1407.2284v2,,missing_arxiv_license,modul; moduli,algebra;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,9503021v1,"Moduli of pre-$\cal D$-modules, perverse sheaves and the Riemann-Hilbert morphism -I",Nitin Nitsure; Claude Sabbah,1995-03-28T11:35:00Z,1995-03-28T11:35:00Z,math.AG,http://arxiv.org/abs/alg-geom/9503021v1,https://arxiv.org/pdf/alg-geom/9503021v1,https://arxiv.org/e-print/9503021v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1802.00805v3,Stable pair compactifications of the moduli space of degree one del pezzo surfaces via elliptic fibrations,Kenneth Ascher; Dori Bejleri,2018-02-02T18:56:52Z,2018-05-15T17:06:03Z,math.AG,http://arxiv.org/abs/1802.00805v3,https://arxiv.org/pdf/1802.00805v3,https://arxiv.org/e-print/1802.00805v3,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2003.11674v2,Moduli Space of $Λ$-modules on Projective Deligne-Mumford Stacks,Hao Sun,2020-03-25T23:18:11Z,2020-11-13T17:39:24Z,math.AG,http://arxiv.org/abs/2003.11674v2,https://arxiv.org/pdf/2003.11674v2,https://arxiv.org/e-print/2003.11674v2,,missing_arxiv_license,modul; moduli,algebra;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1105.0310v2,Birational properties of some moduli spaces related to tetragonal curves of genus 7,Christian Böhning; Hans-Christian Graf von Bothmer; Gianfranco Casnati,2011-05-02T12:29:37Z,2011-07-06T14:07:48Z,math.AG,http://arxiv.org/abs/1105.0310v2,https://arxiv.org/pdf/1105.0310v2,https://arxiv.org/e-print/1105.0310v2,,missing_arxiv_license,modul; moduli,module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1005.0119v6,Structure and cohomology of moduli of formal modules,Andrew Salch,2010-05-02T03:39:02Z,2023-04-04T17:58:37Z,math.AT;math.AG,http://arxiv.org/abs/1005.0119v6,https://arxiv.org/pdf/1005.0119v6,https://arxiv.org/e-print/1005.0119v6,,missing_arxiv_license,modul; moduli,algebra;ring;module;group;invariant;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2112.09869v2,Moduli spaces of modules over even Clifford algebras and Prym varieties,Jia Choon Lee,2021-12-18T07:53:32Z,2023-10-23T15:39:08Z,math.AG,http://arxiv.org/abs/2112.09869v2,https://arxiv.org/pdf/2112.09869v2,https://arxiv.org/e-print/2112.09869v2,,missing_arxiv_license,modul; moduli,algebra;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1812.06543v2,"Reflexive modules on normal Gorenstein Stein surfaces, their deformations and moduli",Javier Fernandez de Bobadilla; Agustin Romano Velazquez,2018-12-16T22:16:43Z,2019-04-04T07:42:41Z,math.AG;math.AC;math.RT,http://arxiv.org/abs/1812.06543v2,https://arxiv.org/pdf/1812.06543v2,https://arxiv.org/e-print/1812.06543v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,0411094v2,Moduli schemes of generically simple Azumaya modules,Norbert Hoffmann; Ulrich Stuhler,2004-11-04T16:42:11Z,2004-12-15T20:54:47Z,math.AG,http://arxiv.org/abs/math/0411094v2,https://arxiv.org/pdf/math/0411094v2,https://arxiv.org/e-print/0411094v2,,missing_arxiv_license,modul; moduli,algebra;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1401.8202v1,Some Weyl modules of the algebraic groups of type $E_6$,Peter Sin,2014-01-31T15:55:35Z,2014-01-31T15:55:35Z,math.RT,http://arxiv.org/abs/1401.8202v1,https://arxiv.org/pdf/1401.8202v1,https://arxiv.org/e-print/1401.8202v1,,missing_arxiv_license,modul,algebra;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2303.02359v1,Hitchin map for the moduli space of $Λ$-modules in positive characteristic,David Alfaya; Christian Pauly,2023-03-04T08:50:57Z,2023-03-04T08:50:57Z,math.AG,http://arxiv.org/abs/2303.02359v1,https://arxiv.org/pdf/2303.02359v1,https://arxiv.org/e-print/2303.02359v1,,missing_arxiv_license,modul; moduli,ring;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,0507197v1,Remarks on connected components of moduli of real polarized K3 surfaces,Viacheslav V. Nikulin,2005-07-10T21:15:52Z,2005-07-10T21:15:52Z,math.AG;math-ph,http://arxiv.org/abs/math/0507197v1,https://arxiv.org/pdf/math/0507197v1,https://arxiv.org/e-print/0507197v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2506.11910v1,The Moduli Stack of Breuil-Kisin Modules with Descent Data for Reductive Groups,Eivind Otto Hjelle,2025-06-13T16:02:51Z,2025-06-13T16:02:51Z,math.NT,http://arxiv.org/abs/2506.11910v1,https://arxiv.org/pdf/2506.11910v1,https://arxiv.org/e-print/2506.11910v1,,missing_arxiv_license,modul; moduli,algebra;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1010.5316v2,"Twisted rings and moduli stacks of ""fat"" point modules in non-commutative projective geometry",Daniel Chan,2010-10-26T05:18:04Z,2010-12-16T04:21:20Z,math.RA;math.AG,http://arxiv.org/abs/1010.5316v2,https://arxiv.org/pdf/1010.5316v2,https://arxiv.org/e-print/1010.5316v2,,missing_arxiv_license,modul; moduli,algebra;ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2501.05622v2,Poincaré polynomials of moduli spaces of one-dimensional sheaves on the projective plane,Shuai Guo; Longting Wu; with an appendix by Miguel Moreira,2025-01-09T23:42:10Z,2025-03-09T13:14:27Z,math.AG,http://arxiv.org/abs/2501.05622v2,https://arxiv.org/pdf/2501.05622v2,https://arxiv.org/e-print/2501.05622v2,,missing_arxiv_license,modul; moduli,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2510.23835v1,Good moduli for moduli of objects,Enrico Lampetti,2025-10-27T20:20:44Z,2025-10-27T20:20:44Z,math.AG,http://arxiv.org/abs/2510.23835v1,https://arxiv.org/pdf/2510.23835v1,https://arxiv.org/e-print/2510.23835v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1410.7089v2,On the moduli space of A-infinity structures,John R. Klein; Sean Tilson,2014-10-26T21:48:13Z,2014-11-02T22:12:07Z,math.AT,http://arxiv.org/abs/1410.7089v2,https://arxiv.org/pdf/1410.7089v2,https://arxiv.org/e-print/1410.7089v2,,missing_arxiv_license,modul; moduli,ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1909.09276v3,Moduli of formal torsors II,Fabio Tonini; Takehiko Yasuda,2019-09-20T00:54:43Z,2021-06-28T08:49:02Z,math.AG,http://arxiv.org/abs/1909.09276v3,https://arxiv.org/pdf/1909.09276v3,https://arxiv.org/e-print/1909.09276v3,,missing_arxiv_license,modul; moduli,ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1407.2659v1,Moduli spaces of graded representations of finite dimensional algebras,E. Babson; B. Huisgen-Zimmermann; R. Thomas,2014-07-10T00:46:48Z,2014-07-10T00:46:48Z,math.RT;math.RA,http://arxiv.org/abs/1407.2659v1,https://arxiv.org/pdf/1407.2659v1,https://arxiv.org/e-print/1407.2659v1,,missing_arxiv_license,modul; moduli,algebra;module;field;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2001.10556v2,Fano quiver moduli,Hans Franzen; Markus Reineke; Silvia Sabatini,2020-01-28T19:01:23Z,2020-06-22T09:39:16Z,math.AG;math.RT,http://arxiv.org/abs/2001.10556v2,https://arxiv.org/pdf/2001.10556v2,https://arxiv.org/e-print/2001.10556v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1108.3789v3,"On a new compactification of moduli of vector bundles on a surface, IV: Nonreduced moduli",Nadezda V. Timofeeva,2011-08-18T16:26:11Z,2012-03-30T07:32:20Z,math.AG;math-ph,http://arxiv.org/abs/1108.3789v3,https://arxiv.org/pdf/1108.3789v3,https://arxiv.org/e-print/1108.3789v3,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,1411.7872v1,Isomorphism of compactifications of moduli of vector bundles: nonreduced moduli,Nadezda V. Timofeeva,2014-11-28T14:01:07Z,2014-11-28T14:01:07Z,math.AG,http://arxiv.org/abs/1411.7872v1,https://arxiv.org/pdf/1411.7872v1,https://arxiv.org/e-print/1411.7872v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,2107.02172v3,Moduli spaces of sheaves via affine Grassmannians,Daniel Halpern-Leistner; Andres Fernandez Herrero; Trevor Jones,2021-07-05T17:58:29Z,2024-02-02T03:48:35Z,math.AG,http://arxiv.org/abs/2107.02172v3,https://arxiv.org/pdf/2107.02172v3,https://arxiv.org/e-print/2107.02172v3,,missing_arxiv_license,modul; moduli,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
cnr,Montenegrin,Latin;Cyrillic,0307094v2,Moduli of products of curves,Michael van Opstall,2003-07-08T16:06:19Z,2003-11-03T17:44:37Z,math.AG,http://arxiv.org/abs/math/0307094v2,https://arxiv.org/pdf/math/0307094v2,https://arxiv.org/e-print/0307094v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prstenovi"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
