"observed_head","language","bcp47","hard_row","pattern","path","relative_path","line_number","line_excerpt","source_use_label","use_for_closure","boundary"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\wikitext-direct-20260705\DirectWikiAPI__Келтирилбес көп мүчө.wiki","language-source-bodies/pan-turkic/bodies/ky/wikitext-direct-20260705/DirectWikiAPI__Келтирилбес көп мүчө.wiki","1","'''Келтирилбес көп мүчө''' – төмөнкү даражалуу көбөйтүүчүлөргө ажырабаган көп мүчө. Көп мүчөнүн көбөйтүүчүлөргө ажырашы жана кел тирилбес касиети анын коэффициенти кандай сандан турганына байланыштуу. Мисалы, эгер коэффициент үчүн жалаң рац","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\wikitext-direct-20260705\DirectWikiAPI__Көп мүчө.wiki","language-source-bodies/pan-turkic/bodies/ky/wikitext-direct-20260705/DirectWikiAPI__Көп мүчө.wiki","1","'''Көп мүчө''', полином – чектелген сандагы бир мүчөлөрдүн алгебралык суммасы. Бир мүчө Көп мүчөнүн жеке учуру катары каралат. Көп мүчөсүнүн курамына кирген ар бир кошулуучу анын мүчөсү деп аталат. Көп мүчө мүчөлөрүнүн санына жараша эки мүч","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","полином","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\wikitext-direct-20260705\DirectWikiAPI__Көп мүчө.wiki","language-source-bodies/pan-turkic/bodies/ky/wikitext-direct-20260705/DirectWikiAPI__Көп мүчө.wiki","1","'''Көп мүчө''', полином – чектелген сандагы бир мүчөлөрдүн алгебралык суммасы. Бир мүчө Көп мүчөнүн жеке учуру катары каралат. Көп мүчөсүнүн курамына кирген ар бир кошулуучу анын мүчөсү деп аталат. Көп мүчө мүчөлөрүнүн санына жараша эки мүч","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","16461","нетерпеливость:нетерпеливость N1-RUS ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","16462","нетерпимость:нетерпимость N1-RUS ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","28787","әрнетерлек:әрнетерлек N1 ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-NOETHERIAN-RING","боҗра","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","5761","боҗра:боҗра N1 ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-POLYNOMIAL-RING","күпбуын","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","13431","күпбуын:күпбуын N1 ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Tatar","tt","L-POLYNOMIAL-RING","боҗра","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tt\current-probe\TT-CUR-055-001_source-archive_lexical_context.txt","language-source-bodies/pan-turkic/bodies/tt/current-probe/TT-CUR-055-001_source-archive_lexical_context.txt","5761","боҗра:боҗра N1 ; ! """"","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Turkmen","tk","L-NOETHERIAN-RING","halka","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tk\current-source-gate\TK-CUR-051-003.html","language-source-bodies/pan-turkic/bodies/tk/current-source-gate/TK-CUR-051-003.html","653","<p class='basic-text'>G.M. Esenamanow ÝOKARY MATEMATIKA ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA AŞGABAT - 2023<br><br>G.M.Esenamanow ÝOKARY MATEMATIKA (ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA) Ýokary okuw mekdepleriniň talyplary üçin okuw gol","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Turkmen","tk","L-POLYNOMIAL-RING","halka","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tk\current-source-gate\TK-CUR-051-003.html","language-source-bodies/pan-turkic/bodies/tk/current-source-gate/TK-CUR-051-003.html","653","<p class='basic-text'>G.M. Esenamanow ÝOKARY MATEMATIKA ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA AŞGABAT - 2023<br><br>G.M.Esenamanow ÝOKARY MATEMATIKA (ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA) Ýokary okuw mekdepleriniň talyplary üçin okuw gol","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Turkmen","tk","L-POLYNOMIAL-RING","köpagza","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\tk\current-source-gate\TK-CUR-051-003.html","language-source-bodies/pan-turkic/bodies/tk/current-source-gate/TK-CUR-051-003.html","653","<p class='basic-text'>G.M. Esenamanow ÝOKARY MATEMATIKA ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA AŞGABAT - 2023<br><br>G.M.Esenamanow ÝOKARY MATEMATIKA (ANALITIKI GEOMETRIÝA WE ÝOKARY ALGEBRA) Ýokary okuw mekdepleriniň talyplary üçin okuw gol","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","20","<link rel=""Canonical"" href=""https://arxiv.uz/uz/documents/referatlar/algebra/ko-phadlar-halqasi"" />","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","21","<link rel=""alternate"" hreflang=""uz"" href=""https://arxiv.uz/uz/documents/referatlar/algebra/ko-phadlar-halqasi"">","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","22","<link rel=""alternate"" hreflang=""ru"" href=""https://arxiv.uz/ru/documents/referatlar/algebra/ko-phadlar-halqasi"">","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","24","<meta name=""description"" content="" Ko`phadlar halqasi Reja: 1. Bir o’zgaruvchili ko’phadlar. 2. Ko’phadlar to’plamining xalqa tashkil etishi. 3. Ko’phadlar xalqasidagi teoremalar. 4. Ko’p o’zgaruvchili ko’phadlar. &amp;#x20;&amp;#x041A;&amp","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","25","<meta name=""keywords"" content="", Referatlar, Algebra, Ko&amp;#x60;phadlar&amp;#x20;halqasi, Ko&amp;#x60;phadlar&amp;#x20;halqasi&amp;#x20;Reja&amp;#x3A;&amp;#x20;1.&amp;#x20;Bir&amp;#x20;o&amp;#x2019;zgaruvchili&amp;#x20;ko&amp;#x2019;phadl","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","26","<meta property=""og:title"" content=""Ko&#x60;phadlar&#x20;halqasi"" />","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","27","<meta property=""og:description"" content="" Ko`phadlar halqasi Reja: 1. Bir o’zgaruvchili ko’phadlar. 2. Ko’phadlar to’plamining xalqa tashkil etishi. 3. Ko’phadlar xalqasidagi teoremalar. 4. Ko’p o’zgaruvchili ko’phadlar. &amp;#x20;&amp;#x04","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.html","32","<meta property=""og:article:tag"" content=""Referatlar, Algebra, Ko&amp;#x60;phadlar&amp;#x20;halqasi"" />","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","187","“HALQA VA UNING XOSSALARI”","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","20","<meta name=""DC.Description"" xml:lang=""en"" content=""Annotatsiya&amp;nbsp;Ushbu &amp;nbsp;maqolada &amp;nbsp;halqa &amp;nbsp;tushunchasi &amp;nbsp;va &amp;nbsp;uning &amp;nbsp;asosiy &amp;nbsp;xossalari &amp;nbsp;batafsil &amp;nbsp;tahlil&amp","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","Noether","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","20","<meta name=""DC.Description"" xml:lang=""en"" content=""Annotatsiya&amp;nbsp;Ushbu &amp;nbsp;maqolada &amp;nbsp;halqa &amp;nbsp;tushunchasi &amp;nbsp;va &amp;nbsp;uning &amp;nbsp;asosiy &amp;nbsp;xossalari &amp;nbsp;batafsil &amp;nbsp;tahlil&amp","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","Noether","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","228","<p>Annotatsiya <br>Ushbu maqolada halqa tushunchasi va uning asosiy xossalari batafsil tahlil <br>qilinadi. Halqalar algebraik tuzilma sifatida ikki asosiy amal – qo’shish va <br>ko’paytirishga ega bo’lib, ular birlashma qonuni, tarqatish q","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","30","<meta name=""DC.Subject"" xml:lang=""en"" content=""Kalit so’zlar: Halqa, Xossalar, Algebraik tuzilma, Qo’shish, Ko’paytirish, Kommutativlik, No-kommutativlik, Tarqatish qonuni, Nol elementi, Teskari element, Sonlar nazariyasi, Geometriya, Algeb","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","31","<meta name=""DC.Title"" content=""“HALQA VA UNING XOSSALARI” ""/>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","39","<meta name=""citation_title"" content=""“HALQA VA UNING XOSSALARI” ""/>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","47","<meta name=""citation_abstract"" xml:lang=""en"" content=""Annotatsiya&amp;nbsp;Ushbu &amp;nbsp;maqolada &amp;nbsp;halqa &amp;nbsp;tushunchasi &amp;nbsp;va &amp;nbsp;uning &amp;nbsp;asosiy &amp;nbsp;xossalari &amp;nbsp;batafsil &amp;nbsp;tahlil&","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","Noether","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","47","<meta name=""citation_abstract"" xml:lang=""en"" content=""Annotatsiya&amp;nbsp;Ushbu &amp;nbsp;maqolada &amp;nbsp;halqa &amp;nbsp;tushunchasi &amp;nbsp;va &amp;nbsp;uning &amp;nbsp;asosiy &amp;nbsp;xossalari &amp;nbsp;batafsil &amp;nbsp;tahlil&","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","48","<meta name=""citation_keywords"" xml:lang=""en"" content=""Kalit so’zlar: Halqa, Xossalar, Algebraik tuzilma, Qo’shish, Ko’paytirish, Kommutativlik, No-kommutativlik, Tarqatish qonuni, Nol elementi, Teskari element, Sonlar nazariyasi, Geometriya","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\current-web-hard-row-20260705\UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","language-source-bodies/pan-turkic/bodies/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.html","7","“HALQA VA UNING XOSSALARI”","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Uzbek","uz","L-NOETHERIAN-RING","halqa","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Algebra__Algebra.wiki","language-source-bodies/pan-turkic/bodies/uz/wikitext-20260629T101500Z/Algebra__Algebra.wiki","6","'''Algebra''' (arabcha: al-Jabr) — matematikaning bir sohasi. Buyuk oʻzbek olimi [[Al-Xorazmiy|Abu Abdullo Muhammad ibn Muso al-Xorazmiy]] „<nowiki/>[[Al-jabr val-muqobala]]<nowiki/>“ asarida dunyoda birinchi marta Algebrani izchil bayon qi","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
