"record_id","work_id","structure_type","label","parent_id","order","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","target_units","target_locators_json","relations_json","source_language","target_language","authority_state","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"NOE-P41-KO-U05-DEFINITION-001","NOE-P41","definition","Crossed representation and equivalence class","NOE-P41-KO-U05","5","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","66","66","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","4F4C492834A5773B45244939E44B4CB875BD68B4179ABE894067F7C8140AA40B","U05","{""unit_id"":""U05"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U05_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""4CDA25B27F69215AC6AC2ABE437A087419960FF39F0955F254394EA0A01AE0B0"",""slice_sha256_lf"":""2D8050DF1984DB89CD37CEE9951F2E1E35BBE735A4E076838406D6EA84DE3D76""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U05""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 68 / Korean U06","CDF2939F2DC70E6D60A5E1F2BFA4CEB5341E18ED2880E024F574D9874783F89E"
"NOE-P41-KO-U06-PROOF-001","NOE-P41","proof","Proof of the three minimal formulations","NOE-P41-KO-U05-THEOREM-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","68","76","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","58437D6BBD46C90507EB515744167DE3900AB034DA4A2A18325CC6936F1FD735","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":11,""line_end"":19,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""89D6D51A238FB781748C556348E5443F024873794C18957E7611B8149C9B0071""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U05-THEOREM-001""},{""relation"":""proves"",""target_id"":""NOE-P41-KO-U05-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","2D4BC1095830A9F8BAA7A10F0A54F5349B8A9C51580FC718D9D56B418819ADFA"
"NOE-P41-KO-U06-PROOF-STEP-001","NOE-P41","proof_step","Extension from group to ring automorphism","NOE-P41-KO-U06-PROOF-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","68","68","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","C3EF2E12111C428DAA4627FA81C947A10C31B7E0DE2F8FDBED5DF00D5EA63DE2","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":11,""line_end"":11,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""58306EAC6A0BCD02D7EEC560E8C8335F0283C1BAFBD70D5F99EC81AEADF8A304""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","1805DBF9791DFB815BF06902C1301E2B30310CF2C3A22258792D230EC2AE4A83"
"NOE-P41-KO-U06-PROOF-STEP-002","NOE-P41","proof_step","Equivalence of first and second formulations","NOE-P41-KO-U06-PROOF-001","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","70","74","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","A609D27DB88C355A44CD6EA85679834DD4FAB0910752BE3805368688FD7F30EF","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":13,""line_end"":17,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""18F9C52BE997E65DBC74C3D0A58AE0805A55431AA5182CC73DAF0C46B64EEFAE""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","41601F00B9F6D4CC5090FB6655E69FDECC3BAD3667945D1E3619DB1657372BF7"
"NOE-P41-KO-U06-DISPLAY-001","NOE-P41","display","Inner-automorphism coboundary equation","NOE-P41-KO-U06-PROOF-STEP-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","71","73","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","2AB3DDB5D5B1F8D9D83C8403105C07C18CDFFCDD91B3B886B3EC390A2A7E18AD","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":14,""line_end"":16,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""94749391C8D94BC021BEA009AE5AEC0A31CAFB52BA4643B29CF2D30A581B26B7""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-PROOF-STEP-002""},{""relation"":""equation_for"",""target_id"":""NOE-P41-KO-U06-PROOF-STEP-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","EB02A6E86CF7B324AE1DBE9666F5E916207B9CFF8431F371D94D41718B28C179"
"NOE-P41-KO-U06-NOTE-001","NOE-P41","footnote","Finite-field scope of the proof","NOE-P41-KO-U06-PROOF-STEP-002","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","74","74","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","C305B88D7A8EB19CF88203D186807B4E6D1AAADA92D042598988D9462FFC6A3A","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":17,""line_end"":17,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""087432A10102BE53F642688B79612238CAD86AF5810F8E1EDEC470DB9698FA46""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-PROOF-STEP-002""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U06-PROOF-STEP-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","30CEB3E4EB09656ABD068F580682B92956E32DF6DDF5BABCF278E2E9D23BECAD"
"NOE-P41-KO-U06-PROOF-STEP-003","NOE-P41","proof_step","Equivalence of second and third formulations","NOE-P41-KO-U06-PROOF-001","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","76","76","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","053E9BA2B7FF4E6186D371E494DDDAF72A9A9DF8C7444AD6877E5D8A20082E65","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":19,""line_end"":19,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""16CF7E390434AE8D8F14BA62D4CE5379E5ED589A7D486746D5E9534213556FD5""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-PROOF-001""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","E25498D3CE79C02A1A3DFD16C455CB4DBFCCF8C98D04D8EA1006BCCC33FBE92A"
"NOE-P41-KO-U06-THEOREM-001","NOE-P41","theorem","Unique irreducible crossed representation class","NOE-P41-KO-U06","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","78","78","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","67CC299CCBC2D0C4638750E3EDA6DFF3CB37C94D4B712B21C27ECAB0899F44DD","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":21,""line_end"":21,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""024F4A4D8833FF663A4DAF7815952EF28405B546941CCF947DC9DF47FA501B48""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","5D3FCB99AE6506806B11F47CD88E69544323588242F86046080CDF16EBDB8B30"
"NOE-P41-KO-U06-NOTE-002","NOE-P41","footnote","Schur-index and representation-module references","NOE-P41-KO-U06-THEOREM-001","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","78","78","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","67CC299CCBC2D0C4638750E3EDA6DFF3CB37C94D4B712B21C27ECAB0899F44DD","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":21,""line_end"":21,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""024F4A4D8833FF663A4DAF7815952EF28405B546941CCF947DC9DF47FA501B48""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-THEOREM-001""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U06-THEOREM-001""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","27DAF271127678FA67D646A621C16BEA277A551F0A9166DA9D1B3EB30952BAA1"
"NOE-P41-KO-U06-BIB-001","NOE-P41","bibliography_item","Schur remarks on Speiser 1919","NOE-P41-KO-U06-NOTE-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","78","78","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","67CC299CCBC2D0C4638750E3EDA6DFF3CB37C94D4B712B21C27ECAB0899F44DD","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":21,""line_end"":21,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""024F4A4D8833FF663A4DAF7815952EF28405B546941CCF947DC9DF47FA501B48""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-NOTE-002""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U06-NOTE-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","75FDCBBEA02AE7AE58B9DA9A87B3BC522564F0900ADE1DC6A985B490FE03DD92"
"NOE-P41-KO-U06-BIB-002","NOE-P41","bibliography_item","Deuring report cited for a module proof","NOE-P41-KO-U06-NOTE-002","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","78","78","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","67CC299CCBC2D0C4638750E3EDA6DFF3CB37C94D4B712B21C27ECAB0899F44DD","U06","{""unit_id"":""U06"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U06_UNCHECKED.tex"",""line_start"":21,""line_end"":21,""file_sha256"":""DEB580BB167B165B3DE40777A9F18B9E6D356FBE3CB2E552BB202E374E99A164"",""slice_sha256_lf"":""024F4A4D8833FF663A4DAF7815952EF28405B546941CCF947DC9DF47FA501B48""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U06-NOTE-002""},{""relation"":""bibliography_for"",""target_id"":""NOE-P41-KO-U06-NOTE-002""},{""relation"":""cites"",""target_id"":""NOE-P41-KO-U02-BIB-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 80 / Korean U07","A0CF9FD455DBA0743D816BF2C6C82160E0CD99D94A3E6C998E3ABF28E528C8A7"
"NOE-P41-KO-U07-SECTION-001","NOE-P41","section_heading","Section 2 marker","NOE-P41-KO-U07","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","80","80","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","18F6C971F7ACACAB1894ED165F4485486B191C5A866533C064048C51FA9B9C67","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":11,""line_end"":11,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""18F6C971F7ACACAB1894ED165F4485486B191C5A866533C064048C51FA9B9C67""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","3408B86B8F3FD63813B13007CEF4565E495E6E3DB4B1C7E78CD6CE10BDE364B8"
"NOE-P41-KO-U07-SUBSECTION-001","NOE-P41","subsection_heading","The principal genus theorem","NOE-P41-KO-U07","2","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","81","83","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","73173245EF535841BA0ED11C67A04DE1801788EC46216177FC360C1A5893D727","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":12,""line_end"":14,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""D0D6327FDFB2DDDF1756B7933ABDC1C4BC3ADD334698903C09B16D33DB16CD7B""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","21C5AD8EB6B512DC49338F576F2ABD68835509525AF99A4C3E1EAA75BE7D757A"
"NOE-P41-KO-U07-DIVISION-001","NOE-P41","division_heading","Part 1 preliminary remarks on class partition","NOE-P41-KO-U07","3","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","85","85","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","83F85170367BA850B5DC2902F7C427C6435C987637441C6D004D7FBF3B6C8486","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""0CB94196F2D87965B25DE382E977B11D030A6B109F183185F4806809C54E0636""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","504696B3F846B93B3989E94E3AD30194575F57D41EAAC4BD4C5DFA3C8817144B"
"NOE-P41-KO-U07-PARA-001","NOE-P41","paragraph","Absolute ideal classes and ray classes","NOE-P41-KO-U07","4","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","85","85","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","83F85170367BA850B5DC2902F7C427C6435C987637441C6D004D7FBF3B6C8486","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":16,""line_end"":16,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""0CB94196F2D87965B25DE382E977B11D030A6B109F183185F4806809C54E0636""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","2C28443264C881744D4FD3059FE278FA0C74904F7CA8ACC8354471BEAF5B6439"
"NOE-P41-KO-U07-PARA-002","NOE-P41","paragraph","Extension to absolute ideal classes and induced equivalence","NOE-P41-KO-U07","5","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","87","87","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","7E2B88DCFF7F7F5CCF78B7BA4A939487355BEF1CE64672D3A53A365BDEC53454","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":18,""line_end"":18,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""6F31B10FA04382D9F663AC06BBCFFD00DB0564CE3A0D4D7D69DC187DF0DFCDB5""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","DCA21160F28E8666E857198AFAFDDB0BEDE2E1444D411E2630574801F90FAD0F"
"NOE-P41-KO-U07-NOTE-001","NOE-P41","footnote","General invariant subgroup as principal class","NOE-P41-KO-U07-PARA-002","1","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","87","87","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","7E2B88DCFF7F7F5CCF78B7BA4A939487355BEF1CE64672D3A53A365BDEC53454","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":18,""line_end"":18,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""6F31B10FA04382D9F663AC06BBCFFD00DB0564CE3A0D4D7D69DC187DF0DFCDB5""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07-PARA-002""},{""relation"":""note_for"",""target_id"":""NOE-P41-KO-U07-PARA-002""}]","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","1E0C51A332B5D5073F3ECBE268BE671A5501B7BCD5C043C6E3E0B8553C0BC956"
"NOE-P41-KO-U07-THEOREM-001","NOE-P41","theorem","Criterion for unique product relations on ideal classes","NOE-P41-KO-U07","6","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","89","89","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","0285AC3ECE9EBFB0C9D94D9118DA4A7F1C9F5D3887C050269713F21B22351D84","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":20,""line_end"":20,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""AB2E21AEF150C427DCC7A81CA2D537AE43B1FB5F72ACA1CB0F0732A4CD82C80B""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","7A85A24FC3F402E7B92C68BE4AD17878FA95556EF9C246EBB43A066BCBDB4873"
"NOE-P41-KO-U07-TRANSITION-001","NOE-P41","transition","Transition to ray-class generalization","NOE-P41-KO-U07","7","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","91","91","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","1727CCC6282F743440925E75D92985BFC6708B934C2C237F544A104B0872032C","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":22,""line_end"":22,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""D51358D9D284171B07C354734B25E48C94FB5F6EFED28230AE53F6BCCDDF296D""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","2AF3D0125C34E5DFE58DB15761DD726A76D161BB3F8D2E414126E79A063C8A13"
"NOE-P41-KO-U07-DEFINITION-001","NOE-P41","definition","Induced ideal-class partition of factor systems","NOE-P41-KO-U07","8","C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper41_zh_translation_001_20260722\source\Noether_Paper41_CurrentGermanAuthority_interval.tex","93","93","C265058425E5E2D1A2289CC03A9DDEDDDF4803A3215DC3F173B93E7AB69D60ED","4479B344AD9A93D6042F2C3896745868ACE1D7C1DEF8668AE1A68207A4D310D8","U07","{""unit_id"":""U07"",""path"":""C:\\Users\\Floris\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper41_ko_translation_001_20260804\\targets\\Noether_P41_Korean_U07_UNCHECKED.tex"",""line_start"":24,""line_end"":24,""file_sha256"":""458C2DEF857180D29A71BE9E977498EA50C8688CB0297CA87E79AE0CE2EF505A"",""slice_sha256_lf"":""6E6FD694392193879FA510BAA8A144B65C8FCEC45725EA26DB0E21C532EE4AC3""}","{""relation"":""embedded_in"",""target_id"":""NOE-P41-KO-U07""}","de","ko-KR","preserved_interval_historical_binding_pointer_pending","producer_draft_text_covered","unchecked","private_not_for_publication","continue at Paper 41 snapshot line 97 / Korean U08","7EAC4E774719DB8754B636569B91B15F4953BCF75BC96B25AEAACFE243E225E1"
