record_label,record_id,record_title,file_role,filename,size_mb,url
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,reader/reference PDF,60-04 Islamic Original - Omar Khayyam - Treatise on Algebra.pdf,0.2602,https://zenodo.org/records/20415770/files/60-04%20Islamic%20Original%20-%20Omar%20Khayyam%20-%20Treatise%20on%20Algebra.pdf
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,reader/reference PDF,60-05 Islamic Original - Ruska - Oldest Arabic Algebra (1917).pdf,0.3587,https://zenodo.org/records/20415770/files/60-05%20Islamic%20Original%20-%20Ruska%20-%20Oldest%20Arabic%20Algebra%20%281917%29.pdf
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,reader/reference PDF,60-06 Islamic Original - Rosen - Algebra of Mohammed Ben Musa.pdf,0.1116,https://zenodo.org/records/20415770/files/60-06%20Islamic%20Original%20-%20Rosen%20-%20Algebra%20of%20Mohammed%20Ben%20Musa.pdf
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,reader/reference PDF,60-07 Islamic Original - Robert of Chester and Karpinski.pdf,0.1175,https://zenodo.org/records/20415770/files/60-07%20Islamic%20Original%20-%20Robert%20of%20Chester%20and%20Karpinski.pdf
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,artifact/source ZIP,80 Islamic and Arabic Mathematical Texts - TeX Sources and Artifacts.zip,40.2956,https://zenodo.org/records/20415770/files/80%20Islamic%20and%20Arabic%20Mathematical%20Texts%20-%20TeX%20Sources%20and%20Artifacts.zip
islamic_arabic,20415770,Islamic and Arabic Mathematical Texts: Original LaTeX and English Translation Drafts,manifest/status,90 Islamic and Arabic Mathematical Texts - Public Summary.json,0.0078,https://zenodo.org/records/20415770/files/90%20Islamic%20and%20Arabic%20Mathematical%20Texts%20-%20Public%20Summary.json
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,00 Index - Historical Reference Witnesses.pdf,0.0391,https://zenodo.org/records/20415777/files/00%20Index%20-%20Historical%20Reference%20Witnesses.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,01 Reference Witnesses - Combined English Translation Drafts.pdf,0.9318,https://zenodo.org/records/20415777/files/01%20Reference%20Witnesses%20-%20Combined%20English%20Translation%20Drafts.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,02 Reference Witnesses - Combined Original and Witness Drafts.pdf,0.7274,https://zenodo.org/records/20415777/files/02%20Reference%20Witnesses%20-%20Combined%20Original%20and%20Witness%20Drafts.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,10-18 English Translation - al-Muqaddasi - Ahsan al-Taqasim.pdf,0.0983,https://zenodo.org/records/20415777/files/10-18%20English%20Translation%20-%20al-Muqaddasi%20-%20Ahsan%20al-Taqasim.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,10-19 English Translation - Ibn al-Nadim - Kitab al-Fihrist.pdf,0.1722,https://zenodo.org/records/20415777/files/10-19%20English%20Translation%20-%20Ibn%20al-Nadim%20-%20Kitab%20al-Fihrist.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,10-20 English Translation - Ibn al-Qifti - Tarikh al-Hukama.pdf,0.1825,https://zenodo.org/records/20415777/files/10-20%20English%20Translation%20-%20Ibn%20al-Qifti%20-%20Tarikh%20al-Hukama.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,10-21 English Translation - Said al-Andalusi - Tabaqat al-Umam.pdf,0.1669,https://zenodo.org/records/20415777/files/10-21%20English%20Translation%20-%20Said%20al-Andalusi%20-%20Tabaqat%20al-Umam.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,10-22 English Translation - Smith-Karpinski - Numerals.pdf,0.3116,https://zenodo.org/records/20415777/files/10-22%20English%20Translation%20-%20Smith-Karpinski%20-%20Numerals.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,70-01 Reference Text - Said al-Andalusi - Tabaqat al-Umam.pdf,0.1669,https://zenodo.org/records/20415777/files/70-01%20Reference%20Text%20-%20Said%20al-Andalusi%20-%20Tabaqat%20al-Umam.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,70-02 Reference Text - al-Muqaddasi - Ahsan al-Taqasim.pdf,0.0988,https://zenodo.org/records/20415777/files/70-02%20Reference%20Text%20-%20al-Muqaddasi%20-%20Ahsan%20al-Taqasim.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,70-03 Reference Text - Ibn al-Nadim - Kitab al-Fihrist.pdf,0.1371,https://zenodo.org/records/20415777/files/70-03%20Reference%20Text%20-%20Ibn%20al-Nadim%20-%20Kitab%20al-Fihrist.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,70-04 Reference Text - Ibn al-Qifti - Tarikh al-Hukama.pdf,0.1427,https://zenodo.org/records/20415777/files/70-04%20Reference%20Text%20-%20Ibn%20al-Qifti%20-%20Tarikh%20al-Hukama.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,reader/reference PDF,70-05 Reference Text - Smith-Karpinski - Numerals.pdf,0.1825,https://zenodo.org/records/20415777/files/70-05%20Reference%20Text%20-%20Smith-Karpinski%20-%20Numerals.pdf
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,artifact/source ZIP,80 Historical Reference Witnesses - TeX Sources and Artifacts.zip,55.2274,https://zenodo.org/records/20415777/files/80%20Historical%20Reference%20Witnesses%20-%20TeX%20Sources%20and%20Artifacts.zip
historical_references,20415777,Historical Reference Witnesses for Non-European Mathematics: LaTeX and Translation Drafts,manifest/status,90 Historical Reference Witnesses - Public Summary.json,0.0060,https://zenodo.org/records/20415777/files/90%20Historical%20Reference%20Witnesses%20-%20Public%20Summary.json
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",artifact/source ZIP,95 Classical Algebra Arithmetic - Update Packets 2026-06-07.zip,55.2589,https://zenodo.org/records/20583048/files/95%20Classical%20Algebra%20Arithmetic%20-%20Update%20Packets%202026-06-07.zip
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume I - Source-Checked Modern LaTeX Slice Reader.pdf",4.4588,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20I%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume II - Source-Checked Modern LaTeX Slice Reader.pdf",2.9719,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20II%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume III - Source-Checked Modern LaTeX Slice Reader.pdf",2.5480,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20III%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume IV - Source-Checked Modern LaTeX Slice Reader.pdf",4.0651,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20IV%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume IX - Source-Checked Modern LaTeX Slice Reader.pdf",3.5911,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20IX%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume V - Source-Checked Modern LaTeX Slice Reader.pdf",3.9266,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20V%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VI - Source-Checked Modern LaTeX Slice Reader.pdf",3.2619,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VI%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VII - Source-Checked Modern LaTeX Slice Reader.pdf",3.4120,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume VIII - Source-Checked Modern LaTeX Slice Reader.pdf",3.2001,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20VIII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume X - Source-Checked Modern LaTeX Slice Reader.pdf",3.9742,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20X%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XI - Source-Checked Modern LaTeX Slice Reader.pdf",3.7769,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XI%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XII - Source-Checked Modern LaTeX Slice Reader.pdf",4.0119,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Cayley - Collected Mathematical Papers, Volume XIII - Source-Checked Modern LaTeX Slice Reader.pdf",3.6696,https://zenodo.org/records/20583048/files/Cayley%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20XIII%20-%20Source-Checked%20Modern%20LaTeX%20Slice%20Reader.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",artifact/source ZIP,Classical Algebra and Arithmetic - Dedekind and Dirichlet Source TeX and Scan Witnesses.zip,4.9149,https://zenodo.org/records/20583048/files/Classical%20Algebra%20and%20Arithmetic%20-%20Dedekind%20and%20Dirichlet%20Source%20TeX%20and%20Scan%20Witnesses.zip
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Dedekind - Continuity and Irrational Numbers, Preface and Sections 1-4 - English Translation Segment.pdf",0.2398,https://zenodo.org/records/20583048/files/Dedekind%20-%20Continuity%20and%20Irrational%20Numbers%2C%20Preface%20and%20Sections%201-4%20-%20English%20Translation%20Segment.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Dedekind - Gesammelte Mathematische Werke, Band I.pdf",2.3605,https://zenodo.org/records/20583048/files/Dedekind%20-%20Gesammelte%20Mathematische%20Werke%2C%20Band%20I.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Dedekind - Gesammelte Mathematische Werke, Band II.pdf",1.7672,https://zenodo.org/records/20583048/files/Dedekind%20-%20Gesammelte%20Mathematische%20Werke%2C%20Band%20II.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Dedekind - Gesammelte Mathematische Werke, Band III.pdf",2.6608,https://zenodo.org/records/20583048/files/Dedekind%20-%20Gesammelte%20Mathematische%20Werke%2C%20Band%20III.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,"Dedekind - Stetigkeit und irrationale Zahlen, Preface and Sections 1-4 - German Source-Checked Segment.pdf",0.2497,https://zenodo.org/records/20583048/files/Dedekind%20-%20Stetigkeit%20und%20irrationale%20Zahlen%2C%20Preface%20and%20Sections%201-4%20-%20German%20Source-Checked%20Segment.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,Dirichlet - On the Stability of Equilibrium - English Translation.pdf,0.2369,https://zenodo.org/records/20583048/files/Dirichlet%20-%20On%20the%20Stability%20of%20Equilibrium%20-%20English%20Translation.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,Dirichlet - Selected Works.pdf,1.6940,https://zenodo.org/records/20583048/files/Dirichlet%20-%20Selected%20Works.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",reader/reference PDF,Dirichlet - Ueber die Stabilitaet des Gleichgewichts - German Source-Checked Edition.pdf,0.2427,https://zenodo.org/records/20583048/files/Dirichlet%20-%20Ueber%20die%20Stabilitaet%20des%20Gleichgewichts%20-%20German%20Source-Checked%20Edition.pdf
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",manifest/status,Record Summary - Classical Algebra and Arithmetic.json,0.1411,https://zenodo.org/records/20583048/files/Record%20Summary%20-%20Classical%20Algebra%20and%20Arithmetic.json
classical_algebra_arithmetic,20583048,"Cayley, Dedekind, and Dirichlet: Classical Algebra and Arithmetic LaTeX Drafts",artifact/source ZIP,Supplementary Sources - Classical Algebra and Arithmetic.zip,6766.9812,https://zenodo.org/records/20583048/files/Supplementary%20Sources%20-%20Classical%20Algebra%20and%20Arithmetic.zip
sylvester,20649689,"James Joseph Sylvester: Collected Mathematical Papers, Source-Witnessed Modern LaTeX Working Drafts",manifest/status,90 Sylvester - Public Summary.json,0.0008,https://zenodo.org/records/20649689/files/90%20Sylvester%20-%20Public%20Summary.json
sylvester,20649689,"James Joseph Sylvester: Collected Mathematical Papers, Source-Witnessed Modern LaTeX Working Drafts",reader/reference PDF,"Sylvester - Collected Mathematical Papers, Volume I - Source-Checked Edition through Book Page 608.pdf",2.4204,https://zenodo.org/records/20649689/files/Sylvester%20-%20Collected%20Mathematical%20Papers%2C%20Volume%20I%20-%20Source-Checked%20Edition%20through%20Book%20Page%20608.pdf
sylvester,20649689,"James Joseph Sylvester: Collected Mathematical Papers, Source-Witnessed Modern LaTeX Working Drafts",artifact/source ZIP,Sylvester_Vol1_pp001_608_with_scans_idx_20260608.zip,89.4409,https://zenodo.org/records/20649689/files/Sylvester_Vol1_pp001_608_with_scans_idx_20260608.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_IA_Master_Image_Index_20260612.zip,10.0988,https://zenodo.org/records/20821947/files/Maxwell_IA_Master_Image_Index_20260612.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_Treatise_Vol1_IA1873_FirstEdition_Reverified_pp001_055_20260612.zip,74.0830,https://zenodo.org/records/20821947/files/Maxwell_Treatise_Vol1_IA1873_FirstEdition_Reverified_pp001_055_20260612.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_Treatise_Vol1_SourceChecked_Working_Tranches_20260612_public.zip,166.5580,https://zenodo.org/records/20821947/files/Maxwell_Treatise_Vol1_SourceChecked_Working_Tranches_20260612_public.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_Vol1_pp060_079_cum_scans_20260613.zip,199.9790,https://zenodo.org/records/20821947/files/Maxwell_Vol1_pp060_079_cum_scans_20260613.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_Vol1_Reverify_pp001_058_20260612.zip,76.5056,https://zenodo.org/records/20821947/files/Maxwell_Vol1_Reverify_pp001_058_20260612.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_Vol1_Reverify_pp001_059_20260612.zip,64.9250,https://zenodo.org/records/20821947/files/Maxwell_Vol1_Reverify_pp001_059_20260612.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",artifact/source ZIP,Maxwell_WebPromo_Index_Closeout_p001_059_20260613.zip,108.4564,https://zenodo.org/records/20821947/files/Maxwell_WebPromo_Index_Closeout_p001_059_20260613.zip
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",manifest/status,STATUS_MAXWELL_VOL1_SOURCECHECKED_WORKING_TRANCHES_20260612.md,0.0007,https://zenodo.org/records/20821947/files/STATUS_MAXWELL_VOL1_SOURCECHECKED_WORKING_TRANCHES_20260612.md
maxwell,20821947,"James Clerk Maxwell: A Treatise on Electricity and Magnetism, Volume I Source-Witnessed LaTeX Working Tranches",manifest/status,STATUS_MAXWELL_WORKING_TRANCHES_20260612_PP001_055_UPDATE.md,0.0017,https://zenodo.org/records/20821947/files/STATUS_MAXWELL_WORKING_TRANCHES_20260612_PP001_055_UPDATE.md
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",manifest/status,99_Gibbs_Public_Summary_20260624.json,0.0012,https://zenodo.org/records/20821820/files/99_Gibbs_Public_Summary_20260624.json
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",reader/reference PDF,Gibbs - Vol I - Geometrical Representation by Surfaces - pp033-054.pdf,0.3027,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20Geometrical%20Representation%20by%20Surfaces%20-%20pp033-054.pdf
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",editable TeX,Gibbs - Vol I - Geometrical Representation by Surfaces - pp033-054.tex,0.0648,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20Geometrical%20Representation%20by%20Surfaces%20-%20pp033-054.tex
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",reader/reference PDF,Gibbs - Vol I - Graphical Methods in the Thermodynamics of Fluids - pp001-032.pdf,0.3788,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20Graphical%20Methods%20in%20the%20Thermodynamics%20of%20Fluids%20-%20pp001-032.pdf
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",editable TeX,Gibbs - Vol I - Graphical Methods in the Thermodynamics of Fluids - pp001-032.tex,0.0920,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20Graphical%20Methods%20in%20the%20Thermodynamics%20of%20Fluids%20-%20pp001-032.tex
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",reader/reference PDF,Gibbs - Vol I - On the Equilibrium of Heterogeneous Substances - pp055-124.pdf,0.4873,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20On%20the%20Equilibrium%20of%20Heterogeneous%20Substances%20-%20pp055-124.pdf
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",editable TeX,Gibbs - Vol I - On the Equilibrium of Heterogeneous Substances - pp055-124.tex,0.1882,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20On%20the%20Equilibrium%20of%20Heterogeneous%20Substances%20-%20pp055-124.tex
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",reader/reference PDF,Gibbs - Vol I - On the Equilibrium of Heterogeneous Substances - pp055-134.pdf,0.5190,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20On%20the%20Equilibrium%20of%20Heterogeneous%20Substances%20-%20pp055-134.pdf
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",editable TeX,Gibbs - Vol I - On the Equilibrium of Heterogeneous Substances - pp055-134.tex,0.2191,https://zenodo.org/records/20821820/files/Gibbs%20-%20Vol%20I%20-%20On%20the%20Equilibrium%20of%20Heterogeneous%20Substances%20-%20pp055-134.tex
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",artifact/source ZIP,Gibbs_Vol1_Equilibrium_Heterogeneous_Substances_p055_124_with_source_scan.zip,8.5164,https://zenodo.org/records/20821820/files/Gibbs_Vol1_Equilibrium_Heterogeneous_Substances_p055_124_with_source_scan.zip
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",artifact/source ZIP,Gibbs_Vol1_Geometrical_Representation_p033_054_with_source_scan.zip,3.8122,https://zenodo.org/records/20821820/files/Gibbs_Vol1_Geometrical_Representation_p033_054_with_source_scan.zip
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",artifact/source ZIP,Gibbs_Vol1_Graphical_Methods_p001_032_with_source_scan.zip,4.7775,https://zenodo.org/records/20821820/files/Gibbs_Vol1_Graphical_Methods_p001_032_with_source_scan.zip
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",artifact/source ZIP,GibbsV1_P3_p125_134.zip,9.6451,https://zenodo.org/records/20821820/files/GibbsV1_P3_p125_134.zip
gibbs_old_physics,20821820,"J. Willard Gibbs: Scientific Papers Volume I, Old-Physics Modern LaTeX Working Editions",manifest/status,STATUS_GIBBS_OLD_PHYSICS_20260611.md,0.0017,https://zenodo.org/records/20821820/files/STATUS_GIBBS_OLD_PHYSICS_20260611.md
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,reader/reference PDF,01 Dedekind - GMW Volume I Items I-V through Article 13 - English Translation Cumulative.pdf,0.3798,https://zenodo.org/records/20586067/files/01%20Dedekind%20-%20GMW%20Volume%20I%20Items%20I-V%20through%20Article%2013%20-%20English%20Translation%20Cumulative.pdf
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,reader/reference PDF,02 Dedekind - GMW Volume I Items I-V through Article 13 - German Source Cumulative.pdf,0.3741,https://zenodo.org/records/20586067/files/02%20Dedekind%20-%20GMW%20Volume%20I%20Items%20I-V%20through%20Article%2013%20-%20German%20Source%20Cumulative.pdf
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,reader/reference PDF,"11 Dedekind - GMW Volume I, Item I, Eulerian Integrals Complete - German Source-Checked Edition.pdf",0.2306,https://zenodo.org/records/20586067/files/11%20Dedekind%20-%20GMW%20Volume%20I%2C%20Item%20I%2C%20Eulerian%20Integrals%20Complete%20-%20German%20Source-Checked%20Edition.pdf
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,reader/reference PDF,"12 Dedekind - GMW Volume I, Item I, Eulerian Integrals Complete - English Translation.pdf",0.2262,https://zenodo.org/records/20586067/files/12%20Dedekind%20-%20GMW%20Volume%20I%2C%20Item%20I%2C%20Eulerian%20Integrals%20Complete%20-%20English%20Translation.pdf
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,reader/reference PDF,"13 Dedekind - GMW Volume I, Item I, Eulerian Integrals Complete - Source Scan Slice.pdf",0.3496,https://zenodo.org/records/20586067/files/13%20Dedekind%20-%20GMW%20Volume%20I%2C%20Item%20I%2C%20Eulerian%20Integrals%20Complete%20-%20Source%20Scan%20Slice.pdf
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,artifact/source ZIP,"80 Dedekind - TeX Sources, Component PDFs, and Source Scans - GMW Volume I Items I-V through Article 13.zip",1.9698,https://zenodo.org/records/20586067/files/80%20Dedekind%20-%20TeX%20Sources%2C%20Component%20PDFs%2C%20and%20Source%20Scans%20-%20GMW%20Volume%20I%20Items%20I-V%20through%20Article%2013.zip
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,artifact/source ZIP,"80 Dedekind - TeX Sources, Component PDFs, Scans, and Manifests - Current.zip",11.4209,https://zenodo.org/records/20586067/files/80%20Dedekind%20-%20TeX%20Sources%2C%20Component%20PDFs%2C%20Scans%2C%20and%20Manifests%20-%20Current.zip
dedekind,20586067,Richard Dedekind: Source-Witnessed Working Drafts and English Translations,manifest/status,90 Dedekind - Public Summary.json,0.0006,https://zenodo.org/records/20586067/files/90%20Dedekind%20-%20Public%20Summary.json
