fd_blocker_id,prior_probe_id,source_blocker_id,language_or_scope,r9_language_bucket,blocker_origin,blocker_field,probe_kind,exists,searched_path,resolved_path,next_recovery_step,recovery_status,current_head,prior_head,source_use_label,accepted_translation_evidence,promotion_allowed,native_review_claimed,boundary_note
R9-FD3754D1-EXACT-BLOCKER-0149,R9-FAA2C330-EXACT-PROBE-0149,R9-1233D6F1-BLOCKER-0149,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0150,R9-FAA2C330-EXACT-PROBE-0150,R9-1233D6F1-BLOCKER-0150,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0151,R9-FAA2C330-EXACT-PROBE-0151,R9-1233D6F1-BLOCKER-0151,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,ocr_unicode_confidence,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0152,R9-FAA2C330-EXACT-PROBE-0152,R9-1233D6F1-BLOCKER-0152,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,formula_neighbor_visual_confirmation,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0153,R9-FAA2C330-EXACT-PROBE-0153,R9-1233D6F1-BLOCKER-0153,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0154,R9-FAA2C330-EXACT-PROBE-0154,R9-1233D6F1-BLOCKER-0154,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0155,R9-FAA2C330-EXACT-PROBE-0155,R9-1233D6F1-BLOCKER-0155,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,ocr_unicode_confidence,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0156,R9-FAA2C330-EXACT-PROBE-0156,R9-1233D6F1-BLOCKER-0156,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,formula_neighbor_visual_confirmation,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0157,R9-FAA2C330-EXACT-PROBE-0157,R9-1233D6F1-BLOCKER-0157,AF06 Omotic/Southern Non-Bantu,Related West African/Horn,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\af05-af06-partial-recovery-20260705\af05-south-sudan\south_sudan_egra_egma_2017_winrock.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0158,R9-FAA2C330-EXACT-PROBE-0158,R9-1233D6F1-BLOCKER-0158,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0159,R9-FAA2C330-EXACT-PROBE-0159,R9-1233D6F1-BLOCKER-0159,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,ocr_unicode_confidence,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0160,R9-FAA2C330-EXACT-PROBE-0160,R9-1233D6F1-BLOCKER-0160,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,formula_neighbor_visual_confirmation,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0161,R9-FAA2C330-EXACT-PROBE-0161,R9-1233D6F1-BLOCKER-0161,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0162,R9-FAA2C330-EXACT-PROBE-0162,R9-1233D6F1-BLOCKER-0162,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0163,R9-FAA2C330-EXACT-PROBE-0163,R9-1233D6F1-BLOCKER-0163,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,ocr_unicode_confidence,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0164,R9-FAA2C330-EXACT-PROBE-0164,R9-1233D6F1-BLOCKER-0164,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,formula_neighbor_visual_confirmation,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0165,R9-FAA2C330-EXACT-PROBE-0165,R9-1233D6F1-BLOCKER-0165,AF05 South Sudan,Related West African/Horn,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\nyu-glossary-recovery-20260705\mandinka-manding\002_nyu_west_african_math_science_glossary_docs.steinhardt.nyu.edu_pdfs_metrocenter_atn293_addenda_hs_math_terms_addenda_mandinka.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0166,R9-FAA2C330-EXACT-PROBE-0166,R9-1233D6F1-BLOCKER-0166,Somali,Somali,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0167,R9-FAA2C330-EXACT-PROBE-0167,R9-1233D6F1-BLOCKER-0167,Somali,Somali,e58_render_witness_ocr_pickup,ocr_unicode_confidence,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0168,R9-FAA2C330-EXACT-PROBE-0168,R9-1233D6F1-BLOCKER-0168,Somali,Somali,e58_render_witness_ocr_pickup,formula_neighbor_visual_confirmation,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0169,R9-FAA2C330-EXACT-PROBE-0169,R9-1233D6F1-BLOCKER-0169,Somali,Somali,e58_render_witness_ocr_pickup,source_page_language_boundary,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FD3754D1-EXACT-BLOCKER-0170,R9-FAA2C330-EXACT-PROBE-0170,R9-1233D6F1-BLOCKER-0170,Somali,Somali,e58_render_witness_ocr_pickup,exact_phrase_from_render,file,true,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\somali\source-pdfs\R9-LSB-0134_086_somali_math_g1_teacher_guide_teacher_guide_5fe748d3.pdf,render/page witness exists; perform visual/OCR exact phrase capture and keep as reviewer-only support,active_open_not_completion,fd3754d1f1d286e48791770427f3a2059f1854f5,faa2c330deb886098750dafb5c500e244e1333fe,fd3754d1-exact-blocker-recovery-search-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
