"source_document_id","path","language","branch","file_type","provenance_url_or_path","sha256","license_or_availability_note","witness_category","source_use_label","notes"
"ar-src-170","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_invariant_arabic_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-171","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_noether_arabic_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-172","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_noether_arabic_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-173","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_algebra.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-174","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_algebra.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-175","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_latex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-176","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_latex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-177","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_math_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-178","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_math_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-179","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_halqa_haql.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-180","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_halqa_haql.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-181","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_jabr_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-182","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_jabr_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-183","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_ring_field_arabic_tex.json","ar","Semitic>Arabic",".json","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-184","language-source-bodies/rtl-persianate-arabic/ar/provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_ring_field_arabic_tex.stderr.txt","ar","Semitic>Arabic",".txt","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","recorded per Arabic lane evidence where available; no blanket license clearance","pointer-only","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body"
"ar-src-185","language-source-bodies/rtl-persianate-arabic/ar/README.md","ar","Semitic>Arabic",".md","pre-existing package member or package-generated support","578C9F25F854212C45D76E6DDFA3074E6583FC5FE02240910FFB0FF21E6AB1A0","recorded per Arabic lane evidence where available; no blanket license clearance","method-note","method-note","method, README, logbook, or package note"
"ar-src-186","language-source-bodies/rtl-persianate-arabic/ar/ROUND2_SOURCE_CANON_LEDGER_20260705.csv","ar","Semitic>Arabic",".csv","round2 package ledger generated from downloaded source/provenance rows","59C8E896721002F54C11A62C71B8D9E7985304E510D84C61D8E1E9C555233E85","recorded per Arabic lane evidence where available; no blanket license clearance","audit-ledger","audit-ledger","audit, source-canon, source-recovery, or source-use support ledger"
"ar-src-187","language-source-bodies/rtl-persianate-arabic/ar/ROUND2_SOURCE_CANON_LEDGER_20260705.md","ar","Semitic>Arabic",".md","round2 package ledger generated from downloaded source/provenance rows","451CDB8744389E1BEDD6DC9FB34136A700CBFF39DAD4201EA5AB4A18E664F49B","recorded per Arabic lane evidence where available; no blanket license clearance","method-note","method-note","method, README, logbook, or package note"
"ar-src-188","language-source-bodies/rtl-persianate-arabic/ar/ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.csv","ar","Semitic>Arabic",".csv","round3 algebra-specific TeX source recovery/blocker ledger","31375962EAA25A68709CFFA6F32FAD55DDCBC797A055BD2DD1723C3FCBD55B30","recorded per Arabic lane evidence where available; no blanket license clearance","audit-ledger","audit-ledger","audit, source-canon, source-recovery, or source-use support ledger"
"ar-src-189","language-source-bodies/rtl-persianate-arabic/ar/ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.md","ar","Semitic>Arabic",".md","round3 algebra-specific TeX source recovery/blocker ledger","19CAF2CF46BD6351674D171E7AA0B4ABD9ED45C316688A56722AA579B72FA49E","recorded per Arabic lane evidence where available; no blanket license clearance","method-note","method-note","method, README, logbook, or package note"
"ar-src-190","language-source-bodies/rtl-persianate-arabic/ar/SOURCE_USE_LABELS.csv","ar","Semitic>Arabic",".csv","pre-existing package member or package-generated support","C916BA717D7CFEBBBDCBC10B2E8E0CA7B7B8F95DF4EA44759EBF6196B7DC3F69","recorded per Arabic lane evidence where available; no blanket license clearance","manifest","manifest","manifest/checksum/source-witness inventory support"
"ar-src-191","language-source-bodies/rtl-persianate-arabic/ar/SOURCE_WITNESS_MANIFEST.csv","ar","Semitic>Arabic",".csv","pre-existing package member or package-generated support","E4DBFCADA6091F10A17C24E8F4F08A03045FBD44AA48FFE3E2B3FDDB23753D67","recorded per Arabic lane evidence where available; no blanket license clearance","manifest","manifest","manifest/checksum/source-witness inventory support"
"ar-src-192","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/doc/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.doc","ar","Semitic>Arabic",".doc","pre-existing package member or package-generated support","AE0F5E7C92E8CFFE44BB6AA8041AF96FA3DE0E35FC69A17DA97B803AEFB157DD","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-193","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-html/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.html","ar","Semitic>Arabic",".html","pre-existing package member or package-generated support","5E83E30D907DD68035A1C698E29A28179BBBBF194C9C7E31345A6AC89396964C","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-194","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-tex/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex","ar","Semitic>Arabic",".tex","pre-existing package member or package-generated support","7024EF38569832AFF7555EE8D5E430C6A598318D14F283E02B9B714CACD44E77","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-195","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-tex/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx","ar","Semitic>Arabic",".dtx","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","B52FA1D955D30E7B847800E470C1F30663113874CE9771EB2A32B4E5DA79846B","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-196","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_خطي_oldid_75057716.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","3762E086A6268F425014603D2E31867CB8B2A566F4AA1D9559D511E9B8173103","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-197","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/جبر_مجرد_oldid_75057721.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","663C75B6560B85A8C41EDF6429B2310A9E4CA25FEBCE6294904CF33C4A28005D","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-198","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حقل__رياضيات__oldid_75116379.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","8D1508EE0DA4DEC0962F8BADA8ED9088CA04BDA550686647F922A5F4C618089D","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-199","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقة__رياضيات__oldid_75116766.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","CCF371C68549D7590DE25003FCC6D3A7C9961B999D4338277CCDA83193298227","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-200","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/حلقية__رياضيات__oldid_75116824.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","8B5519D05F1B4000AC695D03F717600167E2CA5B93555D243B90B9145A1D1504","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-201","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/زمرة__رياضيات__oldid_75199155.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","9EE18CBE01DD2845B3E248E4FD3BF1F6863D2CDF7D815582B7A17D66F84124E0","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-202","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/شباه_oldid_75235422.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","148178221B31F83F8B1E7C6C0A1F0844D7980E41DD476D99DF2AE7AC88E5D91C","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-203","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T023000Z_arabic_mediawiki_source_text_probe/downloads/نظرية_الزمر_oldid_75472653.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","F1D1832F54A86DE26B36C07A2D73FCB313AA5C37912C0B3D2F5782808319B513","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-204","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_oldid_217433.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","9C0EE62A2F9F4491469EAF86AAA8B083F3716E46DD8FBE5F6F2B0325E8046E8A","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-205","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_oldid_214163.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","65B881E25F0E82C83F791883D77F5880615E15EF8C213282D2B181D0603E9DBC","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-206","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_تجريدي_حلقات_oldid_214164.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","2DE49F2E7947596748849E6FD1AFECAD26A436B6CBA8F642B55B8D669D5E12CC","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-207","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_oldid_224129.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","DE953F95C0C6D8A2ED892D2D1F0999A61BD452F31511B2A27AB862CFC8D8092C","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-208","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_المصفوفات_oldid_97873.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","F1FADB95A074728BF7B5C6A03468EEFD63BA000BE75A9BE4302B2CD3479FC87E","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-209","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_جملة_المعادلات_الخطية_oldid_210610.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","1C42729D36326EAAE4F8C528D26B9777D61A0DCD87840FFB6CEB295BA4FD72DC","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-210","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/native-text/20260705T030500Z_arabic_wikibooks_source_text_probe/downloads/جبر_جبر_خطي_فضاءات_شعاعية_oldid_97875.wiki.txt","ar","Semitic>Arabic",".txt","pre-existing package member or package-generated support","E4BBD32F0E8122CC11841F4BBB9966E1093D7DEC96FBFAA8D768105A5744C542","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-211","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_arabic.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","77B97DF62856083FF960790EA6CEA27E5AD6927241D5F87751B376C8F644A904","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-212","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","E60FD267AED80573F506683C47E9E2F6ED9C36DDE8809446C137DD5D1FC7188E","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-213","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_algebraic_structures_2_ring_theory.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","B24697BD24D75073246E781402C6316104372F445D1EEE6E54E675A08AF2C1F2","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-214","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/ksu_group_theory_course_spec.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","BE0DC74FE8F16AD62C1C5505A4C7B8A5DFD03CD19DE931DCD8AF817C49DCC29C","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-215","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T035500Z_arabic_official_pdf_probe/downloads/uotelafer_group_theory_lectures.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","C3A2DCC3FB6267E4A7E61D7AC7624616E49FC547C9A3F362BA8C529E413F65C6","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-216","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","5519520D7B8273F4133D35C9B5CDD121F5C2203883BB98A6582669B0E0974261","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-217","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_probability.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","49921D1D0872656B7DBE361D5312E0FAED4ECF61EC8F2DD087F2860398055FBD","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-218","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/mustansiriyah_abstract_algebra_principles.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-219","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/syriamath_algebraic_structures_3_modules.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","BFB151251C52F26AEC9F75D7EA11ABAE2560C440DD9CEB6BA2F3BD4DF4C0A2CB","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-220","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T051200Z_arabic_abstract_algebra_module_probe/downloads/uobasrah_crossed_modules_thesis_abstract_2010.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","9956C7ECB7C114A9AAB31A20DCF8FD13B3BB0D89C9CDB52C44B0F0D60139C5C8","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-221","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_abstract_algebra.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","FAA47DEBCB0157EBB28B4A0D0FAECDC7C52950802CE51C66A4F92DA2446F97E0","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-222","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_linear_algebra.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","9E1A2EC4E2CD27889748DF75DCB9F631734F105A2E19BF542AD52F26470DB06F","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-223","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_pdf.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-224","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_pdf.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-225","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf_citation_url.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
"ar-src-226","language-source-bodies/rtl-persianate-arabic/ar/source-bodies/pdf/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_pdf.pdf","ar","Semitic>Arabic",".pdf","pre-existing package member or package-generated support","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","recorded per Arabic lane evidence where available; no blanket license clearance","native-source-body","native-source-body","literal Arabic technical/mathematical source body or Arabic math TeX/rendering source"
