"branch_head","branch_path","branch_blob_bytes","category","branch_presence_status"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_HIAST_ALGEBRA_SHELF_SOURCE_PROBE_SHA256_20260705.txt","1585","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_MEDIAWIKI_SOURCE_TEXT_PROBE_SHA256_20260705.txt","2057","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_OFFICIAL_PDF_SOURCE_PROBE_SHA256_20260705.txt","1756","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CROSS_LANE_SYNC_INTAKE_SHA256_20260704.txt","360","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_CURRENT_POINTER_REFRESH_SHA256_20260704.txt","362","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GAP_REFRESH_INTAKE_SHA256_20260704.txt","352","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_GITHUB_ARCHIVE_PROBE_INTAKE_SHA256_20260704.txt","370","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_R3_POLICY_PAYLOAD_SYNC_INTAKE_SHA256_20260704.txt","368","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_COORDINATION_RECHECK_SHA256_20260704.txt","520","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_CURRENT_ROLLUP_SHA256_20260704.txt","364","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_SOURCE_CANON_HEARTBEAT_PROBE_SHA256_20260705.txt","1729","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE439_20260705T055616_ROLLING_DELTA_AFTER_PACKAGE438/lane_outputs/noether-arabic-rtl-source-evidence-draft-lane/NOETHER_ARABIC_RTL_WIKIBOOKS_SOURCE_TEXT_PROBE_SHA256_20260705.txt","1927","branch-visible Arabic split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE447_20260705T061117_ROLLING_DELTA_AFTER_PACKAGE446/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_444_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.json","10914","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE447_20260705T061117_ROLLING_DELTA_AFTER_PACKAGE446/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_444_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.md","8859","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE449_20260705T061345_ROLLING_DELTA_AFTER_PACKAGE448/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_446_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.json","13045","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE449_20260705T061345_ROLLING_DELTA_AFTER_PACKAGE448/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_446_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.md","10836","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE451_20260705T061619_ROLLING_DELTA_AFTER_PACKAGE450/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_448_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.json","16807","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE451_20260705T061619_ROLLING_DELTA_AFTER_PACKAGE450/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_448_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.md","13842","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE451_20260705T061619_ROLLING_DELTA_AFTER_PACKAGE450/lane_outputs/noether-interlanguage-method-authority/NOETHER_PACKAGE433_448_SOURCE_BODY_OMISSION_RECHECK_20260705T040715Z.sha256","278","branch-visible adjacent source-canon path","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE454_20260705T062026_ROLLING_DELTA_AFTER_PACKAGE453/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_CACHE_20260704.sha256","4175","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE454_20260705T062026_ROLLING_DELTA_AFTER_PACKAGE453/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.json","21074","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE454_20260705T062026_ROLLING_DELTA_AFTER_PACKAGE453/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_WITNESS_TABLE_20260704.md","17425","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE455_20260705T062149_ROLLING_DELTA_AFTER_PACKAGE454/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","70829","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE455_20260705T062149_ROLLING_DELTA_AFTER_PACKAGE454/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","15317","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE455_20260705T062149_ROLLING_DELTA_AFTER_PACKAGE454/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_SOURCE_CANON_HEARTBEAT_RECON_20260705T041746Z.md","3361","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE456_20260705T062306_ROLLING_DELTA_AFTER_PACKAGE455/lane_outputs/noether-persianate-tajik-source-evidence-draft-lane/NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","2845","branch-visible Persianate/Tajik split-lane source/evidence","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_CHECKSUMS_20260705T042425Z.sha256","650","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_HANDOFF_20260705T042425Z.md","1122","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_MANIFEST_20260705T042425Z.json","2470","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_ROWS_20260705T042425Z.csv","32504","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_ROWS_20260705T042425Z.json","46720","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042425Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_VALIDATION_20260705T042425Z.json","4845","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE457_20260705T062447_ROLLING_DELTA_AFTER_PACKAGE456/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_CURRENT.txt","1457","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_CHECKSUMS_20260705T042523Z.sha256","650","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_HANDOFF_20260705T042523Z.md","1122","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_MANIFEST_20260705T042523Z.json","2470","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_ROWS_20260705T042523Z.csv","32500","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_ROWS_20260705T042523Z.json","46716","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_20260705T042523Z/R3_PERSIANATE_OWNER_POLICY_REPAIR_VALIDATION_20260705T042523Z.json","4846","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE458_20260705T062547_ROLLING_DELTA_AFTER_PACKAGE457/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_PERSIANATE_OWNER_POLICY_REPAIR_SIDECAR_CURRENT.txt","1457","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_CHECKSUMS_20260705T042746Z.sha256","1303","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_HANDOFF_20260705T042746Z.md","3898","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_MANIFEST_20260705T042746Z.json","20551","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260705T042746Z.csv","22546","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_ROWS_20260705T042746Z.json","32877","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_CROSS_LANE_SYNC_VALIDATION_20260705T042746Z.json","9831","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_20260705T042746Z.md","802","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260705T042746Z.csv","308328","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_DURABLE_RUN_LOG_APPEND_ROWS_20260705T042746Z.json","417678","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260705T042746Z.csv","37452","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_20260705T042746Z/R3_SOURCE_CANON_OPEN_GAPS_AND_REFRESH_ACTIONS_20260705T042746Z.json","53329","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_CROSS_LANE_SYNC_CURRENT.txt","2415","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE459_20260705T062757_ROLLING_DELTA_AFTER_PACKAGE458/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_CANON_DURABLE_RUN_LOG_CURRENT.txt","1182","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE460_20260705T062930_ROLLING_DELTA_AFTER_PACKAGE459/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z/R3_SOURCE_BODY_PACKAGE_OMIT_CHECKSUMS_20260705T042827Z.sha256","620","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE460_20260705T062930_ROLLING_DELTA_AFTER_PACKAGE459/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z/R3_SOURCE_BODY_PACKAGE_OMIT_HANDOFF_20260705T042827Z.md","872","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE460_20260705T062930_ROLLING_DELTA_AFTER_PACKAGE459/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z.json","2172","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE460_20260705T062930_ROLLING_DELTA_AFTER_PACKAGE459/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z/R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T042827Z.csv","175717","branch-visible R3/session06 named artifact","present-on-target-branch-head"
"c3e7d9116a99b025bef2a3dc781449683603e866","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE460_20260705T062930_ROLLING_DELTA_AFTER_PACKAGE459/lane_outputs/noether-r3-arabic-persianate-linear-algebra/R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T042827Z/R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T042827Z.json","278467","branch-visible R3/session06 named artifact","present-on-target-branch-head"
