"page","render_path","sha256","pdf_sha256","renderer"
"211","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-211.png","0D0E4CBA59ECD91F0935CA9E16A1690298CB24C9FF9F4BADBF05034F0FE64DCC","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"212","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-212.png","860CCC93F94B730A75AD6333C96218808568DB0D2E9A9DA68A083A672B82269D","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"213","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-213.png","7F4F65F3CA7A3F7E0D7C8C4F7ED3E84DE10D6FEFD599519C441688F5DBFB8DB1","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"214","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-214.png","3B4A8613D5C84721487C220E69A3E4E3835BE63900B64864A8678DA7D6C16E7B","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"215","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-215.png","61EA6EF24BDC55F1DEDFB3C557D825DCEC2A43745385332F8B5CD382132AF46A","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"216","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-216.png","0E7510D6E8423DBAF164285E7A994FED15F52BF526465D136F748BA8BAEDD0D2","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"217","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-217.png","3D188B0D575878D0B43A810F229D8E800CD911B1F8320708480019C77A3A02AF","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"218","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-218.png","E874694D59C8E8F633BEF91CE2594DB16A9A422BD6F210F2A90864A00A02052E","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"219","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-219.png","E5798E3D2C9443D116894C0D3DCD372D50B9E2F69DBBB80CF2A16C56CFD52626","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"220","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-220.png","152EABC5991AA6FDA13A8F0FD1955902E2E33E5235EF9B93424626814744FBF4","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"221","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-221.png","C449949C4053734BCC233DE5C10F53E95B7104BE65E282C083E7606264DB9FC3","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"222","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-222.png","2F7B08672B60D46A9964D4ECD1DBBEA19CBE96499B371132DE8B339AF75E735C","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"223","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-223.png","A6843B65CB58F9872267E13BE713D6D28F9FA33FC36EEE2E2E07D6141E60E491","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"224","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-224.png","F91914DA43A0B4E4CCD82723102D5B2DD072E3E46637EE9C02C47E87AD0249B2","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"225","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-225.png","45EB3B625638278BB89D482BFE6A2787507D3DF0EC753EA7340C7D85BD690EA4","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"226","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-226.png","BD1455BD42574B3B34A07E93AADB93F315C384D71A29D920BB579AD3CE2E887A","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"227","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-227.png","4D0D7DB9DC74DC73D9F8A7FF2BE138809FE69E8007894DCCDE25948F8E9968C4","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"228","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-228.png","E09B7C50F9172E947C51F14DB8C3D964882B77E7B3F9E60C1CB1227DE2E12B68","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"229","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-229.png","9F6167C247114AA523B1B8A44735F175C543B08E1F5A4C6A0C8B0EB39F9D8B81","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"230","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-230.png","9AD41CD94673FFE714A2DE5BFC0643F90FC2C490829E5B90607EA9CA2893C5BF","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"231","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-231.png","A4D769070F093667B4A988D38BAE17FBE34C5410D7A1A0F4323B6FD207EC9015","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"232","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-232.png","035B0ECA785EB5A0EA96209CFB16258D8FE936E28FC2947B3C479D74422186A8","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"233","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-233.png","3164154EE7C62BFC6762B1274837771A2312AFE3E0CABC129363B674FCB63DE3","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"234","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-234.png","3905609D5CD180C6BE42CBEBEF8177EED2EC6106308E2D3C1469B2499B38D0E8","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"235","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-235.png","6FE41C4E9492D207C1CEA03365F513FBB49F7D260E60AA4C1992D92C8FA8F3BB","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"236","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-236.png","FA0A6E08620BFA27DCCF8238BBBBE4DC667C2F6353BAB2CB4F048F8AEC333E40","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"237","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-237.png","23380BBF34B80777A5714F6AE4607958E7AC840795D1CF7452C50D5C20EE31B9","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"238","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-238.png","881F85E0CB4FCA85848A4858311DDA3590AEC7E5DAC8DE80510478C776843AED","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"239","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-239.png","9907F164D30E1F5E4F60DE574A42039852E3D863D17C88D9BB324B108010D93E","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"240","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-240.png","CDBAAD4F3B53024116EB748364601C891E2D593E2710FECC4DC98C317A6CCC18","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"241","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-241.png","D0AA2CCABC0EB9F004769D8D7A74E2F4B4027DCE3F4DCFBB3C80B8D9207FF11B","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"242","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-242.png","F717B199DCE3AB04CA39471D911D118EA6DA52A8345887C710A0370ACD2D3856","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"243","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-243.png","00B6E9EBC4509EFB12CF65C58B8A6A3614099FAF64B7C293EF50F7235D720947","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"244","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-244.png","F53E5044FE6BF150458277EBC6A6D42AC506CC4CEEE80F9F2A904A7153C6EC70","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"245","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-245.png","953EA9C649038F85BC9D804DC57AA86AFEDC6F1AFF67090919194C2B799CF35D","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"246","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-246.png","5BA10ED0699D2128CFC17F9B7FD49A2E9F2B00C279465C66B8D390BAA7048B50","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"247","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-247.png","F3638949526DFC08D12E30172239A59BA4401A9C2E4AEF87C73496652C0C3066","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"248","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-248.png","E86CA88FF21DBBB0F046FACBE2C295C38513B8A413792409B1C7E0668F14E9D1","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"249","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-249.png","CC530CB6B191DC10B3BA5EB5E876A5CE8AD7BD75A1FA8D6A054979248CD4E17F","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"250","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-250.png","1DF7C2AE466D4E9BA42FA39C7FE41F24BA5144EE8AB0CD023E2B332274A841A2","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"251","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-251.png","2236782C006D9AD740542BFFC1FBB4907EF787628E302DA6A6CA01466DF6D5FB","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"252","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-252.png","DC8E1225F0B8786901B4D736EBF54B6DC25803E6CDAEEF7855C63D3C4A42A487","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"253","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-253.png","D21021F87CD7A2301E3359D7C547BA6C67D52F5AECD3B9BD4DB7C4A84656DB06","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"254","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-254.png","87DF2E02A3E4B4209F784FC1B4F71953CAD954C33A5B838A4C429F4EDE87F697","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"255","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-255.png","BEC6DAA1B9C6BBE39A391F024884B859D8F16CF4D51349C0472E94F42184AE23","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"256","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-256.png","3CF4E0FD56A8F6EF2DF6663B22DE62A5C1A68F58A74F39B33F889CD01ED6578E","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"257","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-257.png","A5C1420005EF45B8A60E5B7E8FF3888BB23ADB441F5AD4FFDAD2802B0A028CB1","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"258","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-258.png","B5B13E6534D0390C5DE5E2326BDF87DE41D67A114FB104EC141F0FF012EC1A2D","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"259","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-259.png","975B0089CB577DA54F99F7F73B9D487B787AE55C3663C80BBE265C682BF04D43","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"260","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-260.png","0AC1715A4F371D631EB402478AA0B50516BDE92D4989FECCDED18C8F578DDAFB","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"261","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-261.png","AFFD2D09A6C3208649EE9339FD3E940BC43CADDD6949C4DA7C130AC37C43413E","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"262","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-262.png","6E5B1D7107838505328BAFA21D1C09FF595F12F5F0AB70664FD956A2DD1CDDF7","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"263","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-263.png","273E1C53AAED95E54ECA95CEAEC89A1EF5739060A48D5408C1C40BFE42B597A9","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"264","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-264.png","B425A291F52D0A68F1B250E1329E93F24583F14354BAF7ECA0180615E89667A2","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"265","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-265.png","9F0F34546DFE94BF8C5862F304E0F12425F75B0616C07D4EC4518E1E446BFC4C","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"266","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-266.png","42773EABAA6945F194E594E662C10F58A991D26C96E477B2812D274DC2D5FDC8","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"267","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-267.png","28F84E6EBE1F95D64CE8C77154543C466237DFE0B2C200810F2B0AE280F4CB55","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"268","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-268.png","0A4B9E0546422569DA762C4AA958E073C7321C1EBC478B123004CF222E814ED7","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"269","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-269.png","6F3FB90F6EEE25F24788EA821D769E68DD12C73276738BCA6046CA29BB566F96","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"270","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-270.png","515378A95D86B9C2111D7FB0CCFBCFBAF7DC9DF3F11414C0B268C83EDA6CD8D6","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"271","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-271.png","256FF7AE3F49C432560CBCBE7DE06890DCCF4CBD08ECB616C62C7B98E1CEC13F","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"272","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-272.png","CC11BE7D4DFF58E76E3823D6460DC658DB2123B2F86F70F4B71925C80D24255D","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"273","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-273.png","099B46A4C1DF42FD79CECF9702EEBDF6BFA7C9AA277C44F5D588B5B8D2C7CF97","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"274","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-274.png","A3632840D60FB6F024C2F9BAB3663D33E44B137A670BEEBCFCA624DE79F3F398","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"275","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-275.png","380B0C9A91FDF13BA4688764156BBE228535F6AA3997834BA9A5992DE06D39D1","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"276","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-276.png","2017FB6711F53A3F4B1C4D30EF299F06C30D142A320EA8EE9CF53AFDED01A800","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"277","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-277.png","09AE3DC9D2848322ABCBB5D19FDF613F65B884D7ACC955C62726E7DC124EE852","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"278","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-278.png","5495C3AF9E3CD3AAB0F2FAEB104044C00B83BCBAE0163B52FE276CCCFD326F57","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"279","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-279.png","217A16D4EAF67FBC928072C28BC08BA188EFFBF52D0E61DB92A6F96D8680B44A","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
"280","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\evidence\renders_120dpi_20260718\page-280.png","470E821E265DB85F4D4FA4F7B129C37CA4B3C9FD361D83299C551C37AC4268A6","B32780148D99BD3C0AF7890D0153DDC109A1CBAD15F443E305CBE9DA80D8E8C6","Poppler pdftoppm sequential full-document render at 120 dpi"
