"record_kind","current_rescribe_idx","printed_volume_page","source_pdf_page","highres_pdf_page","locus_or_item","source_scan_or_reading","french_control_state_or_reading","english_rendering_or_decision","comparison_result","disposition_or_notes","review_status","authority_status","coordinate_note","source_ledger"
"formula_or_symbol","666","653","656","667","6.1 dimensional filtration","N_q largest subsheaf with support dimension <=q-1; F_q=F/N_q","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","666","653","656","667","Lemma 6.2","p=P_r(c_{m,0},...,c_{m,r})","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","666","653","656","667","Lemma 6.2 proof","chi(I(n))=M binom(n+N,N)-sum a_{m,i} binom(n+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","666","653","656","667","Proposition 6.3","O_P(-m_1)^{M_1}->O_P(-m)^M->F->0","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Proposition 6.3 proof","m=P_{r-1}(c_0,...,c_{r-1}); c_i=b_i-a_i; M=sum a_i binom(m+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Proposition 6.3 proof","p=P_r(a_{m,0},...,a_{m,r}); m_1=m+p","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Proposition 6.3 proof","M_1=M binom(p+N,N)-sum a_i binom(m_1+i,i)=chi(I(p))","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Theorem 6.4","b_i=P_{r-i}(c_{m,i},...,c_{m,r})","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Theorem 6.4","b=b_1+m-1; B=sum_{i=1}^r a_i binom(b+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","667","654","657","668","Theorem 6.4(ii)","-B<=a_0=h^0(F(b))-B","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","668","655","658","669","Theorem 6.4 proof","chi(G(n))=sum_{i=0}^{r-1}a_{i+1}binom(n+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","668","655","658","669","Theorem 6.4 proof","H^q(I(p))=0 for q>=2 and p>=b_1-q","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","668","655","658","669","Theorem 6.4 proof","chi(F(b))=sum a_{m,i}binom(b_1-1+i,i)<=b_1+sum c_{m,i}binom(...)=b_0","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","668","655","658","669","Lemma 6.5(i)","h^0(F)>=1 implies h^0(F(-1))<=h^0(F)-1","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","669","656","659","670","Lemma 6.5(iii)","0<=h^0(F(n))-h^0(F(n-1))<=h^0(G(n))","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","669","656","659","670","Proposition 6.6","F_q is ((b_{q-1})^q,...,(b_{q-1})^2,b_{q-1},b_q,...,b_r)-sheaf","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","670","657","660","671","Proposition 6.6 proof","H^0(F_q(-b_{q-1}))=0; h^0(F_q(-1))<=(b_{q-1})^q","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","670","657","660","671","Theorem 6.7 polynomial families","A_i(X_0,...,X_i;Y) and A_i^(q)(X_0,...,X_q;Y)","matches","exact","retained_with_caveat","retained_with_caveat","internal_argument_count_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","670","657","660","671","Theorem 6.7(i)","|a_i|<=A_{r-i}(b_i,...,b_r;m)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","670","657","660","671","Theorem 6.7(ii)","chi(F_q(n))=sum_{i=0}^r a_i^(q)binom(n+i,i)","workpass_upper_limit_q","scan_upper_limit_r","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","670","657","660","671","Theorem 6.7(ii)","|a_i^(q)|<=A_{r-i}^{(r-q)}(c_{q-1},...,c_r;m)","matches","exact","retained_with_caveat","retained_with_caveat","internal_argument_count_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","671","658","661","672","Corollary 6.8","coefficients in degrees >=q-1 bounded above; conclusion degrees >=q-2 bounded below","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","671","658","661","672","Definition 6.9","deg X=a_r in chi(O_X(n))=sum a_i binom(n+i,i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","671","658","661","672","Lemma 6.10","O_X is a (0,...,0,d)-sheaf","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","672","659","662","673","Lemma 6.10 proof","O_X -> product_j O_{X_j}","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","672","659","662","673","Corollary 6.11","c_i=A_{r-i}(0,...,0,d;0); p=P_r(c_0,...,c_r)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","672","659","662","673","Corollary 6.11","N=d(r+1)-1; at most binom(N+p,N) equations of degree p","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","673","660","663","674","Corollary 6.11 proof","0->I->O_P->O_X->0","omitted","restored_from_scan","restored","restored","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","673","660","663","674","Remark 6.12 thickening","O_{X_n}=O_Y/O_Y(-2Z)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","673","660","663","674","Remark 6.12 exact sequence","0->O_{X_n}(-Z)->O_{X_n}->O_Z->0","workpass_O_X_minus_2Z","scan_exact","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","673","660","663","674","Remark 6.12 intersection","<Z^2>_Y=2p_a(Z)-2-(n-4)d","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","673","660","663","674","Corollary 6.13","|a_i|<=A_{N-i}(0,...,0,M;m_1)+M binom(m,N-i)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","674","661","664","675","Corollary 6.14","radical sqrt(I) generated in degrees <=R_N(m)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","674","661","664","675","Corollary 6.14","e_q=P_{N-q}(c_q,...,c_N)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","674","661","664","675","Corollary 6.14 proof","deg(X^q)=h^0(O_{X^q})<=h^0(O_Y)<=e_q","omitted","restored_from_scan","restored","restored","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","674","661","664","675","Corollary 6.14","f_i=A_{N-i}(e_i,...,e_N;0); R_N(m)=P_N(f_0,...,f_N)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","675","662","665","676","Theorem 7.1","<c_1(L)c_1(H)>=0 and <c_1(L)^2>>=0 imply numerical equivalence to zero","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","675","662","665","676","Theorem 7.1.1","N=L^n tensor H^{-1}; <N.H_1>=n<L^2>-m<H^2>","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","676","663","666","677","Lemma 7.1.2","H_Y^1(N^n(p))=0 for p>=0 and n>=n_0","matches","literal_H_Y_1","retained_with_caveat","retained_with_caveat","notation_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","676","663","666","677","7.1.3 orthogonality","<L_1.H_1>=p<L.H_1>+q<H_1^2>=0","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","676","663","666","677","7.1.3 square","<L_1^2>=p^2<L^2>+q^2<H_1^2>>0","matches","exact_source_formula","retained_with_caveat","retained_with_caveat","mathematical_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","677","664","667","678","7.1.4 ideal","I subset O_X defines Y","workpass_corrects_source_O_Y","corrected_O_X","source_print_correction","source_print_correction","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","677","664","667","678","7.1.4 projection","<f^*L.c_1(M)>=-<f^*L.Y'>-<f^*L.Y''>=-<L.Y>","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","677","664","667","678","Corollary 7.3","M not numerically equivalent to H; <M^2><d^2/h","matches","exact_source_wording","retained_with_caveat","retained_with_caveat","mathematical_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","678","665","668","679","Corollary 7.4","<M^2 H^{r-2}><<M H^{r-1}>^2/<H^r>","matches","exact_source_wording","retained_with_caveat","retained_with_caveat","mathematical_review","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","678","665","668","679","Corollary 7.4 proof","<c_1(L|X')^2>>=0","workpass_c1_of_L_squared","scan_square_of_c1","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","679","666","669","680","Corollary 7.5","A_num^1(Y)->A_num^1(X) injective when components have dimension >=2","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","680","667","670","681","Expose XIV 1","widehat lowercase lambda^i:D^-(X)->D^-(X)","workpass_capital_widehat_Lambda","scan_lowercase_widehat_lambda","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","680","667","670","681","Formula 1.1","lambda^i(cl(L^bullet))=cl(widehat lowercase lambda^i L^bullet)","workpass_capital_widehat_Lambda","scan_lowercase_widehat_lambda","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","681","668","671","682","Formula 1.2","widehat lowercase lambda^i L=((L^bullet)^{tensor i})^{alt}","workpass_capital_widehat_Lambda","scan_lowercase_widehat_lambda","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","681","668","671","682","translation issue","no evident widehat lowercase lambda^i(L[1]) isomorphic to widehat lowercase lambda^i(L)[i]","workpass_capital_widehat_Lambda","scan_lowercase_widehat_lambda","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","681","668","671","682","Expose XIV 2.1","relative cotangent complex T_f","workpass_L_bullet","scan_T_f","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","682","669","672","683","Expose XIV 3.1 Riemann-Roch","ch_X(f_*y)=f_*(ch_Y(y)Todd(-check N))","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","682","669","672","683","Expose XIV 3.1 self-intersection","f_*(y')f_*(y'')=f_*(y'y''c_d(check N))","workpass_drops_check","scan_check_N","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","683","670","673","684","Formula 3.1","c_i(f_*y)=f_*P_i((c_alpha(y))_alpha;(c_beta(check N))_beta)","workpass_drops_check","scan_check_N","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","683","670","673","684","topological graded","f_*^{top}:Gr_top^bullet(Y)->Gr_top^bullet(X) degree d","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","684","671","674","685","Chow pushforward","f_*:A^bullet(Y)->A^{bullet+d}(X)","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","684","671","674","685","range of interest","i>=d","workpass_i_greater_d","scan_i_greater_equal_d","corrected_to_scan","corrected_to_scan","claude_pending","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"formula_or_symbol","684","671","674","685","Gysin","f_*:H^p(Y;mu_n^{tensor i})->H^{p+2d}(X;mu_n^{tensor(i+d)})","matches","exact","retained","retained","checked_highres","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx666_684/SOURCE_FORMULA_COMPARISON.csv"
"mapping","685","672","675","686","idx/page relation","","","printed=idx-13; sourcePDF=idx-10","match","relation holds for every indexed page 685--702","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","686","673","676","687","lambda filtration of K^bullet(X)","","","lambda-filtration","corrected against scan","inherited English substituted gamma-filtration","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","686","673","676","687","c_i(E) in H^{2i}(X,Z_l(i))","","","same","match after restoration","scan includes E vector bundle or arbitrary K^bullet element; workpass omitted this parenthesis","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"diagram","686","673","676","687","diagram (4.1): A(X) to Gr_top; A(X) to H; Gr^bullet to Gr_top","","","tikzcd with arrows phi, gamma, j","corrected against scan","inherited diagram had changed orientation and labels","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","687","674","677","688","Gr_top^bullet(X) -> H^{2bullet}(X,Q_l(bullet))","","","formula (4.2), same map and target","match","inherited English replaced this with a different chain","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","687","674","677","688","psi: Gr_top^bullet(X) -> A(X)","","","formula (4.3)","match","symbol psi retained","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","687","674","677","688","psi phi and phi psi equal (-1)^{i-1}(i-1)! times x modulo torsion","","","formula (4.4), two branches","match","both branches and degree hypotheses retained","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","688","675","678","689","c_i(O_Y)=(-1)^{i-1}(i-1)! cl^i(Y) mod torsion","","","formula (4.5), same","corrected against scan","inherited witness did not preserve this exact source display","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","689","676","679","690","c_i(Y)=n(Y)cl^i(Y)","","","same","match","unlabelled display checked","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","689","676","679","690","f^*f_*(y)=y c_d(N)","","","formula (4.6), same","match","conormal rank d retained","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","690","677","680","691","f^*(cl(Y))=c_d(N)","","","formula (4.7), same","corrected against scan","inherited used an equivalent rewrite rather than the printed display","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","690","677","680","691","f^*(i_*(y))=j_*(g^*(y)c_{d-1}(check P))","","","formula (4.8), same","corrected against scan","inherited supplied an unrelated Chern-class formula","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","692","679","682","693","cl^i(Y), Fil^i(X), Fil_top^{i+1}(X)","","","same","corrected against scan","inherited replaced cl/Fil details with gamma notation and omitted kernel lines","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","692","679","682","693","lambda filtration compatibility of f_*","","","lambda-filtrations","corrected against scan","not a gamma filtration","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"symbol","692","679","682","693","kernel generated by cl'(L)-1","","","same","corrected against scan","inherited rendered c_1(L)-1","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","693","680","683","694","gamma:A(G)->H^{2bullet}(G,Z_l(bullet))","","","formula (4.9), same","corrected against scan","inherited named the map psi","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
"formula","693","680","683","694","A(G)->H^bullet(G(C),Z)","","","formula (4.10), same","match","integral comparison target retained","","AFTER_CERTIFIED_IDX662; PENDING_CLAUDE","indexed coordinates; see PAGE_INDEX_LEDGER.csv for exact page mapping","agent_idx685_702/SOURCE_FORMULA_SYMBOL_LEDGER.csv"
