concept,pattern,package,lang_hint,file,verdict,window
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/esquemas/esquemas.tex,candidate_positive_sense,"ia formal del lema de Yoneda. definicion Sean $S = R$ y $X$ un esquema sobre $S$. Para una $R$-álgebra $A$ pongamos $$X_S (A) X_S ( A) _S ( A, X).$$ Los elementos del conjunto $X_S (A)$ se llaman los $A$-puntos de $X$ . Esto nos da un funtor covariante align* X_S R -Alg & Set ,\\ A & X_S (A). align* definicion El funtor $A X_S (A)$ es covariante porque es la composición de dos funtores contravariantes $A A$ y $X_S$. Notamos que modulo la (anti)equiv"
covariant,covariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/esquemas/esquemas.tex,sense_uncertain,"$$X_S (A) X_S ( A) _S ( A, X).$$ Los elementos del conjunto $X_S (A)$ se llaman los $A$-puntos de $X$ . Esto nos da un funtor covariante align* X_S R -Alg & Set ,\\ A & X_S (A). align* definicion El funtor $A X_S (A)$ es covariante porque es la composición de dos funtores contravariantes $A A$ y $X_S$. Notamos que modulo la (anti)equivalencia dada por $ $, se trata de la restricción de $X_S$ a la subcategoría de $S$-esquemas afines. ejemplo [¿Por qué ``funt"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/esquemas/esquemas.tex,sense_uncertain,"B q ( a ) \} = V ( ( a )). \] Entonces, la preimagen de todo cerrado es también cerrada. proof observacion Notamos que ${}^a ( ) = {}^a {}^a $ para $A \phi B \psi C$. Esto significa que el espectro es un funtor contravariante $$ CRing ^ op Top .$$ proposicion La imagen de ${}^a B A$ es densa en $ A$ si y solamente si todo elemento de $ $ es nilpotente. proof Calculamos \[ I ( {}^a ) = I \{ ^{-1} ( q )"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/esquemas/esquemas.tex,sense_uncertain,"erar el homomorfismo de anillos correspondiente $$f^ _Y _Y (Y) (f_* _X) (Y) = _X (f^{-1} (Y)) = _X (X).$$ De la descripción de composición de arriba de composición de morfismos de espacios anillados se ve que de esta manera se obtiene un funtor contravariante align* RS ^ op & CRing ,\\ X & _X (X),\\ (f X Y) & (f^ _Y _Y (Y) _X (X)), align* llamado el funtor de secciones globales . definicion Espacios localmente anillados A continuac"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/groebner/groebner.tex,sense_uncertain,"(X)$ es radical. proof proposicion Se ve que un morfismo de conjuntos algebraicos $f X Y$ induce un homomorfismo de $k$-álgebras align* f^* (Y) & (X),\\ (Y \phi ^1 (k)) & (X f Y \phi ^1 (k)), align* así que se trata de un funtor contravariante entre los conjuntos algebraicos sobre $k$ y $k$-álgebras finitamente generadas reducidas: $$( conjuntos algebraicos sobre k)^ op k -álgebras finitamente generadas reducidas .$$ proposicion prop:Gamma-fielmente-pleno El fu"
contravariant,contravariant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_notas_san_salvador/notas-san-salvador-1af5935f72a3533f03e28c70a142464e03c8e401/groebner/groebner.tex,sense_uncertain,"+ a_{n-1}\,f^{n-2} + + a_1),$$ así que $$f^{-1} = -a_0^{-1}\,(a_n\,f^{n-1} + a_{n-1}\,f^{n-2} + + a_1),$$ y $f$ es invertible en $A$. proof lema Gracias al corolario cor:funtorialidad-de-Specm-para-alg-fg , el espectro maximal nos da un funtor contravariante $$(k -álgebras finitamente generadas )^ op conjuntos .$$ A saber, un homomorfismo $ A B$ induce de manera funtorial una aplicación align* ^* B & A,\\ m & ^{-1} ( m ). align* comentario En ge"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Analisis de algoritmos/DAALG.tex,sense_uncertain,"es minimum cost of a Binary Search Tree. */ int optimalSearchTree(int keys[], int freq[], int n) { /* Create an auxiliary 2D matrix to store results of subproblems */ int cost[n][n]; /* cost[i][j] = Optimal cost of binary search tree that can be formed from keys[i] to keys[j]. cost[0][n-1] will store the resultant cost */ // For a single key, cost is equal to frequency of the key for (int i = 0; i < n; i++) cost[i][i] = freq[i]; // Now we need to consider chains o"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Automatas y lenguajes/AUTLEN.tex,sense_uncertain,"encia han cambiado, tenemos que avanzar un nivel más. Solo tenemos que mirar los conjuntos $C_2$ y $C_3$. Observamos que no se forman nuevos grupos de equivalencia, y tenemos: $EQ_3$: $C_1=\{C\}$, $C_2=\{A,E\}$, $C_3=\{B,H\}$, $C_4=\{F\}$, $C_5=\{G\}$ Por tanto llegamos a la conclusión parada y construimos el autómata resultante: center automataFinal4.png center itemize enumerate example Equivalencia AFN - AFD Vamos a ver que un autómata finito no determinista se puede transformar en un autó"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Calculo II/Calculo-II.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Calculo Numerico/Calculo_Numerico.tex,sense_uncertain,"forma que si $A = QR$, entonces $R = Q A$. Resolución Una vez que tenemos $Q$ y $R$, esto nos permite resolver un sistema de ecuaciones lineales de la forma $Ax=b$. Podemos usar que $A = QR$ para tener gather* QRx = b \\ Q QRx = Q b \\ Rx = Q b \\ gather* El sistema resultante será de la forma \[ pmatrix r_{1,1} & & & & r_{1, n} \\ 0 & & & & \\ & & & & \\ & & & & \\ 0 & & & 0 & r_{n, 1} \\ pmatrix pmatrix x_0 \\ \\ \\ \\ x_n\\ pmatrix = pmatrix qb_0 \\ \\ \\ \"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"& k & \\ '(s) &= & -k & + & \\ '(s) &= & & - & matrix \] donde τ es la torsión, que nos da una medida de lo no plana que es la curva. De hecho, si $τ = 0$, la curva es plana. defn [Curva birregular] Se dice que una curva $ α {I}{ℝ^3}$ es birregular si $α'(t)$ y $α''(t)$ son linealmente independientes (no se anulan) para todo $t∈I$. defn Superficies: primera forma fundamental En esta sección vamos a pasar a estudiar las superficies en el espacio, más concretamente las superficies s"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"u}=Φ_u$ y $ Φ {v} = Φ_v$. Por lo tanto, podemos reescribir $ = a_1Φ_u + a_2Φ_v$ y $ = b_1Φ_u + b_2Φ_v$. Si calculamos su producto escalar: align* \va, \vb &= a_1Φ_u + a_2Φ_v, b_1Φ_u+b_2Φ_v = \\ &= a_1b_1 Φ_u, Φ_u + (a_1b_2 + a_2b_1) Φ_u,Φ_v + a_2b_2 Φ_v, Φ_v = \\ &= a_1b_1E + (a_1b_2 + a_2b_1) F + a_2b_2G align* Esta métrica, que hemos hallado a partir del producto escalar euclídeo, se llama la primera forma fundamental Primera forma fundamental , denotada como $I_Φ$ y comprime todas las prop"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Logica Matematica/Resumen.tex,reject_false_sense,"p$ indica que existe una demostración o prueba de $p$ a partir de $T$ defn theorem Sea $ \sigma {A}{\{0, 1\}}$ una función arbitraria. Entonces $ $ se extiende, de modo único, a una valoración booleana $$ \sigma :FBF(L) Z _2$$ theorem defn [Sistema completo] Un sistema de conectivas es completo si a partir de ellas pueden deducirse las demás defn defn [Modelo] Una interpretación σ es un modelo de una teoria $T$ si y sólo si \[ p T \ \ \ σ(p)= =1\] defn defn [Consecuencia tautológica"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/TSV/TSV.tex,sense_uncertain,"σ_1,σ_2$. Más concretamente, y con algo un poco más precisión porque lo de antes es lo menos matemático que he visto en años, si tenemos una imagen $I$ y un kernel gaussiano $G_1$; entonces $L (G_1 I) = (G_1 I) - (G_1 (G_1 I))$ o, en otras palabras, la laplaciana de la gaussiana es igual (salvo un factor de escala) a la diferencia entre las imágenes resultantes de aplicar una y dos veces el kernel $G_1$ a la imagen $I$. Este hecho nos permitirá obtener la representación en espacio escala de la imagen"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/CALII.tex,reject_false_sense,"Si algún autovalor es 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 p"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Analisis Matematico/CALII/maximos_minimos_calculo2.tex,reject_false_sense,"s 0 , y el resto son mayores o menores que cero, entonces $ _0$ es un punto crítico degenerado . enumerate theorem Ejemplos Tomamos $F(x,y) = x^2 + y^2 +xy$. Obtenemos los puntos críticos, es decir, los puntos en los que $ F(x,y) = (0,0)$. El punto resultante es $(0,0)$. Estudiamos el tipo de punto crítico. Para ello, calculamos la matriz hessiana en ese punto: \[ D^2F(0,0) = pmatrix 2&1\\1&2 pmatrix \]. Los autovalores son las soluciones de \[ 0 = det ( pmatrix 2&1\\1&2 pmatrix - pmatrix 1&0"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/CriptoInfo/tex/Tema1.tex,sense_uncertain,ntes criptosistemas: $$ cases y = x + K_1 mod m\\ y = x + K_2 mod m\\ cases $$ $E_{K_2}(E_{K_1}(x)) = E_{K_2}(x + K_1) = x + K_1 + K_2$ problem problem Combina los siguientes criptosistemas y halla la robusted del criptosistema resultante $$ cases y = x + b\\ y= ax\\ cases $$ itemize $E_{K_2}(E_{K_1}(x)) = E_{K_2}(x + b) = a (x + b) = ax + ab$ Como $ab Z_m$ llamamos $ab = Z_m$ de forma que el producto de los criptosistemas nos queda:
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Crypto/tex/Crypto_Ejs.tex,sense_uncertain,"emplear el intercambio de claves de Diffie-Hellman. Para implementar el intercambio acuerdan que verán las 27 claves, $\{A, ,Z\}$ como las clases $\{1, ,27\} ( _{29})^*$, y que utilizarán el logaritmo discreto en $ F _{29}^*=( _{29})^*$ con base $g=2$. Supón que Ana elige como exponente en el intercambio $a=5$ y Beatriz $b=8$. ¿Cómo cifrarán el mensaje { HOLA} con la clave resultante? Cristina intercepta un mensaje ``18""\ que Ana la envía a Beatriz y un mensaje ``8""\ enviado por Be"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Crypto/tex/Crypto_Ejs.tex,sense_uncertain,"itemize Las dos letras del código del país se transforman cada una en un número de dos cifras del siguiente modo $A=10$, $B=11$, ..., $Z=35$ (no hay $ N $), obteniendo así 4 cifras (en nuestro ejemplo $ES=1428$). Estas 4 cifras, junto a dos desconocidas que corresponden a los dígitos de control, $c_1c_2$ se colocan detrás del número de la cuenta. En el ejemplo $207700240031025757661428c_1c_2$. Se calcula $c_1c_2$ de manera que el número resultante sea $ 1 97$. En el ejmplo \[20770024003102575766"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Ecuaciones diferenciales ordinarias/tex/edo_5_SistemasLineales.tex,sense_uncertain,"os de un sistema no homogéneo $$X^ (t) = A(t)X+B(t)$$ con solución general $X_G(t)$, tenemos que $$X^ (t) = A(t)X$$ es el sistema homogéneo asociado con solución general $$X_H(t) = _1X_1(t)+ + _nX_n(t)$$ itemize Sea $X_P$ una solución particular del sistema completo (no homogéneo). Sea $Y(t) = X_G(t)-X_P(t)$. itemize Derivando $Y^ = X_G^ -X_P^ = (AX_G+B)-(AX_P+B) = A(X_G-X_P) = AY$. Vemos que $Y(t)$ es solución del sistema homogéneo asociado al sistema completo, y por tanto $Y(t) = _1X"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Ecuaciones diferenciales ordinarias/tex/edo_5_SistemasLineales.tex,sense_uncertain,"mize Sea $X_P$ una solución particular del sistema completo (no homogéneo). Sea $Y(t) = X_G(t)-X_P(t)$. itemize Derivando $Y^ = X_G^ -X_P^ = (AX_G+B)-(AX_P+B) = A(X_G-X_P) = AY$. Vemos que $Y(t)$ es solución del sistema homogéneo asociado al sistema completo, y por tanto $Y(t) = _1X_1(t)+ + _nX_n(t)$ para alguna familia $ _1, , _n$. De aquí deducimos que $$X_G = X_P+X_H$$ donde itemize $X_G$ es la solución general del sistema completo. $X_P$ es una solución particular del siste"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Ecuaciones diferenciales ordinarias/tex/edo_8_SistAutonomos.tex,candidate_positive_sense,"en $(1,1)$, nos saldría una matriz similar a eqML_MatSistLin , pero con las derivadas evaluadas en $(1,1)$. Si suponemos que tenemos autovalores $-1+ $ y $-1+ $, lo que nos daría espirales asintóticamente estables. Tenemos las dos soluciones de la figura imgML_Silla . ¿Cómo juntamos estas dos cosas? figure [hbtp] 8-ML_Soluciones Más o menos ésta será la forma del sistema completo. Todas las soluciones a la derecha de la recta naranja caerán en las espirales que tienen como foco el $(1,1)$. imgMLSolucio"
complete system,sistema completo,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Ecuaciones diferenciales ordinarias/tex/edo_8_SistAutonomos.tex,candidate_positive_sense,"pmatrix ≠ 0 \]. Trasladamos el sistema linealizado a $(0,0)$ mediante el cambio de variable $ x = x - x_0$, $ y = y-y_0$. Entonces, si el punto crítico $(0,0)$ en el sistema linealizado pertenece a alguno de los casos principales (nodos propios, sillas o focos; ver imagen imgCosasRarasRualFoto ) entonces sigue siendo del mismo tipo en cuanto a forma y estabilidad en el sistema completo. Si en el sistema linealizado tenemos un nodo impropio inestable, entonces en el sistema completo tendremos un nodo o una es"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/EDP/ejs2016/examenes.tex,sense_uncertain,"ales pero con condición de contorno unilateral $v_x(0,t) = t^4$. Hay varias posibilidades para abordar este problema. Se puede hacer un cambio de variables que pase a una condición de contorno homogénea y buscar una extensión adecuada a todo el espacio en el problema resultante; o estudiar y resolver la ecuación que satisface la función $w(x,t) = v_x(x,t)$. wrapfigure {R}{0.3 } -15pt Ex3Ej2 -15pt Características para la ecuación de onda. fig:Ex3Ej2 wrapfigure Este problema lo podemos ver a"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/EDP/ejs2016/hoja2.tex,sense_uncertain,"Hoja 2 problem Determinar si se puede usar el método de separación de variables para cada una de las EDPs siguientes. En caso afirmativo, hallar las EDOs resultantes. En ningún caso se pide resolver. $xu_{xx} + u_t = 0$. $tu_{xx} + xu_t = 0$. $u_{xx} + u_{xt} + u_t = 0$. $(ρ(x) u_x)_x - r(x) u_{tt} = 0$. $u_{xx} + (x + y) u_{yy} = 0$. Suponemos que $u = XT$, sustituimos y \[ 0 = xu_{xx}"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/EDP/ejs2018/hoja2.tex,sense_uncertain,"Hoja 2 problem [1] Determinar si se puede usar el método de separación de variables para cada una de las EDPs siguientes; en caso afirmativo, hallar las EDOs resultantes (en ningún caso se pide resolver). $xu_{xx} + u_t = 0$. $tu_{xx} + xu_t = 0$. $u_{xx} + u_{xt} + u_t = 0$. $(ρ(x) u_x)_x - r(x) u_{tt} = 0$ (donde $ρ(x)$,$r(x)$ son dos funciones dadas). $u_{xx} + (x + y) u_{yy} = 0$. problem"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/EDP/tex2016/3-comportamientoCualitativo.tex,sense_uncertain,"] De ahí podemos sacar fácilmente que $u_η = α(η)$, una función que sólo depende de $η$. Por tanto, podemos sacar la fórmula para $u$: \[ u = α(η) η + B(ξ) = A(η) + B(ξ) = A(x-ct) + B(x+ct)\] Si $u(x,0) = f(x)$, entonces $f(x) = A(x) + B(x)$, y si $u_t(x,0) = g(x)$ entonces $g(x) = -cA'(x) + cB'(x)$. El sistema resultante es el siguiente: \[ cases A' + B' = f \\ -A' + B' = 1 {c} g cases \] Resolviéndolo, llegaremos de nuevo a la fórmula de D'Alembert : \( u(x,t) = 1 {2} (f(x + ct) + f("
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_ejercicios.tex,candidate_positive_sense,problem [2] Considera los datos sobre enfermedades coronarias en Sudáfrica (infartos.RData). Calcula la función lineal discriminante de Fisher para clasificar entre sano (clase = 0) o enfermo (clase = 1) a un individuo en función de las 8 variables regresoras contenidas el fichero. Compara los coeficientes de las variables con los correspondientes a la regla de clasificación basada en regresión logística. ¿Son muy diferentes? lstlisting [style=mystyle] # X <- matriz de los datos con $p = 8$ columnas y $n$ fila
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"$ se conoce como coeficiente de correlación y aparece en una de las múltiples expresiones del coeficiente $ β _1$ de la regresión: $ β _1 = r· S_y {S_x} β _1^2 = r^2· {S_{yy}}{S_{xx}}$. Expandiendo la expresión se obtiene: \[r = r_{xy} = { ^n _{i=1}(x_i - x )(y_i - y )}{ { ^n _{i=1}(x_i - x )^2} { ^n _{i=1}(y_i - y )^2}}\] defn example Contrastes de hipótesis lineales Queremos contrastar $H_0 : Aβ = 0$, donde $A$ es una matriz $p×(k+1)$ con $ (A) = p < k+1$. example En el modelo $Y_"
resultant,résultant,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Estadistica II/tex/EstII_sec3.tex,sense_uncertain,"482&0.637\\ Dose[-3]&1.484877&3.713064&0.400&0.695 tabular center Conclusión Una única observación hace que cambien totalmente las conclusiones respecto a si las variables son o no significativas. Variable regresora cualitativa Este es un tema que da para libros enteros. También se llama ``diseño de experimentos''. Nosotros vamos a ver el Modelo\IS unifactorial , un caso concreto del tema para entender el fundamento matemático que hay detrás. Todo lo demás en lo que se profundiza en los libros son caso"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"Hoja 5 Primera forma fundamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"undamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para hallar la forma fundamental, hallamos ese producto escalar \[ I_p(v) = aΦ_u + bΦ_v, aΦ_u + bΦ_v = a^2 { Φ_u,Φ_u }_{E(u,v)} + 2ab { Φ_u, Φ_v }_{F(u,v)} + b^2 { Φ_v,Φ_v }_{G(u,v)} \] Cálculo del ángulo entre curvas Si tenemos dos curvas $ α,β {I}{S}$ que"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,reject_false_sense,"en ningún momento y por lo tanto la 1FF de $Φ$ es siempre la misma. problem problem [3] Sea $Σ$ parametrizada por \[ Φ(u,v) = (r(u) v,r(u) v,z(u) ) \]. Además, la normal unitaria es \[ N = (-z'(u) v, -z'(v) v, r'(u) ) \] Calcular la primera y segunda forma fundamental, y algo sobre las curvaturas principales. Podemos ver que $Σ$ es una superficie de revolución de la curva $(r(u), 0, z(u))$. Además, viendo la normal unitaria tenemos que $z'^2 + r'^2 = 1$, y por lo tanto la curva de rev"
ground form,forma fundamental,expanded_non_slavic_romance_paths,fr,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_Romance_ES_FR_20260704/sources/es_apuntes_uam_infomat/apuntes-c67591e4e78aaf31bc5335e5a4ef6ca2cb436447/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,sense_uncertain,"0 ) \\ Φ_{vv} &= (-r v, -r v, 0 ) align* lo que nos da los coeficientes align* E &= r'^2 + z'^2 = 1 \\ F &= 0 \\ G &= r^2 \\ e &= {N,Φ_{uu}} = -r''z' + r'z''\\ f &= {N,Φ_{uv}} = rz'\\ g &= {N,Φ_{vv}} = rz' \\ align* Pero además, al haber calculado antes la primera forma fundamental, podríamos sacar que \[ N = Φ_u × Φ_v { Φ_u×Φ_v } = Φ_u × Φ_v { EG-F^2 } \] y que además \[ e = {N,Φ_{uu}} = 1 { EG-F^2 } [ Φ_u | Φ_v | Φ_{uu} ] \] De esta forma evitamos realizar cuentas excesivamente c"
