event,record_number,decision_id,json_path,transform_class,source_match_utf8_bytes,source_match_sha256,replacement
2070,312,EG-ARCHIVE-SGA-READER-CLEAN-ZENODO-DRAFT-RECOVERY-HOLD-20260729-0001,"$[""changed_artifacts""][2]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2071,312,EG-ARCHIVE-SGA-READER-CLEAN-ZENODO-DRAFT-RECOVERY-HOLD-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2072,313,EG-ARCHIVE-SGA-READER-CLEAN-R17-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][7][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2073,313,EG-ARCHIVE-SGA-READER-CLEAN-R17-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2074,313,EG-ARCHIVE-SGA-READER-CLEAN-R17-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2075,314,EG-ARCHIVE-SGA3-COMPACT-BOUNDED-HISTORY-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][6][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2076,314,EG-ARCHIVE-SGA3-COMPACT-BOUNDED-HISTORY-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2077,314,EG-ARCHIVE-SGA3-COMPACT-BOUNDED-HISTORY-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2078,315,EG-ARCHIVE-SGA3-R18-NATIVE-EXPOSE-I-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][6][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2079,315,EG-ARCHIVE-SGA3-R18-NATIVE-EXPOSE-I-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2080,315,EG-ARCHIVE-SGA3-R18-NATIVE-EXPOSE-I-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2081,316,EG-ARCHIVE-SGA-READER-BODY-CLEAN-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][6][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2082,316,EG-ARCHIVE-SGA-READER-BODY-CLEAN-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2083,316,EG-ARCHIVE-SGA-READER-BODY-CLEAN-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2084,317,EG-ARCHIVE-SGA-READER-BODY-CLEAN-V2-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][6][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2085,317,EG-ARCHIVE-SGA-READER-BODY-CLEAN-V2-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2086,317,EG-ARCHIVE-SGA-READER-BODY-CLEAN-V2-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2087,318,EG-ARCHIVE-SGA3-R19-NATIVE-III-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][7][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2088,318,EG-ARCHIVE-SGA3-R19-NATIVE-III-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2089,318,EG-ARCHIVE-SGA3-R19-NATIVE-III-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2090,319,EG-ARCHIVE-SGA-CANONICAL-READER-SURFACE-R20-PUBLICATION-20260729-0001,"$[""evidence""][7][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2091,319,EG-ARCHIVE-SGA-CANONICAL-READER-SURFACE-R20-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2092,319,EG-ARCHIVE-SGA-CANONICAL-READER-SURFACE-R20-PUBLICATION-20260729-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2093,320,EG-ARCHIVE-SGA-READER-METADATA-CLEANUP-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2094,320,EG-ARCHIVE-SGA-READER-METADATA-CLEANUP-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2095,321,EG-ARCHIVE-SGA3-VII-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""evidence""][0][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2096,321,EG-ARCHIVE-SGA3-VII-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""changed_artifacts""][2]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2097,321,EG-ARCHIVE-SGA3-VII-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2098,322,EG-ARCHIVE-EGA2-4-4-5-ZENODO-PUBLICATION-20260729-0001,"$[""evidence""][0][""path""]",archive_worktree_root,31,4B82A3B1446FB4E4D26983676457CE87C258D5F94D73DB19C0F564827722497E,[ARCHIVE_WORKTREE_ROOT]
2099,322,EG-ARCHIVE-EGA2-4-4-5-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2100,322,EG-ARCHIVE-EGA2-4-4-5-ZENODO-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2101,323,EG-ARCHIVE-SGA-READER-AI-BADGE-NOTES-REMOVAL-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2102,323,EG-ARCHIVE-SGA-READER-AI-BADGE-NOTES-REMOVAL-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2103,324,EG-ARCHIVE-SGA3-VIII-IX-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""evidence""][0][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2104,324,EG-ARCHIVE-SGA3-VIII-IX-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""evidence""][1][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2105,324,EG-ARCHIVE-SGA3-VIII-IX-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2106,324,EG-ARCHIVE-SGA3-VIII-IX-HIGHZOOM-GITHUB-CUSTODY-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2107,325,EG-ARCHIVE-SGA-COMPACT-READER-SURFACE-ZENODO-20260729-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2108,325,EG-ARCHIVE-SGA-COMPACT-READER-SURFACE-ZENODO-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2109,326,EG-ARCHIVE-SGA3-R21-READER-APPARATUS-CLEAN-PUBLICATION-20260729-0001,"$[""evidence""][5][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2110,326,EG-ARCHIVE-SGA3-R21-READER-APPARATUS-CLEAN-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2111,326,EG-ARCHIVE-SGA3-R21-READER-APPARATUS-CLEAN-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2112,327,EG-ARCHIVE-SGA2-R9-READER-APPARATUS-CLEAN-PUBLICATION-20260729-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2113,327,EG-ARCHIVE-SGA2-R9-READER-APPARATUS-CLEAN-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2114,328,EG-ARCHIVE-EGA4-SECTIONS1-2-CUSTODY-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2115,328,EG-ARCHIVE-EGA4-SECTIONS1-2-CUSTODY-PUBLICATION-20260729-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2116,329,EG-ARCHIVE-EGA4-SECTION3-CUSTODY-PUBLICATION-20260729-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2117,329,EG-ARCHIVE-EGA4-SECTION3-CUSTODY-PUBLICATION-20260729-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2118,330,EG-ARCHIVE-SGA-READER-FRONTDOOR-HYGIENE-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2119,330,EG-ARCHIVE-SGA-READER-FRONTDOOR-HYGIENE-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2120,331,EG-ARCHIVE-SGA3-R23-READER-CLEAN-PUBLICATION-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2121,331,EG-ARCHIVE-SGA3-R23-READER-CLEAN-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2122,332,EG-ARCHIVE-EGA4-SECTION4-1-4-4-CUSTODY-PUBLICATION-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2123,332,EG-ARCHIVE-EGA4-SECTION4-1-4-4-CUSTODY-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2124,333,EG-ARCHIVE-SGA-READER-HYGIENE-R25-R8-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2125,333,EG-ARCHIVE-SGA-READER-HYGIENE-R25-R8-PUBLICATION-20260730-0001,"$[""changed_artifacts""][7]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2126,334,EG-ARCHIVE-SWEEP-METADATA-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2127,334,EG-ARCHIVE-SWEEP-METADATA-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2128,335,EG-ARCHIVE-SGA-READER-PURE-R26-R10-PUBLICATION-20260730-0001,"$[""changed_artifacts""][7]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2129,335,EG-ARCHIVE-SGA-READER-PURE-R26-R10-PUBLICATION-20260730-0001,"$[""changed_artifacts""][8]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2130,336,EG-ARCHIVE-EGA2-COMPLETE-SOURCE-ALIGNED-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2131,336,EG-ARCHIVE-EGA2-COMPLETE-SOURCE-ALIGNED-PUBLICATION-20260730-0001,"$[""changed_artifacts""][7]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2132,337,EG-ARCHIVE-EGA4-SECTIONS1-10-SOURCE-ALIGNED-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2133,337,EG-ARCHIVE-EGA4-SECTIONS1-10-SOURCE-ALIGNED-PUBLICATION-20260730-0001,"$[""changed_artifacts""][7]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2134,338,EG-ARCHIVE-EGA-PUBLIC-CATALOG-LOGBOOK-RECONCILIATION-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2135,338,EG-ARCHIVE-EGA-PUBLIC-CATALOG-LOGBOOK-RECONCILIATION-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2136,339,EG-ARCHIVE-SGA-PENDING-LEDGER-R26-RECONCILIATION-20260730-0001,"$[""evidence""][5][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2137,339,EG-ARCHIVE-SGA-PENDING-LEDGER-R26-RECONCILIATION-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2138,339,EG-ARCHIVE-SGA-PENDING-LEDGER-R26-RECONCILIATION-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2139,340,EG-ARCHIVE-SGA-SEMANTIC-PLANNING-QUEUE-R43-CORRECTION-20260730-0001,"$[""evidence""][0][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2140,340,EG-ARCHIVE-SGA-SEMANTIC-PLANNING-QUEUE-R43-CORRECTION-20260730-0001,"$[""changed_artifacts""][2]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2141,340,EG-ARCHIVE-SGA-SEMANTIC-PLANNING-QUEUE-R43-CORRECTION-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2142,341,EG-ARCHIVE-SGA-READER-PRESENTATION-CLEANUP-R1-PUBLICATION-20260730-0001,"$[""changed_artifacts""][8]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2143,341,EG-ARCHIVE-SGA-READER-PRESENTATION-CLEANUP-R1-PUBLICATION-20260730-0001,"$[""changed_artifacts""][9]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2144,342,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2145,342,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2146,343,EG-ARCHIVE-NOETHER-SLAVIC-REPAIR-PUBLICATION-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2147,343,EG-ARCHIVE-NOETHER-SLAVIC-REPAIR-PUBLICATION-20260730-0001,"$[""changed_artifacts""][6]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2148,344,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2149,344,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2150,345,EG-ARCHIVE-SGA-ALL-DIRECT-READER-HYGIENE-REPLAY-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2151,345,EG-ARCHIVE-SGA-ALL-DIRECT-READER-HYGIENE-REPLAY-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2152,346,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-20260730-0002,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2153,346,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-20260730-0002,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2154,347,EG-ARCHIVE-SGA3-R28-CLEAN-REFERENCE-COMPLETE-PUBLICATION-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2155,347,EG-ARCHIVE-SGA3-R28-CLEAN-REFERENCE-COMPLETE-PUBLICATION-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2156,348,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-3-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2157,348,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-3-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2158,349,EG-ARCHIVE-SGA1-REFERENCE-V2-READER-PRESENTATION-HOLD-20260730-0001,"$[""changed_artifacts""][0]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2159,349,EG-ARCHIVE-SGA1-REFERENCE-V2-READER-PRESENTATION-HOLD-20260730-0001,"$[""changed_artifacts""][1]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2160,349,EG-ARCHIVE-SGA1-REFERENCE-V2-READER-PRESENTATION-HOLD-20260730-0001,"$[""changed_artifacts""][2]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2161,350,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-4-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2162,350,EG-ARCHIVE-EGA-ACTIVE-SOURCE-CUSTODY-ADVANCE-4-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2163,351,EG-ARCHIVE-SGA-EGA-CURRENT-READER-BUNDLES-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2164,351,EG-ARCHIVE-SGA-EGA-CURRENT-READER-BUNDLES-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2165,352,EG-ARCHIVE-SGA1-REFERENCE-V2-R2-PUBLISHED-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2166,352,EG-ARCHIVE-SGA1-REFERENCE-V2-R2-PUBLISHED-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2167,353,EG-ARCHIVE-SGA3-R29-PUBLISHED-20260730-0001,"$[""changed_artifacts""][4]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2168,353,EG-ARCHIVE-SGA3-R29-PUBLISHED-20260730-0001,"$[""changed_artifacts""][5]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2169,354,EG-ARCHIVE-EGA1-SECTION9-SOURCE-CUSTODY-20260730-0001,"$[""evidence""][6][""path""]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2170,354,EG-ARCHIVE-EGA1-SECTION9-SOURCE-CUSTODY-20260730-0001,"$[""changed_artifacts""][2]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
2171,354,EG-ARCHIVE-EGA1-SECTION9-SOURCE-CUSTODY-20260730-0001,"$[""changed_artifacts""][3]",project_root,39,F73CBF164F2BC0763C2B7CA2C9A4A76ECD4680E2E68FE0698E12351F33A0F593,[PROJECT_ROOT]
