precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_row_id,parent_precondition_blocker_return_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,current_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,decision_rows_required,criteria_rows_unfilled,true_precondition_update_allowed_after_resolution,precondition_blocker_resolution_ready_after_blocker,query_execution_allowed_after_blocker,result_capture_allowed_after_blocker,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1329,DMOI-RF-LSS-BCRPBEDPC-BLOCK-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,DMOI-RF-LSS-BCRPBRL-RET-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1330,DMOI-RF-LSS-BCRPBEDPC-BLOCK-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,DMOI-RF-LSS-BCRPBRL-RET-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1331,DMOI-RF-LSS-BCRPBEDPC-BLOCK-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,DMOI-RF-LSS-BCRPBRL-RET-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1332,DMOI-RF-LSS-BCRPBEDPC-BLOCK-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,DMOI-RF-LSS-BCRPBRL-RET-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1333,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1334,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1335,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1336,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1337,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1338,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1339,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1340,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1341,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1342,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1343,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1344,DMOI-RF-LSS-BCRPBEDPC-BLOCK-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,DMOI-RF-LSS-BCRPBRL-RET-112,query_term_return_received,query_term_return_owner,all_criteria_passed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1345,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1346,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1347,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1348,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1349,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1350,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1351,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1352,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1353,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1354,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1355,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1356,DMOI-RF-LSS-BCRPBEDPC-BLOCK-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,DMOI-RF-LSS-BCRPBRL-RET-113,query_term_return_received,query_term_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1357,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1358,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1359,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1360,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1361,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1362,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1363,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1364,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1365,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1366,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1367,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1368,DMOI-RF-LSS-BCRPBEDPC-BLOCK-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,DMOI-RF-LSS-BCRPBRL-RET-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1369,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1370,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1371,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1372,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1373,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1374,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1375,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1376,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1377,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1378,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1379,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1380,DMOI-RF-LSS-BCRPBEDPC-BLOCK-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,DMOI-RF-LSS-BCRPBRL-RET-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1381,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1382,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1383,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1384,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1385,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1386,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1387,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1388,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1389,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,allowed_true_precondition_update_bounded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1390,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,authority_role_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1391,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,downstream_query_gate_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1392,DMOI-RF-LSS-BCRPBEDPC-BLOCK-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,DMOI-RF-LSS-BCRPBRL-RET-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,downstream_surface_translation_gates_separate,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1393,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,decision_row_linkage_validated,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1394,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,all_decision_fields_filled,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1395,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,all_criteria_decisions_recorded,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1396,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,all_criteria_passed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1397,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,no_criteria_failed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1398,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,evidence_values_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1399,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,evidence_source_pointers_reviewed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1400,DMOI-RF-LSS-BCRPBEDPC-BLOCK-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,DMOI-RF-LSS-BCRPBRL-RET-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,source_text_prohibition_confirmed,false,unresolved_blank_template,false,false,4,4,false,false,false,false,false,false
