precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_return_criteria_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,source_text_allowed_after_return,surface_gate_opened,translation_gate_opened,return_status
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17194,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17194,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17194,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRL-RET-1433,DMOI-RF-LSS-BCRPBEDPBRER-RET-1433,query_term_return_received,query_term_return_owner,no_criteria_failed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17195,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17195,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17195,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRL-RET-1433,DMOI-RF-LSS-BCRPBEDPBRER-RET-1433,query_term_return_received,query_term_return_owner,no_criteria_failed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17196,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17196,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17196,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1433,DMOI-RF-LSS-BCRPBEDPBRL-RET-1433,DMOI-RF-LSS-BCRPBEDPBRER-RET-1433,query_term_return_received,query_term_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17197,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17197,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17197,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17198,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17198,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17198,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17199,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17199,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17199,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17200,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17200,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17200,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17201,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17201,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17201,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17202,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17202,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17202,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17203,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17203,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17203,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17204,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17204,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17204,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17205,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17205,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17205,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17206,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17206,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17206,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17207,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17207,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17207,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17208,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17208,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17208,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1434,DMOI-RF-LSS-BCRPBEDPBRL-RET-1434,DMOI-RF-LSS-BCRPBEDPBRER-RET-1434,query_term_return_received,query_term_return_owner,evidence_values_reviewed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17209,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17209,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17209,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17210,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17210,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17210,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17211,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17211,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17211,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17212,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17212,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17212,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17213,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17213,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17213,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17214,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17214,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17214,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17215,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17215,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17215,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17216,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17216,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17216,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17217,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17217,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17217,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17218,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17218,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17218,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17219,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17219,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17219,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17220,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17220,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17220,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1435,DMOI-RF-LSS-BCRPBEDPBRL-RET-1435,DMOI-RF-LSS-BCRPBEDPBRER-RET-1435,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17221,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17221,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17221,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17222,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17222,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17222,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17223,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17223,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17223,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17224,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17224,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17224,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17225,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17225,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17225,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17226,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17226,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17226,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17227,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17227,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17227,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17228,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17228,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17228,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17229,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17229,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17229,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17230,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17230,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17230,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17231,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17231,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17231,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17232,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17232,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17232,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1436,DMOI-RF-LSS-BCRPBEDPBRL-RET-1436,DMOI-RF-LSS-BCRPBEDPBRER-RET-1436,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17233,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17233,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17233,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRL-RET-1437,DMOI-RF-LSS-BCRPBEDPBRER-RET-1437,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17234,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17234,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17234,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRL-RET-1437,DMOI-RF-LSS-BCRPBEDPBRER-RET-1437,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17235,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17235,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17235,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRL-RET-1437,DMOI-RF-LSS-BCRPBEDPBRER-RET-1437,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-17236,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-17236,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-17236,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-1437,DMOI-RF-LSS-BCRPBEDPBRL-RET-1437,DMOI-RF-LSS-BCRPBEDPBRER-RET-1437,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
