precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,true_precondition_update_allowed_after_return,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRL-RET-1327,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1327,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1327,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1328,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1328,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1328,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1329,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1329,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1329,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1330,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1330,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1330,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1331,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1331,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1331,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1332,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1332,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1332,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1333,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1333,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1333,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1334,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1334,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1334,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1335,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1335,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1335,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1336,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1336,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1336,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1337,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1337,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1337,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1338,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1338,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1338,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1339,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1339,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1339,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1340,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1340,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1340,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1341,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1341,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1341,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1342,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1342,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1342,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1343,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1343,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1343,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1344,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1344,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1344,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1345,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1345,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1345,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1346,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1346,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1346,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1347,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1347,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1347,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1348,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1348,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1348,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1349,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1349,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1349,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1350,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1350,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1350,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1351,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1351,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1351,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1352,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1352,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1352,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1353,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1353,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1353,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1354,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1354,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1354,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1355,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1355,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1355,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1356,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1356,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1356,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1357,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1357,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1357,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1358,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1358,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1358,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1359,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1359,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1359,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1360,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1360,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1360,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1361,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1361,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1361,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1362,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1362,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1362,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1363,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1363,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1363,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1364,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1364,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1364,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1365,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1365,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1365,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1366,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1366,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1366,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1367,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1367,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1367,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1368,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1368,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1368,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1369,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1369,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1369,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1370,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1370,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1370,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1371,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1371,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1371,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1372,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1372,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1372,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1373,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1373,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1373,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1374,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1374,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1374,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1375,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1375,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1375,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1376,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1376,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1376,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1377,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1377,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1377,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1378,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1378,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1378,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1379,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1379,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1379,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1380,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1380,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1380,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1381,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1381,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1381,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1382,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1382,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1382,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1383,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1383,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1383,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1384,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1384,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1384,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1385,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1385,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1385,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1386,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1386,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1386,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1387,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1387,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1387,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1388,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1388,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1388,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1389,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1389,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1389,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1390,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1390,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1390,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1391,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1391,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1391,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1392,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1392,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1392,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1393,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1393,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1393,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1394,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1394,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1394,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1395,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1395,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1395,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1396,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1396,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1396,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1397,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1397,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1397,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1398,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1398,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1398,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1399,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1399,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1399,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1400,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1400,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1400,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1401,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1401,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1401,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1402,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1402,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1402,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1403,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1403,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1403,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1404,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1404,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1404,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1405,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1405,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1405,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1406,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1406,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1406,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1407,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1407,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1407,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1408,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1408,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1408,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1409,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1409,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1409,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1410,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1410,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1410,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1411,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1411,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1411,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1412,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1412,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1412,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1413,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1413,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1413,query_term_return_received,query_term_return_owner,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1414,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1414,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1414,query_term_return_received,query_term_return_owner,authority_role_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1415,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1415,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1415,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1416,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1416,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1416,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1417,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1417,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1417,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1418,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1418,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1418,query_term_return_received,query_term_return_owner,all_decision_fields_filled,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1419,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1419,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1419,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1420,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1420,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1420,query_term_return_received,query_term_return_owner,all_criteria_passed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1421,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1421,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1421,query_term_return_received,query_term_return_owner,no_criteria_failed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1422,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1422,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1422,query_term_return_received,query_term_return_owner,evidence_values_reviewed,0,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRL-RET-1423,DMOI-RF-LSS-BCRPBEDPBRR-REQ-1423,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1423,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false
