precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,request_fields_filled,request_packet_started,request_dispatched,return_received,precondition_blocker_resolved_after_return,true_precondition_update_allowed_after_return,precondition_blocker_resolution_ready_after_return,query_execution_allowed_after_return,result_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1555,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1555,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1556,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1556,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1557,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1557,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1558,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1558,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1559,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1559,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1560,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1560,DMOI-RF-LSS-BCRPBLK-BLOCK-130,DMOI-RF-LSS-BCRPBEDPC-BLOCK-130,result_use_limit_filled,capture_policy_return_owner,authority_role_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1561,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1561,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1562,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1562,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1563,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1563,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1564,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1564,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1565,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1565,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1566,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1566,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1567,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1567,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1568,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1568,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1569,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1569,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1570,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1570,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1571,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1571,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1572,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1572,DMOI-RF-LSS-BCRPBLK-BLOCK-131,DMOI-RF-LSS-BCRPBEDPC-BLOCK-131,result_use_limit_filled,capture_policy_return_owner,downstream_query_gate_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1573,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1573,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1574,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1574,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1575,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1575,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1576,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1576,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1577,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1577,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1578,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1578,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1579,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1579,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1580,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1580,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1581,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1581,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1582,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1582,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1583,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1583,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1584,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1584,DMOI-RF-LSS-BCRPBLK-BLOCK-132,DMOI-RF-LSS-BCRPBEDPC-BLOCK-132,result_use_limit_filled,capture_policy_return_owner,downstream_surface_translation_gates_separate,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1585,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1585,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1586,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1586,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1587,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1587,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1588,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1588,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1589,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1589,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1590,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1590,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1591,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1591,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1592,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1592,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1593,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1593,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1594,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1594,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1595,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1595,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1596,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1596,DMOI-RF-LSS-BCRPBLK-BLOCK-133,DMOI-RF-LSS-BCRPBEDPC-BLOCK-133,service_route_selected,query_term_return_owner,decision_row_linkage_validated,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1597,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1597,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1598,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1598,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1599,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1599,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1600,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1600,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1601,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1601,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1602,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1602,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1603,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1603,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1604,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1604,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1605,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1605,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1606,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1606,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1607,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1607,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1608,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1608,DMOI-RF-LSS-BCRPBLK-BLOCK-134,DMOI-RF-LSS-BCRPBEDPC-BLOCK-134,service_route_selected,query_term_return_owner,all_decision_fields_filled,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1609,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1609,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1610,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1610,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1611,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1611,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1612,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1612,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1613,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1613,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1614,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1614,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1615,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1615,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1616,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1616,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1617,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1617,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1618,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1618,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,authority_role_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1619,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1619,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1620,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1620,DMOI-RF-LSS-BCRPBLK-BLOCK-135,DMOI-RF-LSS-BCRPBEDPC-BLOCK-135,service_route_selected,query_term_return_owner,all_criteria_decisions_recorded,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1621,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1621,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1622,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1622,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1623,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1623,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1624,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1624,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,all_criteria_passed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1625,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1625,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,no_criteria_failed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1626,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1626,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDPBRR-REQ-1627,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-1627,DMOI-RF-LSS-BCRPBLK-BLOCK-136,DMOI-RF-LSS-BCRPBEDPC-BLOCK-136,service_route_selected,query_term_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,false,false
