criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_precondition_blocker_return_row_id,parent_precondition_blocker_row_id,blocker_class,blocker_owner_class,precondition_name,criterion_type,decision_recorded,criterion_passed,criterion_failed,criterion_unfilled,precondition_blocker_resolution_allowed_after_decision,true_precondition_update_allowed_after_decision,query_execution_allowed_after_decision,surface_gate_opened,translation_gate_opened
DMOI-RF-LSS-BCRPBEDL-DEC-435,DMOI-RF-LSS-BCRPBEI-EVID-435,DMOI-RF-LSS-BCRPBER-CRIT-435,DMOI-RF-LSS-BCRPBRL-RET-109,DMOI-RF-LSS-BCRPBLK-BLOCK-109,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-436,DMOI-RF-LSS-BCRPBEI-EVID-436,DMOI-RF-LSS-BCRPBER-CRIT-436,DMOI-RF-LSS-BCRPBRL-RET-109,DMOI-RF-LSS-BCRPBLK-BLOCK-109,query_term_return_received,query_term_return_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-437,DMOI-RF-LSS-BCRPBEI-EVID-437,DMOI-RF-LSS-BCRPBER-CRIT-437,DMOI-RF-LSS-BCRPBRL-RET-110,DMOI-RF-LSS-BCRPBLK-BLOCK-110,query_term_return_received,query_term_return_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-438,DMOI-RF-LSS-BCRPBEI-EVID-438,DMOI-RF-LSS-BCRPBER-CRIT-438,DMOI-RF-LSS-BCRPBRL-RET-110,DMOI-RF-LSS-BCRPBLK-BLOCK-110,query_term_return_received,query_term_return_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-439,DMOI-RF-LSS-BCRPBEI-EVID-439,DMOI-RF-LSS-BCRPBER-CRIT-439,DMOI-RF-LSS-BCRPBRL-RET-110,DMOI-RF-LSS-BCRPBLK-BLOCK-110,query_term_return_received,query_term_return_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-440,DMOI-RF-LSS-BCRPBEI-EVID-440,DMOI-RF-LSS-BCRPBER-CRIT-440,DMOI-RF-LSS-BCRPBRL-RET-110,DMOI-RF-LSS-BCRPBLK-BLOCK-110,query_term_return_received,query_term_return_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-441,DMOI-RF-LSS-BCRPBEI-EVID-441,DMOI-RF-LSS-BCRPBER-CRIT-441,DMOI-RF-LSS-BCRPBRL-RET-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-442,DMOI-RF-LSS-BCRPBEI-EVID-442,DMOI-RF-LSS-BCRPBER-CRIT-442,DMOI-RF-LSS-BCRPBRL-RET-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-443,DMOI-RF-LSS-BCRPBEI-EVID-443,DMOI-RF-LSS-BCRPBER-CRIT-443,DMOI-RF-LSS-BCRPBRL-RET-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-444,DMOI-RF-LSS-BCRPBEI-EVID-444,DMOI-RF-LSS-BCRPBER-CRIT-444,DMOI-RF-LSS-BCRPBRL-RET-111,DMOI-RF-LSS-BCRPBLK-BLOCK-111,query_term_return_received,query_term_return_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-445,DMOI-RF-LSS-BCRPBEI-EVID-445,DMOI-RF-LSS-BCRPBER-CRIT-445,DMOI-RF-LSS-BCRPBRL-RET-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,query_term_return_received,query_term_return_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-446,DMOI-RF-LSS-BCRPBEI-EVID-446,DMOI-RF-LSS-BCRPBER-CRIT-446,DMOI-RF-LSS-BCRPBRL-RET-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,query_term_return_received,query_term_return_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-447,DMOI-RF-LSS-BCRPBEI-EVID-447,DMOI-RF-LSS-BCRPBER-CRIT-447,DMOI-RF-LSS-BCRPBRL-RET-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,query_term_return_received,query_term_return_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-448,DMOI-RF-LSS-BCRPBEI-EVID-448,DMOI-RF-LSS-BCRPBER-CRIT-448,DMOI-RF-LSS-BCRPBRL-RET-112,DMOI-RF-LSS-BCRPBLK-BLOCK-112,query_term_return_received,query_term_return_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-449,DMOI-RF-LSS-BCRPBEI-EVID-449,DMOI-RF-LSS-BCRPBER-CRIT-449,DMOI-RF-LSS-BCRPBRL-RET-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,query_term_return_received,query_term_return_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-450,DMOI-RF-LSS-BCRPBEI-EVID-450,DMOI-RF-LSS-BCRPBER-CRIT-450,DMOI-RF-LSS-BCRPBRL-RET-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,query_term_return_received,query_term_return_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-451,DMOI-RF-LSS-BCRPBEI-EVID-451,DMOI-RF-LSS-BCRPBER-CRIT-451,DMOI-RF-LSS-BCRPBRL-RET-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,query_term_return_received,query_term_return_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-452,DMOI-RF-LSS-BCRPBEI-EVID-452,DMOI-RF-LSS-BCRPBER-CRIT-452,DMOI-RF-LSS-BCRPBRL-RET-113,DMOI-RF-LSS-BCRPBLK-BLOCK-113,query_term_return_received,query_term_return_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-453,DMOI-RF-LSS-BCRPBEI-EVID-453,DMOI-RF-LSS-BCRPBER-CRIT-453,DMOI-RF-LSS-BCRPBRL-RET-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-454,DMOI-RF-LSS-BCRPBEI-EVID-454,DMOI-RF-LSS-BCRPBER-CRIT-454,DMOI-RF-LSS-BCRPBRL-RET-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-455,DMOI-RF-LSS-BCRPBEI-EVID-455,DMOI-RF-LSS-BCRPBER-CRIT-455,DMOI-RF-LSS-BCRPBRL-RET-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-456,DMOI-RF-LSS-BCRPBEI-EVID-456,DMOI-RF-LSS-BCRPBER-CRIT-456,DMOI-RF-LSS-BCRPBRL-RET-114,DMOI-RF-LSS-BCRPBLK-BLOCK-114,query_term_return_received,query_term_return_owner,evidence_values_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-457,DMOI-RF-LSS-BCRPBEI-EVID-457,DMOI-RF-LSS-BCRPBER-CRIT-457,DMOI-RF-LSS-BCRPBRL-RET-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-458,DMOI-RF-LSS-BCRPBEI-EVID-458,DMOI-RF-LSS-BCRPBER-CRIT-458,DMOI-RF-LSS-BCRPBRL-RET-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-459,DMOI-RF-LSS-BCRPBEI-EVID-459,DMOI-RF-LSS-BCRPBER-CRIT-459,DMOI-RF-LSS-BCRPBRL-RET-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-460,DMOI-RF-LSS-BCRPBEI-EVID-460,DMOI-RF-LSS-BCRPBER-CRIT-460,DMOI-RF-LSS-BCRPBRL-RET-115,DMOI-RF-LSS-BCRPBLK-BLOCK-115,query_term_return_received,query_term_return_owner,evidence_source_pointers_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-461,DMOI-RF-LSS-BCRPBEI-EVID-461,DMOI-RF-LSS-BCRPBER-CRIT-461,DMOI-RF-LSS-BCRPBRL-RET-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-462,DMOI-RF-LSS-BCRPBEI-EVID-462,DMOI-RF-LSS-BCRPBER-CRIT-462,DMOI-RF-LSS-BCRPBRL-RET-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-463,DMOI-RF-LSS-BCRPBEI-EVID-463,DMOI-RF-LSS-BCRPBER-CRIT-463,DMOI-RF-LSS-BCRPBRL-RET-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-464,DMOI-RF-LSS-BCRPBEI-EVID-464,DMOI-RF-LSS-BCRPBER-CRIT-464,DMOI-RF-LSS-BCRPBRL-RET-116,DMOI-RF-LSS-BCRPBLK-BLOCK-116,query_term_return_received,query_term_return_owner,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-465,DMOI-RF-LSS-BCRPBEI-EVID-465,DMOI-RF-LSS-BCRPBER-CRIT-465,DMOI-RF-LSS-BCRPBRL-RET-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-466,DMOI-RF-LSS-BCRPBEI-EVID-466,DMOI-RF-LSS-BCRPBER-CRIT-466,DMOI-RF-LSS-BCRPBRL-RET-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-467,DMOI-RF-LSS-BCRPBEI-EVID-467,DMOI-RF-LSS-BCRPBER-CRIT-467,DMOI-RF-LSS-BCRPBRL-RET-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-468,DMOI-RF-LSS-BCRPBEI-EVID-468,DMOI-RF-LSS-BCRPBER-CRIT-468,DMOI-RF-LSS-BCRPBRL-RET-117,DMOI-RF-LSS-BCRPBLK-BLOCK-117,query_term_return_received,query_term_return_owner,allowed_update_scope_bounded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-469,DMOI-RF-LSS-BCRPBEI-EVID-469,DMOI-RF-LSS-BCRPBER-CRIT-469,DMOI-RF-LSS-BCRPBRL-RET-118,DMOI-RF-LSS-BCRPBLK-BLOCK-118,query_term_return_received,query_term_return_owner,authority_role_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-470,DMOI-RF-LSS-BCRPBEI-EVID-470,DMOI-RF-LSS-BCRPBER-CRIT-470,DMOI-RF-LSS-BCRPBRL-RET-118,DMOI-RF-LSS-BCRPBLK-BLOCK-118,query_term_return_received,query_term_return_owner,authority_role_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-471,DMOI-RF-LSS-BCRPBEI-EVID-471,DMOI-RF-LSS-BCRPBER-CRIT-471,DMOI-RF-LSS-BCRPBRL-RET-118,DMOI-RF-LSS-BCRPBLK-BLOCK-118,query_term_return_received,query_term_return_owner,authority_role_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-472,DMOI-RF-LSS-BCRPBEI-EVID-472,DMOI-RF-LSS-BCRPBER-CRIT-472,DMOI-RF-LSS-BCRPBRL-RET-118,DMOI-RF-LSS-BCRPBLK-BLOCK-118,query_term_return_received,query_term_return_owner,authority_role_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-473,DMOI-RF-LSS-BCRPBEI-EVID-473,DMOI-RF-LSS-BCRPBER-CRIT-473,DMOI-RF-LSS-BCRPBRL-RET-119,DMOI-RF-LSS-BCRPBLK-BLOCK-119,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-474,DMOI-RF-LSS-BCRPBEI-EVID-474,DMOI-RF-LSS-BCRPBER-CRIT-474,DMOI-RF-LSS-BCRPBRL-RET-119,DMOI-RF-LSS-BCRPBLK-BLOCK-119,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-475,DMOI-RF-LSS-BCRPBEI-EVID-475,DMOI-RF-LSS-BCRPBER-CRIT-475,DMOI-RF-LSS-BCRPBRL-RET-119,DMOI-RF-LSS-BCRPBLK-BLOCK-119,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-476,DMOI-RF-LSS-BCRPBEI-EVID-476,DMOI-RF-LSS-BCRPBER-CRIT-476,DMOI-RF-LSS-BCRPBRL-RET-119,DMOI-RF-LSS-BCRPBLK-BLOCK-119,query_term_return_received,query_term_return_owner,downstream_query_gate_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-477,DMOI-RF-LSS-BCRPBEI-EVID-477,DMOI-RF-LSS-BCRPBER-CRIT-477,DMOI-RF-LSS-BCRPBRL-RET-120,DMOI-RF-LSS-BCRPBLK-BLOCK-120,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-478,DMOI-RF-LSS-BCRPBEI-EVID-478,DMOI-RF-LSS-BCRPBER-CRIT-478,DMOI-RF-LSS-BCRPBRL-RET-120,DMOI-RF-LSS-BCRPBLK-BLOCK-120,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-479,DMOI-RF-LSS-BCRPBEI-EVID-479,DMOI-RF-LSS-BCRPBER-CRIT-479,DMOI-RF-LSS-BCRPBRL-RET-120,DMOI-RF-LSS-BCRPBLK-BLOCK-120,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-480,DMOI-RF-LSS-BCRPBEI-EVID-480,DMOI-RF-LSS-BCRPBER-CRIT-480,DMOI-RF-LSS-BCRPBRL-RET-120,DMOI-RF-LSS-BCRPBLK-BLOCK-120,query_term_return_received,query_term_return_owner,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-481,DMOI-RF-LSS-BCRPBEI-EVID-481,DMOI-RF-LSS-BCRPBER-CRIT-481,DMOI-RF-LSS-BCRPBRL-RET-121,DMOI-RF-LSS-BCRPBLK-BLOCK-121,result_use_limit_filled,capture_policy_return_owner,decision_row_linkage_validated,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-482,DMOI-RF-LSS-BCRPBEI-EVID-482,DMOI-RF-LSS-BCRPBER-CRIT-482,DMOI-RF-LSS-BCRPBRL-RET-121,DMOI-RF-LSS-BCRPBLK-BLOCK-121,result_use_limit_filled,capture_policy_return_owner,decision_row_linkage_validated,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-483,DMOI-RF-LSS-BCRPBEI-EVID-483,DMOI-RF-LSS-BCRPBER-CRIT-483,DMOI-RF-LSS-BCRPBRL-RET-121,DMOI-RF-LSS-BCRPBLK-BLOCK-121,result_use_limit_filled,capture_policy_return_owner,decision_row_linkage_validated,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-484,DMOI-RF-LSS-BCRPBEI-EVID-484,DMOI-RF-LSS-BCRPBER-CRIT-484,DMOI-RF-LSS-BCRPBRL-RET-121,DMOI-RF-LSS-BCRPBLK-BLOCK-121,result_use_limit_filled,capture_policy_return_owner,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-485,DMOI-RF-LSS-BCRPBEI-EVID-485,DMOI-RF-LSS-BCRPBER-CRIT-485,DMOI-RF-LSS-BCRPBRL-RET-122,DMOI-RF-LSS-BCRPBLK-BLOCK-122,result_use_limit_filled,capture_policy_return_owner,all_decision_fields_filled,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-486,DMOI-RF-LSS-BCRPBEI-EVID-486,DMOI-RF-LSS-BCRPBER-CRIT-486,DMOI-RF-LSS-BCRPBRL-RET-122,DMOI-RF-LSS-BCRPBLK-BLOCK-122,result_use_limit_filled,capture_policy_return_owner,all_decision_fields_filled,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-487,DMOI-RF-LSS-BCRPBEI-EVID-487,DMOI-RF-LSS-BCRPBER-CRIT-487,DMOI-RF-LSS-BCRPBRL-RET-122,DMOI-RF-LSS-BCRPBLK-BLOCK-122,result_use_limit_filled,capture_policy_return_owner,all_decision_fields_filled,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-488,DMOI-RF-LSS-BCRPBEI-EVID-488,DMOI-RF-LSS-BCRPBER-CRIT-488,DMOI-RF-LSS-BCRPBRL-RET-122,DMOI-RF-LSS-BCRPBLK-BLOCK-122,result_use_limit_filled,capture_policy_return_owner,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-489,DMOI-RF-LSS-BCRPBEI-EVID-489,DMOI-RF-LSS-BCRPBER-CRIT-489,DMOI-RF-LSS-BCRPBRL-RET-123,DMOI-RF-LSS-BCRPBLK-BLOCK-123,result_use_limit_filled,capture_policy_return_owner,all_criteria_decisions_recorded,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-490,DMOI-RF-LSS-BCRPBEI-EVID-490,DMOI-RF-LSS-BCRPBER-CRIT-490,DMOI-RF-LSS-BCRPBRL-RET-123,DMOI-RF-LSS-BCRPBLK-BLOCK-123,result_use_limit_filled,capture_policy_return_owner,all_criteria_decisions_recorded,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-491,DMOI-RF-LSS-BCRPBEI-EVID-491,DMOI-RF-LSS-BCRPBER-CRIT-491,DMOI-RF-LSS-BCRPBRL-RET-123,DMOI-RF-LSS-BCRPBLK-BLOCK-123,result_use_limit_filled,capture_policy_return_owner,all_criteria_decisions_recorded,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-492,DMOI-RF-LSS-BCRPBEI-EVID-492,DMOI-RF-LSS-BCRPBER-CRIT-492,DMOI-RF-LSS-BCRPBRL-RET-123,DMOI-RF-LSS-BCRPBLK-BLOCK-123,result_use_limit_filled,capture_policy_return_owner,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-493,DMOI-RF-LSS-BCRPBEI-EVID-493,DMOI-RF-LSS-BCRPBER-CRIT-493,DMOI-RF-LSS-BCRPBRL-RET-124,DMOI-RF-LSS-BCRPBLK-BLOCK-124,result_use_limit_filled,capture_policy_return_owner,all_criteria_passed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-494,DMOI-RF-LSS-BCRPBEI-EVID-494,DMOI-RF-LSS-BCRPBER-CRIT-494,DMOI-RF-LSS-BCRPBRL-RET-124,DMOI-RF-LSS-BCRPBLK-BLOCK-124,result_use_limit_filled,capture_policy_return_owner,all_criteria_passed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-495,DMOI-RF-LSS-BCRPBEI-EVID-495,DMOI-RF-LSS-BCRPBER-CRIT-495,DMOI-RF-LSS-BCRPBRL-RET-124,DMOI-RF-LSS-BCRPBLK-BLOCK-124,result_use_limit_filled,capture_policy_return_owner,all_criteria_passed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-496,DMOI-RF-LSS-BCRPBEI-EVID-496,DMOI-RF-LSS-BCRPBER-CRIT-496,DMOI-RF-LSS-BCRPBRL-RET-124,DMOI-RF-LSS-BCRPBLK-BLOCK-124,result_use_limit_filled,capture_policy_return_owner,all_criteria_passed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-497,DMOI-RF-LSS-BCRPBEI-EVID-497,DMOI-RF-LSS-BCRPBER-CRIT-497,DMOI-RF-LSS-BCRPBRL-RET-125,DMOI-RF-LSS-BCRPBLK-BLOCK-125,result_use_limit_filled,capture_policy_return_owner,no_criteria_failed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-498,DMOI-RF-LSS-BCRPBEI-EVID-498,DMOI-RF-LSS-BCRPBER-CRIT-498,DMOI-RF-LSS-BCRPBRL-RET-125,DMOI-RF-LSS-BCRPBLK-BLOCK-125,result_use_limit_filled,capture_policy_return_owner,no_criteria_failed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-499,DMOI-RF-LSS-BCRPBEI-EVID-499,DMOI-RF-LSS-BCRPBER-CRIT-499,DMOI-RF-LSS-BCRPBRL-RET-125,DMOI-RF-LSS-BCRPBLK-BLOCK-125,result_use_limit_filled,capture_policy_return_owner,no_criteria_failed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-500,DMOI-RF-LSS-BCRPBEI-EVID-500,DMOI-RF-LSS-BCRPBER-CRIT-500,DMOI-RF-LSS-BCRPBRL-RET-125,DMOI-RF-LSS-BCRPBLK-BLOCK-125,result_use_limit_filled,capture_policy_return_owner,no_criteria_failed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-501,DMOI-RF-LSS-BCRPBEI-EVID-501,DMOI-RF-LSS-BCRPBER-CRIT-501,DMOI-RF-LSS-BCRPBRL-RET-126,DMOI-RF-LSS-BCRPBLK-BLOCK-126,result_use_limit_filled,capture_policy_return_owner,evidence_values_reviewed,dated_non_personal_return_identity,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-502,DMOI-RF-LSS-BCRPBEI-EVID-502,DMOI-RF-LSS-BCRPBER-CRIT-502,DMOI-RF-LSS-BCRPBRL-RET-126,DMOI-RF-LSS-BCRPBLK-BLOCK-126,result_use_limit_filled,capture_policy_return_owner,evidence_values_reviewed,precondition_blocker_scope_match,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-503,DMOI-RF-LSS-BCRPBEI-EVID-503,DMOI-RF-LSS-BCRPBER-CRIT-503,DMOI-RF-LSS-BCRPBRL-RET-126,DMOI-RF-LSS-BCRPBLK-BLOCK-126,result_use_limit_filled,capture_policy_return_owner,evidence_values_reviewed,true_precondition_update_scope_bounded,false,false,false,true,false,false,false,false,false
DMOI-RF-LSS-BCRPBEDL-DEC-504,DMOI-RF-LSS-BCRPBEI-EVID-504,DMOI-RF-LSS-BCRPBER-CRIT-504,DMOI-RF-LSS-BCRPBRL-RET-126,DMOI-RF-LSS-BCRPBLK-BLOCK-126,result_use_limit_filled,capture_policy_return_owner,evidence_values_reviewed,source_text_and_downstream_gate_limits_confirmed,false,false,false,true,false,false,false,false,false
