decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_return_evidence_criteria_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,parent_precondition_value,blocker_status,blocker_resolved,resolution_evidence_filled,source_text_capture_allowed_after_resolution,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-ECR-01,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0530,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0531,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0532,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0533,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0534,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0535,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0536,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0537,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0538,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0539,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0540,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0541,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0542,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0543,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0544,ODRF-RSCOPE-DPC-068,ODRF-RSCOPE-EVID-DEC-068,ODRF-RSCOPE-EVID-068,ODRF-RSCOPE-ECR-CRIT-068,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_system_and_license_scope_complete,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0545,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0546,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0547,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0548,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0549,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0550,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0551,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0552,ODRF-RSCOPE-DPC-069,ODRF-RSCOPE-EVID-DEC-069,ODRF-RSCOPE-EVID-069,ODRF-RSCOPE-ECR-CRIT-069,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,line_span_permission_boolean_non_textual,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0553,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0554,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0555,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0556,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0557,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0558,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0559,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0560,ODRF-RSCOPE-DPC-070,ODRF-RSCOPE-EVID-DEC-070,ODRF-RSCOPE-EVID-070,ODRF-RSCOPE-ECR-CRIT-070,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0561,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0562,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0563,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0564,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0565,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0566,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0567,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0568,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0569,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0570,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0571,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,false,unresolved_blank_blocker_row_only,false,false,false,false,false
ODRF-RSCOPE-DPCB-0572,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-ECR-09,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,false,unresolved_blank_blocker_row_only,false,false,false,false,false
