decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,blocker_resolved_after_return,source_text_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRR-0001,ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0506,ODRF-RSCOPE-DPCB-0506,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0507,ODRF-RSCOPE-DPCB-0507,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0508,ODRF-RSCOPE-DPCB-0508,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0509,ODRF-RSCOPE-DPCB-0509,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0510,ODRF-RSCOPE-DPCB-0510,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0511,ODRF-RSCOPE-DPCB-0511,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0512,ODRF-RSCOPE-DPCB-0512,ODRF-RSCOPE-DPC-064,ODRF-RSCOPE-EVID-DEC-064,ODRF-RSCOPE-EVID-064,ODRF-RSCOPE-ECR-CRIT-064,ODRF-RSCOPE-LEDGER-08,ODRF-RSCOPE-08,ODRF-ATTR-GAP-08,ODRF-PTR-08,composition_inverse,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0513,ODRF-RSCOPE-DPCB-0513,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0514,ODRF-RSCOPE-DPCB-0514,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0515,ODRF-RSCOPE-DPCB-0515,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0516,ODRF-RSCOPE-DPCB-0516,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0517,ODRF-RSCOPE-DPCB-0517,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0518,ODRF-RSCOPE-DPCB-0518,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0519,ODRF-RSCOPE-DPCB-0519,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0520,ODRF-RSCOPE-DPCB-0520,ODRF-RSCOPE-DPC-065,ODRF-RSCOPE-EVID-DEC-065,ODRF-RSCOPE-EVID-065,ODRF-RSCOPE-ECR-CRIT-065,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0521,ODRF-RSCOPE-DPCB-0521,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0522,ODRF-RSCOPE-DPCB-0522,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0523,ODRF-RSCOPE-DPCB-0523,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0524,ODRF-RSCOPE-DPCB-0524,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0525,ODRF-RSCOPE-DPCB-0525,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0526,ODRF-RSCOPE-DPCB-0526,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0527,ODRF-RSCOPE-DPCB-0527,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0528,ODRF-RSCOPE-DPCB-0528,ODRF-RSCOPE-DPC-066,ODRF-RSCOPE-EVID-DEC-066,ODRF-RSCOPE-EVID-066,ODRF-RSCOPE-ECR-CRIT-066,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,reviewer_scope_row_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0529,ODRF-RSCOPE-DPCB-0529,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0530,ODRF-RSCOPE-DPCB-0530,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0531,ODRF-RSCOPE-DPCB-0531,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0532,ODRF-RSCOPE-DPCB-0532,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0533,ODRF-RSCOPE-DPCB-0533,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0534,ODRF-RSCOPE-DPCB-0534,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0535,ODRF-RSCOPE-DPCB-0535,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0536,ODRF-RSCOPE-DPCB-0536,ODRF-RSCOPE-DPC-067,ODRF-RSCOPE-EVID-DEC-067,ODRF-RSCOPE-EVID-067,ODRF-RSCOPE-ECR-CRIT-067,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,scope_decision_completeness,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
