criterion_row_id,parent_decision_precondition_blocker_resolution_return_evidence_criteria_row_id,parent_decision_precondition_blocker_resolution_return_row_id,parent_decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,precondition_name,criterion_type,required_future_evidence_class,evidence_value,evidence_source_pointer,evidence_date,criterion_passed,criterion_failed,criterion_unfilled,source_text_capture_allowed_after_pass,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02267,ODRF-RSCOPE-DPCBRT-ECR-0567,ODRF-RSCOPE-DPCBRT-0567,ODRF-RSCOPE-DPCBRR-0567,ODRF-RSCOPE-DPCB-0567,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02268,ODRF-RSCOPE-DPCBRT-ECR-0567,ODRF-RSCOPE-DPCBRT-0567,ODRF-RSCOPE-DPCBRR-0567,ODRF-RSCOPE-DPCB-0567,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_line_span_gate_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02269,ODRF-RSCOPE-DPCBRT-ECR-0568,ODRF-RSCOPE-DPCBRT-0568,ODRF-RSCOPE-DPCBRR-0568,ODRF-RSCOPE-DPCB-0568,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02270,ODRF-RSCOPE-DPCBRT-ECR-0568,ODRF-RSCOPE-DPCBRT-0568,ODRF-RSCOPE-DPCBRR-0568,ODRF-RSCOPE-DPCB-0568,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02271,ODRF-RSCOPE-DPCBRT-ECR-0568,ODRF-RSCOPE-DPCBRT-0568,ODRF-RSCOPE-DPCBRR-0568,ODRF-RSCOPE-DPCB-0568,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02272,ODRF-RSCOPE-DPCBRT-ECR-0568,ODRF-RSCOPE-DPCBRT-0568,ODRF-RSCOPE-DPCBRR-0568,ODRF-RSCOPE-DPCB-0568,ODRF-RSCOPE-DPC-071,ODRF-RSCOPE-EVID-DEC-071,ODRF-RSCOPE-EVID-071,ODRF-RSCOPE-ECR-CRIT-071,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,local_bridge_translation_review_requirements_explicit,downstream_surface_translation_gates_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02273,ODRF-RSCOPE-DPCBRT-ECR-0569,ODRF-RSCOPE-DPCBRT-0569,ODRF-RSCOPE-DPCBRR-0569,ODRF-RSCOPE-DPCB-0569,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02274,ODRF-RSCOPE-DPCBRT-ECR-0569,ODRF-RSCOPE-DPCBRT-0569,ODRF-RSCOPE-DPCBRR-0569,ODRF-RSCOPE-DPCB-0569,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02275,ODRF-RSCOPE-DPCBRT-ECR-0569,ODRF-RSCOPE-DPCBRT-0569,ODRF-RSCOPE-DPCBRR-0569,ODRF-RSCOPE-DPCB-0569,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02276,ODRF-RSCOPE-DPCBRT-ECR-0569,ODRF-RSCOPE-DPCBRT-0569,ODRF-RSCOPE-DPCBRR-0569,ODRF-RSCOPE-DPCB-0569,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,decision_row_linkage_validated,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02277,ODRF-RSCOPE-DPCBRT-ECR-0570,ODRF-RSCOPE-DPCBRT-0570,ODRF-RSCOPE-DPCBRR-0570,ODRF-RSCOPE-DPCB-0570,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02278,ODRF-RSCOPE-DPCBRT-ECR-0570,ODRF-RSCOPE-DPCBRT-0570,ODRF-RSCOPE-DPCBRR-0570,ODRF-RSCOPE-DPCB-0570,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02279,ODRF-RSCOPE-DPCBRT-ECR-0570,ODRF-RSCOPE-DPCBRT-0570,ODRF-RSCOPE-DPCBRR-0570,ODRF-RSCOPE-DPCB-0570,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02280,ODRF-RSCOPE-DPCBRT-ECR-0570,ODRF-RSCOPE-DPCBRT-0570,ODRF-RSCOPE-DPCBRR-0570,ODRF-RSCOPE-DPCB-0570,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_decision_fields_filled,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02281,ODRF-RSCOPE-DPCBRT-ECR-0571,ODRF-RSCOPE-DPCBRT-0571,ODRF-RSCOPE-DPCBRR-0571,ODRF-RSCOPE-DPCB-0571,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_criteria_decisions_recorded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02282,ODRF-RSCOPE-DPCBRT-ECR-0571,ODRF-RSCOPE-DPCBRT-0571,ODRF-RSCOPE-DPCBRR-0571,ODRF-RSCOPE-DPCB-0571,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_criteria_decisions_recorded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02283,ODRF-RSCOPE-DPCBRT-ECR-0571,ODRF-RSCOPE-DPCBRT-0571,ODRF-RSCOPE-DPCBRR-0571,ODRF-RSCOPE-DPCB-0571,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_criteria_decisions_recorded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02284,ODRF-RSCOPE-DPCBRT-ECR-0571,ODRF-RSCOPE-DPCBRT-0571,ODRF-RSCOPE-DPCBRR-0571,ODRF-RSCOPE-DPCB-0571,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,all_criteria_decisions_recorded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02285,ODRF-RSCOPE-DPCBRT-ECR-0572,ODRF-RSCOPE-DPCBRT-0572,ODRF-RSCOPE-DPCBRR-0572,ODRF-RSCOPE-DPCB-0572,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,evidence_value_reviewed_or_explicitly_absent,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02286,ODRF-RSCOPE-DPCBRT-ECR-0572,ODRF-RSCOPE-DPCBRT-0572,ODRF-RSCOPE-DPCBRR-0572,ODRF-RSCOPE-DPCB-0572,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,evidence_value_reviewed_or_explicitly_absent,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02287,ODRF-RSCOPE-DPCBRT-ECR-0572,ODRF-RSCOPE-DPCBRT-0572,ODRF-RSCOPE-DPCBRR-0572,ODRF-RSCOPE-DPCB-0572,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,evidence_value_reviewed_or_explicitly_absent,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02288,ODRF-RSCOPE-DPCBRT-ECR-0572,ODRF-RSCOPE-DPCBRT-0572,ODRF-RSCOPE-DPCBRR-0572,ODRF-RSCOPE-DPCB-0572,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,evidence_value_reviewed_or_explicitly_absent,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02289,ODRF-RSCOPE-DPCBRT-ECR-0573,ODRF-RSCOPE-DPCBRT-0573,ODRF-RSCOPE-DPCBRR-0573,ODRF-RSCOPE-DPCB-0573,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_prohibition_confirmed,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02290,ODRF-RSCOPE-DPCBRT-ECR-0573,ODRF-RSCOPE-DPCBRT-0573,ODRF-RSCOPE-DPCBRR-0573,ODRF-RSCOPE-DPCB-0573,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_prohibition_confirmed,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02291,ODRF-RSCOPE-DPCBRT-ECR-0573,ODRF-RSCOPE-DPCBRT-0573,ODRF-RSCOPE-DPCBRR-0573,ODRF-RSCOPE-DPCB-0573,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_prohibition_confirmed,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02292,ODRF-RSCOPE-DPCBRT-ECR-0573,ODRF-RSCOPE-DPCBRT-0573,ODRF-RSCOPE-DPCBRR-0573,ODRF-RSCOPE-DPCB-0573,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_text_prohibition_confirmed,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02293,ODRF-RSCOPE-DPCBRT-ECR-0574,ODRF-RSCOPE-DPCBRT-0574,ODRF-RSCOPE-DPCBRR-0574,ODRF-RSCOPE-DPCB-0574,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_system_scope_decision_bounded,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02294,ODRF-RSCOPE-DPCBRT-ECR-0574,ODRF-RSCOPE-DPCBRT-0574,ODRF-RSCOPE-DPCBRR-0574,ODRF-RSCOPE-DPCB-0574,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_system_scope_decision_bounded,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02295,ODRF-RSCOPE-DPCBRT-ECR-0574,ODRF-RSCOPE-DPCBRT-0574,ODRF-RSCOPE-DPCBRR-0574,ODRF-RSCOPE-DPCB-0574,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_system_scope_decision_bounded,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02296,ODRF-RSCOPE-DPCBRT-ECR-0574,ODRF-RSCOPE-DPCBRT-0574,ODRF-RSCOPE-DPCBRR-0574,ODRF-RSCOPE-DPCB-0574,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,source_system_scope_decision_bounded,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02297,ODRF-RSCOPE-DPCBRT-ECR-0575,ODRF-RSCOPE-DPCBRT-0575,ODRF-RSCOPE-DPCBRR-0575,ODRF-RSCOPE-DPCB-0575,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_line_span_gate_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02298,ODRF-RSCOPE-DPCBRT-ECR-0575,ODRF-RSCOPE-DPCBRT-0575,ODRF-RSCOPE-DPCBRR-0575,ODRF-RSCOPE-DPCB-0575,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_line_span_gate_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02299,ODRF-RSCOPE-DPCBRT-ECR-0575,ODRF-RSCOPE-DPCBRT-0575,ODRF-RSCOPE-DPCBRR-0575,ODRF-RSCOPE-DPCB-0575,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_line_span_gate_separate,resolution_evidence_pointer_metadata_only,resolution_evidence_pointer_metadata_only,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02300,ODRF-RSCOPE-DPCBRT-ECR-0575,ODRF-RSCOPE-DPCBRT-0575,ODRF-RSCOPE-DPCBRR-0575,ODRF-RSCOPE-DPCB-0575,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_line_span_gate_separate,source_text_and_downstream_gate_limits_confirmed,source_text_surface_translation_gate_limit_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02301,ODRF-RSCOPE-DPCBRT-ECR-0576,ODRF-RSCOPE-DPCBRT-0576,ODRF-RSCOPE-DPCBRR-0576,ODRF-RSCOPE-DPCB-0576,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_surface_translation_gates_separate,dated_non_personal_return_identity,dated_non_personal_return_metadata,,,,false,false,true,false,false,false
ODRF-RSCOPE-DPCBRT-ECR-CRIT-02302,ODRF-RSCOPE-DPCBRT-ECR-0576,ODRF-RSCOPE-DPCBRT-0576,ODRF-RSCOPE-DPCBRR-0576,ODRF-RSCOPE-DPCB-0576,ODRF-RSCOPE-DPC-072,ODRF-RSCOPE-EVID-DEC-072,ODRF-RSCOPE-EVID-072,ODRF-RSCOPE-ECR-CRIT-072,ODRF-RSCOPE-LEDGER-09,ODRF-RSCOPE-09,ODRF-ATTR-GAP-09,ODRF-PTR-09,finite_infinite_equinumerosity,advanced_scope_reviewer,forbidden_content_absent_and_no_readiness_claim,downstream_surface_translation_gates_separate,request_return_scope_match,row_linkage_and_scope_match_metadata,,,,false,false,true,false,false,false
