arabic_adverse_queue_id,branch_head,source_rule_id,source_input_id,remote_path,local_body_path,source_sha256,signal_excerpt,required_arabic_action,boundary,b3_route
AR-AC6F4E-ADVERSE-0079,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0079,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0080,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0080,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0081,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0081,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0082,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0082,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0083,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0083,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0084,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0084,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0085,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0085,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0086,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0086,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0087,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0087,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0088,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0088,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0089,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0089,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0090,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0090,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0091,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0091,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0092,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0092,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0093,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0093,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0094,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0094,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0095,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0095,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0096,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0096,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0097,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0097,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0098,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0098,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0099,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0099,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0100,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0100,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [],",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0101,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0101,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
AR-AC6F4E-ADVERSE-0102,ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e,212DFB-ADVERSE_EVIDENCE-0102,212DFB-IN-012,interlanguage-sidecar/20260705/fable_chatgpt_interlingua_program_full/interlingua_program_20260704/user made flr with chat web stuff/WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,A764A8FE8F3C0538F0C87B282B4F7B8A8E26B830CED92A3EA55C93F48D585B83,"""adverse_notes"": [",block candidate form or write reviewer/source-context question before generated-draft Arabic wording,"Arabic RTL authority support/generated-draft/noncanonical/source-use/provenance/gap only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",B3/package steward packages; this lane does not push and does not use GitHub Issues
