"row_id","filename","status","category","additions","deletions","changes","label"
"23630643-path-236","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/LOGBOOK_EXCERPT.md","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-237","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/MANIFEST.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-238","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/MUTUAL_WAKE_ACCOUNTING_B95298E7.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-239","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/PACKAGE_VALIDATION.json","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-240","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/README.md","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-241","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/SHA256SUMS.txt","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-242","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/SOURCE_GATED_RELATION_FUNCTION_ACTIONS_B95298E7.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-243","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/SOURCE_USE_CATEGORY_STATUS_B95298E7.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-244","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/TOKEN_RESET_AND_BOUNDARY_RULES_B95298E7.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-245","uploader-transfer/olp-relation-function-support-b95298e7-source-use-adverse-systemerror-recovery-20260707/OLP_B95298E7_SOURCE_USE_ADVERSE_SYSTEMERROR_RECOVERY_20260707/ZERO_CLAIM_LEDGER_B95298E7.csv","added","olp-review-boundary-support","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-246","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/45250D8F_B3_HANDOFF_BOUNDARIES_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-247","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-248","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/45250D8F_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-249","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/45250D8F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-250","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/45250D8F_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-251","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-252","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-253","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-254","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-255","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-256","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-257","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/FRONTIER_DELTA_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-258","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/HEARTBEAT_20260707.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-259","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/MANIFEST.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-260","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/README.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-261","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-262","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SHA256SUMS.txt","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-263","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-264","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-265","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-266","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-267","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/SUMMARY_COUNTS_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-268","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_45250D8F.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-269","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/adverse_evidence.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-270","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/branch_weight_ledger.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-271","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/do_not_use.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-272","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/forms.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-273","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/languages.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-274","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/lexemes.jsonl","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-275","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/marginal_intelligibility.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-276","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/rules_acknowledgement.md","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-277","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/source_documents.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-278","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/source_use_ledger.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-279","uploader-transfer/persianate-tajik-45250d8f-live-frontier-recovery-20260707/PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707/word_weights.csv","added","persianate-tajik-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-280","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-281","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_BRANCH_DELTA_AND_STALE_9737_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-282","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_CONCRETE_BLOCKER_RECOVERY_SOURCE_SCAN_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-283","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-284","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_README_LOGBOOK_STATE_ADDENDUM_20260707.md","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-285","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-286","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-287","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-288","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B95298E7_B3_HANDOFF_BOUNDARIES_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-289","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B95298E7_BRANCH_DELTA_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-290","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B95298E7_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-291","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B95298E7_README_LOGBOOK_STATE_ADDENDUM_20260707.md","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-292","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/B95298E7_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-293","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C0CB1DB1_B3_HANDOFF_BOUNDARIES_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-294","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C0CB1DB1_BRANCH_DELTA_AND_STALE_68E4432B_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-295","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C0CB1DB1_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-296","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C0CB1DB1_README_LOGBOOK_STATE_ADDENDUM_20260707.md","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-297","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C0CB1DB1_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-298","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C4304BFD_B3_HANDOFF_BOUNDARIES_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-299","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C4304BFD_BRANCH_DELTA_AND_STALE_45250D8F_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
"23630643-path-300","uploader-transfer/r2-pan-turkic-hard-blockers-b95298e7-frontier-advance-recovery-20260707/R2_B95298E7_FRONTIER_ADVANCE_RECOVERY_20260707/C4304BFD_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","added","r2-pan-turkic-source-use-gap","0","0","0","source-use/provenance/gap/package-context"
