source_id,rel_path,language,branch,use_category,concept,raw_pattern_hits,patterns
bulgarian_sofia_rings_lecture7,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_rings_lecture7.pdf,bg,S,language_family_witness,ring,47,okruh; pierście; pierscie; prsten; пръстен; прстен
croatian_mathhr_algebra_structures_2024,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_mathhr_algebra_structures_2024.pdf,hr,S,language_family_witness,ring,456,okruh; pierście; pierscie; prsten; пръстен; прстен
croatian_pmf_split_prsteni,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_pmf_split_prsteni.pdf,hr,S,language_family_witness,ring,366,okruh; pierście; pierscie; prsten; пръстен; прстен
slovenian_komutativna_algebra_noetherian,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_komutativna_algebra_noetherian.pdf,sl,S,language_family_witness,ring,24,okruh; pierście; pierscie; prsten; пръстен; прстен
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,ring,1017,okruh; pierście; pierscie; prsten; пръстен; прстен
serbian_belgrade_algebra_i_lecture9,01_non_ru_uk_slavic_baseline_pdf_sources/serbian/serbian_belgrade_algebra_i_lecture9.pdf,sr,S,language_family_witness,ring,85,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,ring,415,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,ring,56,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,ring,374,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_cuni_telesa_pole_note,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_telesa_pole_note.pdf,cs,W_S,language_family_witness,ring,34,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,ring,110,okruh; pierście; pierscie; prsten; пръстен; прстен
czech_karlin_galois_splitting_field,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_galois_splitting_field.pdf,cs,W_S,language_family_witness,ring,10,okruh; pierście; pierscie; prsten; пръстен; прстен
polish_impan_algebra_lecture3,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_impan_algebra_lecture3.pdf,pl,W_S,language_family_witness,ring,30,okruh; pierście; pierscie; prsten; пръстен; прстен
polish_mimuw_algebra2_galois,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_algebra2_galois.pdf,pl,W_S,language_family_witness,ring,4,okruh; pierście; pierscie; prsten; пръстен; прстен
polish_mimuw_left_ideals_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_left_ideals_idempotents.pdf,pl,W_S,language_family_witness,ring,2,okruh; pierście; pierscie; prsten; пръстен; прстен
polish_uj_algebra1_noetherian,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uj_algebra1_noetherian.pdf,pl,W_S,language_family_witness,ring,255,okruh; pierście; pierscie; prsten; пръстен; прстен
polish_uwr_algebra2_rings,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uwr_algebra2_rings.pdf,pl,W_S,language_family_witness,ring,72,okruh; pierście; pierscie; prsten; пръстен; прстен
slovak_abstraktna_algebra,01_non_ru_uk_slavic_baseline_pdf_sources/slovak/slovak_abstraktna_algebra.pdf,sk,W_S,language_family_witness,ring,252,okruh; pierście; pierscie; prsten; пръстен; прстен
belarusian_rubelmatslovar_1993_algebra,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_algebra.html,be,E,anchor_control_candidate,set,1,množ; mnoz; zbiór; zbior; skup; множ
belarusian_rubelmatslovar_1993_ring,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_ring.html,be,E,anchor_control_candidate,set,2,množ; mnoz; zbiór; zbior; skup; множ
macedonian_im_pmf_textbook_catalog,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_im_pmf_textbook_catalog.html,mk,S,anchor_control_candidate,set,3,množ; mnoz; zbiór; zbior; skup; множ
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,set,185,množ; mnoz; zbiór; zbior; skup; множ
sorbian_domowina_math_terminology_2008,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/sorbian_upper/sorbian_domowina_math_terminology_2008.pdf,hsb/dsb,W_S,anchor_control_candidate,set,2,množ; mnoz; zbiór; zbior; skup; множ
bulgarian_sofia_noncommutative_body_problem,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf,bg,S,language_family_witness,set,22,množ; mnoz; zbiór; zbior; skup; множ
bulgarian_sofia_rings_lecture7,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_rings_lecture7.pdf,bg,S,language_family_witness,set,9,množ; mnoz; zbiór; zbior; skup; множ
croatian_mathhr_algebra_structures_2024,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_mathhr_algebra_structures_2024.pdf,hr,S,language_family_witness,set,299,množ; mnoz; zbiór; zbior; skup; множ
croatian_pmf_split_prsteni,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_pmf_split_prsteni.pdf,hr,S,language_family_witness,set,121,množ; mnoz; zbiór; zbior; skup; множ
slovenian_komutativna_algebra_noetherian,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_komutativna_algebra_noetherian.pdf,sl,S,language_family_witness,set,6,množ; mnoz; zbiór; zbior; skup; множ
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,set,859,množ; mnoz; zbiór; zbior; skup; множ
serbian_belgrade_algebra_i_lecture9,01_non_ru_uk_slavic_baseline_pdf_sources/serbian/serbian_belgrade_algebra_i_lecture9.pdf,sr,S,language_family_witness,set,13,množ; mnoz; zbiór; zbior; skup; множ
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,set,201,množ; mnoz; zbiór; zbior; skup; множ
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,set,9,množ; mnoz; zbiór; zbior; skup; множ
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,set,36,množ; mnoz; zbiór; zbior; skup; множ
czech_cuni_telesa_pole_note,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_telesa_pole_note.pdf,cs,W_S,language_family_witness,set,5,množ; mnoz; zbiór; zbior; skup; множ
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,set,66,množ; mnoz; zbiór; zbior; skup; множ
czech_karlin_galois_splitting_field,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_galois_splitting_field.pdf,cs,W_S,language_family_witness,set,3,množ; mnoz; zbiór; zbior; skup; множ
polish_impan_algebra_lecture3,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_impan_algebra_lecture3.pdf,pl,W_S,language_family_witness,set,5,množ; mnoz; zbiór; zbior; skup; множ
polish_mimuw_algebra2_galois,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_algebra2_galois.pdf,pl,W_S,language_family_witness,set,61,množ; mnoz; zbiór; zbior; skup; множ
polish_mimuw_left_ideals_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_left_ideals_idempotents.pdf,pl,W_S,language_family_witness,set,10,množ; mnoz; zbiór; zbior; skup; множ
polish_mimuw_noncommutative_body,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_noncommutative_body.pdf,pl,W_S,language_family_witness,set,115,množ; mnoz; zbiór; zbior; skup; множ
polish_uj_algebra1_noetherian,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uj_algebra1_noetherian.pdf,pl,W_S,language_family_witness,set,134,množ; mnoz; zbiór; zbior; skup; множ
polish_uwr_algebra2_rings,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uwr_algebra2_rings.pdf,pl,W_S,language_family_witness,set,124,množ; mnoz; zbiór; zbior; skup; множ
slovak_abstraktna_algebra,01_non_ru_uk_slavic_baseline_pdf_sources/slovak/slovak_abstraktna_algebra.pdf,sk,W_S,language_family_witness,set,152,množ; mnoz; zbiór; zbior; skup; множ
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,splitting field,1,zerf; rozklad; razpad; rasklop; decomposition field; splitting
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,splitting field,63,zerf; rozklad; razpad; rasklop; decomposition field; splitting
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,splitting field,242,zerf; rozklad; razpad; rasklop; decomposition field; splitting
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,splitting field,1,zerf; rozklad; razpad; rasklop; decomposition field; splitting
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,splitting field,22,zerf; rozklad; razpad; rasklop; decomposition field; splitting
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,splitting field,30,zerf; rozklad; razpad; rasklop; decomposition field; splitting
czech_karlin_galois_splitting_field,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_galois_splitting_field.pdf,cs,W_S,language_family_witness,splitting field,7,zerf; rozklad; razpad; rasklop; decomposition field; splitting
slovak_abstraktna_algebra,01_non_ru_uk_slavic_baseline_pdf_sources/slovak/slovak_abstraktna_algebra.pdf,sk,W_S,language_family_witness,splitting field,44,zerf; rozklad; razpad; rasklop; decomposition field; splitting
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,theorem,410,teorem; věta; veta; twierdzen; теорем
bulgarian_sofia_noncommutative_body_problem,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf,bg,S,language_family_witness,theorem,2,teorem; věta; veta; twierdzen; теорем
croatian_mathhr_algebra_structures_2024,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_mathhr_algebra_structures_2024.pdf,hr,S,language_family_witness,theorem,182,teorem; věta; veta; twierdzen; теорем
croatian_pmf_split_prsteni,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_pmf_split_prsteni.pdf,hr,S,language_family_witness,theorem,38,teorem; věta; veta; twierdzen; теорем
serbian_belgrade_algebra_i_lecture9,01_non_ru_uk_slavic_baseline_pdf_sources/serbian/serbian_belgrade_algebra_i_lecture9.pdf,sr,S,language_family_witness,theorem,9,teorem; věta; veta; twierdzen; теорем
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,theorem,151,teorem; věta; veta; twierdzen; теорем
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,theorem,15,teorem; věta; veta; twierdzen; теорем
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,theorem,37,teorem; věta; veta; twierdzen; теорем
czech_karlin_galois_splitting_field,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_galois_splitting_field.pdf,cs,W_S,language_family_witness,theorem,3,teorem; věta; veta; twierdzen; теорем
polish_mimuw_algebra2_galois,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_algebra2_galois.pdf,pl,W_S,language_family_witness,theorem,72,teorem; věta; veta; twierdzen; теорем
polish_mimuw_left_ideals_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_left_ideals_idempotents.pdf,pl,W_S,language_family_witness,theorem,8,teorem; věta; veta; twierdzen; теорем
polish_mimuw_noncommutative_body,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_mimuw_noncommutative_body.pdf,pl,W_S,language_family_witness,theorem,140,teorem; věta; veta; twierdzen; теорем
polish_uj_algebra1_noetherian,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uj_algebra1_noetherian.pdf,pl,W_S,language_family_witness,theorem,76,teorem; věta; veta; twierdzen; теорем
polish_uwr_algebra2_rings,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uwr_algebra2_rings.pdf,pl,W_S,language_family_witness,theorem,26,teorem; věta; veta; twierdzen; теорем
slovak_abstraktna_algebra,01_non_ru_uk_slavic_baseline_pdf_sources/slovak/slovak_abstraktna_algebra.pdf,sk,W_S,language_family_witness,theorem,122,teorem; věta; veta; twierdzen; теорем
belarusian_rubelmatslovar_1993_algebra,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_algebra.html,be,E,anchor_control_candidate,trace,6,stopa; trace; traga; траг; след
belarusian_rubelmatslovar_1993_ring,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_ring.html,be,E,anchor_control_candidate,trace,2,stopa; trace; traga; траг; след
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,trace,82,stopa; trace; traga; траг; след
bulgarian_sofia_noncommutative_body_problem,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_noncommutative_body_problem.pdf,bg,S,language_family_witness,trace,7,stopa; trace; traga; траг; след
bulgarian_sofia_rings_lecture7,01_non_ru_uk_slavic_baseline_pdf_sources/bulgarian/bulgarian_sofia_rings_lecture7.pdf,bg,S,language_family_witness,trace,11,stopa; trace; traga; траг; след
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,trace,28,stopa; trace; traga; траг; след
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,trace,6,stopa; trace; traga; траг; след
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,trace,6,stopa; trace; traga; траг; след
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,trace,6,stopa; trace; traga; траг; след
polish_uwr_algebra2_rings,01_non_ru_uk_slavic_baseline_pdf_sources/polish/polish_uwr_algebra2_rings.pdf,pl,W_S,language_family_witness,trace,1,stopa; trace; traga; траг; след
belarusian_rubelmatslovar_1993_algebra,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_algebra.html,be,E,anchor_control_candidate,vector,2,vektor; вектор
belarusian_rubelmatslovar_1993_ring,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_ring.html,be,E,anchor_control_candidate,vector,2,vektor; вектор
macedonian_im_pmf_textbook_catalog,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_im_pmf_textbook_catalog.html,mk,S,anchor_control_candidate,vector,5,vektor; вектор
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,vector,629,vektor; вектор
croatian_mathhr_algebra_structures_2024,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_mathhr_algebra_structures_2024.pdf,hr,S,language_family_witness,vector,22,vektor; вектор
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,vector,251,vektor; вектор
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,vector,47,vektor; вектор
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,vector,15,vektor; вектор
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,vector,3,vektor; вектор
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,vector,2,vektor; вектор
slovak_abstraktna_algebra,01_non_ru_uk_slavic_baseline_pdf_sources/slovak/slovak_abstraktna_algebra.pdf,sk,W_S,language_family_witness,vector,4,vektor; вектор
belarusian_rubelmatslovar_1993_algebra,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_algebra.html,be,E,anchor_control_candidate,vector space,2,vektorový prostor; prostor wektor; vektorski prostor; векторн
belarusian_rubelmatslovar_1993_ring,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/belarusian/belarusian_rubelmatslovar_1993_ring.html,be,E,anchor_control_candidate,vector space,1,vektorový prostor; prostor wektor; vektorski prostor; векторн
macedonian_ukim_math_lexicon,02_underrepresented_slavic_belarusian_macedonian_sorbian_anchors/macedonian/macedonian_ukim_math_lexicon.pdf,mk,S,anchor_control_candidate,vector space,77,vektorový prostor; prostor wektor; vektorski prostor; векторн
croatian_mathhr_algebra_structures_2024,01_non_ru_uk_slavic_baseline_pdf_sources/croatian/croatian_mathhr_algebra_structures_2024.pdf,hr,S,language_family_witness,vector space,15,vektorový prostor; prostor wektor; vektorski prostor; векторн
slovenian_uvod_v_algebro,01_non_ru_uk_slavic_baseline_pdf_sources/slovenian/slovenian_uvod_v_algebro.pdf,sl,S,language_family_witness,vector space,79,vektorový prostor; prostor wektor; vektorski prostor; векторн
czech_cuni_algebra_2021,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_algebra_2021.pdf,cs,W_S,language_family_witness,vector space,8,vektorový prostor; prostor wektor; vektorski prostor; векторн
czech_cuni_noncommutative_body_thesis,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_noncommutative_body_thesis.pdf,cs,W_S,language_family_witness,vector space,4,vektorový prostor; prostor wektor; vektorski prostor; векторн
czech_cuni_representation_idempotents,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_cuni_representation_idempotents.pdf,cs,W_S,language_family_witness,vector space,1,vektorový prostor; prostor wektor; vektorski prostor; векторн
czech_karlin_commutative_rings_fields,01_non_ru_uk_slavic_baseline_pdf_sources/czech/czech_karlin_commutative_rings_fields.pdf,cs,W_S,language_family_witness,vector space,2,vektorový prostor; prostor wektor; vektorski prostor; векторн
