visual_id,root_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,pixel_scope,modified_local,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_root_id,generator_script,generator_script_sha256,generator_match_method,generator_source_class,generator_timestamp_utc,generator_tool,generator_execution_sha256,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,provenance_description,manual_review_link,qa_disposition,read_count,first_read_timestamp,last_read_timestamp,read_session_labels,duplicate_instance_count,publication_disposition
SGA7I-VIS-13286,claude_history,crop_y_consid.png,12628,E7BAF7EEF430549F79EA1CEE921EE4922595B089906F2B640196375CF1AEAA1D,5001,1088,L,PNG,targeted_region_or_detail,2026-07-30T18:50:29,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,claude_history,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13287,claude_history,p328_TpA.png,103023,E7C3FC96A037EF1486F69CC9D30871BA88C2BE09BAEC257683DDF9613C3F6205,3244,736,L,PNG,targeted_region_or_detail,2026-07-30T17:37:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,328,329,317,explicit_page_filename,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13288,claude_current,q9452_452_q1_qui.png,13014,E7C53F5041498AFD9D28A760A1375C55206B8922C88B8997E88097F92B8567BE,4401,232,L,PNG,targeted_region_or_detail,2026-07-30T18:37:38,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,452,453,441,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop8_j9452.py,0D68DA4AC715A9518E8E695DA942BF12DAC07E7FE2344549EB8B7E5FBE8C9683,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,4400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13289,claude_history,crop_78_blk3.png,31271,E7C658AD9D97793AFD32E2999D51288D8622C5BD749FEFC834EC42F3DD89F710,7440,617,L,PNG,targeted_region_or_detail,2026-07-29T13:00:35,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,78,79,67,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,claude_history,crop_f265_e.py,755F64DEC9B190B016245A06D9090680170AC517F542E1F2F3F090FBB0AE43DA,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13290,claude_current,c283_46b.png,11641,E7C982976CF95A387D152BDCCDE4621BB84AB83C293008AF25A551821B7206C4,2667,416,L,PNG,targeted_region_or_detail,2026-07-30T13:06:40,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,283,284,272,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13291,claude_history,c62_head2.png,10222,E7CA3517069331A2238283F805E1A3DF14BFD457319EE324B5AF00BB3E5626DB,3000,300,L,PNG,targeted_region_or_detail,2026-07-29T12:48:06,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,62,63,51,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13292,claude_history,crop_144_y_intro.png,16954,E7CB02CECACC9AC13EEF27F48E8FCDA8B77C79CD5C4CAD75F7872CBCA68EFC3C,6000,623,L,PNG,targeted_region_or_detail,2026-07-29T14:27:51,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,144,145,133,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_history,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13293,claude_history,y_114_Q1a.png,27156,E7CBEAB7048B1C4FA3E17431ED28BD0F9FF7C354EE667AB8CF5207454F1DE1A6,1901,211,L,PNG,targeted_region_or_detail,2026-07-29T13:39:57,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,114,115,103,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,claude_history,crop_fine_a.py,56BB59F8C11A60C308B1E81303B6817E1875D23EDF3837DD92DF7F456BF56B83,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.02,0.452,0.56,0.49,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13294,claude_history,s_mapsto.png,12255,E7D1730C1BA977296A24D9B5F04DF3E2FCEBD6F7C795A876FC42EC880402D0F8,4180,1097,L,PNG,targeted_region_or_detail,2026-07-28T22:30:28,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,45,46,34,generator_job,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop45d.py,1ED8D65E3C961417AEFD570112507D2C4151F8E850135CD6EBFF0F8665471E11,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.53,0.29,0.72,0.322,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13295,claude_history,c240_r2.png,14697,E7D28104F00AC4DF9005A8888B3C21D84BE419965DF80892EA4729FA6F27AEE1,6292,898,L,PNG,targeted_region_or_detail,2026-07-30T12:28:20,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,240,241,229,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,claude_history,crop9_h2218.py,842F52438CB2CFCECB3DB5EBE50DEB54D3DBDA2E1A0C11C71C9602C5BE85D35B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,3400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13296,claude_current,z189_Ep_only.png,5457,E7D3891D730669E536F9C859F17FC0DB089027C26D1839D6F46E05FB510F3919,1334,1371,L,PNG,targeted_region_or_detail,2026-07-30T11:43:40,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,189,190,178,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_current,cropA.py,AE3E040DB36CDB7459014260BBDADE86B2CB211157CB5BB718D6C8786E3724F8,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13297,claude_current,jcrop_440_eE.png,10250,E7D3AFC5F18B81FAC2483AD33D7D8D009725434A58CD0CED167E7B75C463BB3E,4601,238,L,PNG,targeted_region_or_detail,2026-07-30T18:30:09,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,440,441,429,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop_j9466.py,5B03614E4F4E94820947E8CFF57DB8874A1A2DF02A872656A6A6C1E9CF9EF3F3,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,1500,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13298,claude_current,c529_z1.png,20533,E7DC84E743AA5915B4E7BF1576F9058E7A2F470C0A07AB56214CEA36A6D0D022,8800,895,L,PNG,targeted_region_or_detail,2026-07-30T18:55:37,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,529,530,518,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop529b.py,7B37FAEF5ECD7DD4F75AEFF3370A1B230C7C0B9ABEC4ADDC933DA1AE9FC3F269,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.1,0.485,0.65,0.52,7000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13299,claude_current,p8z.png,8552,E7DFA2DDEBF9E6A1F37352B126881BE759857F2BFBB44E4544D7A6F18384DB53,1920,971,L,PNG,targeted_region_or_detail,2026-07-30T18:15:29,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,,,,unresolved,unresolved,unmapped_front_matter_or_unresolved,,,,,,,,claude_current,batch6.py,F9AA3AF5A9FEFDF6C375B1A3DBD21B910B585B29DD60DA30A4C90447D3EB9B48,nearest_preceding_90s,non_image_helper,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13300,claude_history,c155_h1.png,22108,E7E15289702B7B368CC65B19C4E811C7514D7AD0E7734B485E5A735313DA89D2,7000,699,L,PNG,targeted_region_or_detail,2026-07-30T11:18:35,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,compare2.py,3197F09F9878586B08168984DB6A7F347D2DD90285C1C7432AA90A6DB6C1D098,nearest_preceding_90s,controlling_540_page_scan,,,,comparison,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13301,claude_history,c2_162_p162pr4.png,26030,E7E2F17E22C898E8315EE177D7E0159CB9B84793B0F4BCE0EED0312F527CB25B,7830,778,L,PNG,targeted_region_or_detail,2026-07-29T14:53:33,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,162,163,151,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,claude_history,crop2_f8162.py,0CD81E297A4A38B161D0C319AB6017F0592CF65A6FDBF9E45A43557F43706075,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,0.08,0.555,0.95,0.61,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13302,claude_history,c513b.png,104733,E7E6F4A9621B5F7B41C38EA59E029890F5FA3FEA92F2B0BC8E1981054E728A1B,1953,1211,L,PNG,targeted_region_or_detail,2026-07-30T19:00:09,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,513,514,502,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,compare_masks.py,6574E34EF519F7FCE2AEC6EBED90D6D33AD926AC0BC709A5BE9DF5CBA9A9BEBC,nearest_preceding_90s,controlling_540_page_scan,,,,comparison,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13303,claude_history,z130_disp2.png,36855,E7EE410F9F4733A2F958BF93CAE50B281D0A38C1744B860C8A89C356251F37CB,3000,700,L,PNG,targeted_region_or_detail,2026-07-29T14:19:51,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,130,131,119,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,,,,unresolved,unresolved,,,,unknown,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13304,claude_current,crop_b_ufin.png,94840,E7FA99274128E5FD9ACCD954153071FE38E7C4C499C8044D34840AEA627B1C25,3001,516,L,PNG,targeted_region_or_detail,2026-07-30T18:30:15,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,480,481,469,single_generator_page,high,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,zoom2.py,298B541E3FA383DEAF66D221C083F26C79AAA316CBB04EAE648679B7969C0900,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,3000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13305,claude_history,c295_cat.png,28490,E7FC2841B29F78FB7F6504D07789B6E649F9C30E1EBA2569ED35A9E5524247BD,7488,2042,L,PNG,targeted_region_or_detail,2026-07-30T13:16:25,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,295,296,284,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_history,hdrs.py,5392385281FB9E4E21AFA4C7CF64ECAC9F7C9252E7FF0E4065450EB5E0CFEC97,nearest_preceding_90s,controlling_540_page_scan,,,,other,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13306,claude_current,n12.png,11849,E802996DBD92370E8F363990C1EBD48D423082533F7BA4A217776EC0230D3925,3000,1717,L,PNG,targeted_region_or_detail,2026-07-30T18:42:19,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,12,13,1,numeric_filename_inference,medium_filename_inference,I,expose_I_body.tex,9C67987E9ED7DFC3A13511BDDDD0D2657DA9A2E6756442FE431A1B6E1FCAB503,0,2265,3486,360.0,360.0,claude_current,crop_pass12.py,B133BD46FCF620F22F2ABAF00323283AA690A8FB4AF4136F390AC12731B4806B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13307,claude_history,c149_head.png,10708,E80987AB0C19D32860BFCEDF590E737532162B96BE154060FABDC4D64CC130B5,3000,192,L,PNG,targeted_region_or_detail,2026-07-29T14:52:41,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,149,150,138,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,crop_f8157_c.py,F6BCA6126A59A13529CFD6C98F7FD8CF612359D6A8D695ED4CE11503C8123375,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13308,claude_history,c295_E561z.png,38209,E80E0001A31D25E0714640936238103BE6CE41A650D7966EDE3002B4F40AD6E4,11700,1418,L,PNG,targeted_region_or_detail,2026-07-30T13:00:31,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,295,296,284,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_current,crop_raw_i4283.py,0504D5C2472E2A7F46C6BD4290F185FC648F7E6BDFC8FBCAE9B50F14E4E1D6C1,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13309,claude_current,c3_456_ZS4N.png,10173,E8116510E865939F4C6890217CB0DA0FA71D228E419EBDB75B11DD3F68A0D097,3066,1624,L,PNG,targeted_region_or_detail,2026-07-30T18:35:18,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,456,457,445,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_current,crop3_j9456.py,E27D29733B22CC696FF4A11F41F22FACD9F29D1DEBB7F66EE526291DEA9C326B,output_pattern,controlling_540_page_scan,,,,targeted_crop,,,,,7000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13310,claude_current,c177_grace.png,14078,E81238CF6F0C790A49FE2CD562794BC7ABE08575DBFE11047237D08A5EB3A12B,6050,429,L,PNG,targeted_region_or_detail,2026-07-30T11:18:01,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,177,178,166,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,claude_history,compare2.py,3197F09F9878586B08168984DB6A7F347D2DD90285C1C7432AA90A6DB6C1D098,nearest_preceding_90s,controlling_540_page_scan,,,,comparison,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13311,claude_history,p49_e.png,37692,E8149A356AE9586A9F51B3D3D49BFDF14B8D5C71D43D7EC6493268C67B54960F,8370,772,L,PNG,targeted_region_or_detail,2026-07-28T22:30:15,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,49,50,38,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,claude_history,crop47d.py,0B164C7487FF41C5AEE0805F246C92FF259984EDD958DFAF859616CFFB20ACA2,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,6000,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13312,claude_current,c437_C.png,59788,E82071288E62F74A0938A37E5473EFEFDFCCFFBBF005AA5E96FD6AD269B546DB,4524,1038,L,PNG,targeted_region_or_detail,2026-07-30T18:33:15,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,437,438,426,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,claude_current,crop485.py,9CEAADC5AA8186F4414E867C80CD3BD33AEF92B16FED61E913E0828E63A6D3ED,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,9000,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13313,claude_current,crop_357_foot.png,21870,E82147594E96239CAA19359F4E87C3790942840BA0EC3B870270C338796003EB,2400,480,L,PNG,targeted_region_or_detail,2026-07-30T17:48:15,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,357,358,346,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,claude_current,crop_j.py,81040F45276B6D79895D7C536F300634AC11ED45D367553A17EE49FE6BBDEFA7,output_pattern,source_or_derived_dynamic_input,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13314,claude_history,c327_head.png,10183,E82513426F79D2DED40785473F826E0E0A4D4F08459F32AE1645B162EEB5BD1F,5460,730,L,PNG,targeted_region_or_detail,2026-07-30T17:31:22,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,327,328,316,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,claude_history,rawcrop.py,48FB657B43DDE994147A120734E052BC003B4675D1B8F3E9031D07276AAF388E,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13315,claude_history,u534_bis25b.png,41170,E828860A62934540A69E23B4D5C2CD8F7848654398768DB409D6B2CEBB286C5C,4200,401,L,PNG,targeted_region_or_detail,2026-07-30T18:57:13,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,534,535,523,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,claude_history,crop538d.py,3894D60CDCA6342D0C266BD91E51494A790D9B1A79F0F8EB1B425D42BA68A13B,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,2400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13316,claude_current,c249_i.png,11755,E82D74E3F53D15C610FCE104C372730DB4A7FC89F12FFBC6460DBF88ED792A72,2401,281,L,PNG,targeted_region_or_detail,2026-07-30T12:44:33,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,249,250,238,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_current,render136.py,B95C31F2558EA47B730AF0933B6461BDDFA85F4E849244255200722D57D54B7E,nearest_preceding_90s,controlling_540_page_scan,,,,routine_render,,,,,2400,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13317,claude_current,c_a_324.png,34601,E82FDFB0CD475C37597FB6D1FA9F37D48CC556CD180B70290204DF71498D006A,2601,286,L,PNG,targeted_region_or_detail,2026-07-30T11:56:29,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,324,325,313,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop194.py,9457636E3A05814FBBE9E2DB5AFC1E1F30D1DD28C1E0B5738264888B2A5C5FFA,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.05,0.63,0.98,0.695,2600,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13318,claude_current,c305_e.png,44013,E8336A0C6CF62DA674595B38BA4FCF33B38BBED5E838D9D8E66ABB77F6162DAC,2222,243,L,PNG,targeted_region_or_detail,2026-07-30T13:13:15,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,305,306,294,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,claude_current,crop_j1334.py,C61D4DA72F66ECC0B4644862BF0CD481448D84C315F0BE305B10AEE76995BB48,nearest_preceding_90s,controlling_540_page_scan,,,,targeted_crop,,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
SGA7I-VIS-13319,claude_current,crop_334_d_131a.png,65993,E8376D7E6F130D018294E98157B75CEDDF3DD4E945C57362EC13E80522FB81E2,5201,980,L,PNG,targeted_region_or_detail,2026-07-30T13:12:56,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,334,335,323,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2195,3495,360.0,360.0,claude_current,crop_j1334.py,C61D4DA72F66ECC0B4644862BF0CD481448D84C315F0BE305B10AEE76995BB48,output_pattern,controlling_540_page_scan,,,,targeted_crop,0.05,0.49,0.98,0.6,5200,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,,,,1,rights_blocked_not_public
