application_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega0.application.sha256.0b053f74d0a8e303c6ab56664734976fdc0eefc3309f54f28a6c4e5cada18b98,ega3.ega0.candidate.sha256.0b053f74d0a8e303c6ab56664734976fdc0eefc3309f54f28a6c4e5cada18b98,ega0,sref,ega0/ega0-1.tex,561,126,0.1.2.6,\sref{0.1.2.6},"Indeed, $A_\mathfrak{p}$ is a subring of $B_\mathfrak{p}$ \sref{0.1.3.2} and has \emph{a single prime ideal $\mathfrak{p}'$} \sref{0.1.2.6}; since $B_\mathfrak{p}$ is not $0$, it has at least one prime ideal $\mathfrak{q}'$ and we necessarily have $\mathfrak{q}'\cap A_\mathfrak{p}=\mathfrak{p}'$; the prime ideal $\mathfrak{q}_1$ of $B$, the inverse image of $\mathfrak{q}'$, is thus such that $\mathfrak{q}_1\cap A=\mathfrak{p}$, and \emph{a fortiori} we have $\mathfrak{q}\cap A=\mathfrak{p}$ for every minimal prime ideal $\mathfrak{q}$ of $B$ contained in $\mathfrak{q}_1$.",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.2.6,subsection*.6,ega3.ega0.target.sha256.184c4bfb242457208233bb5443dafe4ac621cc64592335e53dfde01a0cbc16e4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.46a583b87bb0ee326ad81abc48d48b9efe768ac5946c6cdae348385718d1e30a,ega3.ega0.candidate.sha256.46a583b87bb0ee326ad81abc48d48b9efe768ac5946c6cdae348385718d1e30a,ega0,sref,ega0/ega0-1.tex,585,34,0.1.4.1,\sref{0.1.4.1},"\rho_{fg,f}:M_f\to M_{fg}\quad(\sref{0.1.4.1}\text{ and }\sref{0.1.4.3});",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.4.1,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.fe358511fb4e57465587131a4ac778fbb0096172a93478b2e56adb9613a005a8,ega3.ega0.candidate.sha256.fe358511fb4e57465587131a4ac778fbb0096172a93478b2e56adb9613a005a8,ega0,sref,ega0/ega0-1.tex,585,60,0.1.4.3,\sref{0.1.4.3},"\rho_{fg,f}:M_f\to M_{fg}\quad(\sref{0.1.4.1}\text{ and }\sref{0.1.4.3});",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.4.3,subsection*.8,ega3.ega0.target.sha256.a65e8c656da584ef1214023e4b9bb10e1a4d10cb77528079a1632d0b1b2a7bfb,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.c5704c32171f08e635433112d50b71aee58d91554c9bc999618703e3799f2768,ega3.ega0.candidate.sha256.c5704c32171f08e635433112d50b71aee58d91554c9bc999618703e3799f2768,ega0,sref,ega0/ega0-1.tex,616,140,0.1.3.2,\sref{0.1.3.2},"because, for every prime ideal $\mathfrak{p}$ of $A$, the sequence $0\to N_\mathfrak{p}\to M_\mathfrak{p}\to P_\mathfrak{p}\to 0$ is exact \sref{0.1.3.2} and in order that $M_\mathfrak{p}=0$, it is necessary and sufficient that $N_\mathfrak{p}=P_\mathfrak{p}=0$.",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.3.2,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.ffe465c5b9247a811d9325a90e2694188aef50c09f6af841744746d185c9890d,ega3.ega0.candidate.sha256.ffe465c5b9247a811d9325a90e2694188aef50c09f6af841744746d185c9890d,ega0,sref,ega0/ega0-1.tex,621,172,0.1.3.3,\sref{0.1.3.3},"If $M$ is the sum of a family $(M_\lambda)$ of submodules, then $M_\mathfrak{p}$ is the sum of the $(M_\lambda)_\mathfrak{p}$ for every prime ideal $\mathfrak{p}$ of $A$ (\sref{0.1.3.3} and \sref{0.1.3.2}), so $\Supp(M)=\bigcup_\lambda\Supp(M_\lambda)$.",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.3.3,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.5555f4198cf689704dc5ca63249824dbcfcb78bfb1fcdd4bd7f1e5fe7f9fdd78,ega3.ega0.candidate.sha256.5555f4198cf689704dc5ca63249824dbcfcb78bfb1fcdd4bd7f1e5fe7f9fdd78,ega0,sref,ega0/ega0-1.tex,621,191,0.1.3.2,\sref{0.1.3.2},"If $M$ is the sum of a family $(M_\lambda)$ of submodules, then $M_\mathfrak{p}$ is the sum of the $(M_\lambda)_\mathfrak{p}$ for every prime ideal $\mathfrak{p}$ of $A$ (\sref{0.1.3.3} and \sref{0.1.3.2}), so $\Supp(M)=\bigcup_\lambda\Supp(M_\lambda)$.",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.3.2,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.b1d700b8c7697ba20a60f53a16cbc5a4a17b0982143f2ae9253201b57daa095e,ega3.ega0.candidate.sha256.b1d700b8c7697ba20a60f53a16cbc5a4a17b0982143f2ae9253201b57daa095e,ega0,sref,ega0/ega0-1.tex,628,148,0.1.7.3,\sref{0.1.7.3},"Now if $M$ admits a finite system $(x_i)_{1\leq i\leq n}$ of generators, and if $\mathfrak{a}_i$ is the annihilator of $x_i$, then it follows from \sref{0.1.7.3} that $\Supp(M)$ is",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.7.3,subsection*.11,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.191c30eb8fbf20e84413f11c6270df95cac9aa89915c8ffbe7d6c8e904c272e4,ega3.ega0.candidate.sha256.191c30eb8fbf20e84413f11c6270df95cac9aa89915c8ffbe7d6c8e904c272e4,ega0,sref,ega0/ega0-1.tex,638,236,0.1.3.4,\sref{0.1.3.4},"It is a question of seeing that, if $\mathfrak{p}$ is a prime ideal of $A$, then the condition $M_\mathfrak{p}\otimes_{A_\mathfrak{p}}N_\mathfrak{p}\neq 0$ is equivalent to ``$M_\mathfrak{p}\neq 0$ and $N_\mathfrak{p}\neq 0$'' (taking \sref{0.1.3.4} into account).",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.3.4,subsection*.7,ega3.ega0.target.sha256.e4cf2474d0d8eea20d024d45b1c56a871dd1e04e02b9962dc13e4294c1fbdff6,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.a7ea5da485bfa3ee03843389e39cfd30da3a81179159e53f56ec742c487919fe,ega3.ega0.candidate.sha256.a7ea5da485bfa3ee03843389e39cfd30da3a81179159e53f56ec742c487919fe,ega0,sref,ega0/ega0-1.tex,643,222,0.1.7.4,\sref{0.1.7.4},"In particular, if $M$ is an $A$-module of finite type, and $\mathfrak{a}$ an ideal of $A$, then $\Supp(M/\mathfrak{a}M)$ is the set of prime ideals containing both $\mathfrak{a}$ and the annihilator $\mathfrak{n}$ of $M$ \sref{0.1.7.4}, that is, the set of prime ideals containing $\mathfrak{a}+\mathfrak{n}$.",1FEC1B0BF5C558633512545C460F97BEEA7789FC77BBA709AEBB693C5C2113F7,0.1.7.4,subsection*.11,ega3.ega0.target.sha256.5274b75b9629636a2b4bc0a38c6bf65827476fbcf0aa04c3e970db9311f55e71,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.fd6ec07f4829b41a339ff83705079b3fa4fa474dc6143119ed9cb45986fbdc08,ega3.ega0.candidate.sha256.fd6ec07f4829b41a339ff83705079b3fa4fa474dc6143119ed9cb45986fbdc08,ega0,sref,ega0/ega0-2.tex,56,239,0.2.1.2,\sref{0.2.1.2},"If $Z_1$ and $Z_2$ are two irreducible components distinct from the space $X$, then $Z_1\cap Z_2$ is a closed \emph{rare} set in each of the subspaces $Z_1$, $Z_2$; in particular, if an irreducible component of $X$ admits a generic point \sref{0.2.1.2}, such a point cannot belong to any other irreducible component.",69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,0.2.1.2,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.b0f8612e629132ba160803f0d2d0f3e80bb5392681ae5440250b5c59c0d35566,ega3.ega0.candidate.sha256.b0f8612e629132ba160803f0d2d0f3e80bb5392681ae5440250b5c59c0d35566,ega0,sref,ega0/ega0-2.tex,75,138,0.2.1.5,\sref{0.2.1.5},"The converse is not necessarily true; however, if $Z$ has a generic point $z$, and if $f(Z)$ is dense in $Y$, then we must have $f(z)=y$ \sref{0.2.1.5}; in addition, $Z\cap f^{-1}(y)$ is then the closure of $\{z\}$ in $f^{-1}(y)$ and is therefore irreducible, and as an irreducible subset of $f^{-1}(y)$ containing $z$ is necessarily contained in $Z$ \sref{0.2.1.6}, $z$ is a generic point of $Z\cap f^{-1}(y)$.",69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,0.2.1.5,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.54ab35e3bb044558016361e90c0ad400fd821d498b234b14c4feaeae2a91543e,ega3.ega0.candidate.sha256.54ab35e3bb044558016361e90c0ad400fd821d498b234b14c4feaeae2a91543e,ega0,sref,ega0/ega0-2.tex,75,352,0.2.1.6,\sref{0.2.1.6},"The converse is not necessarily true; however, if $Z$ has a generic point $z$, and if $f(Z)$ is dense in $Y$, then we must have $f(z)=y$ \sref{0.2.1.5}; in addition, $Z\cap f^{-1}(y)$ is then the closure of $\{z\}$ in $f^{-1}(y)$ and is therefore irreducible, and as an irreducible subset of $f^{-1}(y)$ containing $z$ is necessarily contained in $Z$ \sref{0.2.1.6}, $z$ is a generic point of $Z\cap f^{-1}(y)$.",69FF03882DCAD81D0B9D0E443370931A96EC2691D8306BC06F1B634716501515,0.2.1.6,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.a9b94c1d37101889cfcfee54442e4d4375942491d1164571d81eec80b721d4b9,ega3.ega0.candidate.sha256.a9b94c1d37101889cfcfee54442e4d4375942491d1164571d81eec80b721d4b9,ega0,sref,ega0/ega0-3.tex,41,5,0.3.1.1,\sref{0.3.1.1},\sref{0.3.1.1}}\footnote{This is a special case of the more general,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.1.1,subsection*.17,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.79a7e6c3707ab8d104c0867b6af3bb66495a952f13b9996fb9b31a722d8b9b17,ega3.ega0.candidate.sha256.79a7e6c3707ab8d104c0867b6af3bb66495a952f13b9996fb9b31a722d8b9b17,ega0,sref,ega0/ega0-3.tex,138,18,0.5.5.1,\sref{0.5.5.1},in this treatise \sref{0.5.5.1}).,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.5.5.1,subsection*.66,ega3.ega0.target.sha256.357936949e9c15bea659cb884e4c7bbca20873c9ca80d357e7a32285f156477a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.dcf8313d7f18765571813212815a81a88fc35520454178df0ca02f7a06de2475,ega3.ega0.candidate.sha256.dcf8313d7f18765571813212815a81a88fc35520454178df0ca02f7a06de2475,ega0,sref,ega0/ega0-3.tex,212,61,0.3.1.1,\sref{0.3.1.1},\emph{solution to the universal problem} defined in \sref{0.3.1.1} by,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.1.1,subsection*.17,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.0912d4239c5804ee00b762a711e86d97242953e4b946278ceee4f7aade350ada,ega3.ega0.candidate.sha256.0912d4239c5804ee00b762a711e86d97242953e4b946278ceee4f7aade350ada,ega0,sref,ega0/ega0-3.tex,261,22,0.3.2.1,\sref{0.3.2.1},"With the notation of \sref{0.3.2.1}, we have a morphism",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.1,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.3d113f84fd8d5123178e1f7aa0707733f4b5e3d21049001f78d2ce6cc006b75e,ega3.ega0.candidate.sha256.3d113f84fd8d5123178e1f7aa0707733f4b5e3d21049001f78d2ce6cc006b75e,ega0,sref,ega0/ega0-3.tex,284,40,0.3.2.1,\sref{0.3.2.1},We return to the general conditions of \sref{0.3.2.1}. If $\sh{F}$ is an,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.1,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.765d516fec060a82b7fa49681c8de9f5aefcc2e4ae4a82ee93dacd5967f09910,ega3.ega0.candidate.sha256.765d516fec060a82b7fa49681c8de9f5aefcc2e4ae4a82ee93dacd5967f09910,ega0,sref,ega0/ega0-3.tex,288,1,0.3.2.1,\sref{0.3.2.1},"\sref{0.3.2.1} is canonically isomorphic to $\sh{F}$, by virtue of the",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.1,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.04b95b53c161a2d6dba3ff559a39c93f718dc52285cbda30b2b9a4775a24eed2,ega3.ega0.candidate.sha256.04b95b53c161a2d6dba3ff559a39c93f718dc52285cbda30b2b9a4775a24eed2,ega0,sref,ega0/ega0-3.tex,299,59,0.3.2.3,\sref{0.3.2.3},$\sh{G}$ such that $u_V'=u_V$ for each $V\in\mathfrak{B}$ \sref{0.3.2.3}.,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.3,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.25017065480212aa9d7de73d8cffaec33a051548ef906168457cb2644eab3fab,ega3.ega0.candidate.sha256.25017065480212aa9d7de73d8cffaec33a051548ef906168457cb2644eab3fab,ega0,sref,ega0/ega0-3.tex,345,60,0.3.2.5,\sref{0.3.2.5},conditions. The uniqueness indeed follows immediately from \sref{0.3.2.5}.,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.5,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.347b4e96962a407a521d4eca3d6d080e914fb82a9459b3042e1df7a53d28d8c8,ega3.ega0.candidate.sha256.347b4e96962a407a521d4eca3d6d080e914fb82a9459b3042e1df7a53d28d8c8,ega0,sref,ega0/ega0-3.tex,355,23,0.3.2.1,\sref{0.3.2.1},the general procedure \sref{0.3.2.1} an (ordinary) sheaf still denoted,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.1,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.12e70f127dc397fe14a6c1659270ab2a5e177427fe4369056de8a414731408df,ega3.ega0.candidate.sha256.12e70f127dc397fe14a6c1659270ab2a5e177427fe4369056de8a414731408df,ega0,sref,ega0/ega0-3.tex,398,48,0.3.2.3,\sref{0.3.2.3},are commutative; this follows immediately from \sref{0.3.2.3}.,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.2.3,subsection*.21,ega3.ega0.target.sha256.e0af9821b184a10acb528ea9946da655791d4865df9764f28d4dfa45005e7291,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.f64341aca53aae13560be6ea38970273e56cb5756719cdb218f314c37cc3133b,ega3.ega0.candidate.sha256.f64341aca53aae13560be6ea38970273e56cb5756719cdb218f314c37cc3133b,ega0,sref,ega0/ega0-3.tex,406,22,0.3.3.1,\sref{0.3.3.1},"With the notation of \sref{0.3.3.1}, let $V$ be an open set of $X$; it is",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.3.1,subsection*.24,ega3.ega0.target.sha256.12952a7ebf96523f41ca20173d2bdc3251e52e2cd667ef8db5d08e260607baf4,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.60dda751f2dbee8f02d78c3cab13218f6bf82388f6c17ceb1c4e3d577cdf8aab,ega3.ega0.candidate.sha256.60dda751f2dbee8f02d78c3cab13218f6bf82388f6c17ceb1c4e3d577cdf8aab,ega0,sref,ega0/ega0-3.tex,488,25,0.3.4.4,\sref{0.3.4.4},"Under the hypotheses of \sref{0.3.4.4}, suppose in addition that $\psi$ is a \emph{homeomorphism} from $X$ to the subspace $\psi(X)$ of $Y$.",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.4.4,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.7f337e30111c2b236545ef676a73a26c57eff0bb3a7de510d76fe5f02cda14f2,ega3.ega0.candidate.sha256.7f337e30111c2b236545ef676a73a26c57eff0bb3a7de510d76fe5f02cda14f2,ega0,sref,ega0/ega0-3.tex,513,25,0.3.4.1,\sref{0.3.4.1},"Under the hypotheses of \sref{0.3.4.1}, if $\sh{F}$ (resp. $\sh{G}$) is a",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.4.1,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.0ddaf46e4e62824dcbb04ad60792c3a98f9def576f7115f02d5c19a0bef39790,ega3.ega0.candidate.sha256.0ddaf46e4e62824dcbb04ad60792c3a98f9def576f7115f02d5c19a0bef39790,ega0,sref,ega0/ega0-3.tex,559,25,0.3.4.3,\sref{0.3.4.3},"Under the hypotheses of \sref{0.3.4.3}, let $\sh{F}$, $\sh{G}$, $\sh{H}$ be",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.4.3,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.ae862e3b2755ccfc240603c9535fc51d17a2b4368a96c11f4113da0759c1409b,ega3.ega0.candidate.sha256.ae862e3b2755ccfc240603c9535fc51d17a2b4368a96c11f4113da0759c1409b,ega0,sref,ega0/ega0-3.tex,685,39,0.3.5.4,\sref{0.3.5.4},$\psi'$. Then (with the hypotheses of \sref{0.3.5.4}) each presheaf $\sh{H}$,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.4,AMS.31,ega3.ega0.target.sha256.335740d619139b0266d606c625cf7d86b66069e488d7c9b68076cba87ec249f2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.271a34ed4fe63d3a7e091836a3bf1d4e6de0a12bdc87bfc5fb6c4798aa532916,ega3.ega0.candidate.sha256.271a34ed4fe63d3a7e091836a3bf1d4e6de0a12bdc87bfc5fb6c4798aa532916,ega0,sref,ega0/ega0-3.tex,696,41,0.3.5.2,\sref{0.3.5.2},"$w=\psi_*'(u)\circ v$ their composition \sref{0.3.5.2}, then we have",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.2,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.496b1a0b7ed8420752b591492c661cfa3d24e2ef467cebf8dda35c12b070ded1,ega3.ega0.candidate.sha256.496b1a0b7ed8420752b591492c661cfa3d24e2ef467cebf8dda35c12b070ded1,ega0,sref,ega0/ega0-3.tex,722,22,0.3.5.6,\sref{0.3.5.6},the associated sheaf \sref{0.3.5.6} of a constant presheaf. We say that a,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.6,AMS.37,ega3.ega0.target.sha256.85c0e5a0736cbbe3f59478531e32886c7dae373f3924f1d25e9a2d22ba6f8c28,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.be2a02e6e5f0f4c96e3a8d4fe84745a52fb3a4647d3ce179183ab751390bcdab,ega3.ega0.candidate.sha256.be2a02e6e5f0f4c96e3a8d4fe84745a52fb3a4647d3ce179183ab751390bcdab,ega0,sref,ega0/ega0-3.tex,729,40,0.2.1.1,\sref{0.2.1.1},Suppose that $X$ is \emph{irreducible} \sref{0.2.1.1}; then the following,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.2.1.1,subsection*.13,ega3.ega0.target.sha256.2b2ad2e1e73da2d82f85131e0c88dc381a7a20a8628894ce7fe17230c461400a,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.0b9112d35fc8a4910ed31594dee6ed5799f69f11ee3540656b8dac6a4f1dbee5,ega3.ega0.candidate.sha256.0b9112d35fc8a4910ed31594dee6ed5799f69f11ee3540656b8dac6a4f1dbee5,ega0,sref,ega0/ega0-3.tex,742,35,0.3.1.2,\sref{0.3.1.2},"immediately that the axiom (F) of \sref{0.3.1.2} is clearly satisfied,",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.1.2,subsection*.17,ega3.ega0.target.sha256.6a6fafbcb9fd3cd0d0b988722380233fd8539472dc1325af524be2b9e4213819,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.443c8511cbafd0ad3bc90e8ebdbb4c31a3b03c3c87674ab7fd7c60d629115561,ega3.ega0.candidate.sha256.443c8511cbafd0ad3bc90e8ebdbb4c31a3b03c3c87674ab7fd7c60d629115561,ega0,sref,ega0/ega0-3.tex,769,1,0.3.5.3,\sref{0.3.5.3},"\sref{0.3.5.3}). Indeed, for each open $U\subset X$, define $\sh{G}'(U)$",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.3,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.10e27ab8269b17f1e6488824581f50b5d455be92c5ddb492b86f1a5df1747fea,ega3.ega0.candidate.sha256.10e27ab8269b17f1e6488824581f50b5d455be92c5ddb492b86f1a5df1747fea,ega0,sref,ega0/ega0-3.tex,787,28,0.3.5.3,\sref{0.3.5.3},the canonical homomorphism \sref{0.3.5.3},FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.3,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.27153c3768b151d17499c1bc563f38639880eaf8fa6595e363c29207f5c32e55,ega3.ega0.candidate.sha256.27153c3768b151d17499c1bc563f38639880eaf8fa6595e363c29207f5c32e55,ega0,sref,ega0/ega0-3.tex,817,40,0.3.5.3,\sref{0.3.5.3},"Keeping the notation and hypotheses of \sref{0.3.5.3}, suppose that $\sh{G}$",FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.5.3,AMS.28,ega3.ega0.target.sha256.982d7e45a0ba3cbd61587cb593b67e98ce6d23a58c77efbdb3f2d1fb042552b2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.98449a582d542e4d038732f4930641ba57f4724b3e1cd2d58cccfdaeeb22b08d,ega3.ega0.candidate.sha256.98449a582d542e4d038732f4930641ba57f4724b3e1cd2d58cccfdaeeb22b08d,ega0,sref,ega0/ega0-3.tex,819,21,0.3.7.1,\sref{0.3.7.1},of $\psi^*(\sh{G})$ \sref{0.3.7.1} shows (taking into account \sref{0.3.4.4}) that,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.7.1,subsection*.39,ega3.ega0.target.sha256.537efaeea5dda8d0cedb3ec97d7f0a35ee22b6211bbde0f8b9cc47a372549f64,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega0.application.sha256.35ae694adea4b7950ce58bcd9d52352403fb9ebd69669c074cd699c8be85e97f,ega3.ega0.candidate.sha256.35ae694adea4b7950ce58bcd9d52352403fb9ebd69669c074cd699c8be85e97f,ega0,sref,ega0/ega0-3.tex,819,63,0.3.4.4,\sref{0.3.4.4},of $\psi^*(\sh{G})$ \sref{0.3.7.1} shows (taking into account \sref{0.3.4.4}) that,FD364A7F2E967C4B2F05745CD70F73BA9057F3DCB609CDB7061B0FB4D287A9AB,0.3.4.4,subsection*.26,ega3.ega0.target.sha256.29edd4a4a070dac752834a172c36ab7f87195388c4d586a10dd987b7bd84b4cb,explicit_same_reader_reference,applied_local_link,exact active local aux label
