residual_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega3.residual.sha256.2ceffadc53bcef4a85b8d4e9b5532464cee5835dfab51060ee9e8535c493aa4f,ega3.ega3.candidate.sha256.2ceffadc53bcef4a85b8d4e9b5532464cee5835dfab51060ee9e8535c493aa4f,ega3,sref,ega3/ega3-6.tex,726,28,0.11.1.5,\sref[0]{0.11.1.5},"of \sref[0]{0.11.3.3}. By \sref[0]{0.11.1.5}, it is therefore",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a053f545fe405183f12ff64d835bd90ab87a26807a5e7a40bb1abf29db5533b6,ega3.ega3.candidate.sha256.a053f545fe405183f12ff64d835bd90ab87a26807a5e7a40bb1abf29db5533b6,ega3,sref,ega3/ega3-6.tex,772,40,0.6.1.2,\sref[0]{0.6.1.2},an inductive limit of free $A$-modules \sref[0]{0.6.1.2}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.1.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.6d3fc0501cd1e97dc8f9a26039ee6a823aa8fdc6b83a54a2f753be68402630a2,ega3.ega3.candidate.sha256.6d3fc0501cd1e97dc8f9a26039ee6a823aa8fdc6b83a54a2f753be68402630a2,ega3,sref,ega3/ega3-6.tex,826,1,0.11.1.6,\sref[0]{0.11.1.6},\sref[0]{0.11.1.6}. Computing hypertor from a projective,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.28241be6d4a1cc1c47e8f390aa4f903c9158c162f58465b92a17b2c07006cec3,ega3.ega3.candidate.sha256.28241be6d4a1cc1c47e8f390aa4f903c9158c162f58465b92a17b2c07006cec3,ega3,sref,ega3/ega3-6.tex,1152,2,I.1.3.7,\sref[I]{I.1.3.7},(\sref[I]{I.1.3.7} and \sref[I]{I.1.3.8}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e26cbbc610965a29e98f0aa5fbbe6ee9107e20dbac0a881984c2e61178bd2b55,ega3.ega3.candidate.sha256.e26cbbc610965a29e98f0aa5fbbe6ee9107e20dbac0a881984c2e61178bd2b55,ega3,sref,ega3/ega3-6.tex,1152,24,I.1.3.8,\sref[I]{I.1.3.8},(\sref[I]{I.1.3.7} and \sref[I]{I.1.3.8}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.3.8,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.96b0fd02108bc9f3340cc487646b1d07a2f13e708be424af3b4ff74dd487274d,ega3.ega3.candidate.sha256.96b0fd02108bc9f3340cc487646b1d07a2f13e708be424af3b4ff74dd487274d,ega3,sref,ega3/ega3-6.tex,1182,2,I.1.6.2,\sref[I]{I.1.6.2},"(\sref[I]{I.1.6.2} and \sref{III.3.2.4}); moreover,",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.6.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3d729f38fa9c1a4b16adf43a37de6161cb92c719425f6cbe047a295bdb8b9bbf,ega3.ega3.candidate.sha256.3d729f38fa9c1a4b16adf43a37de6161cb92c719425f6cbe047a295bdb8b9bbf,ega3,sref,ega3/ega3-6.tex,1332,22,0.4.4.8,\sref[0]{0.4.4.8},"\sref{III.6.4.4} and \sref[0]{0.4.4.8}, it is immediate that",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.4.4.8,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d29ae6d33251a3217ce37d44e3d138554ff3710542ec4dda309ef6cf54a7b253,ega3.ega3.candidate.sha256.d29ae6d33251a3217ce37d44e3d138554ff3710542ec4dda309ef6cf54a7b253,ega3,sref,ega3/ega3-6.tex,1364,2,II.4.3.2.4,\sref[II]{II.4.3.2.4},(\sref[II]{II.4.3.2.4}). It remains to prove that the,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,II.4.3.2.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d6da3be04990a6477c25fafed516fdb7e755574bed2a10e5bf637db8875ee21b,ega3.ega3.candidate.sha256.d6da3be04990a6477c25fafed516fdb7e755574bed2a10e5bf637db8875ee21b,ega3,sref,ega3/ega3-6.tex,1377,4,0.1.6.1,\sref[0]{0.1.6.1},"By \sref[0]{0.1.6.1},",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.1.6.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.1b34cb2b3d20de3c2cf993e114de9ea16ed38a9c797d028bcb6a7b1f44986f1a,ega3.ega3.candidate.sha256.1b34cb2b3d20de3c2cf993e114de9ea16ed38a9c797d028bcb6a7b1f44986f1a,ega3,sref,ega3/ega3-6.tex,1393,6,0.1.6.1,\sref[0]{0.1.6.1},"from \sref[0]{0.1.6.1}, applied to the left-hand side of",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.1.6.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.695e6f485cbc067c7f7f3a176b4440e22abbe4a6a6c1734354df0e49ed74b472,ega3.ega3.candidate.sha256.695e6f485cbc067c7f7f3a176b4440e22abbe4a6a6c1734354df0e49ed74b472,ega3,sref,ega3/ega3-6.tex,1418,1,0.11.1.2,\sref[0]{0.11.1.2},\sref[0]{0.11.1.2} and \sref[0]{0.11.2.4}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.41b2e78df755f0256a7e2560a766331692da04d0c653ed9687f9486147cc6948,ega3.ega3.candidate.sha256.41b2e78df755f0256a7e2560a766331692da04d0c653ed9687f9486147cc6948,ega3,sref,ega3/ega3-6.tex,1418,24,0.11.2.4,\sref[0]{0.11.2.4},\sref[0]{0.11.1.2} and \sref[0]{0.11.2.4}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.2.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8cac739fe8f86ce92f637147b5e7fd6900fe1bd160af6ce730bad2eeb68aa78d,ega3.ega3.candidate.sha256.8cac739fe8f86ce92f637147b5e7fd6900fe1bd160af6ce730bad2eeb68aa78d,ega3,sref,ega3/ega3-6.tex,1467,11,0.3.3.1,\sref[0]{0.3.3.1},"condition \sref[0]{0.3.3.1}. It is enough to verify that, for",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.3.3.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.4c78b69bf499419b9f0851500d696807db73800654fcc5caee18f15d3529510b,ega3.ega3.candidate.sha256.4c78b69bf499419b9f0851500d696807db73800654fcc5caee18f15d3529510b,ega3,sref,ega3/ega3-6.tex,1561,40,I.9.1.2,\sref[I]{I.9.1.2},the external tensor product defined in \sref[I]{I.9.1.2}; this,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.9.1.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.0ff4e71d3ba90ed0d58f2588d4578f8c67563d53e447a0b71ba97d510f76f363,ega3.ega3.candidate.sha256.0ff4e71d3ba90ed0d58f2588d4578f8c67563d53e447a0b71ba97d510f76f363,ega3,sref,ega3/ega3-6.tex,1562,37,I.9.1.3,\sref[I]{I.9.1.3},follows from \sref{III.6.4.1.1} and \sref[I]{I.9.1.3}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.9.1.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.84aaf95e2123225aa5f7c15e1edd6dfad493b367459f672adc728739953354d0,ega3.ega3.candidate.sha256.84aaf95e2123225aa5f7c15e1edd6dfad493b367459f672adc728739953354d0,ega3,sref,ega3/ega3-6.tex,1608,2,0.17.3.1,\sref[0]{0.17.3.1},(\sref[0]{0.17.3.1}). In the terminology of dimension theory to,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.17.3.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.7c0c1974e02efa7d58c6908e0e36cf423739b4a85ee3fe559e62c2098ffbdf42,ega3.ega3.candidate.sha256.7c0c1974e02efa7d58c6908e0e36cf423739b4a85ee3fe559e62c2098ffbdf42,ega3,sref,ega3/ega3-6.tex,1611,2,0.4.1.4,\sref[0]{0.4.1.4},"(\sref[0]{0.4.1.4}) and has dimension at most $n$. Equivalently,",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.4.1.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.91c3ef7dbb64f9255c540329edefe7c40f1383945cedcc72ab7a494f34727a46,ega3.ega3.candidate.sha256.91c3ef7dbb64f9255c540329edefe7c40f1383945cedcc72ab7a494f34727a46,ega3,sref,ega3/ega3-6.tex,1614,2,0.17.2.6,\sref[0]{0.17.2.6},(\sref[0]{0.17.2.6}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.17.2.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.ad68ff580644e0abfe11505c1d6bd761dfcdd8edc6c03aeb9b243e952b4914d4,ega3.ega3.candidate.sha256.ad68ff580644e0abfe11505c1d6bd761dfcdd8edc6c03aeb9b243e952b4914d4,ega3,sref,ega3/ega3-6.tex,1708,15,0.6.7.1,\sref[0]{0.6.7.1},$A_s$-module (\sref[0]{0.6.7.1}); hence $M$ is a flat,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.06b42edd1fee98ffca1f8071aee770768e79e46348fa75c503490dad3eeebe7f,ega3.ega3.candidate.sha256.06b42edd1fee98ffca1f8071aee770768e79e46348fa75c503490dad3eeebe7f,ega3,sref,ega3/ega3-6.tex,1709,13,0.6.3.3,\sref[0]{0.6.3.3},$A$-module (\sref[0]{0.6.3.3}). Thus,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.3.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.67e652a0b2c7f4368004f4cf6c6bc770055647912361fe8abb7904f61277b0fe,ega3.ega3.candidate.sha256.67e652a0b2c7f4368004f4cf6c6bc770055647912361fe8abb7904f61277b0fe,ega3,sref,ega3/ega3-6.tex,1711,2,0.6.1.1,\sref[0]{0.6.1.1},"(\sref[0]{0.6.1.1}), and the conclusion follows from",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.1.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e8a4551e16fb1f70bad22d6d5e3ba1e7b8cfa7de784723ef41b39fa32aff94cc,ega3.ega3.candidate.sha256.e8a4551e16fb1f70bad22d6d5e3ba1e7b8cfa7de784723ef41b39fa32aff94cc,ega3,sref,ega3/ega3-6.tex,1741,36,0.6.7.1,\sref[0]{0.6.7.1},"Suppose that $X$ is flat over $S$ (\sref[0]{0.6.7.1}), that",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.7.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8d3ac8eb599d1d40dbd202e2fb94c90193188133a35d82b0eff76bf1de364239,ega3.ega3.candidate.sha256.8d3ac8eb599d1d40dbd202e2fb94c90193188133a35d82b0eff76bf1de364239,ega3,sref,ega3/ega3-6.tex,1749,43,0.6.1.2,\sref[0]{0.6.1.2},every direct sum of flat modules is flat (\sref[0]{0.6.1.2}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.6.1.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.79e3da81985240f427b8d8ab70890d00113c384a79c2c6c3c5267dcc04182b3f,ega3.ega3.candidate.sha256.79e3da81985240f427b8d8ab70890d00113c384a79c2c6c3c5267dcc04182b3f,ega3,sref,ega3/ega3-6.tex,1771,2,II.1.2.6,\sref[II]{II.1.2.6},"(\sref[II]{II.1.2.6}). If $Z'=X'\times_SY'$, both sides of",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,II.1.2.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.9a81beab9b2ff732ce6d9faae0984d6fc0f154bd1b03d082f6072ff85a9e94ed,ega3.ega3.candidate.sha256.9a81beab9b2ff732ce6d9faae0984d6fc0f154bd1b03d082f6072ff85a9e94ed,ega3,sref,ega3/ega3-6.tex,1776,24,I.1.6.3,\sref[I]{I.1.6.3},\sref{III.6.4.1.1} and \sref[I]{I.1.6.3}.,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.6.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.471137baf81d988361b55e57e38dd4ae85a126ad1a9b934676f76379086c2361,ega3.ega3.candidate.sha256.471137baf81d988361b55e57e38dd4ae85a126ad1a9b934676f76379086c2361,ega3,sref,ega3/ega3-6.tex,1812,12,0.11.6.5,\sref[0]{0.11.6.5},"sequences (\sref[0]{0.11.6.5} and \sref[0]{0.11.5.3}), itself",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.6.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e3df1a96e40d256a8a61f15e6be0b00baf639d77a18a3ce700540a8c23bc4cf4,ega3.ega3.candidate.sha256.e3df1a96e40d256a8a61f15e6be0b00baf639d77a18a3ce700540a8c23bc4cf4,ega3,sref,ega3/ega3-6.tex,1812,35,0.11.5.3,\sref[0]{0.11.5.3},"sequences (\sref[0]{0.11.6.5} and \sref[0]{0.11.5.3}), itself",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.5.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8e857d7683c2ca644324844d73791d5b84c978ae97c3808c01c7cee61dff8bb9,ega3.ega3.candidate.sha256.8e857d7683c2ca644324844d73791d5b84c978ae97c3808c01c7cee61dff8bb9,ega3,sref,ega3/ega3-6.tex,1822,14,0.11.5.2.2,\sref[0]{0.11.5.2.2},$A$-modules (\sref[0]{0.11.5.2.2}). The assertion follows from,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.5.2.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.1f37364bfbbdf55ce1f7b14c318e0041715bf68fdcbaaa4dbfa4d22b90a218d1,ega3.ega3.candidate.sha256.1f37364bfbbdf55ce1f7b14c318e0041715bf68fdcbaaa4dbfa4d22b90a218d1,ega3,sref,ega3/ega3-6.tex,1855,16,0.11.1.8,\sref[0]{0.11.1.8},"Noetherian, so \sref[0]{0.11.1.8} reduces the assertion to the",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.1.8,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8f7afadd8cb0a1becb1d1c2f588fe12747eface5b4561d7fdcff9ff5d317156b,ega3.ega3.candidate.sha256.8f7afadd8cb0a1becb1d1c2f588fe12747eface5b4561d7fdcff9ff5d317156b,ega3,sref,ega3/ega3-6.tex,1880,14,I.1.3.7,\sref[I]{I.1.3.7},"finite type (\sref[I]{I.1.3.7}). Since $X$ is flat over $S$,",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.5050d02be59da9705565f562fedbe66e89de5fbae54b34109e8e05ee1eb748b6,ega3.ega3.candidate.sha256.5050d02be59da9705565f562fedbe66e89de5fbae54b34109e8e05ee1eb748b6,ega3,sref,ega3/ega3-6.tex,1888,35,I.9.1.1,\sref[I]{I.9.1.1},"$\sh O_Z$-modules of finite type (\sref[I]{I.9.1.1}), hence are",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.9.1.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.23a9dc0a975bf4eaaf4e0d3a75e67d229e846c07997d45242929ad618e12994a,ega3.ega3.candidate.sha256.23a9dc0a975bf4eaaf4e0d3a75e67d229e846c07997d45242929ad618e12994a,ega3,sref,ega3/ega3-6.tex,1891,2,0.5.3.4,\sref[0]{0.5.3.4},(\sref[0]{0.5.3.4}).,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.5.3.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.ffb1ff60090ddf4767c4f9cc1304719aa24fe5fec0abc6d0aa009d07e5abd2ec,ega3.ega3.candidate.sha256.ffb1ff60090ddf4767c4f9cc1304719aa24fe5fec0abc6d0aa009d07e5abd2ec,ega3,sref,ega3/ega3-6.tex,1895,22,I.6.3.3,\sref[I]{I.6.3.3},"many indeterminates (\sref[I]{I.6.3.3}), $Y$ is a closed",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.6.3.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c78e5f131400e6ddaca9749bb42f15b5e289c0eada90224b6e1b2c14614fb1e9,ega3.ega3.candidate.sha256.c78e5f131400e6ddaca9749bb42f15b5e289c0eada90224b6e1b2c14614fb1e9,ega3,sref,ega3/ega3-6.tex,1898,2,I.6.3.7,\sref[I]{I.6.3.7},"(\sref[I]{I.6.3.7}), so there exists a locally free resolution",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.6.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8d5cda8975654c6ac9aff0e804f09f805f5ddeb1872197915e888d6f5868bb94,ega3.ega3.candidate.sha256.8d5cda8975654c6ac9aff0e804f09f805f5ddeb1872197915e888d6f5868bb94,ega3,sref,ega3/ega3-6.tex,1908,27,0.5.3.4,\sref[0]{0.5.3.4},"$\sh O_{Z'}$-modules, and \sref[0]{0.5.3.4} again gives the",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.5.3.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.9cae409f1925b8763249364ef61b53e51d4fe3d1fde932108d8df3cb97c0901f,ega3.ega3.candidate.sha256.9cae409f1925b8763249364ef61b53e51d4fe3d1fde932108d8df3cb97c0901f,ega3,sref,ega3/ega3-6.tex,1972,2,I.5.5.1,\sref[I]{I.5.5.1},"(\sref[I]{I.5.5.1} and \sref[I]{I.6.6.4}), and",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.5.5.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e4d103033b1c24f9036b87c8fb77a8d12db8183d8ab84890191c009d653aa66d,ega3.ega3.candidate.sha256.e4d103033b1c24f9036b87c8fb77a8d12db8183d8ab84890191c009d653aa66d,ega3,sref,ega3/ega3-6.tex,1972,24,I.6.6.4,\sref[I]{I.6.6.4},"(\sref[I]{I.5.5.1} and \sref[I]{I.6.6.4}), and",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.6.6.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.148e94da57f8655a691b382d7450528543f34734bd5378e389297e4880b9a888,ega3.ega3.candidate.sha256.148e94da57f8655a691b382d7450528543f34734bd5378e389297e4880b9a888,ega3,sref,ega3/ega3-6.tex,1992,34,0.12.1.2,\sref[0]{0.12.1.2},It follows from the definitions (\sref[0]{0.12.1.2}) that the,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.12.1.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3f690e38dcfc89176f2a647f862f0a9cd9350ca24db377079d75e0b25c541b2e,ega3.ega3.candidate.sha256.3f690e38dcfc89176f2a647f862f0a9cd9350ca24db377079d75e0b25c541b2e,ega3,sref,ega3/ega3-6.tex,2024,25,0.11.7.4,\sref[0]{0.11.7.4},respect to bicomplexes (\sref[0]{0.11.7.4}) to the two,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c617e54f2e9b0b499209a714fc52ace8ba91ad785e9f6a59379d257fe56ded52,ega3.ega3.candidate.sha256.c617e54f2e9b0b499209a714fc52ace8ba91ad785e9f6a59379d257fe56ded52,ega3,sref,ega3/ega3-6.tex,2085,2,I.5.5.6,\sref[I]{I.5.5.6},(\sref[I]{I.5.5.6} and \sref[I]{I.1.3.11}). Consequently,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.5.5.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c71e9027ec7fd797fbe4a2491714bc2147b19460c4a5c24fa4160ffd3f6210f5,ega3.ega3.candidate.sha256.c71e9027ec7fd797fbe4a2491714bc2147b19460c4a5c24fa4160ffd3f6210f5,ega3,sref,ega3/ega3-6.tex,2085,24,I.1.3.11,\sref[I]{I.1.3.11},(\sref[I]{I.5.5.6} and \sref[I]{I.1.3.11}). Consequently,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.1.3.11,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.0d504bc475d10ce5c9fdab0711404391a5e93cac280a25b9e9e313533d185c1c,ega3.ega3.candidate.sha256.0d504bc475d10ce5c9fdab0711404391a5e93cac280a25b9e9e313533d185c1c,ega3,sref,ega3/ega3-6.tex,2093,30,0.11.7.3,\sref[0]{0.11.7.3},the category of $A$-modules (\sref[0]{0.11.7.3}). By,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3c5f2f5471861d91cd7bb2e75c05875914deb0905d64650354dcc06d9f58cc20,ega3.ega3.candidate.sha256.3c5f2f5471861d91cd7bb2e75c05875914deb0905d64650354dcc06d9f58cc20,ega3,sref,ega3/ega3-6.tex,2094,1,0.11.7.2,\sref[0]{0.11.7.2},"\sref[0]{0.11.7.2}, it is the common abutment of six biregular",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.7.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c73d732524286640f30abac6841cf7e0b0e5cf8101a9d41b446e6ceda5742b5c,ega3.ega3.candidate.sha256.c73d732524286640f30abac6841cf7e0b0e5cf8101a9d41b446e6ceda5742b5c,ega3,sref,ega3/ega3-6.tex,2280,2,0.11.8.4,\sref[0]{0.11.8.4},(\sref[0]{0.11.8.4}). By \sref[0]{0.11.8.5} and,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b177a4e4a98d1cbe11411b8acfcefb801ca29463d2a2b286f42878274904f1db,ega3.ega3.candidate.sha256.b177a4e4a98d1cbe11411b8acfcefb801ca29463d2a2b286f42878274904f1db,ega3,sref,ega3/ega3-6.tex,2280,27,0.11.8.5,\sref[0]{0.11.8.5},(\sref[0]{0.11.8.4}). By \sref[0]{0.11.8.5} and,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8ffd8fdccf58c519b9fb36e0c5a5e53a5c5df9a9c301a378355aad9bc32d5ee1,ega3.ega3.candidate.sha256.8ffd8fdccf58c519b9fb36e0c5a5e53a5c5df9a9c301a378355aad9bc32d5ee1,ega3,sref,ega3/ega3-6.tex,2281,1,0.11.8.6,\sref[0]{0.11.8.6},"\sref[0]{0.11.8.6}, this complex has the same cohomology as the",01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,0.11.8.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.21480283ef3b401d1e5519a46c87fd046dd420b92851e502c70d5f99611de313,ega3.ega3.candidate.sha256.21480283ef3b401d1e5519a46c87fd046dd420b92851e502c70d5f99611de313,ega3,sref,ega3/ega3-6.tex,2314,4,I.3.2.7,\sref[I]{I.3.2.7},by \sref[I]{I.3.2.7}. Let $\mathfrak U$ be the covering of,01C9BA7B1EAED55A7172CBE07B51530CE0539895B7983CF8551D4A48D30E874C,I.3.2.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
