reader,source_label,target_id,pdf_destination,printed_value,printed_page,source_relpath,source_line,source_sha256,status
ega3,III.7.2.3,ega3.ega3.target.sha256.91c498b094bf0df823ccd8d4a81a8ac72862e222fa9b2eac4df659a3b22868e0,AMS.258,7.2,117,ega3/ega3-7-2.tex,134,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.1,ega3.ega3.target.sha256.91c498b094bf0df823ccd8d4a81a8ac72862e222fa9b2eac4df659a3b22868e0,AMS.258,7.2,117,ega3/ega3-7-2.tex,138,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.1.eq,ega3.ega3.target.sha256.902f9d1833092ecf5f4910a0515bae4371a9d5c91eec0af0dec93121e06861ab,AMS.259,{7.2.3.1},117,ega3/ega3-7-2.tex,143,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.2,ega3.ega3.target.sha256.902f9d1833092ecf5f4910a0515bae4371a9d5c91eec0af0dec93121e06861ab,AMS.259,7.2,117,ega3/ega3-7-2.tex,160,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.2.eq,ega3.ega3.target.sha256.1005a68bc23b7c916f64dee1f325fb821d5fcc7ddad081f56c7848c4903376e0,AMS.260,{7.2.3.2},117,ega3/ega3-7-2.tex,169,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.3,ega3.ega3.target.sha256.1005a68bc23b7c916f64dee1f325fb821d5fcc7ddad081f56c7848c4903376e0,AMS.260,7.2,117,ega3/ega3-7-2.tex,177,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.3.3.eq,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,{7.2.3.3},117,ega3/ega3-7-2.tex,188,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.4,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,7.2,118,ega3/ega3-7-2.tex,220,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.5,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,7.2,118,ega3/ega3-7-2.tex,264,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.5.1,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,7.2,118,ega3/ega3-7-2.tex,315,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.6,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,7.2,119,ega3/ega3-7-2.tex,351,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.2.7,ega3.ega3.target.sha256.4f8bd2c508e948d9e76ba8f48d25079e15cf761fe70138b94e31521fc3e41e27,AMS.261,7.2,119,ega3/ega3-7-2.tex,382,7CCECB73B64C4593FC2EAD9FCE9C0C0C9E2624F403C010339A30FE32D515D5F4,active_aux_alias
ega3,III.7.3.1,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,subsection*.262,7.3,120,ega3/ega3-7-3.tex,5,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.1.1.eq,ega3.ega3.target.sha256.89defe2cc535d946d4c6e8959eee19a8e50fb60403d16a7a19bf931829a88e43,AMS.263,{7.3.1.1},120,ega3/ega3-7-3.tex,24,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.10,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,123,ega3/ega3-7-3.tex,471,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.11,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,124,ega3/ega3-7-3.tex,566,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.2,ega3.ega3.target.sha256.89defe2cc535d946d4c6e8959eee19a8e50fb60403d16a7a19bf931829a88e43,AMS.263,7.3,120,ega3/ega3-7-3.tex,69,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.3,ega3.ega3.target.sha256.89defe2cc535d946d4c6e8959eee19a8e50fb60403d16a7a19bf931829a88e43,AMS.263,7.3,120,ega3/ega3-7-3.tex,86,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.3.1.eq,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,AMS.264,{7.3.3.1},121,ega3/ega3-7-3.tex,104,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.4,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,AMS.264,7.3,121,ega3/ega3-7-3.tex,134,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,AMS.264,7.3,121,ega3/ega3-7-3.tex,166,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.1.eq,ega3.ega3.target.sha256.2927ac34f7f565debb338231f4c98cf37a19a384e45aa1283a19fa992e22a46e,AMS.265,{7.3.5.1},121,ega3/ega3-7-3.tex,191,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.2.eq,ega3.ega3.target.sha256.cca5dfe7e90d44587910c173d8c2e69289db58ca26b6cc1d337fd712a11e934f,AMS.266,{7.3.5.2},121,ega3/ega3-7-3.tex,198,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.3,ega3.ega3.target.sha256.cca5dfe7e90d44587910c173d8c2e69289db58ca26b6cc1d337fd712a11e934f,AMS.266,7.3,121,ega3/ega3-7-3.tex,208,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.4.eq,ega3.ega3.target.sha256.b66c79f693da751788da62fe2b18d1521ecb6a0b97fc1503d97fc4558488555e,AMS.267,{7.3.5.4},122,ega3/ega3-7-3.tex,231,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.5.eq,ega3.ega3.target.sha256.823266d7a82153434963c1f0aaa8e5c9039c7758258c2089b74677b4e7072c12,AMS.268,{7.3.5.5},122,ega3/ega3-7-3.tex,265,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.6.eq,ega3.ega3.target.sha256.b5073e09aa54cf7cc2c6c006a6ddbe39836dbf703ff713046f9a7a08dd31058a,AMS.269,{7.3.5.6},122,ega3/ega3-7-3.tex,299,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.7,ega3.ega3.target.sha256.b5073e09aa54cf7cc2c6c006a6ddbe39836dbf703ff713046f9a7a08dd31058a,AMS.269,7.3,122,ega3/ega3-7-3.tex,307,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.5.8.eq,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,{7.3.5.8},122,ega3/ega3-7-3.tex,352,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.6,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,123,ega3/ega3-7-3.tex,369,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.7,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,123,ega3/ega3-7-3.tex,390,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.8,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,123,ega3/ega3-7-3.tex,419,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.3.9,ega3.ega3.target.sha256.fe2eacf907144711fa510b1a4c4f0fc0746c2e293b912ff20a47f39fcab14f98,AMS.270,7.3,123,ega3/ega3-7-3.tex,435,2C2E4715BB0E67F867DD7F8F4970ED74FDA4A8E45DE5B58F6B686E8BE69FA495,active_aux_alias
ega3,III.7.4,ega3.ega3.target.sha256.c322a79d759586e3d4a1addabd5ad1a59c4b6e038c3fdd29706cc668e9742a99,subsection*.271,7.4,125,ega3/ega3-7-4.tex,4,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.1,ega3.ega3.target.sha256.c322a79d759586e3d4a1addabd5ad1a59c4b6e038c3fdd29706cc668e9742a99,subsection*.271,7.4,125,ega3/ega3-7-4.tex,7,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.1.1.eq,ega3.ega3.target.sha256.00c1724ebd156c78c24aaa30c0d506c2240afa1e015555fd884816d4128951ba,AMS.272,{7.4.1.1},125,ega3/ega3-7-4.tex,18,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.1.2.eq,ega3.ega3.target.sha256.8f05bf4405cc95334e96100128ea820029f342eb2eb7ae8bb4fa80dd4c52ce31,AMS.273,{7.4.1.2},125,ega3/ega3-7-4.tex,32,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.1.3.eq,ega3.ega3.target.sha256.ac6175fdaf3d79ad0e2e560f9938c53210a0d3d9ec9c93aaa7b8d899978148d9,AMS.274,{7.4.1.3},125,ega3/ega3-7-4.tex,48,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.2,ega3.ega3.target.sha256.ac6175fdaf3d79ad0e2e560f9938c53210a0d3d9ec9c93aaa7b8d899978148d9,AMS.274,7.4,125,ega3/ega3-7-4.tex,56,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.2.1.eq,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,AMS.275,{7.4.2.1},126,ega3/ega3-7-4.tex,119,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.3,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,AMS.275,7.4,126,ega3/ega3-7-4.tex,216,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.4,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,AMS.275,7.4,127,ega3/ega3-7-4.tex,254,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.5,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,AMS.275,7.4,127,ega3/ega3-7-4.tex,301,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.6,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,AMS.275,7.4,127,ega3/ega3-7-4.tex,315,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.6.1.eq,ega3.ega3.target.sha256.697b6346c31647bce4949a2be8fe91091cd720ccf05242a84ccdd22eee63c48f,AMS.276,{7.4.6.1},127,ega3/ega3-7-4.tex,323,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.7,ega3.ega3.target.sha256.697b6346c31647bce4949a2be8fe91091cd720ccf05242a84ccdd22eee63c48f,AMS.276,7.4,128,ega3/ega3-7-4.tex,409,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.7.1.eq,ega3.ega3.target.sha256.76f9ab8c6c5fccefeba4b5e00009c3b2b61b6843a584833f9c9d1939aa4830f5,AMS.277,{7.4.7.1},128,ega3/ega3-7-4.tex,421,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.7.2,ega3.ega3.target.sha256.76f9ab8c6c5fccefeba4b5e00009c3b2b61b6843a584833f9c9d1939aa4830f5,AMS.277,7.4,128,ega3/ega3-7-4.tex,438,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.7.3.eq,ega3.ega3.target.sha256.8467bfc6c72bdb6350e7d63ed84d6e58406098ebb9a0ffabf4f46c603d5598b6,AMS.278,{7.4.7.3},128,ega3/ega3-7-4.tex,457,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.4.8,ega3.ega3.target.sha256.8467bfc6c72bdb6350e7d63ed84d6e58406098ebb9a0ffabf4f46c603d5598b6,AMS.278,7.4,129,ega3/ega3-7-4.tex,503,60083C6A7F3AE2CA9983DC85473174346219D7397C0C81A54E77DF45BE800206,active_aux_alias
ega3,III.7.5.1,ega3.ega3.target.sha256.dd48442322d47435f4dd049260d643c95b572b827924f452e1fa4a947bb9e580,subsection*.279,7.5,129,ega3/ega3-7-5.tex,5,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.1.1.eq,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,{7.5.1.1},129,ega3/ega3-7-5.tex,33,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.2,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,129,ega3/ega3-7-5.tex,44,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.3,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,130,ega3/ega3-7-5.tex,115,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.4,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,130,ega3/ega3-7-5.tex,140,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.5,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,130,ega3/ega3-7-5.tex,196,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.6,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,131,ega3/ega3-7-5.tex,222,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.5.7,ega3.ega3.target.sha256.008273ce5d338dd8ea2d787c3d9129ab8a2a844b86fd5babd2204d9836908af2,AMS.280,7.5,131,ega3/ega3-7-5.tex,268,F9569ACA0A72C0B8139E672241CC999D84C8BCCA0AEC08FF677C08F49310A8D0,active_aux_alias
ega3,III.7.6,ega3.ega3.target.sha256.1b595c89e563e589936909b8abd5b74543762c558d1a9887e662635178da8c7f,subsection*.281,7.6,131,ega3/ega3-7-6.tex,5,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.1,ega3.ega3.target.sha256.1b595c89e563e589936909b8abd5b74543762c558d1a9887e662635178da8c7f,subsection*.281,7.6,131,ega3/ega3-7-6.tex,8,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.1.1,ega3.ega3.target.sha256.6aae929c9d92d7675aeed755812270027e0b55a6b99780764f57c00e61298827,AMS.282,{7.6.1.1},131,ega3/ega3-7-6.tex,30,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.10,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,AMS.290,7.6,134,ega3/ega3-7-6.tex,648,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.10.1,ega3.ega3.target.sha256.77a6a22e0f4e6b33f9cfc289ba429bbd01ff33455eaccfbf9655f9e89dd9c718,AMS.292,{7.6.10.1},134,ega3/ega3-7-6.tex,659,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.10.2,ega3.ega3.target.sha256.a39848a7c090426ad0a845b90b515ad449f3ee88c7386b779a72214a075674cc,AMS.293,{7.6.10.2},134,ega3/ega3-7-6.tex,666,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.10.3,ega3.ega3.target.sha256.52b220ec923289d5207ead95f4308ff0393611d7a0f4bf05ff2c650fb7c4d816,AMS.294,{7.6.10.3},134,ega3/ega3-7-6.tex,680,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11,ega3.ega3.target.sha256.52b220ec923289d5207ead95f4308ff0393611d7a0f4bf05ff2c650fb7c4d816,AMS.294,7.6,134,ega3/ega3-7-6.tex,43,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.1,ega3.ega3.target.sha256.0b33955fd6a399dc1f8d92c64883c76860677a641a01423560ba39237095d116,AMS.295,{7.6.11.1},134,ega3/ega3-7-6.tex,51,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.2,ega3.ega3.target.sha256.ac7c82634ac6bc287c0a37ac2bfb4658ed4bcf6c92174ad85bb4168464661dfe,AMS.296,{7.6.11.2},135,ega3/ega3-7-6.tex,67,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.3,ega3.ega3.target.sha256.0592ae75f52669ab9e40339e5f7bb6d0077dd76caa64504fd60b78c61ad73727,AMS.297,{7.6.11.3},135,ega3/ega3-7-6.tex,74,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.4,ega3.ega3.target.sha256.15ffc0f3fe26655186db73616b563f409c49a8c3140886145b2ac85396ce5638,AMS.298,{7.6.11.4},135,ega3/ega3-7-6.tex,81,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.5,ega3.ega3.target.sha256.adcb2f90864f52817f41d1346b0ffa66e6f68c0be73bcf696c3c560cdf3774e5,AMS.299,{7.6.11.5},135,ega3/ega3-7-6.tex,90,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.6,ega3.ega3.target.sha256.adcb2f90864f52817f41d1346b0ffa66e6f68c0be73bcf696c3c560cdf3774e5,AMS.299,7.6,135,ega3/ega3-7-6.tex,123,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.11.7,ega3.ega3.target.sha256.d2abcf0d0f166c4feb142c5e65095866e2c485e63fb93fed8e83b60f963f767d,AMS.300,{7.6.11.7},135,ega3/ega3-7-6.tex,137,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.2,ega3.ega3.target.sha256.6aae929c9d92d7675aeed755812270027e0b55a6b99780764f57c00e61298827,AMS.282,7.6,131,ega3/ega3-7-6.tex,284,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.3,ega3.ega3.target.sha256.6aae929c9d92d7675aeed755812270027e0b55a6b99780764f57c00e61298827,AMS.282,7.6,132,ega3/ega3-7-6.tex,337,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.3.1,ega3.ega3.target.sha256.0b89637f414806e7df1a4dac49fb85f9f2191a1fe987b21b2913d81ce3a78218,AMS.283,{7.6.3.1},132,ega3/ega3-7-6.tex,351,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.3.2,ega3.ega3.target.sha256.f2642af02be1901a5c2c0575bd3a6243f8108bae5ba77d1c1cf0954a32c0552e,AMS.284,{7.6.3.2},132,ega3/ega3-7-6.tex,379,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.3.3,ega3.ega3.target.sha256.ae09d01b16d336708d839ad74dbba850c435acef9216ba6f513e7fe9181d9e14,AMS.285,{7.6.3.3},132,ega3/ega3-7-6.tex,386,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.3.4,ega3.ega3.target.sha256.c09a5447e3ae6a1ef99b9ce6e1b23886d64fe1b2f4ae5f3eff807735e9772c33,AMS.286,{7.6.3.4},132,ega3/ega3-7-6.tex,393,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.4,ega3.ega3.target.sha256.c09a5447e3ae6a1ef99b9ce6e1b23886d64fe1b2f4ae5f3eff807735e9772c33,AMS.286,7.6,132,ega3/ega3-7-6.tex,427,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.5,ega3.ega3.target.sha256.c09a5447e3ae6a1ef99b9ce6e1b23886d64fe1b2f4ae5f3eff807735e9772c33,AMS.286,7.6,133,ega3/ega3-7-6.tex,463,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.5.1,ega3.ega3.target.sha256.c44068329cd1be77697662940b788aa08c740139990c63888fea6096f60856a2,AMS.287,{7.6.5.1},133,ega3/ega3-7-6.tex,476,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.5.2,ega3.ega3.target.sha256.00ff6ea30561b8c89435ad9c740b5edfdcc6ef60155d7d13ff1602fca4565daa,AMS.288,{7.6.5.2},133,ega3/ega3-7-6.tex,505,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.6,ega3.ega3.target.sha256.00ff6ea30561b8c89435ad9c740b5edfdcc6ef60155d7d13ff1602fca4565daa,AMS.288,7.6,133,ega3/ega3-7-6.tex,534,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.6.1,ega3.ega3.target.sha256.190d8a3dcc862d8f2d6b54ef5d3a03d49304a4da4da22e34f855a65e8a083763,AMS.289,{7.6.6.1},133,ega3/ega3-7-6.tex,541,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.7,ega3.ega3.target.sha256.190d8a3dcc862d8f2d6b54ef5d3a03d49304a4da4da22e34f855a65e8a083763,AMS.289,7.6,133,ega3/ega3-7-6.tex,546,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
ega3,III.7.6.7.1,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,AMS.290,{7.6.7.1},133,ega3/ega3-7-6.tex,555,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,active_aux_alias
