residual_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.residual.sha256.ffc5eb7d7c0a2bf06a268d76bed28e14cefcb513b29ec6b07c0d91cbe686f78b,ega4.reference.candidate.sha256.ffc5eb7d7c0a2bf06a268d76bed28e14cefcb513b29ec6b07c0d91cbe686f78b,bare_dotted_locator,source_aligned/ega4-21.tex,2127,168,176904,176909,6.4.4,6.4.4,6.4.4,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator I is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,F8284F09732A7597D20C620EF70157369E9BB3CD3AEA8BF5DABDE28F738AC9FE,"formula \[ n_x=\sum_{x'\in f^{-1}(x)} n_{x'}\cdot[\boldsymbol{k}(x'):\boldsymbol{k}(x)] \] which has a meaning, the points of $f^{-1}(x)$ being in finite number and $\boldsymbol{k}(x')$ being a field of finite degree over $\boldsymbol{k}(x)$ $(\mathbf{I}$, $6.4.4)$. Furthermore, the set of $x\in\mathrm{X}^{(1)}$ such that $n_x\neq 0$ is \emph{locally finite} in $\mathrm{X}$, since it is contained in the image by $f$ of the set of $x'\in\mathrm{X}'^{(1)}$ such that $n_{x'}\neq 0$, and the conclusion follows from the fa"
ega4.reference.residual.sha256.ed19714b1d41f0bb6d8a3d08d3cc69dde9ffc177c26287a5b9742fcc18db5156,ega4.reference.candidate.sha256.ed19714b1d41f0bb6d8a3d08d3cc69dde9ffc177c26287a5b9742fcc18db5156,bare_dotted_locator,source_aligned/ega4-21.tex,2248,30,185404,185410,19.8.8,19.8.8,19.8.8,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,C6AFFCD5D6D56B0D2818423B6456D50126AA8E0130BEF8A45C65E64662873F11,"vertible element and of $\pi^m$, whence the conclusion in this case (Bourbaki, \emph{Alg.}, chap.~VII, \textsection4, n$^{\mathrm{o}}$~5, cor.~1 of prop.~4). II) \emph{$\mathrm{A}$ is a complete integral ring (of dimension $1$)}. We know then $(\mathbf{0}$, $19.8.8$,~(ii)) that there is a subring $\mathrm{B}$ of $\mathrm{A}$, which is a discrete valuation ring, such that $\mathrm{B}\to\mathrm{A}$ is a local homomorphism making $\mathrm{A}$ a $\mathrm{B}$-module of finite type; since this $\mathrm{B}$-module is evidently"
ega4.reference.residual.sha256.a5d89e0e6558fcf916a4aca52786bbc92740968210cfc90bc7cec7da2f78abc2,ega4.reference.candidate.sha256.a5d89e0e6558fcf916a4aca52786bbc92740968210cfc90bc7cec7da2f78abc2,bare_dotted_locator,source_aligned/ega4-21.tex,2274,139,187797,187802,11.10,11.10,11.10,,,,,1,subsection:IV.11.10,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,18D43AABC5CA04B558B442CCE5E176E26C7F04AAC14C41AFC71B89E023F062FE,"he hypothesis on $v$ amounts to saying that the complex \[ \mathrm{K}^0:0\to\mathrm{N}\xrightarrow{v}\mathrm{N}\to 0 \] has its cohomology modules of finite length and that $\chi(\mathrm{N},v)=\chi(\mathrm{H}^0(\mathrm{K}^0))$ $(\mathbf{0}_{\mathrm{III}}$, $11.10)$. We deduce that if $\mathrm{N}'$, $\mathrm{N}$, $\mathrm{N}''$ are three $\mathrm{R}$-modules, and if there is a commutative diagram \[ \xymatrix{ 0 \ar[r] & \mathrm{N}' \ar[r]^r \ar[d]^{v'} & \mathrm{N} \ar[r]^s \ar[d]^v & \mathrm{N}'' \ar[r] \ar[d]^"
ega4.reference.residual.sha256.3503a6d7f7c9e36d471362bcc137c63cda31bf18bf2b26eef4746336085bfcaf,ega4.reference.candidate.sha256.3503a6d7f7c9e36d471362bcc137c63cda31bf18bf2b26eef4746336085bfcaf,bare_dotted_locator,source_aligned/ega4-21.tex,2313,639,190627,190634,16.1.10,16.1.10,16.1.10,,,,,1,IV.16.1.10,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,9D07B6434E87D48B6E576370CF249BA034C13D615A3B16937446DAA098C8560C,"mathrm{o}}$~4, prop.~6), so $(\mathrm{M}_i')_{\mathfrak{p}_i}=\mathrm{M}_{\mathfrak{p}_i}$ and $(\mathrm{M}_j')_{\mathfrak{p}_i}=0$; the support of $\mathrm{M}''$ is therefore reduced to $\mathfrak{m}$, hence $\mathrm{M}''$ is of finite length $(\mathbf{0}$, $16.1.10)$. If we set $u_i'=u\otimes 1_{\mathrm{A}/\mathfrak{q}_i}$, and if $u''$ is the endomorphism of $\mathrm{M}''$ deduced from $\bigoplus u_i'$ by passing to quotients, we deduce from \sref{IV.21.10.17.6} that $\chi(\mathrm{M},u)+\chi(\mathrm{M}'',u'')=\sum_i\ch"
ega4.reference.residual.sha256.971b99648c60ca1f55d8010387dd915d1661f5da570b328a4ab06d59db8a6477,ega4.reference.candidate.sha256.971b99648c60ca1f55d8010387dd915d1661f5da570b328a4ab06d59db8a6477,bare_dotted_locator,source_aligned/ega4-21.tex,2345,367,193861,193868,16.1.10,16.1.10,16.1.10,,,,,1,IV.16.1.10,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,9D07B6434E87D48B6E576370CF249BA034C13D615A3B16937446DAA098C8560C,"orname{Ker}(w_j)$ and of $\operatorname{Coker}(w_j)$ is reduced to the maximal ideal $\mathfrak{m}/\mathfrak{p}$ of $\mathrm{A}_0$; $\operatorname{Ker}(w_j)$ and $\operatorname{Coker}(w_j)$ are therefore $\mathrm{A}_0$-modules of finite length $(\mathbf{0}$, $16.1.10)$. Since by hypothesis $\chi(\mathrm{M}_0,u_0)$ is defined, it follows from the same of $\chi(\mathrm{M}_0^{l_j},u_0^{l_j})=l_j\chi(\mathrm{M}_0,u_0)$ and by virtue of \sref{IV.21.10.17.6} and the fact that $\operatorname{Ker}(w_j)$ and $\operatorname{Coker}("
ega4.reference.residual.sha256.23a9ec289dcd679d79b6e021de553c9a00fcb6f7f6d26fcadb230de5c7441ab3,ega4.reference.candidate.sha256.23a9ec289dcd679d79b6e021de553c9a00fcb6f7f6d26fcadb230de5c7441ab3,bare_dotted_locator,source_aligned/ega4-21.tex,2391,600,199198,199203,3.3.1,3.3.1,3.3.1,,,,,1,IV.3.3.1,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,351234ABAC2BF08074DF7A3F3B3BC469885BC916F9055E89AE5C1E182686BCA6,"$\mathrm{A}$ is then a discrete valuation ring, hence so is $\mathrm{B}$, while $\mathfrak{m}_{y'}\notin\operatorname{Ass}(\sh{O}_{\mathrm{Y}',y'})$ follows by flatness from $\mathfrak{m}_{x'}\notin\operatorname{Ass}(\sh{O}_{\mathrm{X}',x'})$ $(\mathbf{0}$, $3.3.1)$. Thus $g$ satisfies the same hypotheses as $f$; if \sref{IV.21.10.18.1} holds for $g$ and $\overline{\{y\}}$, it holds for $f$ and $\overline{\{x\}}$ by \sref{IV.21.10.16.1}. We may therefore suppose that $\mathrm{A}$ is complete. Then $\mathrm{A}'$ is co"
ega4.reference.residual.sha256.5a1d6ea4173edc2878f3d112e7d896247244c1987986260dc51935fa658594f4,ega4.reference.candidate.sha256.5a1d6ea4173edc2878f3d112e7d896247244c1987986260dc51935fa658594f4,bare_dotted_locator,source_aligned/ega4-21.tex,2396,109,199829,199835,10.1.3,10.1.3,10.1.3,,,,,1,IV.10.1.3,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,A89DADA70BD97B441BD94033A69D483768DA6BA68B4DA1BEDE73CF4A6E6E398F,"e where $\mathrm{A}'$ is local, and verify \sref{IV.21.10.18.1} separately in cases (ii), (iii), and (iv), for the closed point $x'$ of $\mathrm{X}'$. In case (ii), $\mathrm{A}'$ is a finite flat A-module, hence a free A-module $(\mathbf{0}_{\mathrm{III}}$, $10.1.3)$, of rank $n$ by hypothesis. By definitions \sref{IV.21.10.1} and \sref{IV.21.10.3}, \[ f^*(\mathrm{Z})=\lambda_{x'}\cdot\overline{\{x'\}}, \] where $\lambda_{x'}$ is the length of the $\mathrm{A}'$-module $\mathrm{A}'/\mathfrak{m}_x\mathrm{A}'$. Hence \"
ega4.reference.residual.sha256.0291fad855ab14d3e3248f074f0540e0c7ec82056d1885325d7e4895a5f6bdd5,ega4.reference.candidate.sha256.0291fad855ab14d3e3248f074f0540e0c7ec82056d1885325d7e4895a5f6bdd5,bare_dotted_locator,source_aligned/ega4-21.tex,2407,224,200613,200619,16.4.6,16.4.6,16.4.6,,,,,1,IV.16.4.6,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,A525693896F476385FCC2798C4C5CD6D65E99F79360D616C444D47BA6D6791C9,"ace, and is therefore equal to $n$. In case (iii), $\mathrm{A}$ is a discrete valuation ring, hence regular, and the hypothesis $\mathfrak{m}_{x'}\notin\operatorname{Ass}(\sh{O}_{\mathrm{X}',x'})$ implies that $\mathrm{A}'$ is Cohen--Macaulay $(\mathbf{0}$, $16.4.6)$. Since $\dim(\mathrm{A}')=\dim(\mathrm{A})=1$ and $\mathrm{A}'/\mathfrak{m}_x\mathrm{A}'$ is Artinian, \sref{IV.6.1.5} shows that $\mathrm{A}'$ is flat over $\mathrm{A}$, reducing this to case (ii). In case (iv), if $\mathrm{K}$ is the total ring of fract"
ega4.reference.residual.sha256.d5e30f355785fa30cde50038fdeaa9c8f3c252e8d0879a3bce58ce72d99ec2f1,ega4.reference.candidate.sha256.d5e30f355785fa30cde50038fdeaa9c8f3c252e8d0879a3bce58ce72d99ec2f1,bare_dotted_locator,source_aligned/ega4-21.tex,2450,183,202886,202892,17.3.2,17.3.2,17.3.2,,,,,1,IV.17.3.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,30FEC58291D6793102C511A925AED5266335097F8D38941DCE51327989C62483,"y $a$ the closed point of $\mathrm{X}$ and set $\mathrm{U}=\mathrm{X}-\{a\}$. At every point $y\in\mathrm{U}$, we have $\dim(\sh{O}_{\mathrm{X},y})\leq n-1$, and since $\mathrm{A}$ is regular, the rings $\sh{O}_{\mathrm{X},y}$ are also regular $(\mathbf{0}$, $17.3.2)$, hence by the induction hypothesis they are factorial. Moreover, since $\operatorname{prof}(\mathrm{A})=\dim(\mathrm{A})\geq 2$ since $\mathrm{A}$ is regular, hence Cohen-Macaulay $(\mathbf{0}$, $17.1.3)$. \oldpage[IV-4]{303} Using \sref{IV.21.6.14}, we are"
ega4.reference.residual.sha256.9e65453f2b97706edfa96db9f4bbb4404af6d6dbcf6d3292cebca130e5962d38,ega4.reference.candidate.sha256.9e65453f2b97706edfa96db9f4bbb4404af6d6dbcf6d3292cebca130e5962d38,bare_dotted_locator,source_aligned/ega4-21.tex,2451,142,203091,203097,17.1.3,17.1.3,17.1.3,,,,,1,IV.17.1.3,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,842BB10CA0C6D77BFBE409C3AA754BC5CCFBD1D9628EDC6ED79C8ECAC184857F,"sh{O}_{\mathrm{X},y}$ are also regular $(\mathbf{0}$, $17.3.2)$, hence by the induction hypothesis they are factorial. Moreover, since $\operatorname{prof}(\mathrm{A})=\dim(\mathrm{A})\geq 2$ since $\mathrm{A}$ is regular, hence Cohen-Macaulay $(\mathbf{0}$, $17.1.3)$. \oldpage[IV-4]{303} Using \sref{IV.21.6.14}, we are reduced to proving that $\operatorname{Pic}(\mathrm{U})=0$. Consider therefore an invertible $\sh{O}_{\mathrm{U}}$-Module $\mathscr{L}$, and let us prove that it is isomorphic to $\sh{O}_{\mathrm{U}}$. It"
ega4.reference.residual.sha256.cbc5099939cb9a10e0ff265edfcc67cc4795384ce50df3453defc9552783c15d,ega4.reference.candidate.sha256.cbc5099939cb9a10e0ff265edfcc67cc4795384ce50df3453defc9552783c15d,bare_dotted_locator,source_aligned/ega4-21.tex,2455,33,203387,203392,9.4.5,9.4.5,9.4.5,,,,,1,IV.9.4.5,explicit_cross_volume_locator,positive_residual,visible volume designator I is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,E75462E2FC5180B174FE005684CD6D19EFECF650DD87916391B02279CD479E07,"\sref{IV.21.6.14}, we are reduced to proving that $\operatorname{Pic}(\mathrm{U})=0$. Consider therefore an invertible $\sh{O}_{\mathrm{U}}$-Module $\mathscr{L}$, and let us prove that it is isomorphic to $\sh{O}_{\mathrm{U}}$. It follows from $(\mathbf{I}$, $9.4.5)$ that there exists a \emph{coherent} $\sh{O}_{\mathrm{X}}$-Module $\mathscr{F}$ such that $\mathscr{F}|\mathrm{U}=\mathscr{L}$. Since $\mathrm{A}$ is regular, hence of finite cohomological dimension $(\mathbf{0}$, $17.3.1)$, there exists a \emph{finite} free"
ega4.reference.residual.sha256.92ba76073d68a06bc0e03e140c691cf9630b8be3b74be4bcf32acfea2e94a799,ega4.reference.candidate.sha256.92ba76073d68a06bc0e03e140c691cf9630b8be3b74be4bcf32acfea2e94a799,bare_dotted_locator,source_aligned/ega4-21.tex,2456,88,203609,203615,17.3.1,17.3.1,17.3.1,,,,,1,IV.17.3.1,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,12C41B23CE589E4BCFF9A672BAD9D486F2A566C477CF2FE8E6A89433001C42FE,"U}}$. It follows from $(\mathbf{I}$, $9.4.5)$ that there exists a \emph{coherent} $\sh{O}_{\mathrm{X}}$-Module $\mathscr{F}$ such that $\mathscr{F}|\mathrm{U}=\mathscr{L}$. Since $\mathrm{A}$ is regular, hence of finite cohomological dimension $(\mathbf{0}$, $17.3.1)$, there exists a \emph{finite} free resolution of $\mathscr{F}$: \[ 0\leftarrow\mathscr{F}\leftarrow\sh{O}_{\mathrm{X}}^{n_1}\leftarrow\sh{O}_{\mathrm{X}}^{n_2}\leftarrow\ldots\leftarrow\sh{O}_{\mathrm{X}}^{n_h}\leftarrow 0 \] $(\mathbf{0}$, $17.2.8$ and $"
ega4.reference.residual.sha256.2d06a3c0f8d26d7410db97e1baeaa1937f15a0062013e33f5388252ec6477783,ega4.reference.candidate.sha256.2d06a3c0f8d26d7410db97e1baeaa1937f15a0062013e33f5388252ec6477783,bare_dotted_locator,source_aligned/ega4-21.tex,2460,17,203862,203868,17.2.8,17.2.8,17.2.8,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,BE506090FD300D999593E6136A20C5D18B56668C2D1961FF34AA4EAEE6DB77EB,"{0}$, $17.3.1)$, there exists a \emph{finite} free resolution of $\mathscr{F}$: \[ 0\leftarrow\mathscr{F}\leftarrow\sh{O}_{\mathrm{X}}^{n_1}\leftarrow\sh{O}_{\mathrm{X}}^{n_2}\leftarrow\ldots\leftarrow\sh{O}_{\mathrm{X}}^{n_h}\leftarrow 0 \] $(\mathbf{0}$, $17.2.8$ and $\mathbf{0}$, $17.2.2$,~(iii)). By restriction to $\mathrm{U}$, we have therefore a finite resolution \[ \label{IV.21.11.1.1} 0\leftarrow\mathscr{L}\leftarrow\sh{O}_{\mathrm{U}}^{n_1}\leftarrow\sh{O}_{\mathrm{U}}^{n_2}\leftarrow\ldots\leftarrow\sh{O}_{"
ega4.reference.residual.sha256.d2c4dc28c7e539fdf0e9d2fb6f455621fcf845f0f1a33155e33bf172b17bcd88,ega4.reference.candidate.sha256.d2c4dc28c7e539fdf0e9d2fb6f455621fcf845f0f1a33155e33bf172b17bcd88,bare_dotted_locator,source_aligned/ega4-21.tex,2460,44,203889,203895,17.2.2,17.2.2,17.2.2,,,,,1,IV.17.2.2,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,6F2531697BDF5C5B2189F68EB605BF254E5AF30BC89683E41D2F8C6288F797F3,"ts a \emph{finite} free resolution of $\mathscr{F}$: \[ 0\leftarrow\mathscr{F}\leftarrow\sh{O}_{\mathrm{X}}^{n_1}\leftarrow\sh{O}_{\mathrm{X}}^{n_2}\leftarrow\ldots\leftarrow\sh{O}_{\mathrm{X}}^{n_h}\leftarrow 0 \] $(\mathbf{0}$, $17.2.8$ and $\mathbf{0}$, $17.2.2$,~(iii)). By restriction to $\mathrm{U}$, we have therefore a finite resolution \[ \label{IV.21.11.1.1} 0\leftarrow\mathscr{L}\leftarrow\sh{O}_{\mathrm{U}}^{n_1}\leftarrow\sh{O}_{\mathrm{U}}^{n_2}\leftarrow\ldots\leftarrow\sh{O}_{\mathrm{U}}^{n_h}\leftarrow"
ega4.reference.residual.sha256.9aa2c233b7a8cb4712baa2a198589ee21bad14995a216c3399ec928eef2bffda,ega4.reference.candidate.sha256.9aa2c233b7a8cb4712baa2a198589ee21bad14995a216c3399ec928eef2bffda,bare_dotted_locator,source_aligned/ega4-21.tex,2487,142,205945,205950,5.5.5,5.5.5,5.5.5,,,,,1,IV.5.5.5,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,507BFC3EB017B71959E1D9DE0FB529FD72778B59F689E231E0DCD247E6FC7CCF,"athrm{U}}$. It remains to prove \sref{IV.21.11.2}; we proceed by induction on $h$, the lemma being trivial for $h=1$. For $h>1$, $\mathscr{N}=\operatorname{Ker}(u_0)$ is an $\sh{O}_{\mathrm{X}}$-Module locally free of finite rank $(\mathbf{0}_{\mathrm{I}}$, $5.5.5)$, and we have the two exact sequences \[ 0\leftarrow\mathscr{E}_0\leftarrow\mathscr{E}_1\leftarrow\mathscr{N}\leftarrow 0 \] \[ 0\leftarrow\mathscr{N}\leftarrow\mathscr{E}_2\leftarrow\ldots\leftarrow\mathscr{E}_h\leftarrow 0 \] By virtue of the induction"
ega4.reference.residual.sha256.8b262761ed7db849ee919e77293ed2140fc7db1e318535ac792a10bfb1e59174,ega4.reference.candidate.sha256.8b262761ed7db849ee919e77293ed2140fc7db1e318535ac792a10bfb1e59174,bare_dotted_locator,source_aligned/ega4-21.tex,2495,298,206866,206871,5.5.5,5.5.5,5.5.5,,,,,1,IV.5.5.5,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,507BFC3EB017B71959E1D9DE0FB529FD72778B59F689E231E0DCD247E6FC7CCF,"\mathrm{U}_\alpha)$ of $\mathrm{X}$ such that in each $\mathrm{U}_\alpha$, $\mathscr{E}_1|\mathrm{U}_\alpha$ is a direct sum of $\mathscr{N}|\mathrm{U}_\alpha$ and of a free $\sh{O}_{\mathrm{U}_\alpha}$-Module $\mathscr{M}_\alpha$ $(\mathbf{0}_{\mathrm{I}}$, $5.5.5)$, whence a canonical isomorphism $v_\alpha:\mathscr{M}_\alpha\xrightarrow{\sim}\mathscr{E}_0|\mathrm{U}_\alpha$. Since we have a canonical isomorphism \[ r_\alpha:(\Lambda^{\max}\mathscr{N}|\mathrm{U}_\alpha)\otimes(\Lambda^{\max}\mathscr{M}_\alpha)\xright"
ega4.reference.residual.sha256.17705e884cfcb8ff8db56add52033af01ffeb1ab0d0341e9ead7cf38b2f3b6f0,ega4.reference.candidate.sha256.17705e884cfcb8ff8db56add52033af01ffeb1ab0d0341e9ead7cf38b2f3b6f0,bare_dotted_locator,source_aligned/ega4-21.tex,2518,167,209089,209094,1.1.1,1.1.1,1.1.1,,,,,1,IV.1.1.1,explicit_cross_volume_locator,positive_residual,visible volume designator II is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,C5752C93158AA0BC87F4665057B3D30A36B996345FC4250A69368F3CE46277CE,"he $\mathrm{X}$-prescheme $\mathrm{U}$ the $\mathrm{X}$-prescheme affine over $\mathrm{X}$ \[ \mathrm{U}^0=\operatorname{Aff}(\mathrm{U}/\mathrm{X})=\operatorname{Spec}(f_*(\sh{O}_{\mathrm{U}}))=\operatorname{Spec}(\mathscr{A}(\mathrm{U}))\quad(\mathbf{II},~1.1.1). \] If $f^0:\mathrm{U}^0\to\mathrm{X}$ is the structural morphism, we have therefore by definition \[ \mathscr{A}(\mathrm{U}^0)=f_*^0(\sh{O}_{\mathrm{U}^0})=f_*(\sh{O}_{\mathrm{U}}), \] and at the identity isomorphism of $f_*(\sh{O}_{\mathrm{U}})$, there c"
ega4.reference.residual.sha256.0ded0e8438d833e444cb0bcf0c693e1f56430e9f1b2c19bd9b9e80d881068184,ega4.reference.candidate.sha256.0ded0e8438d833e444cb0bcf0c693e1f56430e9f1b2c19bd9b9e80d881068184,bare_dotted_locator,source_aligned/ega4-21.tex,2524,102,209385,209390,1.2.7,1.2.7,1.2.7,,,,,1,IV.1.2.7,explicit_cross_volume_locator,positive_residual,visible volume designator II is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,E7115F22D93C8E617827A5D70F6189A6F8FFECCF1D95DB2633452AA5ED5A8A1B,"athrm{X}$ is the structural morphism, we have therefore by definition \[ \mathscr{A}(\mathrm{U}^0)=f_*^0(\sh{O}_{\mathrm{U}^0})=f_*(\sh{O}_{\mathrm{U}}), \] and at the identity isomorphism of $f_*(\sh{O}_{\mathrm{U}})$, there corresponds by $(\mathbf{II}$, $1.2.7)$ a canonical $\mathrm{X}$-morphism \[ \label{IV.21.12.1.1} i_{\mathrm{U}}:\mathrm{U}\to\mathrm{U}^0. \tag{21.12.1.1} \] For $i_{\mathrm{U}}$ to be an \emph{isomorphism}, it is necessary and sufficient that the morphism $f:\mathrm{U}\to\mathrm{X}$ be \em"
ega4.reference.residual.sha256.192225b85610d87e49aaebd47c2cd5694247e5160778f0bffb99928837feffda,ega4.reference.candidate.sha256.192225b85610d87e49aaebd47c2cd5694247e5160778f0bffb99928837feffda,bare_dotted_locator,source_aligned/ega4-21.tex,2540,190,210359,210364,1.2.7,1.2.7,1.2.7,,,,,1,IV.1.2.7,explicit_cross_volume_locator,positive_residual,visible volume designator II is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,E7115F22D93C8E617827A5D70F6189A6F8FFECCF1D95DB2633452AA5ED5A8A1B,"h{O}_{\mathrm{X}}}(\mathscr{A}(\mathrm{V}),\mathscr{A}(\mathrm{U})) \] and $\operatorname{Hom}_{\mathrm{X}}(\mathrm{U}^0,\mathrm{V})\xrightarrow{\sim}\operatorname{Hom}_{\sh{O}_{\mathrm{X}}}(\mathscr{A}(\mathrm{V}),\mathscr{A}(\mathrm{U}^0))$ $(\mathbf{II}$, $1.2.7)$. We can therefore say that $\mathrm{U}^0$ \emph{represents} the covariant functor $\mathrm{V}\mapsto\operatorname{Hom}_{\mathrm{X}}(\mathrm{U},\mathrm{V})$ in the category of X-preschemes affine over $\mathrm{X}$. We deduce from this $(\mathbf{0}_{\mathrm{I"
ega4.reference.residual.sha256.aabf63f6c9a078a61f6f96b4d8b12c0b9849066ee9ee94c28f721ebadf2e9262,ega4.reference.candidate.sha256.aabf63f6c9a078a61f6f96b4d8b12c0b9849066ee9ee94c28f721ebadf2e9262,bare_dotted_locator,source_aligned/ega4-21.tex,2542,52,210632,210637,8.1.7,8.1.7,8.1.7,,,,,0,,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,B216E933475AFFEB0231CE45EB6042FE85E93BF6045ECC882EE77E8DB0CB1733,"an therefore say that $\mathrm{U}^0$ \emph{represents} the covariant functor $\mathrm{V}\mapsto\operatorname{Hom}_{\mathrm{X}}(\mathrm{U},\mathrm{V})$ in the category of X-preschemes affine over $\mathrm{X}$. We deduce from this $(\mathbf{0}_{\mathrm{III}}$, $8.1.7)$ that for a fixed $\mathrm{X}$, $\mathrm{U}\mapsto\operatorname{Aff}(\mathrm{U}/\mathrm{X})$ is a covariant functor from the category of $\mathrm{X}$-preschemes quasi-compact and quasi-separated over $\mathrm{X}$, into the category of $\mathrm{X}$-preschemes"
ega4.reference.residual.sha256.8144b5513901aa0cb698c900c22830b2987d8f7da73804ad93acebc6953abf22,ega4.reference.candidate.sha256.8144b5513901aa0cb698c900c22830b2987d8f7da73804ad93acebc6953abf22,bare_dotted_locator,source_aligned/ega4-21.tex,2603,30,214702,214707,1.2.1,1.2.1,1.2.1,,,,,1,IV.1.2.1,explicit_cross_volume_locator,positive_residual,visible volume designator II is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,206620A657F1CCC8AF72B866FDCEF20E641C48F39CE27F338CE8313949C63E53,"m{V}$ of $f^0$ is an isomorphism of $(f^0)^{-1}(\mathrm{V})$ onto the prescheme induced on the open $\mathrm{V}\cap\mathrm{U}$ if and only if the open immersion $\mathrm{U}\cap\mathrm{V}\to\mathrm{V}$ is an \emph{affine} morphism. It is clear $(\mathbf{II}$, $1.2.1)$ \oldpage[IV-4]{306} that the union of these opens $\mathrm{V}$ is the \emph{largest} of them, $\mathrm{U}_1$, which contains $\mathrm{U}$; by virtue of what precedes, $\mathrm{U}_1$ is also the largest open not meeting the set \[ \operatorname{Daf}(\mathr"
ega4.reference.residual.sha256.3d2f8eaffe8aa6888c706a6a8deae4c37ea255dbf96cd50199e8d880b49bc538,ega4.reference.candidate.sha256.3d2f8eaffe8aa6888c706a6a8deae4c37ea255dbf96cd50199e8d880b49bc538,bare_dotted_locator,source_aligned/ega4-21.tex,2617,74,215640,215645,3.4.8,3.4.8,3.4.8,,,,,1,IV.3.4.8,explicit_cross_volume_locator,positive_residual,visible volume designator I is outside EGA IV,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,D74AD754DADB31296E57E8B06D9F53D66ADF8CEF77A602981838445F16C0A1F8,"set $\mathrm{U}'=h^{-1}(\mathrm{U})$, we have \[ \label{IV.21.12.5.1} \operatorname{Daf}(\mathrm{U}'/\mathrm{X}')=h^{-1}(\operatorname{Daf}(\mathrm{U}/\mathrm{X})) \tag{21.12.5.1} \] as follows immediately from \sref{IV.21.12.2.1} and from $(\mathbf{I}$, $3.4.8)$. In particular, for every open $\mathrm{V}$ of $\mathrm{X}$, we have \[ \label{IV.21.12.5.2} \operatorname{Daf}((\mathrm{U}\cap\mathrm{V})/\mathrm{V})=\operatorname{Daf}(\mathrm{U}/\mathrm{X})\cap\mathrm{V} \tag{21.12.5.2} \] and for all $x\in\mathrm{X}"
