target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status,final_aux_present,final_aux_number,final_aux_page,final_aux_destination,stable_destination_present,baseline_destination_present,delivered_pdf_destination,delivered_pdf_page
ega4.reader.bib.iv-43,bib:IV-43,IV-43,cite.IV-43,,reader,bib,,,source_aligned/ega4-backmatter-bibliography.tex,36,1,source_bibitem_present,false,,,,true,true,ega4.reader.bib.iv-43,629
ega4.reader.bib.iv-44,bib:IV-44,IV-44,cite.IV-44,,reader,bib,,,source_aligned/ega4-backmatter-bibliography.tex,41,1,source_bibitem_present,false,,,,true,true,ega4.reader.bib.iv-44,629
ega4.reader.bib.i-4,bib:I-4,I-4,cite.I-4,,reader,bib,,,source_aligned/ega4-backmatter-bibliography.tex,45,1,source_bibitem_present,false,,,,true,true,ega4.reader.bib.i-4,629
ega4.reader.bib.sga1,bib:SGA1,SGA1,cite.SGA1,,reader,bib,,,source_aligned/ega4-backmatter-bibliography.tex,49,1,source_bibitem_present,false,,,,true,true,ega4.reader.bib.sga1,629
ega4.c04.rem.3-1-10-2,IV.3.1.10.2,21.15,section*.934,IV,c04,rem,3.1.10.2,641,source_aligned/ega4-errata-addenda-list3.tex,367,1,baseline_aux_present,true,21.15,641,section*.934,true,true,ega4.c04.rem.3-1-10-2,641
ega4.c04.eq.3-1-10-3,IV.3.1.10.3,{3.1.10.3},AMS.937,IV,c04,eq,3.1.10.2,641,source_aligned/ega4-errata-addenda-list3.tex,372,1,baseline_aux_present,true,{3.1.10.3},641,AMS.937,true,true,ega4.c04.eq.3-1-10-3,641
ega4.c04.eq.3-1-10-4,IV.3.1.10.4,{3.1.10.4},AMS.938,IV,c04,eq,3.1.10.2,641,source_aligned/ega4-errata-addenda-list3.tex,375,1,baseline_aux_present,true,{3.1.10.4},641,AMS.938,true,true,ega4.c04.eq.3-1-10-4,641
ega4.c04.rem.3-1-10-5,IV.3.1.10.5,21.15,AMS.938,IV,c04,rem,3.1.10.5,641,source_aligned/ega4-errata-addenda-list3.tex,671,1,baseline_aux_present,true,21.15,641,AMS.938,true,true,ega4.c04.rem.3-1-10-5,641
ega4.c04.rem.3-2-9,IV.3.2.9,21.15,AMS.938,IV,c04,rem,3.2.9,641,source_aligned/ega4-errata-addenda-list3.tex,687,1,baseline_aux_present,true,21.15,641,AMS.938,true,true,ega4.c04.rem.3-2-9,641
ega4.c04.rem.4-2-1-4,IV.4.2.1.4,21.15,AMS.938,IV,c04,rem,4.2.1.4,642,source_aligned/ega4-errata-addenda-list3.tex,737,1,baseline_aux_present,true,21.15,642,AMS.938,true,true,ega4.c04.rem.4-2-1-4,642
ega4.c04.eq.4-2-1-5,IV.4.2.1.5,{4.2.1.5},AMS.939,IV,c04,eq,4.2.1.4,642,source_aligned/ega4-errata-addenda-list3.tex,741,1,baseline_aux_present,true,{4.2.1.5},642,AMS.939,true,true,ega4.c04.eq.4-2-1-5,642
ega4.c04.cor.4-5-19-3,IV.4.5.19.3,21.15,AMS.939,IV,c04,cor,4.5.19.3,642,source_aligned/ega4-errata-addenda-list3.tex,784,1,baseline_aux_present,true,21.15,642,AMS.939,true,true,ega4.c04.cor.4-5-19-3,642
ega4.c04.prop.6-2-4,IV.6.2.4,21.15,AMS.939,IV,c04,prop,6.2.4,643,source_aligned/ega4-errata-addenda-list3.tex,817,1,baseline_aux_present,true,21.15,643,AMS.939,true,true,ega4.c04.prop.6-2-4,643
ega4.c04.eq.6-2-4-1,IV.6.2.4.1,{6.2.4.1},AMS.940,IV,c04,eq,6.2.4,643,source_aligned/ega4-errata-addenda-list3.tex,823,1,baseline_aux_present,true,{6.2.4.1},643,AMS.940,true,true,ega4.c04.eq.6-2-4-1,643
ega4.c04.rem.8-10-3-1,IV.8.10.3.1,21.15,AMS.940,IV,c04,rem,8.10.3.1,644,source_aligned/ega4-errata-addenda-list3.tex,952,1,baseline_aux_present,true,21.15,644,AMS.940,true,true,ega4.c04.rem.8-10-3-1,644
ega4.c04.cor.8-12-12,IV.8.12.12,21.15,AMS.940,IV,c04,cor,8.12.12,644,source_aligned/ega4-errata-addenda-list3.tex,980,1,baseline_aux_present,true,21.15,644,AMS.940,true,true,ega4.c04.cor.8-12-12,644
ega4.c04.cor.10-4-12,IV.10.4.12,21.15,AMS.940,IV,c04,cor,10.4.12,645,source_aligned/ega4-errata-addenda-list3.tex,1047,1,baseline_aux_present,true,21.15,645,AMS.940,true,true,ega4.c04.cor.10-4-12,645
ega4.c04.sec.10-4-12-1,IV.10.4.12.1,21.15,section*.941,IV,c04,sec,"(Err\textsubscript {IV}, 31)",645,source_aligned/ega4-errata-addenda-list3.tex,1116,1,baseline_aux_present,true,21.15,645,section*.941,true,true,ega4.c04.sec.10-4-12-1,645
ega4.c04.eq.10-4-12-1-errata,IV.10.4.12.1.errata,{10.4.12.1},AMS.942,IV,c04,eq,"(Err\textsubscript {IV}, 31)",645,source_aligned/ega4-errata-addenda-list3.tex,1118,1,baseline_aux_present,true,{10.4.12.1},645,AMS.942,true,true,ega4.c04.eq.10-4-12-1-errata,645
ega4.c04.cor.10-4-13,IV.10.4.13,21.15,AMS.942,IV,c04,cor,10.4.13,646,source_aligned/ega4-errata-addenda-list3.tex,1161,1,baseline_aux_present,true,21.15,646,AMS.942,true,true,ega4.c04.cor.10-4-13,646
ega4.c04.rem.10-4-14,IV.10.4.14,21.15,AMS.942,IV,c04,rem,10.4.14,646,source_aligned/ega4-errata-addenda-list3.tex,1170,1,baseline_aux_present,true,21.15,646,AMS.942,true,true,ega4.c04.rem.10-4-14,646
ega4.c04.sec.4,section:IV.4,4,section.4,IV,c04,sec,Change of base field for algebraic preschemes,64,components/01_section41_dimension_of_algebraic_preschemes.tex,2,1,baseline_aux_present,true,4,64,section.4,true,true,ega4.c04.sec.4,64
ega4.c04.subsec.4-1,subsection:IV.4.1,4.1,subsection.4.1,IV,c04,subsec,Dimension of algebraic preschemes,64,components/01_section41_dimension_of_algebraic_preschemes.tex,7,1,baseline_aux_present,true,4.1,64,subsection.4.1,true,true,ega4.c04.subsec.4-1,64
ega4.c04.def.4-1-1,IV.4.1.1,4.1,section*.84,IV,c04,def,4.1.1,65,components/01_section41_dimension_of_algebraic_preschemes.tex,16,1,baseline_aux_present,true,4.1,65,section*.84,true,true,ega4.c04.def.4-1-1,65
ega4.c04.eq.4-1-1-1,IV.4.1.1.1,{4.1.1.1},AMS.85,IV,c04,eq,4.1.1,65,components/01_section41_dimension_of_algebraic_preschemes.tex,22,1,baseline_aux_present,true,{4.1.1.1},65,AMS.85,true,true,ega4.c04.eq.4-1-1-1,65
ega4.c04.eq.4-1-1-2,IV.4.1.1.2,{4.1.1.2},AMS.86,IV,c04,eq,Dimension of algebraic preschemes,65,components/01_section41_dimension_of_algebraic_preschemes.tex,44,1,baseline_aux_present,true,{4.1.1.2},65,AMS.86,true,true,ega4.c04.eq.4-1-1-2,65
ega4.c04.eq.4-1-1-3,IV.4.1.1.3,{4.1.1.3},AMS.87,IV,c04,eq,Dimension of algebraic preschemes,65,components/01_section41_dimension_of_algebraic_preschemes.tex,51,1,baseline_aux_present,true,{4.1.1.3},65,AMS.87,true,true,ega4.c04.eq.4-1-1-3,65
ega4.c04.thm.4-1-2,IV.4.1.2,4.1,section*.88,IV,c04,thm,4.1.2,65,components/01_section41_dimension_of_algebraic_preschemes.tex,58,1,baseline_aux_present,true,4.1,65,section*.88,true,true,ega4.c04.thm.4-1-2,65
ega4.c04.cor.4-1-2-1,IV.4.1.2.1,4.1,section*.89,IV,c04,cor,4.1.2.1,65,components/01_section41_dimension_of_algebraic_preschemes.tex,101,1,baseline_aux_present,true,4.1,65,section*.89,true,true,ega4.c04.cor.4-1-2-1,65
ega4.c04.rem.4-1-3,IV.4.1.3,4.1,section*.90,IV,c04,rem,4.1.3,67,components/01_section41_dimension_of_algebraic_preschemes.tex,207,1,baseline_aux_present,true,4.1,67,section*.90,true,true,ega4.c04.rem.4-1-3,67
ega4.c04.cor.4-1-4,IV.4.1.4,4.1,section*.91,IV,c04,cor,4.1.4,67,components/01_section41_dimension_of_algebraic_preschemes.tex,213,1,baseline_aux_present,true,4.1,67,section*.91,true,true,ega4.c04.cor.4-1-4,67
ega4.c04.cor.4-1-5,IV.4.1.5,4.1,section*.92,IV,c04,cor,4.1.5,67,components/01_section41_dimension_of_algebraic_preschemes.tex,247,1,baseline_aux_present,true,4.1,67,section*.92,true,true,ega4.c04.cor.4-1-5,67
ega4.c04.subsec.4-2,subsection:IV.4.2,4.2,subsection.4.2,IV,c04,subsec,Associated prime cycles on algebraic preschemes,67,components/02_section42_associated_prime_cycles.tex,2,1,baseline_aux_present,true,4.2,67,subsection.4.2,true,true,ega4.c04.subsec.4-2,67
ega4.c04.prop.4-2-1,IV.4.2.1,4.2,section*.93,IV,c04,prop,4.2.1,67,components/02_section42_associated_prime_cycles.tex,6,1,baseline_aux_present,true,4.2,67,section*.93,true,true,ega4.c04.prop.4-2-1,67
ega4.c04.eq.4-2-1-1,IV.4.2.1.1,{4.2.1.1},AMS.94,IV,c04,eq,4.2.1,67,components/02_section42_associated_prime_cycles.tex,16,1,baseline_aux_present,true,{4.2.1.1},67,AMS.94,true,true,ega4.c04.eq.4-2-1-1,67
ega4.c04.eq.4-2-1-2,IV.4.2.1.2,{4.2.1.2},AMS.95,IV,c04,eq,4.2.1,67,components/02_section42_associated_prime_cycles.tex,23,1,baseline_aux_present,true,{4.2.1.2},67,AMS.95,true,true,ega4.c04.eq.4-2-1-2,67
ega4.c04.eq.4-2-1-3,IV.4.2.1.3,{4.2.1.3},AMS.96,IV,c04,eq,Associated prime cycles on algebraic preschemes,68,components/02_section42_associated_prime_cycles.tex,60,1,baseline_aux_present,true,{4.2.1.3},68,AMS.96,true,true,ega4.c04.eq.4-2-1-3,68
ega4.c04.cor.4-2-2,IV.4.2.2,4.2,section*.97,IV,c04,cor,4.2.2,68,components/02_section42_associated_prime_cycles.tex,106,1,baseline_aux_present,true,4.2,68,section*.97,true,true,ega4.c04.cor.4-2-2,68
ega4.c04.cor.4-2-3,IV.4.2.3,4.2,section*.98,IV,c04,cor,4.2.3,68,components/02_section42_associated_prime_cycles.tex,114,1,baseline_aux_present,true,4.2,68,section*.98,true,true,ega4.c04.cor.4-2-3,68
ega4.c04.prop.4-2-4,IV.4.2.4,4.2,section*.99,IV,c04,prop,4.2.4,68,components/02_section42_associated_prime_cycles.tex,133,1,baseline_aux_present,true,4.2,68,section*.99,true,true,ega4.c04.prop.4-2-4,68
ega4.c04.sec.4-2-4-i,IV.4.2.4.i,{{(i)}},section*.100,IV,c04,sec,4.2.4,68,components/02_section42_associated_prime_cycles.tex,141,1,baseline_aux_present,true,{{(i)}},68,section*.100,true,true,ega4.c04.sec.4-2-4-i,68
ega4.c04.sec.4-2-4-ii,IV.4.2.4.ii,{{(ii)}},section*.101,IV,c04,sec,4.2.4,68,components/02_section42_associated_prime_cycles.tex,156,1,baseline_aux_present,true,{{(ii)}},68,section*.101,true,true,ega4.c04.sec.4-2-4-ii,68
ega4.c04.sec.4-2-4-iii,IV.4.2.4.iii,{{(iii)}},section*.102,IV,c04,sec,4.2.4,69,components/02_section42_associated_prime_cycles.tex,174,1,baseline_aux_present,true,{{(iii)}},69,section*.102,true,true,ega4.c04.sec.4-2-4-iii,69
ega4.c04.prop.4-2-5,IV.4.2.5,4.2,section*.103,IV,c04,prop,4.2.5,69,components/02_section42_associated_prime_cycles.tex,224,1,baseline_aux_present,true,4.2,69,section*.103,true,true,ega4.c04.prop.4-2-5,69
ega4.c04.cor.4-2-6,IV.4.2.6,4.2,section*.104,IV,c04,cor,4.2.6,69,components/02_section42_associated_prime_cycles.tex,248,1,baseline_aux_present,true,4.2,69,section*.104,true,true,ega4.c04.cor.4-2-6,69
ega4.c04.prop.4-2-7,IV.4.2.7,4.2,section*.105,IV,c04,prop,4.2.7,69,components/02_section42_associated_prime_cycles.tex,286,1,baseline_aux_present,true,4.2,69,section*.105,true,true,ega4.c04.prop.4-2-7,69
ega4.c04.sec.4-2-7-i,IV.4.2.7.i,{{(i)}},section*.106,IV,c04,sec,4.2.7,69,components/02_section42_associated_prime_cycles.tex,294,1,baseline_aux_present,true,{{(i)}},69,section*.106,true,true,ega4.c04.sec.4-2-7-i,69
ega4.c04.sec.4-2-7-ii,IV.4.2.7.ii,{{(ii)}},section*.107,IV,c04,sec,4.2.7,69,components/02_section42_associated_prime_cycles.tex,305,1,baseline_aux_present,true,{{(ii)}},69,section*.107,true,true,ega4.c04.sec.4-2-7-ii,69
ega4.c04.sec.4-2-7-iii,IV.4.2.7.iii,{{(iii)}},section*.108,IV,c04,sec,4.2.7,70,components/02_section42_associated_prime_cycles.tex,316,1,baseline_aux_present,true,{{(iii)}},70,section*.108,true,true,ega4.c04.sec.4-2-7-iii,70
ega4.c04.sec.4-2-7-iv,IV.4.2.7.iv,{{(iv)}},section*.109,IV,c04,sec,4.2.7,70,components/02_section42_associated_prime_cycles.tex,326,1,baseline_aux_present,true,{{(iv)}},70,section*.109,true,true,ega4.c04.sec.4-2-7-iv,70
ega4.c04.cor.4-2-8,IV.4.2.8,4.2,section*.110,IV,c04,cor,4.2.8,70,components/02_section42_associated_prime_cycles.tex,349,1,baseline_aux_present,true,4.2,70,section*.110,true,true,ega4.c04.cor.4-2-8,70
ega4.c04.prop.4-2-9,IV.4.2.9,4.2,section*.111,IV,c04,prop,4.2.9,70,components/02_section42_associated_prime_cycles.tex,359,1,baseline_aux_present,true,4.2,70,section*.111,true,true,ega4.c04.prop.4-2-9,70
ega4.c04.cor.4-2-10,IV.4.2.10,4.2,section*.112,IV,c04,cor,4.2.10,71,components/02_section42_associated_prime_cycles.tex,456,1,baseline_aux_present,true,4.2,71,section*.112,true,true,ega4.c04.cor.4-2-10,71
ega4.c04.subsec.4-3,subsection:IV.4.3,4.3,subsection.4.3,IV,c04,subsec,Reminders on tensor products of fields,71,components/03_section43_tensor_products_of_fields.tex,4,1,baseline_aux_present,true,4.3,71,subsection.4.3,true,true,ega4.c04.subsec.4-3,71
ega4.c04.statement.4-3-1,IV.4.3.1,4.3,section*.113,IV,c04,statement,4.3.1,71,components/03_section43_tensor_products_of_fields.tex,12,1,baseline_aux_present,true,4.3,71,section*.113,true,true,ega4.c04.statement.4-3-1,71
ega4.c04.prop.4-3-2,IV.4.3.2,4.3,section*.114,IV,c04,prop,4.3.2,71,components/03_section43_tensor_products_of_fields.tex,20,1,baseline_aux_present,true,4.3,71,section*.114,true,true,ega4.c04.prop.4-3-2,71
ega4.c04.cor.4-3-3,IV.4.3.3,4.3,section*.115,IV,c04,cor,4.3.3,71,components/03_section43_tensor_products_of_fields.tex,35,1,baseline_aux_present,true,4.3,71,section*.115,true,true,ega4.c04.cor.4-3-3,71
ega4.c04.cor.4-3-4,IV.4.3.4,4.3,section*.116,IV,c04,cor,4.3.4,71,components/03_section43_tensor_products_of_fields.tex,48,1,baseline_aux_present,true,4.3,71,section*.116,true,true,ega4.c04.cor.4-3-4,71
ega4.c04.prop.4-3-5,IV.4.3.5,4.3,section*.117,IV,c04,prop,4.3.5,71,components/03_section43_tensor_products_of_fields.tex,77,1,baseline_aux_present,true,4.3,71,section*.117,true,true,ega4.c04.prop.4-3-5,71
ega4.c04.cor.4-3-6,IV.4.3.6,4.3,section*.118,IV,c04,cor,4.3.6,71,components/03_section43_tensor_products_of_fields.tex,91,1,baseline_aux_present,true,4.3,71,section*.118,true,true,ega4.c04.cor.4-3-6,71
ega4.c04.cor.4-3-7,IV.4.3.7,4.3,section*.119,IV,c04,cor,4.3.7,71,components/03_section43_tensor_products_of_fields.tex,103,1,baseline_aux_present,true,4.3,71,section*.119,true,true,ega4.c04.cor.4-3-7,71
ega4.c04.cor.4-3-8,IV.4.3.8,4.3,section*.120,IV,c04,cor,4.3.8,71,components/03_section43_tensor_products_of_fields.tex,121,1,baseline_aux_present,true,4.3,71,section*.120,true,true,ega4.c04.cor.4-3-8,71
ega4.c04.prop.4-3-9,IV.4.3.9,4.3,section*.121,IV,c04,prop,4.3.9,72,components/03_section43_tensor_products_of_fields.tex,131,1,baseline_aux_present,true,4.3,72,section*.121,true,true,ega4.c04.prop.4-3-9,72
ega4.c04.subsec.4-4,subsection:IV.4.4,4.4,subsection.4.4,IV,c04,subsec,Irreducible preschemes and connected preschemes over an algebraically closed field,72,components/04_section44_irreducible_connected_over_algebraically_closed.tex,2,1,baseline_aux_present,true,4.4,72,subsection.4.4,true,true,ega4.c04.subsec.4-4,72
ega4.c04.statement.4-4-1,IV.4.4.1,4.4,section*.122,IV,c04,statement,4.4.1,72,components/04_section44_irreducible_connected_over_algebraically_closed.tex,6,1,baseline_aux_present,true,4.4,72,section*.122,true,true,ega4.c04.statement.4-4-1,72
ega4.c04.lem.4-4-2,IV.4.4.2,4.4,section*.123,IV,c04,lem,4.4.2,72,components/04_section44_irreducible_connected_over_algebraically_closed.tex,68,1,baseline_aux_present,true,4.4,72,section*.123,true,true,ega4.c04.lem.4-4-2,72
ega4.c04.sec.4-4-2-i,IV.4.4.2.i,4.4,section*.124,IV,c04,sec,4.4.2,72,components/04_section44_irreducible_connected_over_algebraically_closed.tex,75,1,baseline_aux_present,true,4.4,72,section*.124,true,true,ega4.c04.sec.4-4-2-i,72
ega4.c04.sec.4-4-2-ii,IV.4.4.2.ii,4.4,section*.125,IV,c04,sec,4.4.2,72,components/04_section44_irreducible_connected_over_algebraically_closed.tex,84,1,baseline_aux_present,true,4.4,72,section*.125,true,true,ega4.c04.sec.4-4-2-ii,72
ega4.c04.rem.4-4-3,IV.4.4.3,4.4,section*.126,IV,c04,rem,4.4.3,73,components/04_section44_irreducible_connected_over_algebraically_closed.tex,121,1,baseline_aux_present,true,4.4,73,section*.126,true,true,ega4.c04.rem.4-4-3,73
ega4.c04.thm.4-4-4,IV.4.4.4,4.4,section*.127,IV,c04,thm,4.4.4,73,components/04_section44_irreducible_connected_over_algebraically_closed.tex,159,1,baseline_aux_present,true,4.4,73,section*.127,true,true,ega4.c04.thm.4-4-4,73
ega4.c04.cor.4-4-5,IV.4.4.5,4.4,section*.128,IV,c04,cor,4.4.5,73,components/04_section44_irreducible_connected_over_algebraically_closed.tex,184,1,baseline_aux_present,true,4.4,73,section*.128,true,true,ega4.c04.cor.4-4-5,73
ega4.c04.cor.4-4-6,IV.4.4.6,4.4,section*.129,IV,c04,cor,4.4.6,73,components/04_section44_irreducible_connected_over_algebraically_closed.tex,218,1,baseline_aux_present,true,4.4,73,section*.129,true,true,ega4.c04.cor.4-4-6,73
ega4.c04.subsec.4-5,subsection:IV.4.5,4.5,subsection.4.5,IV,c04,subsec,Geometrically irreducible and geometrically connected preschemes,74,components/05_section45_geometric_irreducibility_connectedness.tex,2,1,baseline_aux_present,true,4.5,74,subsection.4.5,true,true,ega4.c04.subsec.4-5,74
ega4.c04.subsec.4-5.key-iv-4-5,IV.4.5,4.5,subsection.4.5,IV,c04,subsec,Geometrically irreducible and geometrically connected preschemes,74,components/05_section45_geometric_irreducibility_connectedness.tex,3,1,baseline_aux_present,true,4.5,74,subsection.4.5,true,true,ega4.c04.subsec.4-5.key-iv-4-5,74
ega4.c04.prop.4-5-1,IV.4.5.1,4.5,section*.130,IV,c04,prop,4.5.1,74,components/05_section45_geometric_irreducibility_connectedness.tex,7,1,baseline_aux_present,true,4.5,74,section*.130,true,true,ega4.c04.prop.4-5-1,74
ega4.c04.def.4-5-2,IV.4.5.2,4.5,section*.131,IV,c04,def,4.5.2,74,components/05_section45_geometric_irreducibility_connectedness.tex,31,1,baseline_aux_present,true,4.5,74,section*.131,true,true,ega4.c04.def.4-5-2,74
ega4.c04.sec.4-5-2-a,IV.4.5.2.a,4.5,section*.132,IV,c04,sec,Geometrically irreducible and geometrically connected preschemes,74,components/05_section45_geometric_irreducibility_connectedness.tex,46,1,baseline_aux_present,true,4.5,74,section*.132,true,true,ega4.c04.sec.4-5-2-a,74
ega4.c04.sec.4-5-2-b,IV.4.5.2.b,4.5,section*.133,IV,c04,sec,Geometrically irreducible and geometrically connected preschemes,74,components/05_section45_geometric_irreducibility_connectedness.tex,51,1,baseline_aux_present,true,4.5,74,section*.133,true,true,ega4.c04.sec.4-5-2-b,74
ega4.c04.sec.4-5-2-c,IV.4.5.2.c,4.5,section*.134,IV,c04,sec,Geometrically irreducible and geometrically connected preschemes,74,components/05_section45_geometric_irreducibility_connectedness.tex,57,1,baseline_aux_present,true,4.5,74,section*.134,true,true,ega4.c04.sec.4-5-2-c,74
ega4.c04.statement.4-5-3,IV.4.5.3,4.5,section*.135,IV,c04,statement,4.5.3,74,components/05_section45_geometric_irreducibility_connectedness.tex,64,1,baseline_aux_present,true,4.5,74,section*.135,true,true,ega4.c04.statement.4-5-3,74
ega4.c04.prop.4-5-4,IV.4.5.4,4.5,section*.136,IV,c04,prop,4.5.4,74,components/05_section45_geometric_irreducibility_connectedness.tex,79,1,baseline_aux_present,true,4.5,74,section*.136,true,true,ega4.c04.prop.4-5-4,74
ega4.c04.def.4-5-5,IV.4.5.5,4.5,section*.137,IV,c04,def,4.5.5,74,components/05_section45_geometric_irreducibility_connectedness.tex,100,1,baseline_aux_present,true,4.5,74,section*.137,true,true,ega4.c04.def.4-5-5,74
ega4.c04.prop.4-5-6,IV.4.5.6,4.5,section*.138,IV,c04,prop,4.5.6,74,components/05_section45_geometric_irreducibility_connectedness.tex,109,1,baseline_aux_present,true,4.5,74,section*.138,true,true,ega4.c04.prop.4-5-6,74
ega4.c04.sec.4-5-6-i,IV.4.5.6.i,4.5,section*.139,IV,c04,sec,4.5.6,74,components/05_section45_geometric_irreducibility_connectedness.tex,113,1,baseline_aux_present,true,4.5,74,section*.139,true,true,ega4.c04.sec.4-5-6-i,74
ega4.c04.sec.4-5-6-ii,IV.4.5.6.ii,4.5,section*.140,IV,c04,sec,4.5.6,74,components/05_section45_geometric_irreducibility_connectedness.tex,125,1,baseline_aux_present,true,4.5,74,section*.140,true,true,ega4.c04.sec.4-5-6-ii,74
ega4.c04.prop.4-5-7,IV.4.5.7,4.5,section*.141,IV,c04,prop,4.5.7,75,components/05_section45_geometric_irreducibility_connectedness.tex,156,1,baseline_aux_present,true,4.5,75,section*.141,true,true,ega4.c04.prop.4-5-7,75
ega4.c04.cor.4-5-8,IV.4.5.8,4.5,section*.142,IV,c04,cor,4.5.8,75,components/05_section45_geometric_irreducibility_connectedness.tex,175,1,baseline_aux_present,true,4.5,75,section*.142,true,true,ega4.c04.cor.4-5-8,75
ega4.c04.sec.4-5-8-i,IV.4.5.8.i,4.5,section*.143,IV,c04,sec,4.5.8,75,components/05_section45_geometric_irreducibility_connectedness.tex,180,1,baseline_aux_present,true,4.5,75,section*.143,true,true,ega4.c04.sec.4-5-8-i,75
ega4.c04.sec.4-5-8-ii,IV.4.5.8.ii,4.5,section*.144,IV,c04,sec,4.5.8,75,components/05_section45_geometric_irreducibility_connectedness.tex,187,1,baseline_aux_present,true,4.5,75,section*.144,true,true,ega4.c04.sec.4-5-8-ii,75
ega4.c04.prop.4-5-9,IV.4.5.9,4.5,section*.145,IV,c04,prop,4.5.9,75,components/05_section45_geometric_irreducibility_connectedness.tex,212,1,baseline_aux_present,true,4.5,75,section*.145,true,true,ega4.c04.prop.4-5-9,75
ega4.c04.sec.4-5-9-a,IV.4.5.9.a,4.5,section*.146,IV,c04,sec,4.5.9,75,components/05_section45_geometric_irreducibility_connectedness.tex,217,1,baseline_aux_present,true,4.5,75,section*.146,true,true,ega4.c04.sec.4-5-9-a,75
ega4.c04.sec.4-5-9-b,IV.4.5.9.b,4.5,section*.147,IV,c04,sec,4.5.9,75,components/05_section45_geometric_irreducibility_connectedness.tex,223,1,baseline_aux_present,true,4.5,75,section*.147,true,true,ega4.c04.sec.4-5-9-b,75
ega4.c04.sec.4-5-9-c,IV.4.5.9.c,4.5,section*.148,IV,c04,sec,4.5.9,75,components/05_section45_geometric_irreducibility_connectedness.tex,229,1,baseline_aux_present,true,4.5,75,section*.148,true,true,ega4.c04.sec.4-5-9-c,75
ega4.c04.cor.4-5-10,IV.4.5.10,4.5,section*.149,IV,c04,cor,4.5.10,75,components/05_section45_geometric_irreducibility_connectedness.tex,261,1,baseline_aux_present,true,4.5,75,section*.149,true,true,ega4.c04.cor.4-5-10,75
ega4.c04.cor.4-5-11,IV.4.5.11,4.5,section*.150,IV,c04,cor,4.5.11,75,components/05_section45_geometric_irreducibility_connectedness.tex,285,1,baseline_aux_present,true,4.5,75,section*.150,true,true,ega4.c04.cor.4-5-11,75
ega4.c04.sec.4-5-12,IV.4.5.12,4.5,section*.151,IV,c04,sec,4.5.12,76,components/05_section45_geometric_irreducibility_connectedness.tex,322,1,baseline_aux_present,true,4.5,76,section*.151,true,true,ega4.c04.sec.4-5-12,76
ega4.c04.sec.4-5-12-i,IV.4.5.12.i,4.5,section*.152,IV,c04,sec,4.5.12,76,components/05_section45_geometric_irreducibility_connectedness.tex,326,1,baseline_aux_present,true,4.5,76,section*.152,true,true,ega4.c04.sec.4-5-12-i,76
ega4.c04.sec.4-5-12-ii,IV.4.5.12.ii,4.5,section*.153,IV,c04,sec,4.5.12,76,components/05_section45_geometric_irreducibility_connectedness.tex,360,1,baseline_aux_present,true,4.5,76,section*.153,true,true,ega4.c04.sec.4-5-12-ii,76
ega4.c04.prop.4-5-13,IV.4.5.13,4.5,section*.154,IV,c04,prop,4.5.13,76,components/05_section45_geometric_irreducibility_connectedness.tex,388,1,baseline_aux_present,true,4.5,76,section*.154,true,true,ega4.c04.prop.4-5-13,76
ega4.c04.cor.4-5-13-1,IV.4.5.13.1,4.5,section*.155,IV,c04,cor,4.5.13.1,77,components/05_section45_geometric_irreducibility_connectedness.tex,428,1,baseline_aux_present,true,4.5,77,section*.155,true,true,ega4.c04.cor.4-5-13-1,77
ega4.c04.sec.4-5-13-1-i,IV.4.5.13.1.i,4.5,section*.156,IV,c04,sec,4.5.13.1,77,components/05_section45_geometric_irreducibility_connectedness.tex,432,1,baseline_aux_present,true,4.5,77,section*.156,true,true,ega4.c04.sec.4-5-13-1-i,77
ega4.c04.sec.4-5-13-1-ii,IV.4.5.13.1.ii,4.5,section*.157,IV,c04,sec,4.5.13.1,77,components/05_section45_geometric_irreducibility_connectedness.tex,440,1,baseline_aux_present,true,4.5,77,section*.157,true,true,ega4.c04.sec.4-5-13-1-ii,77
ega4.c04.cor.4-5-14,IV.4.5.14,4.5,section*.158,IV,c04,cor,4.5.14,77,components/05_section45_geometric_irreducibility_connectedness.tex,467,1,baseline_aux_present,true,4.5,77,section*.158,true,true,ega4.c04.cor.4-5-14,77
ega4.c04.prop.4-5-15,IV.4.5.15,4.5,section*.159,IV,c04,prop,4.5.15,77,components/05_section45_geometric_irreducibility_connectedness.tex,482,1,baseline_aux_present,true,4.5,77,section*.159,true,true,ega4.c04.prop.4-5-15,77
ega4.c04.sec.4-5-15-i,IV.4.5.15.i,4.5,section*.160,IV,c04,sec,4.5.15,77,components/05_section45_geometric_irreducibility_connectedness.tex,489,1,baseline_aux_present,true,4.5,77,section*.160,true,true,ega4.c04.sec.4-5-15-i,77
ega4.c04.sec.4-5-15-ii,IV.4.5.15.ii,4.5,section*.161,IV,c04,sec,4.5.15,77,components/05_section45_geometric_irreducibility_connectedness.tex,494,1,baseline_aux_present,true,4.5,77,section*.161,true,true,ega4.c04.sec.4-5-15-ii,77
ega4.c04.cor.4-5-16,IV.4.5.16,4.5,section*.162,IV,c04,cor,4.5.16,77,components/05_section45_geometric_irreducibility_connectedness.tex,536,1,baseline_aux_present,true,4.5,77,section*.162,true,true,ega4.c04.cor.4-5-16,77
