"gap_id","gap_class","source_row_id","owner_or_consumer","target_language_or_access_target","source_title","source_url","local_path","sha256_or_expected_hash","blocker_or_drift","route_or_action","r3_policy_hint","sidecar_decision","boundary","created_utc"
"R3-GAP-ACTION-092","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0026","Persianate/Tajik lane - fa_IR only","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","15298997::A Study on the Homological Properties of Noetherian Rings and Local Cohomology Modules::GJRECS21474.pdf","https://zenodo.org/api/records/15298997/files/GJRECS21474.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","query_metadata=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15; zenodo_file_checksum=md5:4ae0dbdd1e0d1fd73521b511b4f40f0a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/15298997","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-093","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0027","Persianate/Tajik lane - fa_IR only","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","4882928::بررسي سیر تحول اسماءِ جلالي در متون عرفاني قرن چهارم و ششم )مطالعۀ موردي در کشف¬المحجوب و روح¬الارواح)::بررسي سیر تحول اسماءِ جلالي در متون عرفاني.pdf","https://zenodo.org/api/records/4882928/files/%D8%A8%D8%B1%D8%B1%D8%B3%D9%8A%20%D8%B3%DB%8C%D8%B1%20%D8%AA%D8%AD%D9%88%D9%84%20%D8%A7%D8%B3%D9%85%D8%A7%D8%A1%D9%90%20%D8%AC%D9%84%D8%A7%D9%84%D9%8A%20%D8%AF%D8%B1%20%D9%85%D8%AA%D9%88%D9%86%20%D8%B9%D8%B1%D9%81%D8%A7%D9%86%D9%8A.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","query_metadata=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15; zenodo_file_checksum=md5:703697ee33ce7257c9ebb7c55fefbc1a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/4882928","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-094","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0028","Persianate/Tajik lane - fa_IR only","Persian/Farsi; Noetherian; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","17404742::Importance-Performance Analysis (IPA) on Factors Affecting Agility of Iranian Auditing Organizations::152129 Mousavi.pdf","https://zenodo.org/api/records/17404742/files/152129%20Mousavi.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_noetherian.json","query_metadata=537E40724EB43A7AC51778BE2F893CD87FFDCA9D910F857E91BDDFC1EC0BBF15; zenodo_file_checksum=md5:3922cd41b32cf044e510cbcda1ee085b","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/17404742","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-095","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0029","Persianate/Tajik lane - fa_IR only","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","4882928::بررسي سیر تحول اسماءِ جلالي در متون عرفاني قرن چهارم و ششم )مطالعۀ موردي در کشف¬المحجوب و روح¬الارواح)::بررسي سیر تحول اسماءِ جلالي در متون عرفاني.pdf","https://zenodo.org/api/records/4882928/files/%D8%A8%D8%B1%D8%B1%D8%B3%D9%8A%20%D8%B3%DB%8C%D8%B1%20%D8%AA%D8%AD%D9%88%D9%84%20%D8%A7%D8%B3%D9%85%D8%A7%D8%A1%D9%90%20%D8%AC%D9%84%D8%A7%D9%84%D9%8A%20%D8%AF%D8%B1%20%D9%85%D8%AA%D9%88%D9%86%20%D8%B9%D8%B1%D9%81%D8%A7%D9%86%D9%8A.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","query_metadata=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53; zenodo_file_checksum=md5:703697ee33ce7257c9ebb7c55fefbc1a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/4882928","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-096","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0030","Persianate/Tajik lane - fa_IR only","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","17404742::Importance-Performance Analysis (IPA) on Factors Affecting Agility of Iranian Auditing Organizations::152129 Mousavi.pdf","https://zenodo.org/api/records/17404742/files/152129%20Mousavi.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","query_metadata=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53; zenodo_file_checksum=md5:3922cd41b32cf044e510cbcda1ee085b","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/17404742","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-097","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0031","Persianate/Tajik lane - fa_IR only","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","18205248::Analytical Study of the Themes of Khazana-e-Jawahar-e-Jalali::1. Zeeshan Javid.pdf","https://zenodo.org/api/records/18205248/files/1.%20Zeeshan%20Javid.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","query_metadata=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53; zenodo_file_checksum=md5:efaec16d05ce66842763907c13c6c588","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/18205248","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-098","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0032","Persianate/Tajik lane - fa_IR only","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","20117123::Representation of the ""Initiation Ritual"" in Rostam's Seven Labors: A Mythological and Phenomenological Reading Based on Mircea Eliade's Theories::4. Fadhl Mahmood Wali-1.pdf","https://zenodo.org/api/records/20117123/files/4.%20Fadhl%20Mahmood%20Wali-1.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","query_metadata=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53; zenodo_file_checksum=md5:d6b814febf658140672a70936abdf7d1","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/20117123","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-099","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0033","Persianate/Tajik lane - fa_IR only","Persian/Farsi; invariant theory; Zenodo; repository metadata; source archive frontier; Zenodo record/file metadata; metadata-only","2470389::The Invariant Theory of Three Quadrics::article.pdf","https://zenodo.org/api/records/2470389/files/article.pdf/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\persian_invariant_theory.json","query_metadata=D316F2357D0EDF410F0B430CF95EE427B2FCEAB59FEAB85D6ADF6CA52C768D53; zenodo_file_checksum=md5:7993b4ddf081b7947fe978572a2d9dd5","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_pdf_fallback_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/2470389","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-100","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0034","Persianate/Tajik lane - fa_IR only","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","query_metadata=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39; zenodo_file_checksum=md5:3eb5c8e7764d9ffbbf48959aa1d3e78e","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/10074309","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-101","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0035","Persianate/Tajik lane - fa_IR only","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","15067574::Linear Algebra::Full cover.jpg","https://zenodo.org/api/records/15067574/files/Full%20cover.jpg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","query_metadata=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39; zenodo_file_checksum=md5:051b6c75c16c96599d680ed9695e379b","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/15067574","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-102","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0036","Persianate/Tajik lane - fa_IR only","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","3367812::SLATE::slate-2019-04-04.tar.gz","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","query_metadata=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39; zenodo_file_checksum=md5:2a2ea8bc1cd32ef1aa34919282760bae","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/3367812","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-103","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0037","Persianate/Tajik lane - fa_IR only","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","query_metadata=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39; zenodo_file_checksum=md5:af5eb81893a81e9708fdf93b2851ab7a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/8296796","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-104","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0038","Persianate/Tajik lane - fa_IR only","Persian/Farsi; XePersian; linear algebra; TeX; Zenodo; source archive frontier; Zenodo record/file metadata; metadata-only","10863548::Mathematics Linear Algebra::WhatsApp Image 2024-03-23 at 1.20.16 PM (1).jpeg","https://zenodo.org/api/records/10863548/files/WhatsApp%20Image%202024-03-23%20at%201.20.16%20PM%20(1).jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\xepersian_linear_algebra.json","query_metadata=E6C4C19942FF6ECADF68317B43FB529D8F117E78BA6C98A9B32C55564837CA39; zenodo_file_checksum=md5:7cecc2421a17c5889761d6c33bb094c5","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/10863548","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-105","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0039","Persianate/Tajik lane - prs_AF separate gate","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","10074309::Linear Algebra::WhatsApp Image 2023-11-06 at 12.36.39 PM.jpeg","https://zenodo.org/api/records/10074309/files/WhatsApp%20Image%202023-11-06%20at%2012.36.39%20PM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","query_metadata=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86; zenodo_file_checksum=md5:3eb5c8e7764d9ffbbf48959aa1d3e78e","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/10074309","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-106","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0040","Persianate/Tajik lane - prs_AF separate gate","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","15067574::Linear Algebra::Full cover.jpg","https://zenodo.org/api/records/15067574/files/Full%20cover.jpg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","query_metadata=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86; zenodo_file_checksum=md5:051b6c75c16c96599d680ed9695e379b","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/15067574","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-107","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0041","Persianate/Tajik lane - prs_AF separate gate","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","3367812::SLATE::slate-2019-04-04.tar.gz","https://zenodo.org/api/records/3367812/files/slate-2019-04-04.tar.gz/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","query_metadata=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86; zenodo_file_checksum=md5:2a2ea8bc1cd32ef1aa34919282760bae","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_source_archive_or_compressed_file_hint_needs_fetch_hash_language_license_screen; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/3367812","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-108","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0042","Persianate/Tajik lane - prs_AF separate gate","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","8296796::Elementary Linear Algebra::WhatsApp Image 2023-08-29 at 11.44.12 AM.jpeg","https://zenodo.org/api/records/8296796/files/WhatsApp%20Image%202023-08-29%20at%2011.44.12%20AM.jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","query_metadata=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86; zenodo_file_checksum=md5:af5eb81893a81e9708fdf93b2851ab7a","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/8296796","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
"R3-GAP-ACTION-109","zenodo_file_hint_fetch_hash_language_license_screening","R3-ZENODO-FILE-0043","Persianate/Tajik lane - prs_AF separate gate","Dari/Afghan Persian; linear algebra; Zenodo; separate gate; Zenodo record/file metadata; metadata-only","10863548::Mathematics Linear Algebra::WhatsApp Image 2024-03-23 at 1.20.16 PM (1).jpeg","https://zenodo.org/api/records/10863548/files/WhatsApp%20Image%202024-03-23%20at%201.20.16%20PM%20(1).jpeg/content","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\work\source_probe_payload_cache\R3_ZENODO_SOURCE_FRONTIER_PROBE_20260705T011609Z\queries\dari_linear_algebra.json","query_metadata=8E648F6F994B93B79725D371DCADFC74B54B3B87AC13F6FC2C2D1F9AB3D65A86; zenodo_file_checksum=md5:7cecc2421a17c5889761d6c33bb094c5","Zenodo record/file metadata only. Query terms and file hints do not prove target-language mathematical source authority; no file was downloaded, independently hashed, language-screened, or license-cleared by R3.","fetch, independently hash, language/topic-screen, and license/access-review before any source-canon admission or payload use","source_fit=zenodo_metadata_topic_file_hint_needs_manual_screening; upload_policy=manifest_zenodo_file_metadata_only_no_payload_until_fetch_hash_language_license_screen; record_url=https://zenodo.org/records/10863548","Zenodo file-hints metadata sidecar only; no payload","Zenodo file-hints metadata only; no file download, source-body copy, translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, Git staging, commit, or push.","20260705T114041Z"
