artifact_id,branch_head,remote_path,tree_sha,bytes,category,required_action,source_use_label,boundary
212DFB-B3-0001,212dfb1c7728f7c23274714434aa35d590e1aab7,audits/r3-branch-reconciliation-b3-delta-audit-20260706/BRANCH_R3_VISIBLE_PATHS.csv,6ff9f78219a3c1886b33547dc27cd96e477a53cf,901055,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4889,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTIVE_ROW_BUCKET_DRAFT_AND_ACQUISITION_20260705.csv,f097ac703003ea213927487255e7989a87240f12,17791,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4890,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTIVE_ROW_BUCKET_DRAFT_AND_ACQUISITION_20260705.json,857354cc1381855a095ed31ee14c26250be65eab,5820,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4891,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTIVE_ROW_BUCKET_DRAFT_AND_ACQUISITION_20260705.md,d0f3d280c2ae15962bd93090f9ea71f5d3381945,5292,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4892,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.csv,8566872c52026729537ab38a78b229fdbc1d8b27,5263,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4893,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.json,9f687d5971081ff86e7094f04933b8f82e4dcc1c,6840,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4894,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.md,ea34006164e99731a6150f1cb3d689ba1b0b67ae,4407,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4895,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_B3_SOURCE_CORPUS_UPLOAD_WATCH_20260704.csv,3b6933cf9aa673b4a3295f5dc3754aa6657a7079,5030,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4896,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_B3_SOURCE_CORPUS_UPLOAD_WATCH_20260704.json,df32f31c65bcabb83bcc627dca3827f53d5f4868,7324,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4897,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_B3_SOURCE_CORPUS_UPLOAD_WATCH_20260704.md,2f03d143ab8e76b6f08e989821a3f59a124aaf91,3850,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4898,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.csv,4614a2ebc2b7b54a1cde22c75fef952d8929eeae,3570,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4899,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.json,6f44bb0e7e075f18eceafd551282e00261686e38,3555,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4900,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.md,6951604d57f1af203be5904bd507c732ef45f081,2936,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4901,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_DIRECT_GATED_LATEX_SOURCE_CANON_FRONTIER_RECHECK_20260705.csv,d4578752d552023b8819d0e6d93bf4886b76eb1c,25129,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4902,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_DIRECT_GATED_LATEX_SOURCE_CANON_FRONTIER_RECHECK_20260705.json,3acf274497bd85a037f02332612a9c24d4cb1649,28519,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4903,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_DIRECT_GATED_LATEX_SOURCE_CANON_FRONTIER_RECHECK_20260705.md,01120e2c773e1a7a0781f3bbe2a6a9ba1487a0e2,11989,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4904,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_DURABLE_RUN_LOG_20260704.json,068f665638fb33904f34ce3ea13122e3a051527c,29452,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4905,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_DURABLE_RUN_LOG_20260704.md,b229b3eadca9bdb87b8c1aa198428d26d39f42fc,37933,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4906,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.csv,853d3a04ac08707df0467362093b2e3a5cd0884d,12088,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4907,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.json,e356fda1044140e0b44747c3967fb9bac93220ba,9478,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4908,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.md,7df138a65c3d91707f5a44c383903e41e96d92a7,7869,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4909,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256,867ffe96d41c511d0bae555f68ecc0e57c5f41e5,9811,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4910,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.json,d6e4ec67adc3ba15e374d5bfc817263abb49058c,16590,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4911,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.md,e39e31fff2dfcef3900ab6955d42fa002c8fda7f,15049,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4912,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_NOETHER_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.csv,a29972bd3588ee0b7f65310b5c73a572b0bbe2a7,4051,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4913,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_NOETHER_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.json,3b2d92df517d4f754e563d36b820c11bde354c51,9122,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4914,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_NOETHER_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md,70b2cc4e4ed16a1c7b2efa0499bb979adddc595a,8949,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4915,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_OLP_RELATION_FUNCTION_SUPPORT_BUNDLE_INDEX_20260704.json,eef4f15c4fcc2bd4e54e17b650d39baf67f0d58c,1878,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4916,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_OLP_RELATION_FUNCTION_SUPPORT_BUNDLE_INDEX_20260704.md,2306227a5f0c6faa08bbc6b42a44190c72103962,2236,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4917,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.csv,0febb54306584e61a0d3c61af33694e11805b3f6,2840,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4918,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.json,fee7112b57902af666d42fc680763c9e70d36cda,4200,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4919,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.md,c22a139c8fd7a78c0cb56bb549b10c94fd07081f,4229,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4920,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_MANIFEST_20260704.json,593148c8670bd64471f539d91118a0efbfc31140,3062,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4921,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_MANIFEST_20260704.md,26281b4667cc3fd4fe225a9add222688e5a7b506,2865,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4922,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_PAYLOAD_20260704.sha256,37e477d33d11604e6b81d7f36d4ba626a13f7f08,1746,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4923,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.csv,026f68e8c1747373c9f8a3c1aa8650826deea6fd,4381,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4924,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.json,92a0fb20e9d89b29325b5b3e2e52023273ad7650,4478,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4925,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.md,c807319776b7fe0a785765a8b7a6d724c42dba98,3774,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4926,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.csv,e705b19a4c443324690f63a63f7c637158dcb3bb,3326,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4927,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.json,2a17a5f7fd85848745f6cad4c704bcbb7c0e53ca,4039,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4928,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.md,0544f8d26abbe0f70f3dfad66e9bf55156c8e308,3644,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4929,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.csv,bca07d0083b0212982f3f563d323f7249ad67403,1828,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4930,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.json,ed62b34a8565d8eabf2b91eaaa9a8765992c136f,3358,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4931,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.md,4568e5838b48489049cddccc6e8935cbb02b7710,2898,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4932,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.csv,1f39a6c135fcc433626eb0e389c684231dadc84d,6702,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4933,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.json,fe66b79382aa20f3fa2a4b412252defec401802b,2205,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4934,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.md,99d73eea47445bceb4da37c2165e6a9902f90552,2228,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4935,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.csv,9a9901a10221592bd972f0ad118683be4bb945e2,3423,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4936,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.json,ae382900e1290cc0086ada6c76759d00c292032a,4387,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4937,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.md,613aecf24b66c8b8d7fa11e7637ba3a11aeeed7a,3535,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
212DFB-B3-4938,212dfb1c7728f7c23274714434aa35d590e1aab7,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE636_20260705T171719_ROLLING_DELTA_AFTER_PACKAGE635/lane_outputs/noether-olp-relation-function-support/SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.csv,e21ba4e9032bad82bd8a846b98a45b2ec3afae59,1479,b3-package-artifact,route to B3 package/safety inspection,branch-visible-packaged-artifact-index,index only; B3 owns staging/push/source-publication decisions
