"Lane","RelativePath","Extension","SizeBytes","LastWriteTimeUtc","Category","IsBodyCandidate"
"noether-r7-malay-sea-pacific","R7_B3_TRANSFER_QUEUE_OR_BLOCKERS_20260706\SHA256SUMS.txt",".txt","1183","2026-07-05T23:16:08.2177248Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_B3_TRANSFER_QUEUE_OR_BLOCKERS_20260706\SUMMARY.json",".json","3235","2026-07-05T23:14:55.7275126Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_B3_TRANSFER_QUEUE_OR_BLOCKERS_20260706\TRANSFER_QUEUE.csv",".csv","69997","2026-07-05T23:14:52.9829874Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\FULL_DUMP_FILE_LEDGER.csv",".csv","148913","2026-07-06T02:46:23.3494122Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\LOGBOOK_EXCERPT.md",".md","1128","2026-07-06T02:46:25.0835270Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\MANDATORY_INTERSLAVIC_ZIP_LEDGER.csv",".csv","1597","2026-07-06T02:46:23.9535508Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\MANIFEST.csv",".csv","18455","2026-07-06T02:46:25.6875877Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_BRANCH_WEIGHT_LEDGER_20260706.csv",".csv","9241","2026-07-06T02:46:24.0895060Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_C2_ROW_BUCKET_CLASSIFICATION_20260706.csv",".csv","7847","2026-07-06T02:46:24.1168974Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_CARRIED_BLOCKER_QUEUE_20260706.csv",".csv","4349","2026-07-06T02:46:24.1198984Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_DO_NOT_USE_LEDGER_20260706.csv",".csv","1489","2026-07-06T02:46:24.1098951Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_MARGINAL_INTELLIGIBILITY_LEDGER_20260706.csv",".csv","1056","2026-07-06T02:46:24.0922389Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_NORMALIZATION_ACTIONS_20260706.csv",".csv","1202","2026-07-06T02:46:24.1108961Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_PRETRANSLATION_INTERLINEAR_SUPPORT_20260706.csv",".csv","1423","2026-07-06T02:46:24.1148976Z","draft_noncanonical_support","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\R7_SOURCE_USE_POLICY_ALIGNMENT_20260706.csv",".csv","23483","2026-07-06T02:46:24.0835040Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\READ_FILES_MANIFEST.csv",".csv","11899","2026-07-06T02:46:22.3649525Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\README.md",".md","2248","2026-07-06T02:46:25.0522682Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\SHA256SUMS.txt",".txt","6801","2026-07-06T02:46:25.8143771Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\BRANCH_WEIGHTING_SPEC_FOR_CHATGPT.md",".md","2477","2026-07-06T02:45:23.7316523Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\BRANCH_WEIGHTING_SPEC.md",".md","4397","2026-07-06T02:45:20.8326750Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\C2_FILL_MALAY_INDONESIAN_20260704.json",".json","5534","2026-07-06T02:46:05.3357177Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\C2_FILL_MALAY_INDONESIAN_20260704.md",".md","6609","2026-07-06T02:46:04.2653471Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\DO_NOT_USE_LEDGER_20260704.json",".json","69794","2026-07-06T02:45:46.4883349Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\DO_NOT_USE_LEDGER_20260704.md",".md","8841","2026-07-06T02:45:43.2962470Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\EXPANDED_SOURCE_ANCHOR_C2_FILL_PATCH_QUEUE_v1_20260705.csv",".csv","96802","2026-07-06T02:46:21.6682769Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\EXPANDED_SOURCE_ANCHOR_C2_FILL_PATCH_QUEUE_v1_20260705.json",".json","131875","2026-07-06T02:46:22.2266100Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\F10_EAST_SLAVIC_SKEW_AUDIT_20260704.md",".md","2746","2026-07-06T02:45:26.0384309Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\INTERLINGUAL_MARKER_TABLE_v3_4_20260705.csv",".csv","243931","2026-07-06T02:46:06.2308546Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\INTERLINGUAL_MARKER_TABLE_v3_4_20260705.json",".json","502161","2026-07-06T02:46:10.7259876Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\INTERSLAVIC_GATE_MAP.md",".md","7745","2026-07-06T02:45:32.6360641Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\NORMALIZATION_ACTION_TABLE_v2_CHATGPT_20260705.csv",".csv","30644","2026-07-06T02:46:17.4992505Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\NORMALIZATION_ACTION_TABLE_v2_CHATGPT_20260705.json",".json","50575","2026-07-06T02:46:19.6913828Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\NORMALIZATION_DECISIONS_R1_DRAFT_v1_20260705.json",".json","15519","2026-07-06T02:45:40.9934946Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\NORMALIZATION_DECISIONS_R1_DRAFT_v1_20260705.md",".md","6495","2026-07-06T02:45:35.7290819Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\README_FOR_OTHER_PC_CODEX.md",".md","1610","2026-07-06T02:45:07.5515090Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\SOURCE_USE_POLICY.md",".md","3877","2026-07-06T02:45:19.6194928Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\SOURCEBODY_AND_NORMALIZATION_GRIND_v5_20260705.md",".md","2443","2026-07-06T02:46:12.3400931Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\SOURCEBODY_TERM_PROBES_C2_v1_20260705.csv",".csv","71200","2026-07-06T02:46:15.4197584Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\SOURCEBODY_TERM_PROBES_C2_v1_20260705.json",".json","663107","2026-07-06T02:46:16.9988553Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\SUMMARY.json",".json","383","2026-07-06T02:45:14.2157361Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json",".json","172979","2026-07-06T02:45:56.4985028Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\source-read\WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md",".md","5269","2026-07-06T02:45:55.4316150Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_FABLE_CHATGPT_CLAUDE_HEURISTIC_APPLICATION_20260706\SUMMARY.json",".json","828","2026-07-06T02:46:24.8961583Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\B3_ROUTE_AND_NEXT_ACTIONS_20260706.csv",".csv","629","2026-07-06T02:57:50.0861232Z","blocker_recovery_or_uploader_route","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\INTERLANGUAGE_DUMP_METHOD_ONLY_LEDGER_20260706.csv",".csv","1348","2026-07-06T02:56:58.7729596Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\LOGBOOK_EXCERPT.md",".md","586","2026-07-06T02:57:50.3209934Z","readme_logbook_heartbeat_queue","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\MANIFEST.csv",".csv","6145","2026-07-06T02:57:50.4472928Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\PAYLOAD_SOURCE_ROLE_COUNTS_20260706.csv",".csv","208","2026-07-06T02:57:50.1015270Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\R7_BLOCKERS_CARRIED_FROM_TRANSFER_QUEUE_20260706.csv",".csv","4349","2026-07-06T02:57:49.7137152Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\R7_COMPARATOR_TITLE_ONLY_EXCLUSIONS_CARRIED_20260706.csv",".csv","11834","2026-07-06T02:57:49.7117039Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\R7_LITERAL_PAYLOAD_VS_DUMP_COMPARISON_20260706.csv",".csv","20840","2026-07-06T02:57:11.2933604Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\R7_LIVE_BRANCH_PICKUP_AT_2F76_20260706.csv",".csv","515","2026-07-06T02:57:49.7197309Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\R7_TRANSFER_QUEUE_VS_DUMP_BRANCH_PICKUP_20260706.csv",".csv","69994","2026-07-06T02:57:49.7076894Z","readme_logbook_heartbeat_queue","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\README.md",".md","1564","2026-07-06T02:57:50.3149762Z","readme_logbook_heartbeat_queue","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\SHA256SUMS.txt",".txt","2157","2026-07-06T02:57:50.4926645Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\SUMMARY.json",".json","1023","2026-07-06T02:57:50.2695552Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_INTERLANGUAGE_DUMP_READTHROUGH_COMPARISON_20260706\TRANSFER_DECISION_COUNTS_20260706.csv",".csv","450","2026-07-06T02:57:50.0965255Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\blockers\BLOCKER_QUEUE.csv",".csv","4349","2026-07-05T23:14:53.1530265Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\route_context_body_not_translation_authority\REC-SINGAPORE-MOE-HTML-01__moe_primary_subjects_syllabuses.html",".html","122288","2026-07-05T18:08:46.1340407Z","blocker_recovery_or_uploader_route","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_gated_draft_support_body\REC-C2-ID-CONTRAVARIAN-UNDIP-01__undip_fungtor_kontravarian_kategori_abelian.pdf",".pdf","429219","2026-07-05T21:34:39.8126451Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_gated_draft_support_body\REC-C2-ID-DIRECTSUM-ITB-01__itb_bab2_aljabar_modul_kategori.pdf",".pdf","435907","2026-07-05T21:07:51.9176380Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_gated_draft_support_body\REC-C2-ID-DIRECTSUM-UNILA-01__unila_isomorfisma_jumlah_langsung.pdf",".pdf","15606193","2026-07-05T21:08:04.0514565Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_gated_draft_support_body\REC-C2-ID-ELEMDIV-ITB-BAB3-01__itb_bab3_gelanggang_pembagi_elementer.pdf",".pdf","194113","2026-07-05T21:34:43.0268532Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_return_body_requires_exact_topic_gate\REC-C2-ID-INVARIANT-UKITORAJA-01__uki_toraja_aljabar_abstrak.pdf",".pdf","2753036","2026-07-05T21:07:56.2219276Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_return_body_requires_exact_topic_gate\REC-KHMER-KOSALMATH-HTML-01__kosalmath_eng_khm_mathematics_lexicon.html",".html","109100","2026-07-05T18:08:33.2225726Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_return_body_requires_exact_topic_gate\REC-KHMER-KOSALMATH-PDF-01__mathematics_terms_english_khmer.pdf",".pdf","167615","2026-07-05T18:10:10.6327466Z","pdf_body_or_witness","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\bodies\source_return_body_requires_exact_topic_gate\REC-KHMER-MATHDICT-HTML-01__mathdict_english_khmer_online.html",".html","142329","2026-07-05T18:10:13.9319228Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\excluded\COMPARATOR_TITLE_ONLY_EXCLUSIONS.csv",".csv","11834","2026-07-05T23:14:53.0970481Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\excluded\EXCLUDED_OR_HELD_QUEUE.csv",".csv","50778","2026-07-05T23:14:53.0248837Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\LOGBOOK_EXCERPT.md",".md","685","2026-07-05T23:21:55.3872880Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\MANIFEST.csv",".csv","27662","2026-07-05T23:21:54.9981471Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\MANIFEST.json",".json","41129","2026-07-05T23:21:55.0666051Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\branch_recon__R7_BODY_BRANCH_PRESENCE.csv",".csv","72441","2026-07-05T23:02:48.3288154Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__B3_TARGET_PACKAGE_ROOTS.csv",".csv","1513","2026-07-05T23:14:53.1564539Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__BLOCKER_QUEUE.csv",".csv","4349","2026-07-05T23:14:53.1530265Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__COMPARATOR_TITLE_ONLY_EXCLUSIONS.csv",".csv","11834","2026-07-05T23:14:53.0970481Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__EXCLUDED_OR_HELD_QUEUE.csv",".csv","50778","2026-07-05T23:14:53.0248837Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__IGNORED_EXTENSION_FILESIZE_RISKS.csv",".csv","1271","2026-07-05T23:14:53.1520242Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__INCLUDED_TRANSFER_QUEUE.csv",".csv","19486","2026-07-05T23:14:53.0662491Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__LOCAL_OUTPUT_COUNTS_AT_QUEUE_BUILD.csv",".csv","216","2026-07-05T23:14:53.2490950Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__SHA256_VERIFICATION.csv",".csv","1195","2026-07-05T23:14:55.6979084Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\queue__TRANSFER_QUEUE.csv",".csv","69997","2026-07-05T23:14:52.9829874Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\tex_archive__SEARCHED_PATHS.csv",".csv","2612","2026-07-05T22:57:21.5548735Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\tex_archive__SOURCE_ARCHIVE_BLOCKERS_AND_NEXT_ACTIONS.csv",".csv","4349","2026-07-05T22:57:21.7593320Z","blocker_recovery_or_uploader_route","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\visible__BLOCKERS.csv",".csv","6761","2026-07-05T22:32:08.3819431Z","blocker_recovery_or_uploader_route","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\visible__MANIFEST.csv",".csv","88175","2026-07-05T22:32:08.3113263Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\metadata\visible__SOURCE_USE_LABELS.md",".md","1245","2026-07-05T22:32:08.3839509Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\PACKAGE_FILE_MANIFEST.csv",".csv","16744","2026-07-05T23:23:25.6153584Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\README.md",".md","1657","2026-07-05T23:22:51.4529719Z","readme_logbook_heartbeat_queue","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\SHA256SUMS.txt",".txt","4387","2026-07-05T23:23:25.8915149Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\SOURCE_USE_LABELS.md",".md","1040","2026-07-05T23:21:54.9822876Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\SUMMARY.json",".json","700","2026-07-05T23:21:55.3812692Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\support\PAYLOAD_COUNTS.csv",".csv","396","2026-07-05T23:21:55.1476215Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_LITERAL_SOURCE_BODY_PAYLOAD_20260706\support\SHA256_VERIFICATION.csv",".csv","903","2026-07-05T23:22:00.0782820Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\ACTIVE_WHOLE_CORPUS_COORDINATION_GOAL.md",".md","2352","2026-07-06T03:22:59.9434905Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\blockers_recovery_searches.csv",".csv","18024","2026-07-06T03:23:00.2695004Z","blocker_recovery_or_uploader_route","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\branch_weight_ledger.csv",".csv","3170","2026-07-06T03:23:00.4708304Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\comparator_title_route_source_return_separation.csv",".csv","13786","2026-07-06T03:23:00.1864933Z","blocker_recovery_or_uploader_route","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\do_not_use.csv",".csv","748","2026-07-06T03:23:00.7120280Z","fable_source_use_or_adverse_ledger","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260706.md",".md","490","2026-07-06T03:23:00.8068484Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\fable_source_use_adverse_evidence_rows.csv",".csv","6805","2026-07-06T03:23:00.6121050Z","fable_source_use_or_adverse_ledger","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\forms.csv",".csv","1208","2026-07-06T03:23:00.2735145Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\languages.csv",".csv","923","2026-07-06T03:23:00.2715061Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\lexemes.jsonl",".jsonl","2016","2026-07-06T03:23:00.3544987Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\LOGBOOK_EXCERPT.md",".md","396","2026-07-06T03:23:00.9336592Z","readme_logbook_heartbeat_queue","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\malay_indonesian_sea_pacific_source_body_index.csv",".csv","19232","2026-07-06T03:23:00.0223745Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\MANIFEST.csv",".csv","8025","2026-07-06T03:23:01.1716628Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\marginal_intelligibility.csv",".csv","476","2026-07-06T03:23:00.5208300Z","fable_source_use_or_adverse_ledger","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\README.md",".md","786","2026-07-06T03:23:00.8343729Z","readme_logbook_heartbeat_queue","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\rules_acknowledgement.md",".md","501","2026-07-06T03:23:00.7162421Z","other_branch_artifact","False"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\SHA256SUMS.txt",".txt","3052","2026-07-06T03:23:01.5011643Z","manifest_or_hash","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\source_backed_draft_pretranslation_rows.csv",".csv","2560","2026-07-06T03:23:00.2022887Z","draft_noncanonical_support","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\source_documents.csv",".csv","19232","2026-07-06T03:23:00.0243792Z","other_branch_artifact","True"
"noether-r7-malay-sea-pacific","R7_WHOLE_CORPUS_33B23_CONTINUATION_20260706\source_use_ledger.csv",".csv","6805","2026-07-06T03:23:00.6141103Z","fable_source_use_or_adverse_ledger","True"
