"rel_path","line","severity","excerpt"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","19","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0018"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","20","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0019"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","21","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0020"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","22","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0021"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","23","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0022"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","24","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0023"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","25","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0024"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","26","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0025"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","27","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0026"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","28","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0027"",""matrix / matrix ring context"",""مصفوفة"",""Use only with the cited source"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","29","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0028"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","30","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0029"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","31","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0030"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","32","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0031"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","33","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0032"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","34","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0033"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","35","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0034"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","36","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0035"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","37","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0036"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","38","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0037"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","39","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0038"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","40","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0039"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","41","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0040"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","42","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0041"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","43","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0042"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","44","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0043"",""ideal"",""المثالي"",""Use only with the cited source_context_locator; pres"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","45","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0044"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","46","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0045"",""matrix / matrix ring context"",""مصفوفة"",""Use only with the cited source"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","47","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0046"",""ring"",""الحلقة"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","48","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0047"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","49","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0048"",""ring"",""الحلقة"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","50","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0049"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","51","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0050"",""ring"",""الحلقة"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","52","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0051"",""Noetherian ring"",""حلقة نوثرية"",""Use only with the cited source_context"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","53","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0052"",""Noetherian ring"",""نوثرية"",""Use only with the cited source_context_loca"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","54","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0053"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","55","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0054"",""ring"",""الحلقة"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","56","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0055"",""Noetherian ring"",""نوثرية"",""Use only with the cited source_context_loca"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","57","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0056"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","58","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0057"",""ideal"",""مثالي"",""Use only with the cited source_context_locator; preser"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","59","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0058"",""Noetherian ring"",""الحلقة النوثرية"",""Use only with the cited source_con"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","60","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0059"",""Noetherian ring"",""نوثرية"",""Use only with the cited source_context_loca"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","61","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0060"",""source-context term"",""المجال البروفري"",""Use only with the cited source"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","62","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""ar"",""POSTPUSH-C2-DRAFT-0061"",""ring"",""الحلقة السلسلية"",""Use only with the cited source_context_locato"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","63","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0062"",""Noetherian ring"",""نوتری"",""Use only with the cited source_context_lo"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","64","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0063"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","65","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0064"",""field"",""میدان"",""Use only with the cited source_context_locator; pre"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","66","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0065"",""field"",""میدان"",""Use only with the cited source_context_locator; pre"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","67","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0066"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","68","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0067"",""field"",""میدان"",""Use only with the cited source_context_locator; pre"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","69","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0068"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","70","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0069"",""field"",""میدان"",""Use only with the cited source_context_locator; pre"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","71","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0070"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","72","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0071"",""field"",""میدان"",""Use only with the cited source_context_locator; pre"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","73","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0072"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","74","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0073"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","75","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0074"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","76","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0075"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","77","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0076"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","78","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0077"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","79","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0078"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","80","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0079"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","81","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0080"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","82","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0081"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","83","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0082"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","84","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0083"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","85","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0084"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","86","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0085"",""ideal"",""ایدهآل"",""Use only with the cited source_context_locator; pr"
"R3_0D148231_FORMULA_INTERLINEAR_NOTES.csv","87","review-context","""0d148231ec91503b4083a187a738ddaf3a0abeae"",""9bbcb11b3e68d29ab98d3dee20ebf27855aed936"",""R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv"",""fa_IR"",""POSTPUSH-C2-DRAFT-0086"",""ring"",""حلقه"",""Use only with the cited source_context_locator; prese"
