"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/French/SGA6_Expose_V_pages_331_353_French.tex",".tex","modern-latex-manuscripts","7670","23950","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/French/SGA6_French_pages_001_353.tex",".tex","modern-latex-manuscripts","152799","589646","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/COMPILE_LOG_AUDIT.csv",".csv","modern-latex-manuscripts","133","401","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/COVERAGE.csv",".csv","modern-latex-manuscripts","220","307","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/DIAGRAM_AUDIT.md",".md","modern-latex-manuscripts","1015","2145","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/FILE_LIST.txt",".txt","modern-latex-manuscripts","725","5305","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/ORIGINAL_SOURCE_PROVENANCE.md",".md","modern-latex-manuscripts","141","193","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/PDF_INFO.csv",".csv","modern-latex-manuscripts","287","1165","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/PDF_TEXT_AUDIT.csv",".csv","modern-latex-manuscripts","135","248","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/READER_SURFACE_AUDIT.csv",".csv","modern-latex-manuscripts","142","364","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/SHA256.txt",".txt","modern-latex-manuscripts","4451","12367","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/STATUS.json",".json","modern-latex-manuscripts","197","290","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-diagram-audited-through-page-353/Manifests/VALIDATION.md",".md","modern-latex-manuscripts","244","436","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/English/SGA6_English_pages_001_371.tex",".tex","modern-latex-manuscripts","158603","612912","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/English/SGA6_Expose_V_pages_354_371_English.tex",".tex","modern-latex-manuscripts","9711","33339","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/French/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/French/SGA6_Expose_V_pages_354_371_French.tex",".tex","modern-latex-manuscripts","10231","34953","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/French/SGA6_French_pages_001_371.tex",".tex","modern-latex-manuscripts","160977","622345","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/COMPILE_LOG_AUDIT.csv",".csv","modern-latex-manuscripts","94","231","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/COVERAGE.csv",".csv","modern-latex-manuscripts","187","255","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/DIAGRAM_AUDIT_CURRENT_RANGE.md",".md","modern-latex-manuscripts","384","730","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/FILE_LIST.txt",".txt","modern-latex-manuscripts","601","4301","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/ORIGINAL_SOURCE_PROVENANCE.md",".md","modern-latex-manuscripts","303","569","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/PDF_INFO.csv",".csv","modern-latex-manuscripts","164","355","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/PDF_TEXT_AUDIT.csv",".csv","modern-latex-manuscripts","141","253","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/READER_SURFACE_AUDIT.csv",".csv","modern-latex-manuscripts","85","194","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/SHA256.txt",".txt","modern-latex-manuscripts","4029","10463","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/STATUS.json",".json","modern-latex-manuscripts","237","407","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-expose-v-pages-354-371/Manifests/VALIDATION.md",".md","modern-latex-manuscripts","353","613","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/English/SGA6_strict_064_new_pages_16_26_en.tex",".tex","modern-latex-manuscripts","8543","24755","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/English/SGA6_strict_cumulative_through_064_expose0_complete_pages_1_26_en.tex",".tex","modern-latex-manuscripts","15885","49261","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/French/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/French/SGA6_strict_064_new_pages_16_26_fr.tex",".tex","modern-latex-manuscripts","8922","26588","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/French/SGA6_strict_cumulative_through_064_expose0_complete_pages_1_26_fr.tex",".tex","modern-latex-manuscripts","17162","53409","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/Previous063_Start/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/Previous063_Start/SGA6_strict_063_new_pages_1_15_en.tex",".tex","modern-latex-manuscripts","9057","25443","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-expose0-opening-through-source-page-26/Previous063_Start/SGA6_strict_063_new_pages_1_15_fr.tex",".tex","modern-latex-manuscripts","9697","27769","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/English/SGA6_English_pages_001_396.tex",".tex","modern-latex-manuscripts","164155","633626","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/English/SGA6_Expose_VI_pages_372_396_English.tex",".tex","modern-latex-manuscripts","6874","22820","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/French/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/French/SGA6_Expose_VI_pages_372_396_French.tex",".tex","modern-latex-manuscripts","7247","23823","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/French/SGA6_French_pages_001_396.tex",".tex","modern-latex-manuscripts","166861","644062","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/COMPILE_LOG_AUDIT.csv",".csv","modern-latex-manuscripts","143","429","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/COVERAGE.csv",".csv","modern-latex-manuscripts","293","484","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/DIAGRAM_AUDIT_CURRENT_RANGE.md",".md","modern-latex-manuscripts","396","682","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/FILE_LIST.txt",".txt","modern-latex-manuscripts","580","4187","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/ORIGINAL_SOURCE_PROVENANCE.md",".md","modern-latex-manuscripts","297","520","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/PDF_INFO.csv",".csv","modern-latex-manuscripts","167","355","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/READER_SURFACE_AUDIT.txt",".txt","modern-latex-manuscripts","79","188","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/SHA256.txt",".txt","modern-latex-manuscripts","3701","10148","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-396/Manifests/VALIDATION.md",".md","modern-latex-manuscripts","295","542","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/English/SGA6_English_pages_001_422.tex",".tex","modern-latex-manuscripts","174862","674399","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/English/SGA6_Expose_VI_pages_397_422_English.tex",".tex","modern-latex-manuscripts","12575","42980","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/French/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/French/SGA6_Expose_VI_pages_397_422_French.tex",".tex","modern-latex-manuscripts","12876","44841","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/French/SGA6_French_pages_001_422.tex",".tex","modern-latex-manuscripts","177790","686693","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/COMPILE_LOG_AUDIT.csv",".csv","modern-latex-manuscripts","142","404","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/COVERAGE.csv",".csv","modern-latex-manuscripts","316","519","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/DIAGRAM_AUDIT_CURRENT_RANGE.md",".md","modern-latex-manuscripts","394","680","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/FILE_LIST.txt",".txt","modern-latex-manuscripts","625","4936","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/ORIGINAL_SOURCE_PROVENANCE.md",".md","modern-latex-manuscripts","269","450","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/PDF_INFO.csv",".csv","modern-latex-manuscripts","167","357","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/READER_SURFACE_AUDIT.txt",".txt","modern-latex-manuscripts","78","188","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/SHA256.txt",".txt","modern-latex-manuscripts","4446","11800","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-422/Manifests/VALIDATION.md",".md","modern-latex-manuscripts","279","471","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_English_pages_001_454.pdf",".pdf","modern-latex-manuscripts","1603777","1725084","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_Expose_VII_pages_423_454_English.pdf",".pdf","modern-latex-manuscripts","249345","254383","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_Expose_VII_pages_423_454_French.pdf",".pdf","modern-latex-manuscripts","252937","257988","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_French_pages_001_454.pdf",".pdf","modern-latex-manuscripts","1599781","1721170","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_source_pages_001_454_original.pdf",".pdf","modern-latex-manuscripts","33551808","36096490","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/All_Rendered_PDFs/SGA6_source_pages_423_454_original.pdf",".pdf","modern-latex-manuscripts","2500396","2675957","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/English/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/English/SGA6_English_pages_001_454.pdf",".pdf","modern-latex-manuscripts","1603777","1725084","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/English/SGA6_English_pages_001_454.tex",".tex","modern-latex-manuscripts","177845","684055","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/English/SGA6_Expose_VII_pages_423_454_English.pdf",".pdf","modern-latex-manuscripts","249345","254383","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/English/SGA6_Expose_VII_pages_423_454_English.tex",".tex","modern-latex-manuscripts","7294","23223","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False"
"modern-latex-manuscripts-20260609-174659/sources/sga/00 SGA - Current Sources and SGA 5 High-Fidelity Edition/sga6-strict-through-page-454/French/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False"
