language_code,language_name,repo,path,payload_relative_path,blob_url,raw_url,repo_license_spdx,repo_license_url,bytes,sha256,language_evidence_terms,topic_tags,source_artifact,curation_decision,boundary
bs,Bosnian,RokKos/Fizika_Gim_Snov,Fizika_teorija.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/Fizika_teorija.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/Fizika_teorija.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/Fizika_teorija.tex,MIT,,6231,A4AC6C32846C3731DF0C6683FC4C1B0197B77A480D81DEF319B92D2D8C3E17E1,polje,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,13.Indukcija/7.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/13.Indukcija/7.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/13.Indukcija/7.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/13.Indukcija/7.tex,MIT,,1409,38C31AF1762DF3D9428D9E3BBBC33A22D94C5460A4EB18E29482301C957D8EF1,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,10.El_naboj_in_el_polje/3.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/10.El_naboj_in_el_polje/3.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/3.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/3.tex,MIT,,1488,17D2BD36F7AFCD889F4311927BC519B910C9A79FFFDACDEF9F81EF09DD29CB66,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,10.El_naboj_in_el_polje/4.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/10.El_naboj_in_el_polje/4.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/4.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/4.tex,MIT,,933,0CB881CD156AA52A43B4C9C1A691D41728D6F04D3BC270CA17A2B0DDB3838CD3,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,12.Magnetno_polje/2.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/12.Magnetno_polje/2.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/12.Magnetno_polje/2.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/12.Magnetno_polje/2.tex,MIT,,2114,22979EDCC4A27D7B5A44AEEF2F3A039ED799CC0DFE4A3DFD16BE1F3DA23AC086,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,jaanos/or-zbirka,naloge/sah.tex,latex_payload/bs/bs/jaanos_or-zbirka/naloge/sah.tex,https://github.com/jaanos/or-zbirka/blob/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/sah.tex,https://raw.githubusercontent.com/jaanos/or-zbirka/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/sah.tex,CC-BY-4.0,,4209,C185456C0DCFB2E9604BC103DBDF5291D910473E02B626C80A0272BF6625EAA0,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,Makoto-hr-jp/makoto-japanski,radionice/napredni/radni/017_pisanje.tex,latex_payload/bs/bs/Makoto-hr-jp_makoto-japanski/radionice/napredni/radni/017_pisanje.tex,https://github.com/Makoto-hr-jp/makoto-japanski/blob/66cef505c83e82f7a3533e4c8f3aa87c7d9ffcc0/radionice/napredni/radni/017_pisanje.tex,https://raw.githubusercontent.com/Makoto-hr-jp/makoto-japanski/66cef505c83e82f7a3533e4c8f3aa87c7d9ffcc0/radionice/napredni/radni/017_pisanje.tex,MIT,,5266,D288AFEED38F22CB9A101100743E91AFB3BD242513EA587C91A55CFE3595299C,polje,ring;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,11.Elektricni_tok/1.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/11.Elektricni_tok/1.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/11.Elektricni_tok/1.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/11.Elektricni_tok/1.tex,MIT,,968,5E01B89878E84D6239CADFC2137B8F78BDDFFD2D47D3398C647F0B6E8E1770DC,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,Makoto-hr-jp/makoto-japanski,radionice/alati/kdict_output/kdict_012.tex,latex_payload/bs/bs/Makoto-hr-jp_makoto-japanski/radionice/alati/kdict_output/kdict_012.tex,https://github.com/Makoto-hr-jp/makoto-japanski/blob/66cef505c83e82f7a3533e4c8f3aa87c7d9ffcc0/radionice/alati/kdict_output/kdict_012.tex,https://raw.githubusercontent.com/Makoto-hr-jp/makoto-japanski/66cef505c83e82f7a3533e4c8f3aa87c7d9ffcc0/radionice/alati/kdict_output/kdict_012.tex,MIT,,1318,F02155DC78A29D5ACAAA4EE428386200A411AC81AE19F25C25576C7C659A7A0A,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,10.El_naboj_in_el_polje/6.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/10.El_naboj_in_el_polje/6.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/6.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/10.El_naboj_in_el_polje/6.tex,MIT,,869,A687CE8FA1103B8F1DD1E4215AFE2054DC370CA8D3190EEB5616D47A89536E8F,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,12.Magnetno_polje/1.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/12.Magnetno_polje/1.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/12.Magnetno_polje/1.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/12.Magnetno_polje/1.tex,MIT,,2067,3FD2310F2041D094E6F431750DA996E575BD4654F9A4DC2240394428961B1818,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,RokKos/Fizika_Gim_Snov,13.Indukcija/2.tex,latex_payload/bs/bs/RokKos_Fizika_Gim_Snov/13.Indukcija/2.tex,https://github.com/RokKos/Fizika_Gim_Snov/blob/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/13.Indukcija/2.tex,https://raw.githubusercontent.com/RokKos/Fizika_Gim_Snov/4ca16d8d861635ea9c83aa8a9747df18d7c1e3ba/13.Indukcija/2.tex,MIT,,2312,753256A622AA268A711837A30FD59233F9E37A39F71D475B484C6A3377CA8506,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,ul-fmf/cgp-dopis,dopis-slo.tex,latex_payload/bs/bs/ul-fmf_cgp-dopis/dopis-slo.tex,https://github.com/ul-fmf/cgp-dopis/blob/076ab56b2c7585aaec554c27078c0fe09ac48b4a/dopis-slo.tex,https://raw.githubusercontent.com/ul-fmf/cgp-dopis/076ab56b2c7585aaec554c27078c0fe09ac48b4a/dopis-slo.tex,MIT,,5842,EF76DC98A3D98F71DADC67E0217E6A0F7828FDDD62940D91603A38596D70E739,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,jaanos/or-zbirka,naloge/sudoku.tex,latex_payload/bs/bs/jaanos_or-zbirka/naloge/sudoku.tex,https://github.com/jaanos/or-zbirka/blob/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/sudoku.tex,https://raw.githubusercontent.com/jaanos/or-zbirka/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/sudoku.tex,CC-BY-4.0,,1830,EBF17FA352F1E161CE5C19CD56D05158E0ED978C3BFD22496113AEDAAE2DB53F,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,jaanos/or-zbirka,naloge/minolovec.tex,latex_payload/bs/bs/jaanos_or-zbirka/naloge/minolovec.tex,https://github.com/jaanos/or-zbirka/blob/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/minolovec.tex,https://raw.githubusercontent.com/jaanos/or-zbirka/6dd67b420f34c8be6cafa23e945f01a419749c96/naloge/minolovec.tex,CC-BY-4.0,,4104,51F4A37771C619FA3AC60AF64F52183EFA17EC035B574C8A76F612EF5E51756E,polje,field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
bs,Bosnian,mrlovre/LCPA-BWT,documentation/seminar.tex,latex_payload/bs/bs/mrlovre_LCPA-BWT/documentation/seminar.tex,https://github.com/mrlovre/LCPA-BWT/blob/842c1f1711e3f9a0273ca0bddd6874e40480bbed/documentation/seminar.tex,https://raw.githubusercontent.com/mrlovre/LCPA-BWT/842c1f1711e3f9a0273ca0bddd6874e40480bbed/documentation/seminar.tex,MIT,,20485,21017D535F28E5B93649C132CD1D4020469E03798C023BF1A42DECCF98496E0A,polje,ring;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p033.tex,latex_payload/mk/mk/tigran123_ud/tex/p033.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p033.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p033.tex,GPL-3.0,,47458,AC9321CC029913CE17926CF3683541C013A8AADD9DA0F20ED503F9F76BB2FCF1,идеал,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p005.tex,latex_payload/mk/mk/tigran123_ud/tex/p005.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p005.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p005.tex,GPL-3.0,,64780,A062D46E44E27B674C33D5A6CFCCDED62566E0B1B9F24513249395380BF67C7C,поле; доказ; идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,v--/se2018,topics/03/index.tex,latex_payload/mk/mk/v--_se2018/topics/03/index.tex,https://github.com/v--/se2018/blob/9c26f56ecedb0745b41dca34aa35beb08ce3e967/topics/03/index.tex,https://raw.githubusercontent.com/v--/se2018/9c26f56ecedb0745b41dca34aa35beb08ce3e967/topics/03/index.tex,CC0-1.0,,39036,36B9A368D1F975084A7928FE064C5C132092FB0470C6566D47A815F84C693DD7,алгебра; поле; теорема; доказ; идеал; комутативна алгебра,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p001.tex,latex_payload/mk/mk/tigran123_ud/tex/p001.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p001.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p001.tex,GPL-3.0,,76775,AF441A7606BE9E927C3D1A46C87CA1598720BCCD50392FE20E0581F355A7D490,поле; доказ; идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p032.tex,latex_payload/mk/mk/tigran123_ud/tex/p032.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p032.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p032.tex,GPL-3.0,,54614,B32993C86A46F69599E93252405F8DB7016524075816F4C512A169A5AF0FC7BE,доказ; идеал,group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,delvinru/discrete_math_lectures,src/lectures/lecture_9.tex,latex_payload/mk/mk/delvinru_discrete_math_lectures/src/lectures/lecture_9.tex,https://github.com/delvinru/discrete_math_lectures/blob/2073c5ad69d7d0a7e034cd7ae1c91cee36f25e9c/src/lectures/lecture_9.tex,https://raw.githubusercontent.com/delvinru/discrete_math_lectures/2073c5ad69d7d0a7e034cd7ae1c91cee36f25e9c/src/lectures/lecture_9.tex,APACHE-2.0,,11817,797D388736F74B957B80D74407F83521A6643A09DED81D02A03BDB1D9C9D87FC,алгебра; теорема; идеал,algebra;ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,BlackSamorez/mipt_lab,2.1.6/Terekhov_M/2.1.6.tex,latex_payload/mk/mk/BlackSamorez_mipt_lab/2.1.6/Terekhov_M/2.1.6.tex,https://github.com/BlackSamorez/mipt_lab/blob/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.6/Terekhov_M/2.1.6.tex,https://raw.githubusercontent.com/BlackSamorez/mipt_lab/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.6/Terekhov_M/2.1.6.tex,APACHE-2.0,,14567,16A67F904546C5CDADDB56765FEDD35493BB7F36EDC99E0435B97D6837090F67,идеал,ring;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p022.tex,latex_payload/mk/mk/tigran123_ud/tex/p022.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p022.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p022.tex,GPL-3.0,,76621,A0B0773C8D7B95F984D85C390CBF3DCD80B6A5E4EA024978949E0766D96AF2D7,поле; доказ; идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p014.tex,latex_payload/mk/mk/tigran123_ud/tex/p014.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p014.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p014.tex,GPL-3.0,,70631,23EDB129503792F223954AE12D54354829F5B4906AF3BF588D9FAB0183D57956,поле; доказ; идеал,group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,BlackSamorez/mipt_lab,2.1.3/Sladkov_I/2.1.3.tex,latex_payload/mk/mk/BlackSamorez_mipt_lab/2.1.3/Sladkov_I/2.1.3.tex,https://github.com/BlackSamorez/mipt_lab/blob/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.3/Sladkov_I/2.1.3.tex,https://raw.githubusercontent.com/BlackSamorez/mipt_lab/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/2.1.3/Sladkov_I/2.1.3.tex,APACHE-2.0,,7534,F8B78D77F86F60155EACCDEA4909141E7D736B78917C2519B12E014215C783F1,идеал,ring,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,tigran123/ud,tex/p028.tex,latex_payload/mk/mk/tigran123_ud/tex/p028.tex,https://github.com/tigran123/ud/blob/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p028.tex,https://raw.githubusercontent.com/tigran123/ud/76dfa1db7fa427856f5418cc9a099ff59436e1b7/tex/p028.tex,GPL-3.0,,78199,F7F440955CBBB19450847CFF54CD465D5DC04668EEBB22C2CED98FC2D42BF570,поле; доказ; идеал,ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,Wiki-fan/MIPT-all,FL/tex/index.tex,latex_payload/mk/mk/Wiki-fan_MIPT-all/FL/tex/index.tex,https://github.com/Wiki-fan/MIPT-all/blob/acdb35fa11bc4f0127da4d5de0c33c7d0e91b699/FL/tex/index.tex,https://raw.githubusercontent.com/Wiki-fan/MIPT-all/acdb35fa11bc4f0127da4d5de0c33c7d0e91b699/FL/tex/index.tex,UNLICENSE,,21272,74E38BDA87BF8C9F21F0008513653E53D29673EF1589B82C1AF96E62D4CCC443,алгебра; поле; идеал,algebra;ring;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
mk,Macedonian,lounres/SPbU-MCS-2020-M-lecture-notes,algebra/main.tex,latex_payload/mk/mk/lounres_SPbU-MCS-2020-M-lecture-notes/algebra/main.tex,https://github.com/lounres/SPbU-MCS-2020-M-lecture-notes/blob/c2242eda471474b4da5a4b26057f092dc90e5612/algebra/main.tex,https://raw.githubusercontent.com/lounres/SPbU-MCS-2020-M-lecture-notes/c2242eda471474b4da5a4b26057f092dc90e5612/algebra/main.tex,MIT,,107490,5DAB6A990144D97B7550FF26008511B7F50E9875F246E52F0BEDC41EA1F0D61C,алгебра; модул; поле; теорема; доказ; идеал,algebra;ring;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,BlackSamorez/mipt_lab,1.3.2/Koltakov_M/main.tex,latex_payload/be/be/BlackSamorez_mipt_lab/1.3.2/Koltakov_M/main.tex,https://github.com/BlackSamorez/mipt_lab/blob/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/1.3.2/Koltakov_M/main.tex,https://raw.githubusercontent.com/BlackSamorez/mipt_lab/28ed244b8239c1536d0b1a8baf15b8c74ae8789f/1.3.2/Koltakov_M/main.tex,APACHE-2.0,,9450,CC13CD0BF17F8D751A76066FD8E5C0C4FD8BA07CFC5E2EBF9B3875872BA4C009,модуль,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,GOS-Book/GOS-Book.github.io,include/macros.tex,latex_payload/be/be/GOS-Book_GOS-Book.github.io/include/macros.tex,https://github.com/GOS-Book/GOS-Book.github.io/blob/d458bbef0376116a5bc762ced40bc92a0e9c10a6/include/macros.tex,https://raw.githubusercontent.com/GOS-Book/GOS-Book.github.io/d458bbef0376116a5bc762ced40bc92a0e9c10a6/include/macros.tex,MIT,,3967,18BCE3D81786147F213A9B82C393B1B52EE6CF7E209936167F214D9AC511C2C0,модуль,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,isagila/tesc,02/MA/SI/23.tex,latex_payload/be/be/isagila_tesc/02/MA/SI/23.tex,https://github.com/isagila/tesc/blob/4f7d99b11f7f1ebdc13c7a3a09d4594d42214733/02/MA/SI/23.tex,https://raw.githubusercontent.com/isagila/tesc/4f7d99b11f7f1ebdc13c7a3a09d4594d42214733/02/MA/SI/23.tex,MIT,,2341,E1F2D79DE0575AFF64FAA9A862A357FEB6EF72DFF0BBC041D3510F101849E2E8,модуль,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,vvflow/vvflow,doc/documentation.tex,latex_payload/be/be/vvflow_vvflow/doc/documentation.tex,https://github.com/vvflow/vvflow/blob/f6419b3a9f69cee1eaf2655154439cb69dd0fea6/doc/documentation.tex,https://raw.githubusercontent.com/vvflow/vvflow/f6419b3a9f69cee1eaf2655154439cb69dd0fea6/doc/documentation.tex,MIT,,65223,9D7B0F567AA01116C6AECA1837244F2DDF5C90C7B4699F883E0D4E07604134BE,алгебра; модуль; поле,algebra;module;group;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,Nikolo/Technosfera-perl,book/syntax/L1.tex,latex_payload/be/be/Nikolo_Technosfera-perl/book/syntax/L1.tex,https://github.com/Nikolo/Technosfera-perl/blob/c8ee5e63e9d252c3200c78f580f5115bb07f1c73/book/syntax/L1.tex,https://raw.githubusercontent.com/Nikolo/Technosfera-perl/c8ee5e63e9d252c3200c78f580f5115bb07f1c73/book/syntax/L1.tex,GPL-2.0,,64642,9E00108B8DB6AA0D76B1927D67C6D9F5625B9C375F89B12AAAE55ECE70840EF0,модуль; поле,ring;module;field,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,LDVSOFT/SPbAU-Cnzpkt,Algebra/theory49.tex,latex_payload/be/be/LDVSOFT_SPbAU-Cnzpkt/Algebra/theory49.tex,https://github.com/LDVSOFT/SPbAU-Cnzpkt/blob/02fcadcfd5bf4056e8f7fc8bde22e9b3dd5b45cc/Algebra/theory49.tex,https://raw.githubusercontent.com/LDVSOFT/SPbAU-Cnzpkt/02fcadcfd5bf4056e8f7fc8bde22e9b3dd5b45cc/Algebra/theory49.tex,MIT,,680,9CB5A727BAE1404A8E9995BE6A6025A32D53F7C937DF4000117AAEE538FCB226,модуль,module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,LDVSOFT/SPbAU-Cnzpkt,Algebra/theory36.tex,latex_payload/be/be/LDVSOFT_SPbAU-Cnzpkt/Algebra/theory36.tex,https://github.com/LDVSOFT/SPbAU-Cnzpkt/blob/02fcadcfd5bf4056e8f7fc8bde22e9b3dd5b45cc/Algebra/theory36.tex,https://raw.githubusercontent.com/LDVSOFT/SPbAU-Cnzpkt/02fcadcfd5bf4056e8f7fc8bde22e9b3dd5b45cc/Algebra/theory36.tex,MIT,,1560,EB0FB0A8AD49233BBF9E8F3A0B55626F4559925CA9B433C7A3D910449532D7E1,модуль,ring;module,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,Rakabidaasta/remote_control,docs/report.tex,latex_payload/be/be/Rakabidaasta_remote_control/docs/report.tex,https://github.com/Rakabidaasta/remote_control/blob/0d05c416719b1499b61c66440a70b34d37916484/docs/report.tex,https://raw.githubusercontent.com/Rakabidaasta/remote_control/0d05c416719b1499b61c66440a70b34d37916484/docs/report.tex,MIT,,10860,F333D238D919C0AD3F349EA0AC48BEA675FB7EF9A9EF48F6CDF5D896E189C660,модуль,module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
be,Belarusian,Rakabidaasta/remote_control,docs/slides.tex,latex_payload/be/be/Rakabidaasta_remote_control/docs/slides.tex,https://github.com/Rakabidaasta/remote_control/blob/0d05c416719b1499b61c66440a70b34d37916484/docs/slides.tex,https://raw.githubusercontent.com/Rakabidaasta/remote_control/0d05c416719b1499b61c66440a70b34d37916484/docs/slides.tex,MIT,,9595,E3C0FD98E0A85D3DCB389BAC857C6D9A307CDF0B0E2D8427826749FF443F7D2B,модуль,ring;module;group,NOETHER_SLAVIC_SOURCE_CANON_GITHUB_TEX_20260704T200900Z,included_open_license_topic_tex,source-canon focused algebra TeX payload; not native review/canonical approval/translation completion
