edge_id,candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,reference_form,reference_scope,structural_context,target_stable_id,destination_label,pdf_destination,target_kind,target_pdf_page,resolution_basis,link_origin,compiled_status,source_span_sha256,compiled_pdf_anchor
sga2.r6.edge.000907,sga2.r6.candidate.001369,parts/14_expose_XIV.tex,965,9,\Ref{XIV.3.5},preexisting_Ref_command,XIV,3.6,sga2.e14.3-4.proposition.3-5,XIV.3.5,XIV.3.5,proposition,158,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,C34CE502E15C5F54D9A5AA0C0C71F6B795D7208677CEC22890414AC8CEBA6ACD,subsection.1241
sga2.r6.edge.000908,sga2.r6.candidate.001370,parts/14_expose_XIV.tex,984,58,\Ref{XIV.3.6},preexisting_Ref_command,XIV,3.7,sga2.e14.3-6.structural.3-6,XIV.3.6,XIV.3.6,structural,160,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,subsection.1252
sga2.r6.edge.000909,sga2.r6.candidate.001371,parts/14_expose_XIV.tex,986,60,\Ref{XIV.3.1},preexisting_Ref_command,XIV,3.7,sga2.e14.3-1.section.3-1,XIV.3.1,XIV.3.1,section,156,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,subsection*.1233
sga2.r6.edge.000910,sga2.r6.candidate.001372,parts/14_expose_XIV.tex,1046,71,\Ref{XIV.1.2},preexisting_Ref_command,XIV,4.0,sga2.e14.1-0.definition.1-2,XIV.1.2,XIV.1.2,definition,141,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EF68ECC578887A3872BD8D7B90E6777EC54BE39FEB13EF090BC49922D23AAB94,subsection.1144
sga2.r6.edge.000911,sga2.r6.candidate.001373,parts/14_expose_XIV.tex,1049,7,\eqref{eq:XIV.4.1.*},preexisting_eqref_command,XIV,4.0,sga2.e14.4-0.equation.4-1,eq:XIV.4.1.*,eq:XIV.4.1.*,equation,162,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,99306FA3D3BDE7D8BE5DC77050BFEB8F5EF283FF3CBA22978F09E68CD59547F2,AMS.1270
sga2.r6.edge.000912,sga2.r6.candidate.001374,parts/14_expose_XIV.tex,1058,5,\eqref{eq:XIV.4.1.*},preexisting_eqref_command,XIV,4.0,sga2.e14.4-0.equation.4-1,eq:XIV.4.1.*,eq:XIV.4.1.*,equation,162,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,99306FA3D3BDE7D8BE5DC77050BFEB8F5EF283FF3CBA22978F09E68CD59547F2,AMS.1270
sga2.r6.edge.000913,sga2.r6.candidate.001375,parts/14_expose_XIV.tex,1061,12,\Ref{XIV.4.0},preexisting_Ref_command,XIV,4.0,sga2.e14.4-0.section.4-0,XIV.4.0,XIV.4.0,section,161,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,9B41AE27CD391062FD3E6E1A1C2E29C1B954B8FC783D380665E0617D936BC365,subsection*.1263
sga2.r6.edge.000914,sga2.r6.candidate.001376,parts/14_expose_XIV.tex,1064,90,\eqref{eq:XIV.4.1.**},preexisting_eqref_command,XIV,4.0,sga2.e14.4-0.equation.4-1.occ2,eq:XIV.4.1.**,eq:XIV.4.1.**,equation,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,31591D370694BD6473418440517FDF32FBA9BCBB988201A0914D8DFE734AFC52,AMS.1272
sga2.r6.edge.000915,sga2.r6.candidate.001377,parts/14_expose_XIV.tex,1069,141,\Ref{XIV.4.1},preexisting_Ref_command,XIV,4.2.0,sga2.e14.4-0.proposition.4-1,XIV.4.1,XIV.4.1,proposition,162,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EB0BB84E73BEB8622EDDF6FD10D4135ADCF0C17F9A906535A141AFF29714EBB6,subsection.1264
sga2.r6.edge.000916,sga2.r6.candidate.001378,parts/14_expose_XIV.tex,1080,23,\Ref{XIV.4.1},preexisting_Ref_command,XIV,4.2.0,sga2.e14.4-0.proposition.4-1,XIV.4.1,XIV.4.1,proposition,162,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EB0BB84E73BEB8622EDDF6FD10D4135ADCF0C17F9A906535A141AFF29714EBB6,subsection.1264
sga2.r6.edge.000917,sga2.r6.candidate.001379,parts/14_expose_XIV.tex,1086,21,\Ref{XIV.2.2},preexisting_Ref_command,XIV,4.2.0,sga2.e14.2-2.section.2-2,XIV.2.2,XIV.2.2,section,153,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F99F333AAAC862B727D32416519C79B05A73B62DEAA4E63BACE5F4DC54332521,subsection*.1218
sga2.r6.edge.000918,sga2.r6.candidate.001382,parts/14_expose_XIV.tex,1117,9,\Ref{XIV.1.8},preexisting_Ref_command,XIV,4.2.1,sga2.e14.1-6.theorem.1-8,XIV.1.8,XIV.1.8,theorem,143,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,AEEB7F030F35B0529160741A8C52A8D34C8C5192AF3E56CDDABB179C2E3B8A32,subsection.1156
sga2.r6.edge.000919,sga2.r6.candidate.001383,parts/14_expose_XIV.tex,1121,107,\Ref{XIV.1.16},preexisting_Ref_command,XIV,4.2.1,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000920,sga2.r6.candidate.001384,parts/14_expose_XIV.tex,1131,77,\Ref{XIV.2.2},preexisting_Ref_command,XIV,4.2.1,sga2.e14.2-2.section.2-2,XIV.2.2,XIV.2.2,section,153,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F99F333AAAC862B727D32416519C79B05A73B62DEAA4E63BACE5F4DC54332521,subsection*.1218
sga2.r6.edge.000921,sga2.r6.candidate.001385,parts/14_expose_XIV.tex,1135,130,\Ref{XIV.2.1.1},preexisting_Ref_command,XIV,4.2.1,sga2.e14.2-1-1.structural.2-1-1,XIV.2.1.1,XIV.2.1.1,structural,153,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8475115795783F9E2ED71F975D317857F8C26A547A64A09EBD8554C67E2B4A05,subsubsection.1216
sga2.r6.edge.000922,sga2.r6.candidate.001387,parts/14_expose_XIV.tex,1135,211,\Ref{XIV.1.16},preexisting_Ref_command,XIV,4.2.1,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000923,sga2.r6.candidate.001388,parts/14_expose_XIV.tex,1141,76,\Ref{XIV.2.2.1},preexisting_Ref_command,XIV,4.2.1,sga2.e14.2-2-1.structural.2-2-1,XIV.2.2.1,XIV.2.2.1,structural,153,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FF6BEA2B8FE77CC994BE642537F65166BD66AC6AF4D5835DD996693851F1AF98,subsubsection.1219
sga2.r6.edge.000924,sga2.r6.candidate.001389,parts/14_expose_XIV.tex,1141,150,\Ref{XIV.1.16},preexisting_Ref_command,XIV,4.2.1,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000925,sga2.r6.candidate.001390,parts/14_expose_XIV.tex,1145,21,\Ref{XIV.2.2.1},preexisting_Ref_command,XIV,4.2.1,sga2.e14.2-2-1.structural.2-2-1,XIV.2.2.1,XIV.2.2.1,structural,153,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FF6BEA2B8FE77CC994BE642537F65166BD66AC6AF4D5835DD996693851F1AF98,subsubsection.1219
sga2.r6.edge.000926,sga2.r6.candidate.001392,parts/14_expose_XIV.tex,1151,550,\Ref{XIV.2.3},preexisting_Ref_command,XIV,4.2.1,sga2.e14.2-3.section.2-3,XIV.2.3,XIV.2.3,section,155,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,09DA3F2F7ECE4E890885F3EA5290211D26CC0F78B16FC24218144C3DFDD83386,subsection*.1224
sga2.r6.edge.000927,sga2.r6.candidate.001393,parts/14_expose_XIV.tex,1166,193,\Ref{XIV.2.3.2},preexisting_Ref_command,XIV,4.2.2,sga2.e14.2-3-2.structural.2-3-2,XIV.2.3.2,XIV.2.3.2,structural,155,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,16AD703144E539C852E434DA8181FB4268572CFE6C2A3006A5D91494D7BDC736,subsubsection.1228
sga2.r6.edge.000928,sga2.r6.candidate.001395,parts/14_expose_XIV.tex,1170,6,\eqref{eq:XIV.4.2.*},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2,eq:XIV.4.2.*,eq:XIV.4.2.*,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,33D76C71D7044CD1145F7FBC85C170358499EA81660BCA582DC5F43FEA9CECE5,AMS.1285
sga2.r6.edge.000929,sga2.r6.candidate.001396,parts/14_expose_XIV.tex,1175,107,\eqref{eq:XIV.4.2.**},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,eq:XIV.4.2.**,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8810B38A574A2108517A3BDBEFE3C3B74A690B0A01550D4B57EDC10585340D85,AMS.1287
sga2.r6.edge.000930,sga2.r6.candidate.001397,parts/14_expose_XIV.tex,1175,206,\Ref{XIV.3.1},preexisting_Ref_command,XIV,4.2.2,sga2.e14.3-1.section.3-1,XIV.3.1,XIV.3.1,section,156,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,subsection*.1233
sga2.r6.edge.000931,sga2.r6.candidate.001398,parts/14_expose_XIV.tex,1179,158,\eqref{eq:XIV.4.2.**},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,eq:XIV.4.2.**,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8810B38A574A2108517A3BDBEFE3C3B74A690B0A01550D4B57EDC10585340D85,AMS.1287
sga2.r6.edge.000932,sga2.r6.candidate.001399,parts/14_expose_XIV.tex,1192,141,\Ref{XIV.3.6},preexisting_Ref_command,XIV,4.2.2,sga2.e14.3-6.structural.3-6,XIV.3.6,XIV.3.6,structural,160,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,subsection.1252
sga2.r6.edge.000933,sga2.r6.candidate.001400,parts/14_expose_XIV.tex,1192,222,\Ref{XIV.3.6},preexisting_Ref_command,XIV,4.2.2,sga2.e14.3-6.structural.3-6,XIV.3.6,XIV.3.6,structural,160,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,subsection.1252
sga2.r6.edge.000934,sga2.r6.candidate.001401,parts/14_expose_XIV.tex,1192,550,\Ref{XIV.2.3.3},preexisting_Ref_command,XIV,4.2.2,sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,XIV.2.3.3,structural,156,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5734C6B5D350DE659F45E93C78FF4C9F0066AA699ACF771A5EED65453050EEBC,subsubsection.1230
sga2.r6.edge.000935,sga2.r6.candidate.001402,parts/14_expose_XIV.tex,1196,29,\eqref{eq:XIV.4.2.**},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2.occ2,eq:XIV.4.2.**,eq:XIV.4.2.**,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8810B38A574A2108517A3BDBEFE3C3B74A690B0A01550D4B57EDC10585340D85,AMS.1287
sga2.r6.edge.000936,sga2.r6.candidate.001403,parts/14_expose_XIV.tex,1198,30,\eqref{eq:XIV.4.2.***},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2.occ3,eq:XIV.4.2.***,eq:XIV.4.2.***,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6CC8AE0D94BED021AFC456F7D0F11135C1C3CC4134C82E07A6F846184B62F82C,AMS.1288
sga2.r6.edge.000937,sga2.r6.candidate.001404,parts/14_expose_XIV.tex,1200,29,\eqref{eq:XIV.4.2.***},preexisting_eqref_command,XIV,4.2.2,sga2.e14.4-2-2.equation.4-2.occ3,eq:XIV.4.2.***,eq:XIV.4.2.***,equation,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6CC8AE0D94BED021AFC456F7D0F11135C1C3CC4134C82E07A6F846184B62F82C,AMS.1288
sga2.r6.edge.000938,sga2.r6.candidate.001407,parts/14_expose_XIV.tex,1224,293,\Ref{XIV.2.3.3},preexisting_Ref_command,XIV,4.2.3,sga2.e14.2-3-3.structural.2-3-3,XIV.2.3.3,XIV.2.3.3,structural,156,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5734C6B5D350DE659F45E93C78FF4C9F0066AA699ACF771A5EED65453050EEBC,subsubsection.1230
sga2.r6.edge.000939,sga2.r6.candidate.001408,parts/14_expose_XIV.tex,1224,360,\Ref{XIV.3.6},preexisting_Ref_command,XIV,4.2.3,sga2.e14.3-6.structural.3-6,XIV.3.6,XIV.3.6,structural,160,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79512D3299839A59A1876BC06AD4441EC4CC72C726EEA8389216446001991536,subsection.1252
sga2.r6.edge.000940,sga2.r6.candidate.001409,parts/14_expose_XIV.tex,1224,434,\Ref{XIV.3.7},preexisting_Ref_command,XIV,4.2.3,sga2.e14.3-7.structural.3-7,XIV.3.7,XIV.3.7,structural,161,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,30A63F6FDBDEA35FDBE3C3D66DC6A47763C176D40CE00F0494C9BB3DB3B9E917,subsection.1258
sga2.r6.edge.000941,sga2.r6.candidate.001410,parts/14_expose_XIV.tex,1238,175,\Ref{XIV.4.2},preexisting_Ref_command,XIV,4.3,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.000942,sga2.r6.candidate.001412,parts/14_expose_XIV.tex,1246,57,\Ref{XIV.4.2},preexisting_Ref_command,XIV,4.3,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.000943,sga2.r6.candidate.001413,parts/14_expose_XIV.tex,1259,31,\Ref{XIV.4.1},preexisting_Ref_command,XIV,4.4,sga2.e14.4-0.proposition.4-1,XIV.4.1,XIV.4.1,proposition,162,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EB0BB84E73BEB8622EDDF6FD10D4135ADCF0C17F9A906535A141AFF29714EBB6,subsection.1264
sga2.r6.edge.000944,sga2.r6.candidate.001414,parts/14_expose_XIV.tex,1259,49,\Ref{XIV.4.3},preexisting_Ref_command,XIV,4.4,sga2.e14.4-3.structural.4-3,XIV.4.3,XIV.4.3,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,894475AC6ACC58E97640BD80141E217610774350071F87B146A1D0BDCCF9FE3B,subsection.1292
sga2.r6.edge.000945,sga2.r6.candidate.001415,parts/14_expose_XIV.tex,1273,1,\Ref{XIV.4.2},preexisting_Ref_command,XIV,4.5,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.000946,sga2.r6.candidate.001416,parts/14_expose_XIV.tex,1288,16,\eqref{eq:XIV.4.5.*},preexisting_eqref_command,XIV,4.5,sga2.e14.4-5.equation.4-5,eq:XIV.4.5.*,eq:XIV.4.5.*,equation,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,940B2FFEC479B141D1BEA6C6F27BE898CF099FF0A7DD3CC4251D3B465970D3FA,AMS.1298
sga2.r6.edge.000947,sga2.r6.candidate.001417,parts/14_expose_XIV.tex,1313,36,\Ref{XIV.4.4},preexisting_Ref_command,XIV,4.6,sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EE0E3F17F12D3CA9CD520637D5E38FADFA1BFB238FA12B1C44F42A0999F6F286,subsection.1294
sga2.r6.edge.000948,sga2.r6.candidate.001418,parts/14_expose_XIV.tex,1315,31,\Ref{XIV.4.3},preexisting_Ref_command,XIV,4.6,sga2.e14.4-3.structural.4-3,XIV.4.3,XIV.4.3,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,894475AC6ACC58E97640BD80141E217610774350071F87B146A1D0BDCCF9FE3B,subsection.1292
sga2.r6.edge.000949,sga2.r6.candidate.001420,parts/14_expose_XIV.tex,1338,46,\Ref{XIV.3.1},preexisting_Ref_command,XIV,4.6,sga2.e14.3-1.section.3-1,XIV.3.1,XIV.3.1,section,156,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,subsection*.1233
sga2.r6.edge.000950,sga2.r6.candidate.001421,parts/14_expose_XIV.tex,1338,185,\Ref{XIV.4.7},preexisting_Ref_command,XIV,4.6,sga2.e14.4-6.proposition.4-7,XIV.4.7,XIV.4.7,proposition,168,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EBEDBC5DB3F05FD285368148A3AD67E48CC31A2266F6050E45994A1A8ED3C5B2,subsection.1301
sga2.r6.edge.000951,sga2.r6.candidate.001422,parts/14_expose_XIV.tex,1338,208,\Ref{XIV.4.3},preexisting_Ref_command,XIV,4.6,sga2.e14.4-3.structural.4-3,XIV.4.3,XIV.4.3,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,894475AC6ACC58E97640BD80141E217610774350071F87B146A1D0BDCCF9FE3B,subsection.1292
sga2.r6.edge.000952,sga2.r6.candidate.001423,parts/14_expose_XIV.tex,1340,205,\Ref{XIV.4.2},preexisting_Ref_command,XIV,4.6,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
sga2.r6.edge.000953,sga2.r6.candidate.001426,parts/14_expose_XIV.tex,1366,55,\Ref{XIV.4.4},preexisting_Ref_command,XIV,4.8,sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EE0E3F17F12D3CA9CD520637D5E38FADFA1BFB238FA12B1C44F42A0999F6F286,subsection.1294
sga2.r6.edge.000954,sga2.r6.candidate.001427,parts/14_expose_XIV.tex,1366,92,\Ref{XIV.4.5},preexisting_Ref_command,XIV,4.8,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000955,sga2.r6.candidate.001428,parts/14_expose_XIV.tex,1366,113,\Ref{XIV.4.6},preexisting_Ref_command,XIV,4.8,sga2.e14.4-6.structural.4-6,XIV.4.6,XIV.4.6,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0C2C496130FBB77298447928E98416F4F73ECAF89F2544CD4AA279F910409275,subsection.1299
sga2.r6.edge.000956,sga2.r6.candidate.001429,parts/14_expose_XIV.tex,1369,148,\Ref{XIV.4.4},preexisting_Ref_command,XIV,4.8,sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EE0E3F17F12D3CA9CD520637D5E38FADFA1BFB238FA12B1C44F42A0999F6F286,subsection.1294
sga2.r6.edge.000957,sga2.r6.candidate.001430,parts/14_expose_XIV.tex,1369,169,\Ref{XIV.4.5},preexisting_Ref_command,XIV,4.8,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000958,sga2.r6.candidate.001431,parts/14_expose_XIV.tex,1369,190,\Ref{XIV.4.6},preexisting_Ref_command,XIV,4.8,sga2.e14.4-6.structural.4-6,XIV.4.6,XIV.4.6,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0C2C496130FBB77298447928E98416F4F73ECAF89F2544CD4AA279F910409275,subsection.1299
sga2.r6.edge.000959,sga2.r6.candidate.001432,parts/14_expose_XIV.tex,1388,133,\Ref{XIV.4.9},preexisting_Ref_command,XIV,4.8,sga2.e14.4-8.proposition.4-9,XIV.4.9,XIV.4.9,proposition,169,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,362386CB3F152DA336E599CF7D8A7E25DB22D7DCECE91BB53C5F5F7D144DC900,subsection.1309
sga2.r6.edge.000960,sga2.r6.candidate.001433,parts/14_expose_XIV.tex,1388,160,\Ref{XIV.4.8},preexisting_Ref_command,XIV,4.8,sga2.e14.4-8.section.4-8,XIV.4.8,XIV.4.8,section,169,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,BDE9952C4466D2EDEE8505161F0EB8AECD0FDE49DDF0829D414C48FB4934A0B1,subsection*.1307
sga2.r6.edge.000961,sga2.r6.candidate.001434,parts/14_expose_XIV.tex,1388,199,\Ref{XIV.4.4},preexisting_Ref_command,XIV,4.8,sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EE0E3F17F12D3CA9CD520637D5E38FADFA1BFB238FA12B1C44F42A0999F6F286,subsection.1294
sga2.r6.edge.000962,sga2.r6.candidate.001435,parts/14_expose_XIV.tex,1388,220,\Ref{XIV.4.5},preexisting_Ref_command,XIV,4.8,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000963,sga2.r6.candidate.001436,parts/14_expose_XIV.tex,1392,303,\Ref{XIV.4.2.1},preexisting_Ref_command,XIV,4.8,sga2.e14.4-2-1.structural.4-2-1,XIV.4.2.1,XIV.4.2.1,structural,164,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FFA6A825F0E05D3DBD087CA6E9C71D54A17A2CBFF2C9DCD818E4AF8CF2CC0AF6,subsubsection.1279
sga2.r6.edge.000964,sga2.r6.candidate.001437,parts/14_expose_XIV.tex,1392,653,\Ref{XIV.1.16},preexisting_Ref_command,XIV,4.8,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000965,sga2.r6.candidate.001438,parts/14_expose_XIV.tex,1394,178,\Ref{XIV.4.2.2},preexisting_Ref_command,XIV,4.8,sga2.e14.4-2-2.structural.4-2-2,XIV.4.2.2,XIV.4.2.2,structural,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1B90CF9690F7408916EFBA4599B9FCCED866A4500F8B0FF15F19293BAC1743D1,subsubsection.1282
sga2.r6.edge.000966,sga2.r6.candidate.001440,parts/14_expose_XIV.tex,1403,418,\Ref{XIV.4.9.1},preexisting_Ref_command,XIV,4.8,sga2.e14.4-9-1.structural.4-9-1,XIV.4.9.1,XIV.4.9.1,structural,170,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D167C686FCC0F70E7F7F97E636D0398B339B90DCFAF26EBE79C357A70E2373FC,subsubsection.1314
sga2.r6.edge.000967,sga2.r6.candidate.001441,parts/14_expose_XIV.tex,1403,497,\Ref{XIV.4.2.2},preexisting_Ref_command,XIV,4.8,sga2.e14.4-2-2.structural.4-2-2,XIV.4.2.2,XIV.4.2.2,structural,165,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1B90CF9690F7408916EFBA4599B9FCCED866A4500F8B0FF15F19293BAC1743D1,subsubsection.1282
sga2.r6.edge.000968,sga2.r6.candidate.001442,parts/14_expose_XIV.tex,1403,620,\Ref{XIV.1.16},preexisting_Ref_command,XIV,4.8,sga2.e14.1-16.structural.1-16,XIV.1.16,XIV.1.16,structural,149,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19DFAE6C3ED873F2EFC0F158A035B573F6356F9933259D21E4BDB0CDA9BD52F2,subsection.1191
sga2.r6.edge.000969,sga2.r6.candidate.001444,parts/14_expose_XIV.tex,1414,71,\eqref{eq:XIV.4.9.*},preexisting_eqref_command,XIV,4.8,sga2.e14.4-8.equation.4-9,eq:XIV.4.9.*,eq:XIV.4.9.*,equation,170,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,3CA699668BDBB3C93D90781C41443FE152B382461EC08C742E397F8FEBE0D92F,AMS.1313
sga2.r6.edge.000970,sga2.r6.candidate.001445,parts/14_expose_XIV.tex,1414,265,\Ref{XIV.1.6},preexisting_Ref_command,XIV,4.8,sga2.e14.1-6.structural.1-6,XIV.1.6,XIV.1.6,structural,142,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,687F799043BD16FE08A5C2EA9DA1562B3261D8150FF63B51298A1E8397247C33,subsection.1151
sga2.r6.edge.000971,sga2.r6.candidate.001446,parts/14_expose_XIV.tex,1414,316,\Ref{XIV.4.4},preexisting_Ref_command,XIV,4.8,sga2.e14.4-4.structural.4-4,XIV.4.4,XIV.4.4,structural,166,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EE0E3F17F12D3CA9CD520637D5E38FADFA1BFB238FA12B1C44F42A0999F6F286,subsection.1294
sga2.r6.edge.000972,sga2.r6.candidate.001447,parts/14_expose_XIV.tex,1414,337,\Ref{XIV.4.5},preexisting_Ref_command,XIV,4.8,sga2.e14.4-5.structural.4-5,XIV.4.5,XIV.4.5,structural,167,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,70DA5415077BE17BC0E04D747C5FC5D50EF9D7770CB53BF4203E7BEA3D94D54A,subsection.1296
sga2.r6.edge.000973,sga2.r6.candidate.001448,parts/14_expose_XIV.tex,1428,10,\Ref{XIV.4.2},preexisting_Ref_command,XIV,5,sga2.e14.4-2-0.theorem.4-2,XIV.4.2,XIV.4.2,theorem,163,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4B7F970C9143767905073DA6BBDDC19A6BD14549C15760A4A50F87D6EF41067B,subsection.1274
