candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.001321,bare_dotted_locator,parts/14_expose_XIV.tex,756,97,3.2,3.2,XIV,XIV,2.3.3,,sga2.e14.3-2.structural.3-2,,,external_work_citation,external_sga_volume_context,no,3135D2D71BFF77BE4838A7102BBAC5B87AF7FD0B9AEF3D416F963A5AFBB19061,\n$$u:U\to R$$\nthen be the canonical immersion of $U$ into $R$; it follows from the purity theorem (\SGA 4 XIX 3.2 and 3.4) and the isomorphism\n$$(\mu_l)_S\simeq(\ZZ/\ell\ZZ)_S$$\n($S$ strictly local) that one has\n$$\n\R^!u(\Z,audited_positive_disposition_codex_2026-07-23,1241
sga2.r6.candidate.001322,bare_dotted_locator,parts/14_expose_XIV.tex,756,105,3.4,3.4,XIV,XIV,2.3.3,,sga2.e14.3-4.structural.3-4,,,external_work_citation,external_sga_volume_context,no,72D73DB944CF6D9A5F11D6C073C1DCE0BDE28A4D2341CAF4AE976E858C62CABC,o R$$\nthen be the canonical immersion of $U$ into $R$; it follows from the purity theorem (\SGA 4 XIX 3.2 and 3.4) and the isomorphism\n$$(\mu_l)_S\simeq(\ZZ/\ell\ZZ)_S$$\n($S$ strictly local) that one has\n$$\n\R^!u(\ZZ/\ell\Z,audited_positive_disposition_codex_2026-07-23,1242
sga2.r6.candidate.001323,cross_expose_locator,parts/14_expose_XIV.tex,762,162,IV 18.9.1),18.9.1,XIV,IV,2.3.3,,,,,external_work_citation,named_external_work_or_author_context,no,CB14F9587A7EC88F9522C5628C1D66D44CCAA2CA5F2CE50B790CAD59EDE1D809,"cessarily constant in a neighborhood of $X'_x$, because the fibers of $g$ are geometrically integral by (\EGA IV 18.9.1), and hence $X'_x$ is integral. The lemma follows at once.\n\n\section{Converse to the affine Lefschetz theorem}",audited_positive_disposition_codex_2026-07-23,1243
sga2.r6.candidate.001324,preexisting_Ref_command,parts/14_expose_XIV.tex,766,45,\Ref{XIV.4},4,XIV,XIV,3,,sga2.e14.4.section.4,sga2.e14.4.section.4,XIV.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A35FE1A09F1A4D828B49D31AB9B4E9DD0F5F8B3A12C22596A28BF723EE0470,onverse to the affine Lefschetz theorem} \label{XIV.3}\n\nThe present section will be used in \numero \Ref{XIV.4} to prove a converse to the \og Lefschetz theorem\fg; a reader interested only in the direct part of,not_required_internal_or_structural,1371
sga2.r6.candidate.001325,parenthesized_locator,parts/14_expose_XIV.tex,770,967,(2003),2003,XIV,XIV,3.1,,,,,external_work_citation,bibliographic_year,no,CB2E2BF1709C736DE765BFD1EA0DBB71C138B567940494B9461DCA3879EDD950,"cially Illusie's article (Illusie~L., {\og Perversité et variation\fg}, \emph{Manuscripta Math.} \textbf{112} (2003), p\ptbl 271-295). This result is one of the crucial points used by Gabber in his proof of Grothendieck's puri",audited_positive_disposition_codex_2026-07-23,1244
sga2.r6.candidate.001326,preexisting_eqref_command,parts/14_expose_XIV.tex,770,1104,\eqref{gabpur},,XIV,XIV,3.1,,sga2.e14.1-9.structural.gabpur,sga2.e14.1-9.structural.gabpur,gabpur,linked_internal_edge,preexisting_latex_reference_command,preexisting,8A9CC82AB534CEE7433CE17BF85A86062E168B1A7B64E342FDB5632A9B81D665,"is one of the crucial points used by Gabber in his proof of Grothendieck's purity theorem (\cf note~\eqref{gabpur}, page~\pageref{gabpur}).} (\SGA 4~XIX~6.1~bis):\n\nLet $S$ be a strictly local excellent scheme of ch",not_required_internal_or_structural,1372
sga2.r6.candidate.001327,preexisting_pageref_command,parts/14_expose_XIV.tex,770,1125,\pageref{gabpur},,XIV,XIV,3.1,,sga2.e14.1-9.structural.gabpur,sga2.e14.1-9.structural.gabpur,gabpur,linked_internal_edge,preexisting_latex_reference_command,preexisting,88349835A762526C1DB890D75581865B40DB5A4A006C961A51A345BECD531655," points used by Gabber in his proof of Grothendieck's purity theorem (\cf note~\eqref{gabpur}, page~\pageref{gabpur}).} (\SGA 4~XIX~6.1~bis):\n\nLet $S$ be a strictly local excellent scheme of characteristic zero, $f:X",not_required_internal_or_structural,1373
sga2.r6.candidate.001328,bare_dotted_locator,parts/14_expose_XIV.tex,770,1157,6.1~bis,6.1 bis,XIV,XIV,3.1,,,,,external_work_citation,named_external_work_or_author_context,no,895C9105B41D46F8FE1D8B751E660D7D3B3DC26A36D1331E34B1195B65AD3AA3," in his proof of Grothendieck's purity theorem (\cf note~\eqref{gabpur}, page~\pageref{gabpur}).} (\SGA 4~XIX~6.1~bis):\n\nLet $S$ be a strictly local excellent scheme of characteristic zero, $f:X\to S$ an affine morphism of fini",audited_positive_disposition_codex_2026-07-23,1245
sga2.r6.candidate.001329,cross_expose_locator,parts/14_expose_XIV.tex,783,249,X~1,1,XIV,X,3.2,,sga2.e10.1.structural.1|sga2.e10.1.section.1|sga2.e10.2.equation.1,,,external_work_citation,external_sga_volume_context,no,95875E8DB113BD0A6CAF2BA72E785E24ABA17A9BE691A1943C7C93AF0A252CD9,"ctible sheaf of $\ell$-torsion on $K$. Suppose that the $\ell$-cohomological dimension of $K$ (\textup{\SGA 4 X~1}) is equal to $n$ (this holds, for example, if $K$ is the field of fractions of an integral strictly local ex",audited_positive_disposition_codex_2026-07-23,1246
sga2.r6.candidate.001330,bare_dotted_locator,parts/14_expose_XIV.tex,783,436,6.3,6.3,XIV,XIV,3.2,,sga2.e14.6-3.section.6-3,,,external_work_citation,external_sga_volume_context,no,971C487C6389B06EE6D332C39FDD29AD23C0A6CC70DFC29351CA6C2A9C71806C,"ons of an integral strictly local excellent ring of characteristic zero and dimension $n$ (\textup{\SGA 4~XIX~6.3}), or if $K$ is an extension of finite type and transcendence degree $n$ over a separably closed field (\text",audited_positive_disposition_codex_2026-07-23,1247
sga2.r6.candidate.001331,cross_expose_locator,parts/14_expose_XIV.tex,783,559,X~2.1,2.1,XIV,X,3.2,,sga2.e10.2.example.2-1,,,external_work_citation,external_sga_volume_context,no,85FD09CB4368E3E599967495210C0D4602C44A20B44D75FB68D1CFC86AF22BBF,"$K$ is an extension of finite type and transcendence degree $n$ over a separably closed field (\textup{\SGA 4~X~2.1})). Then one can find a finite separable extension $L$ of $K$ such that:\n$$H^n(L, \sisi{F{|L}}{F_{|L}}) \neq ",audited_positive_disposition_codex_2026-07-23,1248
sga2.r6.candidate.001332,cross_expose_locator,parts/14_expose_XIV.tex,788,180,X~2.1),2.1,XIV,X,3.2,,sga2.e10.2.example.2-1,,,external_work_citation,external_sga_volume_context,no,DC316CA26CD3206B6C68421EA30D4E8FDC999D4DCB291D3D4FF25EB96412EA21,"s of $F$ and $\mu_\ell$ to $\Spec K'$ are constant sheaves. Then $\cd_{\ell}(K') = \cd_{\ell}(K) = n$ (\SGA 4~X~2.1), and it follows from (\cite{XIV.2}~II~\S 3~Prop\ptbl4~\textup{(iii)}) that one can find a finite extension $L",audited_positive_disposition_codex_2026-07-23,1249
sga2.r6.candidate.001333,preexisting_Ref_command,parts/14_expose_XIV.tex,800,87,\Ref{XIV.3.2},3.2,XIV,XIV,3.3,,sga2.e14.3-2.structural.3-2,sga2.e14.3-2.structural.3-2,XIV.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,EA4F0A71075BC82BB905670412FAE404BE43E8FD96F9F56571DCC1EA2F81844B,"{corollaire}\n\nWhen the field $k$ is separab\sisi{le}{ly} closed, the corollary is a special case of \Ref{XIV.3.2}. In the general case, one can find a finite separable extension $k_1$ of $k\sisi{'}{}$ such that th",not_required_internal_or_structural,1374
sga2.r6.candidate.001334,cross_expose_locator,parts/14_expose_XIV.tex,800,282,IV~4.5.11),4.5.11,XIV,IV,3.3,,,,,external_work_citation,named_external_work_or_author_context,no,D0C3F5D2133463B27843BD9CE5E16981F1582E65C774E97A3BB4631AD930DE73,"f $k\sisi{'}{}$ such that the irreducible components of $K \otimes_k k_1$ are geometrically irreducible (\EGA IV~4.5.11); let $K_1$ be one of them. If $k'$ is a separable closure of $k_1$, then $K' = K_1 \otimes_{k_1} k'$ is a fie",audited_positive_disposition_codex_2026-07-23,1250
sga2.r6.candidate.001335,cross_expose_locator,parts/14_expose_XIV.tex,800,419,IV~4.2),4.2,XIV,IV,3.3,,sga2.e04.4.definition.4-2,,,external_work_citation,named_external_work_or_author_context,no,5E7690296C667F3DBA984E70FE6EF91285F9236D833ED681F57E0A0B03421DB7,"e of them. If $k'$ is a separable closure of $k_1$, then $K' = K_1 \otimes_{k_1} k'$ is a field, and by (\EGA IV~4.2) one has\n$$\n\deg \tr K'/k' = \deg \tr K/k = n.\n$$\nIt then follows from \Ref{XIV.3.2} that one can find a finit",audited_positive_disposition_codex_2026-07-23,1251
sga2.r6.candidate.001336,preexisting_Ref_command,parts/14_expose_XIV.tex,804,22,\Ref{XIV.3.2},3.2,XIV,XIV,3.3,,sga2.e14.3-2.structural.3-2,sga2.e14.3-2.structural.3-2,XIV.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,EA4F0A71075BC82BB905670412FAE404BE43E8FD96F9F56571DCC1EA2F81844B,"a field, and by (\EGA IV~4.2) one has\n$$\n\deg \tr K'/k' = \deg \tr K/k = n.\n$$\nIt then follows from \Ref{XIV.3.2} that one can find a finite separable extension $L'$ of $K'$ such that $H^n(L', \sisi{F{|L'}}{F_{|L'",not_required_internal_or_structural,1375
sga2.r6.candidate.001337,bare_dotted_locator,parts/14_expose_XIV.tex,816,66,10.3.1.2,10.3.1.2,XIV,XIV,3.3,,,,,external_work_citation,named_external_work_or_author_context,no,71BA7C5C570B6F48497374870015897825748600D7259E45BF5D16C410910AF9,"(\sisi{F{|\Spec L}}{F_{|\Spec L}}) \neq 0$.\n\nRecall the following familiar lemma (\cf $\EGA 0_{\textup{III}}$~10.3.1.2 and \EGA IV~18.2.3):\n\n\begin{lemme} \label{XIV.3.4}\nLet $X$ be a scheme, $x$ a point of $X$, and $K$ a finite",audited_positive_disposition_codex_2026-07-23,1252
sga2.r6.candidate.001338,cross_expose_locator,parts/14_expose_XIV.tex,816,84,IV~18.2.3),18.2.3,XIV,IV,3.3,,,,,external_work_citation,named_external_work_or_author_context,no,9E15BD62493E4DF1F3060347A044894752318F899ED4C302DD13BFD269AC7F91,"}{F_{|\Spec L}}) \neq 0$.\n\nRecall the following familiar lemma (\cf $\EGA 0_{\textup{III}}$~10.3.1.2 and \EGA IV~18.2.3):\n\n\begin{lemme} \label{XIV.3.4}\nLet $X$ be a scheme, $x$ a point of $X$, and $K$ a finite separable extension",audited_positive_disposition_codex_2026-07-23,1253
sga2.r6.candidate.001339,preexisting_Ref_command,parts/14_expose_XIV.tex,822,12,\Ref{XIV.4},4,XIV,XIV,3.4,,sga2.e14.4.section.4,sga2.e14.4.section.4,XIV.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A35FE1A09F1A4D828B49D31AB9B4E9DD0F5F8B3A12C22596A28BF723EE0470,"nt $x_1 \in X_1$ above $x$, such that $k(x_1)$ is $k(x)$-isomorphic to $K$.\n\end{lemme}\n\nIn \numero \Ref{XIV.4} we shall use the following technical form of the converse to \Ref{XIV.3.1}.\n\n\begin{proposition} \l",not_required_internal_or_structural,1376
sga2.r6.candidate.001340,preexisting_Ref_command,parts/14_expose_XIV.tex,822,85,\Ref{XIV.3.1},3.1,XIV,XIV,3.4,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,$.\n\end{lemme}\n\nIn \numero \Ref{XIV.4} we shall use the following technical form of the converse to \Ref{XIV.3.1}.\n\n\begin{proposition} \label{XIV.3.5}\nLet\pageoriginale there be a Cartesian square\n$$\n\xymatrix{\n{,not_required_internal_or_structural,1377
sga2.r6.candidate.001341,cross_expose_locator,parts/14_expose_XIV.tex,832,166,IV~6.8.1,6.8.1,XIV,IV,3.4,,,,,external_work_citation,named_external_work_or_author_context,no,326B3793CD00DCA0595B1618CCFD217797596C44694E32543EF9E83D307C3152,"lent schemes of characteristic zero, the morphism $f$ is locally of finite type, $g$ is regular (\textup{\EGA IV~6.8.1}) and surjective, and the closed fiber of $g$ is reduced to the closed point of $S'$. Given an $S$-scheme $X_",audited_positive_disposition_codex_2026-07-23,1254
sga2.r6.candidate.001342,preexisting_Ref_command,parts/14_expose_XIV.tex,850,205,\Ref{XIV.2.1.1},2.1.1,XIV,XIV,3.4,,sga2.e14.2-1-1.structural.2-1-1,sga2.e14.2-1-1.structural.2-1-1,XIV.2.1.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,8475115795783F9E2ED71F975D317857F8C26A547A64A09EBD8554C67E2B4A05," \textup{(i)}, $Z' = h^{-1}(Z)$; let $x' \in X'$, $x=h(x')$, $s'=f'(x')$, $s=f(x)$. It follows from \Ref{XIV.2.1.1} and the fact that the function $\delta$ decreases under specialization that it suffices to prove th",not_required_internal_or_structural,1378
sga2.r6.candidate.001343,cross_expose_locator,parts/14_expose_XIV.tex,857,39,IX~2.4),2.4,XIV,IX,3.4,,sga2.e09.2.equation.2-4,,,external_work_citation,external_sga_volume_context,no,2E7237208E81B359377495B2521096BC6442EAD28F6512971D4D0478367DEC7A,"heme $X_1$ \'{e}tale over~$X$ such that\n$$\nH^{d+r}(X_1', F) \neq 0.\n$$\n\nThe set $Z'$ is constructible (\SGA 4~IX~2.4), and hence so is $Z$ (\EGA IV~1.9.12); one may then suppose, after restricting $X$ to a neighborhood of~$x$, ",audited_positive_disposition_codex_2026-07-23,1255
sga2.r6.candidate.001344,cross_expose_locator,parts/14_expose_XIV.tex,857,74,IV~1.9.12),1.9.12,XIV,IV,3.4,,,,,external_work_citation,named_external_work_or_author_context,no,E5223CAB4A074BD00358B4D1FD5933BFDD7541BC3B060B6A25F6783B28721DE5,"that\n$$\nH^{d+r}(X_1', F) \neq 0.\n$$\n\nThe set $Z'$ is constructible (\SGA 4~IX~2.4), and hence so is $Z$ (\EGA IV~1.9.12); one may then suppose, after restricting $X$ to a neighborhood of~$x$, that $Z$ is an irreducible closed subs",audited_positive_disposition_codex_2026-07-23,1256
sga2.r6.candidate.001345,preexisting_Ref_command,parts/14_expose_XIV.tex,877,181,\Ref{XIV.3.1},3.1,XIV,XIV,3.4,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947," is an affine scheme of finite type of dimension $r$ over a separably closed field, it follows from \Ref{XIV.3.1} that\n$$(G_q)_{\bar{s}'}=0 \text{ for } q>r.\n$$\n\nFor $q>r$, let $Y'_q$ be the set of points of $(T_U",not_required_internal_or_structural,1379
sga2.r6.candidate.001346,bare_dotted_locator,parts/14_expose_XIV.tex,881,241,5.1,5.1,XIV,XIV,3.4,,sga2.e14.5-1.section.5-1,,,external_work_citation,external_sga_volume_context,no,77065CDA8FE1551871BA934CFEF4DF0F9E8A5F7FB63909B25BF0CCEBBE807E18,"g(Y'_q)$; then $Y'_q = g^{-1}(Y_q)$ by \textup{(ii)}, so $Y_q$ is a constructible subset of $T_U$ (\SGA 4~XIX~5.1 and \EGA 1.9.12) that does not contain $s$; after restricting $U$ to an open neighborhood of $s$, one may sup",audited_positive_disposition_codex_2026-07-23,1257
sga2.r6.candidate.001347,bare_dotted_locator,parts/14_expose_XIV.tex,881,254,1.9.12,1.9.12,XIV,XIV,3.4,,,,,external_work_citation,named_external_work_or_author_context,no,8E0B7F5CEADE792A5E5572B759DA6DC1ABFB35F7A56627B3B6DB90C45DE1E072,"n $Y'_q = g^{-1}(Y_q)$ by \textup{(ii)}, so $Y_q$ is a constructible subset of $T_U$ (\SGA 4~XIX~5.1 and \EGA 1.9.12) that does not contain $s$; after restricting $U$ to an open neighborhood of $s$, one may suppose that $G_q=0",audited_positive_disposition_codex_2026-07-23,1258
sga2.r6.candidate.001348,preexisting_Ref_command,parts/14_expose_XIV.tex,883,122,\Ref{XIV.3.1},3.1,XIV,XIV,3.4,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,")'$ is an affine scheme of finite type over $g^{-1}(\overline{\{s\}})$, one has, for every $q$ (\cf \Ref{XIV.3.1}):\n$$H^p((T_W)', G_q)=0 \text{ for } p>\dim g^{-1}(\overline{\{s\}})=d,\n$$\nwhence condition a).\n\n\it",not_required_internal_or_structural,1380
sga2.r6.candidate.001349,preexisting_Ref_command,parts/14_expose_XIV.tex,889,301,\Ref{XIV.3.3},3.3,XIV,XIV,3.4,,sga2.e14.3-3.structural.3-3,sga2.e14.3-3.structural.3-3,XIV.3.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,B271714CA7B0CEF56DD92EF546065595C14A79A449CC3A1706876A73BBB27CA3,"age on $(X')_{(\Spec K)}$ is isomorphic to $\sisi{F{|(X')_{(\Spec K)}}}{F_{|(X')_{(\Spec K)}}}$. By \Ref{XIV.3.3}, one finds a finite separable extension $L$ of $K$ such that, if $v:\Spec L \to \Spec k(s)$ denotes",not_required_internal_or_structural,1381
sga2.r6.candidate.001350,bare_dotted_locator,parts/14_expose_XIV.tex,889,542,4.2,4.2,XIV,XIV,3.4,,sga2.e14.4-2-0.theorem.4-2,,,external_work_citation,external_sga_volume_context,no,2912AA729C973B7D68A2DEDA6CB5595FDB1E0368CFFFFAF6A8C135CDEA63C83D,"phism, then $R^r v_*(I) \neq 0$. Since the morphism $S'_s \to \Spec k(s)$ is regular, one has, by (\SGA 4~XIX~4.2):\n$$R^rv_*'(\sisi{F{|(\Spec L)'}}{F_{|(\Spec L)'}}) \simeq (R^rv_*(I))' \neq 0.\n$$\nBy Lemma \Ref{XIV.3.4}, on",audited_positive_disposition_codex_2026-07-23,1259
sga2.r6.candidate.001351,preexisting_Ref_command,parts/14_expose_XIV.tex,892,10,\Ref{XIV.3.4},3.4,XIV,XIV,3.4,,sga2.e14.3-4.structural.3-4,sga2.e14.3-4.structural.3-4,XIV.3.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,867C71D2B9F4FF407E1D01E49F7DE5C83A3CFC7D30CE9E5DC401E745D4932793,"XIX~4.2):\n$$R^rv_*'(\sisi{F{|(\Spec L)'}}{F_{|(\Spec L)'}}) \simeq (R^rv_*(I))' \neq 0.\n$$\nBy Lemma \Ref{XIV.3.4}, one can find an affine scheme $X_2$ \'{e}tale over $X$, and a point~$x_2$ of $X_2$ over $x$, such ",not_required_internal_or_structural,1382
sga2.r6.candidate.001352,cross_expose_locator,parts/14_expose_XIV.tex,896,95,VII~5.8),5.8,XIV,VII,3.4,,,,,external_work_citation,external_sga_volume_context,no,0DDE768A375CF92B1C1EA607E080E7CF6DE95C29C82374A7D1FB6F102763674E,"ojlim_V Z_V,\n$$\nwhere $V$ ranges over the affine open neighborhoods of $x_2$. By passage to the limit (\SGA 4~VII~5.8), after restriction to the geometric fiber at $\bar{s}'$, one deduces:\n$$\n(R^rv_*'(\sisi{F{|\Spec I}}{F_{|\Spe",audited_positive_disposition_codex_2026-07-23,1260
sga2.r6.candidate.001353,preexisting_Ref_command,parts/14_expose_XIV.tex,907,246,\Ref{XIV.3.2},3.2,XIV,XIV,3.4,,sga2.e14.3-2.structural.3-2,sga2.e14.3-2.structural.3-2,XIV.3.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,EA4F0A71075BC82BB905670412FAE404BE43E8FD96F9F56571DCC1EA2F81844B,"(\Spec K)}$ is isomorphic to $\sisi{{G_r}{|(S')_{(\Spec K)}}}{{G_r}_{|(S')_{(\Spec K)}}}$. By Lemma \Ref{XIV.3.2}, one can find a finite separable extension $L$ of $K$ such that $H^d(\Spec L, J) \neq 0$. Since the",not_required_internal_or_structural,1383
sga2.r6.candidate.001354,bare_dotted_locator,parts/14_expose_XIV.tex,907,423,4.1,4.1,XIV,XIV,3.4,,sga2.e14.4-0.proposition.4-1,,,external_work_citation,external_sga_volume_context,no,E979952DA01E58FD4BFE9684A16AB22397E28F92CEED1C6BB16F93520A3E2134," such that $H^d(\Spec L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}",audited_positive_disposition_codex_2026-07-23,1261
sga2.r6.candidate.001355,bare_dotted_locator,parts/14_expose_XIV.tex,907,434,1.10,1.10,XIV,XIV,3.4,,sga2.e14.1-9.theorem.1-10,,,external_work_citation,external_sga_volume_context,no,AA672D37EC3C3F8002F2A87BBA68FD3C2281F1935020CC0E2840276A9DE14D78,"$H^d(\Spec L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}}) = H^d(\Sp",audited_positive_disposition_codex_2026-07-23,1262
sga2.r6.candidate.001356,bare_dotted_locator,parts/14_expose_XIV.tex,907,443,1.16,1.16,XIV,XIV,3.4,,sga2.e14.1-16.structural.1-16,,,external_work_citation,external_sga_volume_context,no,16FFCFF2EB9B46C0E9F4ECA8C9725DD5BC64F18B39CC98A56DC7F35C5174954D,"c L, J) \neq 0$. Since the morphism $(S')_{(\Spec L)} \to \Spec L$ is acyclic (\SGA 4~XIX~4.1 and XV~1.10 and 1.16), one has\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}}) = H^d(\Spec L, J) ",audited_positive_disposition_codex_2026-07-23,1263
sga2.r6.candidate.001357,preexisting_Ref_command,parts/14_expose_XIV.tex,911,4,\Ref{XIV.3.4},3.4,XIV,XIV,3.4,,sga2.e14.3-4.structural.3-4,sga2.e14.3-4.structural.3-4,XIV.3.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,867C71D2B9F4FF407E1D01E49F7DE5C83A3CFC7D30CE9E5DC401E745D4932793," L)', \sisi{{G_r}{|(S')_{(\Spec L)'}}}{{G_r}_{|(S')_{(\Spec L)'}}}) = H^d(\Spec L, J) \neq 0.\n$$\nBy \Ref{XIV.3.4}, one can find an affine scheme $U_1$ \'{e}tale over $U$, and a point~$s_1$ over $s$, such that $k(s",not_required_internal_or_structural,1384
sga2.r6.candidate.001358,cross_expose_locator,parts/14_expose_XIV.tex,915,172,VII~5.8),5.8,XIV,VII,3.4,,,,,external_work_citation,external_sga_volume_context,no,0DDE768A375CF92B1C1EA607E080E7CF6DE95C29C82374A7D1FB6F102763674E,"hoods of $s_1$. One deduces that $(\Spec L)' \simeq \varprojlim_W(T_W)'$, and by passage to the limit (\SGA 4~VII~5.8):\n$$\nH^d((\Spec L)', \sisi{{G_r}{|(\Spec L)'}}{{G_r}_{|(\Spec L)'}}) \simeq \varinjlim_W H^d((T_W)', \sisi{{G_",audited_positive_disposition_codex_2026-07-23,1264
sga2.r6.candidate.001359,preexisting_Ref_command,parts/14_expose_XIV.tex,927,58,\Ref{XIV.3.5},3.5,XIV,XIV,3.6,,sga2.e14.3-4.proposition.3-5,sga2.e14.3-4.proposition.3-5,XIV.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,C34CE502E15C5F54D9A5AA0C0C71F6B795D7208677CEC22890414AC8CEBA6ACD,"erate}\n\n\begin{corollaire} \label{XIV.3.6}\nThe hypotheses concerning $S, S', f, f', m$ are those of \Ref{XIV.3.5}. Let $F$ now denote a complex of sheaves of $\ZZ/m\ZZ$-modules on $X'$, bounded below and with cons",not_required_internal_or_structural,1385
sga2.r6.candidate.001360,preexisting_Ref_command,parts/14_expose_XIV.tex,927,275,\Ref{XIV.3.5},3.5,XIV,XIV,3.6,,sga2.e14.3-4.proposition.3-5,sga2.e14.3-4.proposition.3-5,XIV.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,C34CE502E15C5F54D9A5AA0C0C71F6B795D7208677CEC22890414AC8CEBA6ACD,"tible cohomology, and whose cohomology sheaves satisfy conditions \textup{(i)} and \textup{(ii)} of \Ref{XIV.3.5}. Let $n$ be an integer, and suppose that, for every affine scheme $X_1$ \'{e}tale over $X$, one has",not_required_internal_or_structural,1386
sga2.r6.candidate.001361,preexisting_Ref_command,parts/14_expose_XIV.tex,937,63,\Ref{XIV.3.7},3.7,XIV,XIV,3.6,,sga2.e14.3-7.structural.3-7,sga2.e14.3-7.structural.3-7,XIV.3.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,30A63F6FDBDEA35FDBE3C3D66DC6A47763C176D40CE00F0494C9BB3DB3B9E917,"lta(x')\leq n-j.\n$$\n\end{corollaire}\n\nLet $T'$ be the set of points of $X'$ where the conclusion of \Ref{XIV.3.7} fails, and suppose $T' \neq \emptyset$; let $T=f(T')$, let $x$ be a maximal point of $T$, and let $",not_required_internal_or_structural,1387
sga2.r6.candidate.001362,preexisting_Ref_command,parts/14_expose_XIV.tex,937,470,\Ref{XIV.3.5},3.5,XIV,XIV,3.6,,sga2.e14.3-4.proposition.3-5,sga2.e14.3-4.proposition.3-5,XIV.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,C34CE502E15C5F54D9A5AA0C0C71F6B795D7208677CEC22890414AC8CEBA6ACD,"ere the geometric fiber of $\underline{H}^q(F)$ is $=0$, and let $Z_q =h(Z'_q)$; as in the proof of \Ref{XIV.3.5}, one sees that $Z_q$ is constructible. Clearly $Z'_q=\emptyset$ for $q>n$ and for $q$ sufficiently ",not_required_internal_or_structural,1388
sga2.r6.candidate.001363,preexisting_Ref_command,parts/14_expose_XIV.tex,942,196,\Ref{XIV.3.1},3.1,XIV,XIV,3.6,,sga2.e14.3-1.section.3-1,sga2.e14.3-1.section.3-1,XIV.3.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,5CF271B93AF4DDD2F9551CDD42A2AA4F4863812829902EF6550394BCB0E87947,"line{H}^q(F)_{|U_1'}})=\delta(x)\quad\text{(for the definition of $\delta(\underline{H}^q(F))$, \cf \Ref{XIV.3.1})}.\n\end{equation*}\nLet\n$$\nQ_2=\{q\mid\text{no generization of $x$ belongs to }Z_q\}.\n$$\nThen, if $j",not_required_internal_or_structural,1389
sga2.r6.candidate.001364,preexisting_eqref_command,parts/14_expose_XIV.tex,963,50,\eqref{eq:XIV.3.6.**},3.6.**,XIV,XIV,3.6,,sga2.e14.3-6.equation.3-6.occ2,sga2.e14.3-6.equation.3-6.occ2,eq:XIV.3.6.**,linked_internal_edge,preexisting_latex_reference_command,preexisting,A15513E62FF63A159E8E9EF70ED432809DDA750C417F01EBC889F20A0D488349,"H^p(X_1', \underline{H}^q(F)) \To H^*(X'_1, F).\n$$\nOne has $E^{pq}_2=0$ for $q\sisi{>}{\in Q_2}$ by \eqref{eq:XIV.3.6.**}. One has $E^{pq}_2=0$ for $p+q \geq r+j$ except possibly for $p=r, q=j$. Indeed, this is clear if $",not_required_internal_or_structural,1390
