candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,final_class,resolution_basis,audit_status,auditor,audit_date,context
sga2.r6.candidate.001072,parts/13_expose_XIII.tex,160,52,III 4.3.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$X_0$ is connected in dimension $\ge k$.\n\end{corollaire}\n\nIndeed, Zariski's connectedness theorem (\cf\ \EGA III 4.3.1) implies that $X_0$ is connected; to show that it is not disconnected by a closed subset of dimension $<k$, on"
sga2.r6.candidate.001073,parts/13_expose_XIII.tex,160,818,IV 7.8.3 (i),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"case, one may even suppose $X$ \emph{normal}; hence, by a theorem of \sisi{NAGATA}{Nagata}\sfootnote{\Cf \EGA IV 7.8.3 (i) (ii) (v).}, the completion of a local ring $\Oo_{X, x}$ of $X'$ is still normal, and therefore (if $\Oo_{X, x"
sga2.r6.candidate.001078,parts/13_expose_XIII.tex,168,49,Theorem 2.1),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"metry (Chicago, Ill., 1980)}, Lect. Notes in Math., vol.~862,\nSpringer, Berlin-New York, 1981, p\ptbl 26--92, Theorem 2.1). \Cf also \cite{HL}, cited in the editor's note~\eqref{HL}~on page~\pageref{HL}.}\nLet $X$ be a closed subsche"
sga2.r6.candidate.001082,parts/13_expose_XIII.tex,185,27,X~2.11,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"V(f_k)$ is connected, and $\pi_1(Y')\to \pi_1(X')$ is surjective.\n\end{corollaire}\n\nOne proceeds as in \SGA 1~X~2.11.\n\nThroughout the preceding discussion, only questions of \emph{connectedness} were involved. In the global ca"
sga2.r6.candidate.001087,parts/13_expose_XIII.tex,198,395,(1997),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"di V., {\og Erratum: ``A local Bertini theorem in mixed characteristic""\fg}, \emph{Comm. Algebra} \textbf{25} (1997), \numero 5, p\ptbl1685-1686. However, the editor has not verified that the proof is now complete.}\nLet $A$ be"
sga2.r6.candidate.001089,parts/13_expose_XIII.tex,216,26,7.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ective surfaces\nby Lefschetz-type techniques developed by Mme Raynaud; \cf the notes\n\textit{supra}; see \SGA 7.1, Theorem II.2.3.1.}\nLet $A$ be a complete noetherian local ring with algebraically closed\nresidue field, let "
sga2.r6.candidate.001090,parts/13_expose_XIII.tex,216,39,II.2.3.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"es\nby Lefschetz-type techniques developed by Mme Raynaud; \cf the notes\n\textit{supra}; see \SGA 7.1, Theorem II.2.3.1.}\nLet $A$ be a complete noetherian local ring with algebraically closed\nresidue field, let $X=\Spec(A)$, let "
sga2.r6.candidate.001091,parts/13_expose_XIII.tex,231,50,IX~5.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"p$\fg is finitely presented.\n\end{enumeratei}\n\end{enonce*}\n\nFor part (i), using the descent theory of \SGA 1~IX~5.2 and\nTheorem\pageoriginale~2.4, one is reduced to the case in which $A$ is normal of\ndimension $2$. In this ca"
sga2.r6.candidate.001094,parts/13_expose_XIII.tex,251,51,X~2.6,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"the topological finite generation of $\pi_1(X')$, using for\nexample \SGA \sisi{}{\textup{I}, Theorem~}\textup{X~2.6}.\n\end{probleme}\n\nAnother method would be to regard $A$ as a finite algebra over a\ncomplete \emph{regular} lo"
sga2.r6.candidate.001117,parts/13_expose_XIII.tex,543,263,III~4,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ncipal divisor, by the regularity of $Y$). On the other hand, using the techniques of Formal Geometry in \EGA III~4~and~5, in particular the existence theorem, one finds\n$$\n\Pic(Y)\simeq\varprojlim\Pic(Y_n),\n$$\nwhere $Y_n=Y\o"
sga2.r6.candidate.001118,parts/13_expose_XIII.tex,543,273,5,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"isor, by the regularity of $Y$). On the other hand, using the techniques of Formal Geometry in \EGA III~4~and~5, in particular the existence theorem, one finds\n$$\n\Pic(Y)\simeq\varprojlim\Pic(Y_n),\n$$\nwhere $Y_n=Y\otimes_"
sga2.r6.candidate.001123,parts/13_expose_XIII.tex,552,988,(1976),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"he Picard group of a scheme over an Artin ring\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{46} (1976), p\ptbl 15--86) for an approach closer to Grothendieck's outline above.} In the case considered here, one can"
sga2.r6.candidate.001124,parts/13_expose_XIII.tex,552,1795,(1961),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"lgebraic surface and a criterion for simplicity\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{9} (1961), p\ptbl 5--22.}) implies that $G$ is even an algebraic group, \ie of finite type over $k$ (the number of its "
sga2.r6.candidate.001127,parts/13_expose_XIII.tex,562,273,IV.16,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ver a prescheme $X$. When $X$ is, for example, a scheme of finite type over a field, it is known\nde{See \EGA IV.16.} that there exists on $X$ a projective system of finite algebras $P^n_{X/k}$ (obtained by completing $X\time"
sga2.r6.candidate.001128,parts/13_expose_XIII.tex,574,691,section 4),external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"t over $A$, and $A'\otimes_A k\simeq k'$; it is noetherian if and only if $A$ is. (\Cf \loccit Chap\ptbl III, section 4)\sfootnote{Or \EGA IV~18.8.}. If $X$ is a prescheme, $x$ a point of $X$, and $x'$ a point above $x$ which is t"
sga2.r6.candidate.001129,parts/13_expose_XIII.tex,574,720,IV~18.8,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"k\simeq k'$; it is noetherian if and only if $A$ is. (\Cf \loccit Chap\ptbl III, section 4)\sfootnote{Or \EGA IV~18.8.}. If $X$ is a prescheme, $x$ a point of $X$, and $x'$ a point above $x$ which is the spectrum of a separable"
sga2.r6.candidate.001134,parts/13_expose_XIII.tex,579,568,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"reschemes\nde{See, for example, (Strano~R., {\og The Brauer group of a scheme\fg}, \emph{Ann. Mat. Pura Appl. (4)} \textbf{121} (1979), p\ptbl 157--169), where the hypothesis that the local rings of a scheme $X$ are geometr"
sga2.r6.candidate.001135,parts/13_expose_XIII.tex,579,586,(1979),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," for example, (Strano~R., {\og The Brauer group of a scheme\fg}, \emph{Ann. Mat. Pura Appl. (4)} \textbf{121} (1979), p\ptbl 157--169), where the hypothesis that the local rings of a scheme $X$ are geometrically parafactorial "
sga2.r6.candidate.001136,parts/13_expose_XIII.tex,579,1636,(1986),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ults of Saito (Saito~S., {\og Arithmetic on two-dimensional local rings\fg}, \emph{Invent. Math.} \textbf{85} (1986), \numero 2, p\ptbl 379--414) in the case of surfaces, the first local and the other global. Let $A$ be an exc"
sga2.r6.candidate.001137,parts/13_expose_XIII.tex,579,2295,(1969),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"m (Lichtenbaum~S., {\og Duality theorems for curves over $p$-adic fields\fg}, \emph{Invent. Math.} \textbf{7} (1969), p\ptbl 120--136): let $k$ be the fraction field of a complete discrete valuation ring $\Oo$ with finite resi"
sga2.r6.candidate.001138,parts/13_expose_XIII.tex,579,3208,1.8,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"si{GROTHENDIECK}{Grothendieck}, le groupe de Brauer~II (S\'eminaire Bourbaki \numero 297, Nov.~1965), notably 1.8 and 1.11~b.}.\n\nAs regards the problems of local and global Lefschetz type raised in \Ref{XIII.3.4}, and their"
sga2.r6.candidate.001139,parts/13_expose_XIII.tex,579,3216,1.11,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ENDIECK}{Grothendieck}, le groupe de Brauer~II (S\'eminaire Bourbaki \numero 297, Nov.~1965), notably 1.8 and 1.11~b.}.\n\nAs regards the problems of local and global Lefschetz type raised in \Ref{XIII.3.4}, and their analogue"
sga2.r6.candidate.001151,parts/13_expose_XIII.tex,609,247,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"cf (Eyral~C., {\og Profondeur homotopique et conjecture de Grothendieck\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{33} (2000), \numero 6, p\ptbl 823--836).}.\n\n\begin{supdefinition} \label{XIII.6.2}\nLet $X$ be a comp"
sga2.r6.candidate.001152,parts/13_expose_XIII.tex,609,264,(2000),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"g Profondeur homotopique et conjecture de Grothendieck\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{33} (2000), \numero 6, p\ptbl 823--836).}.\n\n\begin{supdefinition} \label{XIII.6.2}\nLet $X$ be a complex analytic space a"
sga2.r6.candidate.001153,parts/13_expose_XIII.tex,612,264,IV~10.8.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"edition of these notes, we used the term \og true homotopical depth\fg. In the present version we follow \EGA IV~10.8.1.} if, for every locally closed analytic subset $Y$ of $X$, one has\n\begin{equation*} \label{eq:XIII.6.x} \tag"
sga2.r6.candidate.001156,parts/13_expose_XIII.tex,618,958,Theorem 1.4),external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ied depth, they are in fact equivalent to a third, expressed in terms of Whitney stratification (\cf \loccit, Theorem 1.4).}\n\n\enlargethispage{\baselineskip}%\nThe following conjecture, purely topological in nature, is in the spirit "
sga2.r6.candidate.001157,parts/13_expose_XIII.tex,624,126,Example 3.1.3,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{Conjecture A}[\og local Hurewic\sisi{s}{z} \sisi{th.}{theorem}\fg\ndemark]\ndetext{As observed in \cite{HL}, Example 3.1.3, this conjecture is already false for $X=\{\boldsymbol{z}\in\nobreak\CC^n\mid\nobreak z_1^2+z_2^3+\cdots+z_n^"
sga2.r6.candidate.001158,parts/13_expose_XIII.tex,624,337,Theorem 3.1.4,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"_1^2+z_2^3+\cdots+z_n^3=0\}, n\geq 4$, and $Y$ reduced to the origin. Suitably modified, however, it is true (Theorem 3.1.4 of {\loccit}).}\nLet $X$ be a topological space and $Y$ a locally closed subset, subject if necessary to \og s"
sga2.r6.candidate.001161,parts/13_expose_XIII.tex,641,136,Theorem 3.2.1,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e B}[\og Purity\fg\ndemark]\ndetext{This conjecture is proved, even when $E$ is singular, in \cite{HL}: it is Theorem 3.2.1.}\nLet $E$ be an analytic space and $X$ an analytic subset of $E$. Suppose that $E$ is nonsingular of dimensio"
sga2.r6.candidate.001165,parts/13_expose_XIII.tex,650,174,Theorem 3.3.1,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"detext{This conjecture is proved in \cite{HL}, indeed even in the strong form of the remark that follows; \cf Theorem 3.3.1 of~\loccit.}\nLet $X$ be an analytic space, let $Y$ be a closed analytic subset, and let $x$ be a point of $Y$"
sga2.r6.candidate.001167,parts/13_expose_XIII.tex,660,119,Theorem 3.4.1,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"{This conjecture is again proved in \cite{HL}, indeed even in the strong form of the remark that follows; \cf Theorem 3.4.1 of~\loccit.}\nLet\pageoriginaled $X$ be a \emph{compact} analytic space and let $Y$ be an analytic subspace of"
sga2.r6.candidate.001173,parts/13_expose_XIII.tex,680,54,Theorem 3.5.1,external_work_citation,explicit_external_citation_command,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,l'$}[Global Lefschetz for the fundamental group\ndemark]\n\ndetext{This conjecture is proved in \cite{HL}; \cf Theorem 3.5.1 of~\loccit.}\nLet $X$ be a compact analytic space over the field of complex numbers and let $Y$ be a closed an
sga2.r6.candidate.001174,parts/13_expose_XIII.tex,705,161,(1956),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," on algebraic surfaces over ground fields of characteristics $p\neq0$\fg}, \emph{Annals of Math.} \textbf{63} (1956), p\ptbl 491--526.\n}\n\n\bibitem[2]{XIII.2} \sisi{%\nW.L. Chow, On the theorem of Bertini for local domains, Proc"
sga2.r6.candidate.001175,parts/13_expose_XIII.tex,711,125,(1958),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"how} -- {\og On the theorem of Bertini for local domains\fg}, \emph{Proc. Nat. Acad. Sci. U.S.A.} \textbf{44} (1958), p\ptbl 580--584.\n}\n\n\bibitem[3]{XIII.3} \sisi{%\nM. Greenberg, Schemata over local rings, Annals of Math., vo"
sga2.r6.candidate.001176,parts/13_expose_XIII.tex,717,97,(1961),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"~73, 1961}\n{%\n\textsc{M. Greenberg} -- {\og Schemata over local rings\fg}, \emph{Annals of Math.} \textbf{73} (1961), p\ptbl 624--648.\n}\n\n\bibitem[4]{XIII.4} \sisi{%\nM. Kneser, Uber die Darstellung algebraischer Raumkurven als"
sga2.r6.candidate.001177,parts/13_expose_XIII.tex,723,149,(1960),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"Darstellung algebraischer Raumkurven als Durchschnitte von Fl\""achen\fg}, \emph{Archiv der Math.} \textbf{XI} (1960), p\ptbl 157--158.\n}\n\n\bibitem[5]{XIII.5} \sisi{%\nD. Mumford, The topology of normal singularities of an algeb"
sga2.r6.candidate.001178,parts/13_expose_XIII.tex,729,184,(1961),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"gebraic surface, and a criterion for simplicity\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{9} (1961), p\ptbl 5--22.\n}\n\n\bibitem[6]{XIII.6} \sisi{%\nA. N\'eron, Mod\`eles minimaux des vari\'et\'es ab\'eliennes su"
sga2.r6.candidate.001179,parts/13_expose_XIII.tex,735,173,(1964),external_work_citation,bibliography_entry_or_bibliographic_note,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"s ab\'eliennes sur les corps locaux et globaux\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{21} (1964), p\ptbl 5-128.\n}\n\n\bibitem[7]{XIII.7} \sisi{%\nA.H. Wallace, Homology Theory of algebraic Varieties, Pergamon "
sga2.r6.candidate.001187,parts/14_expose_XIV.tex,18,571,IV 3.8,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"f on $X$ the \og sheaf of sections with support in $Y$\fg, that is, $\underline{\Gamma}_Y=i_*i^!$ (\cf \SGA 4 IV 3.8 and VIII 6.6), and let $\Gamma_Y$ be the functor $\Gamma\cdot \underline{\Gamma}_Y$ (where $\Gamma$ is the \o"
sga2.r6.candidate.001188,parts/14_expose_XIV.tex,18,582,VIII 6.6),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e \og sheaf of sections with support in $Y$\fg, that is, $\underline{\Gamma}_Y=i_*i^!$ (\cf \SGA 4 IV 3.8 and VIII 6.6), and let $\Gamma_Y$ be the functor $\Gamma\cdot \underline{\Gamma}_Y$ (where $\Gamma$ is the \og global secti"
sga2.r6.candidate.001189,parts/14_expose_XIV.tex,18,1187,V 4.3,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ne{\Gamma}_Y(F)$ and by $\H_Y^p(X, F)$ the $p$-th cohomology group of $\R\Gamma_Y(F)$. The results of (\SGA 4 V 4.3 and 4.4) extend trivially to ${\h}_Y^p(F)$ and $\H_Y^p(X, F)$.\n\n\enlargethispage{\baselineskip}%\n\begin{propo"
sga2.r6.candidate.001190,parts/14_expose_XIV.tex,18,1197,4.4,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"_Y(F)$ and by $\H_Y^p(X, F)$ the $p$-th cohomology group of $\R\Gamma_Y(F)$. The results of (\SGA 4 V 4.3 and 4.4) extend trivially to ${\h}_Y^p(F)$ and $\H_Y^p(X, F)$.\n\n\enlargethispage{\baselineskip}%\n\begin{proposition} "
sga2.r6.candidate.001192,parts/14_expose_XIV.tex,101,32,VIII 3.6),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"he morphism\n$F_{\bar{y}}\to (i_*i^*F)_{\bar{y}}$ is injective if $n\leq 1$ and\nbijective if $n\leq 2$ (\SGA 4 VIII 3.6). Since this morphism is in\nany case bijective when $\bar{y}$ is a geometric point of $U$, it is\nenough to con"
sga2.r6.candidate.001193,parts/14_expose_XIV.tex,105,9,VIII 5.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,he geometric points $\bar{y}$ of $Y$. Now it\nfollows from the fact that $i$ is quasi-compact and from\n(\SGA 4 VIII 5.3) that the morphism\n$$F_{\bar{y}}\to (i_*i^*F)_{\bar{y}}$$\nis canonically identified with the morphism\n$$\n\H^0(
sga2.r6.candidate.001194,parts/14_expose_XIV.tex,113,230,XII 3.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"anonical immersion of $U'$ into $X'$; the assertions concerning $\H^1$ follow from the exact sequence (\SGA 4 XII 3.2)\n$$0\to \H^1(X', i'_*i'^*F')\to \H^1(U', F')\to \H^0(X', \R^1i'_*(i'^*F')).\n$$\n\n(ii bis)\ALORS \textup{(i)}\pa"
sga2.r6.candidate.001195,parts/14_expose_XIV.tex,119,538,VIII 5.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ugh to note that, since $i$ is quasi-compact, one has $(\R^1i_*(i^*F))_{\bar y}=\H^1(\bar U, \bar F)$ (\SGA 4 VIII 5.3).\n\n$3^\circ)$ \textup{(i)}\ALORS \textup{(ii)}. Let $X'$ be a scheme \`etale over $X$; one has the exact seque"
sga2.r6.candidate.001196,parts/14_expose_XIV.tex,121,120,V 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$ \textup{(i)}\ALORS \textup{(ii)}. Let $X'$ be a scheme \`etale over $X$; one has the exact sequence (\SGA 4 V 4.5)\n\begin{equation*} \label{eq:XIV.1.1.*} \tag{$*$} {\to \H^p_{Y'}(X', F')\to H^p(X', F')\to H^p(U', F')\to};\n\e"
sga2.r6.candidate.001197,parts/14_expose_XIV.tex,131,294,VIII 5.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ageoriginale $\bar y$ of $Y$, the fiber $({\h}_Y^p(F))_{\bar y}$ is zero. Since $i$ is quasi-compact, (\SGA 4 VIII 5.2) gives $({\h}_Y^p(F))_{\bar y}={\h}_{\bar Y}^p(\bar X, \bar F)$. The equivalence of \textup{(i)} and \textup{("
sga2.r6.candidate.001201,parts/14_expose_XIV.tex,147,311,IV 5.7.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"$\LL=\PP$, the set of all prime numbers, and there is no risk of confusion with the notation of \textup{(\EGA IV 5.7.1)} (which concerns the case $F=\OX$), $\LL$ is omitted from the notation; otherwise one writes $\prof \et(X)$.\n"
sga2.r6.candidate.001207,parts/14_expose_XIV.tex,178,179,VII~2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," the interpretation of $\H^1(X', F')$ as the set of classes (up to isomorphism) of torsors under $F'$ (\SGA 4 VII~2), and of \`etale coverings $Z$ of degree $n$ of a scheme as being associated with principal Galois coverings w"
sga2.r6.candidate.001211,parts/14_expose_XIV.tex,200,369,IV 11.10.5),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"duced, in which case the condition that $U$ be dense in $X$ is preserved by \`etale base change \textup{(\EGA IV 11.10.5) \textup{(ii)} b))}. If $U$ is quasi-compact in $X$, the relation $\prof_Y(X)\geq 1$ is also equivalent to say"
sga2.r6.candidate.001212,parts/14_expose_XIV.tex,200,542,I 6.6.5),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," the relation $\prof_Y(X)\geq 1$ is also equivalent to saying that $Y$ contains no generic point of~$X$ (\EGA I 6.6.5). For $n=2$ and $U$ quasi-compact in $X$, the condition $\prof_Y(X)\geq 2$ is equivalent to the condition that"
sga2.r6.candidate.001214,parts/14_expose_XIV.tex,202,510,VII 3.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"/p^m\ZZ$, where $m$ is an integer $>0$ and $p\in \LL$. Using \Ref{XIV.1.1} \textup{(iii)} and \textup{(\SGA 4 VII 3.3)}, one sees that one may reduce to the case $F=\ZZ/p^m\ZZ$, and then\pageoriginale, by induction on $m$, to th"
sga2.r6.candidate.001221,parts/14_expose_XIV.tex,217,1170,IV 5.7.1),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," from the notation $\prof_x^{\LL}(X)$, unless there is a risk of confusion with the notation of \textup{(\EGA IV 5.7.1)}, in which case we write $\prof \et_x(X)$.\n\end{definition}\n\nWe then have the following \textit{pointwise cha"
sga2.r6.candidate.001227,parts/14_expose_XIV.tex,263,158,XII 3.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ive, by $1^\circ)$ and \Ref{XIV.1.1} $2^\circ)$ (ii bis). For surjectivity, we use the exact sequence (\SGA 4 XII 3.2)\n$$\n0\to \H^1(X, i_*i^*F)\to \H^1(U, F)\lto{d}\H^0(X, \R^1i_*(i^*F)).\n$$\nLet $s\in \H^1(U, F)$, and let $V\sup"
sga2.r6.candidate.001230,parts/14_expose_XIV.tex,285,125,V 4.5),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"y of (\Ref{eq:XIV.1.8.*}). The proof is analogous to that of $2^\circ)$. In view of \Ref{XIV.1.5} and (\SGA 4 V 4.5), one has the exact sequence\n$$\n\H^{n-2}(X, F)\to \H^{n-2}(U, F)\lto{d}\H^{n-1}_Y(X, F)=\H^0(X, {\h}_Y^{n-1}(F"
sga2.r6.candidate.001235,parts/14_expose_XIV.tex,310,204,VI 1.1),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," replaced by a \og locally finite-type topos\fg, that is, one definable by a locally finite-type site (\SGA 4 VI 1.1). To see this, one must use a result of P. Deligne (\SGA \sisi{4 XVII}{4 VI.9}) asserting that there are \og e"
sga2.r6.candidate.001236,parts/14_expose_XIV.tex,310,284,VI.9,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ally finite-type site (\SGA 4 VI 1.1). To see this, one must use a result of P. Deligne (\SGA \sisi{4 XVII}{4 VI.9}) asserting that there are \og enough fiber functors\fg in such a topos.\n\end{remarque}\n\nWe shall deduce from"
sga2.r6.candidate.001239,parts/14_expose_XIV.tex,316,1061,(1984),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"K$-theory (Thomason~R.W., {\og Absolute cohomological purity\fg}, \emph{Bull. Soc. Math. France} \textbf{112} (1984), \numero 3, p\ptbl 397--406). $K$-theory reappears in Gabber's proof through the Atiyah-Hirzebruch-Thomason s"
sga2.r6.candidate.001242,parts/14_expose_XIV.tex,317,102,IV 7.8.2),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"gabaf}.}\nLet~$X$ denote either a scheme smooth over a field $k$, or an excellent regular scheme \textup{(\EGA IV 7.8.2)} of characteristic zero (N.B. if resolution of singularities in the sense of \textup{(\SGA 4 XIX)} is assumed"
sga2.r6.candidate.001244,parts/14_expose_XIV.tex,333,32,3.7,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," y}$, we are reduced to showing that\n$$\n\prof_y^{\LL}(X)=2 \dim \Oo_{X, y},\n$$\nwhich follows from (\SGA 4 XVI 3.7 and XIX 3.2).\n\skipqed\n\end{proof}\n\n\begin{theoreme}[Homotopical purity theorem\ndemark] \label{XIV.1.11}\nIf "
sga2.r6.candidate.001245,parts/14_expose_XIV.tex,333,44,3.2,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," reduced to showing that\n$$\n\prof_y^{\LL}(X)=2 \dim \Oo_{X, y},\n$$\nwhich follows from (\SGA 4 XVI 3.7 and XIX 3.2).\n\skipqed\n\end{proof}\n\n\begin{theoreme}[Homotopical purity theorem\ndemark] \label{XIV.1.11}\nIf $X$ is a loc"
