stable_id,latex_label,pdf_destination,target_kind,work,expose,structural_context,visible_locator,normalized_locator,source_file,source_line,source_column_1based,pdf_page,status,origin,compiled_pdf_anchor
sga2.e11.3-16.structural.3-16,XI.3.16,XI.3.16,structural,SGA2,XI,3.16,3.16,3.16,parts/11_expose_XI.tex,315,1,97,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.770
sga2.e11.3-17.structural.3-17,XI.3.17,XI.3.17,structural,SGA2,XI,3.17,3.17,3.17,parts/11_expose_XI.tex,335,1,97,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.774
sga2.e11.3-17.theorem.3-18,XI.3.18,XI.3.18,theorem,SGA2,XI,3.17,3.18,3.18,parts/11_expose_XI.tex,350,1,98,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.776
sga2.e12.front.structural.xii,XII,XII,structural,SGA2,XII,front,,,parts/12_expose_XII.tex,2,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,chapter*.780
sga2.e12.1.structural.1,XII.1,XII.1,structural,SGA2,XII,1,1,1,parts/12_expose_XII.tex,7,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.781
sga2.e12.1.theorem.1-1,XII.1.1,XII.1.1,theorem,SGA2,XII,1,1.1,1.1,parts/12_expose_XII.tex,11,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.786
sga2.e12.1.equation.1,eq:XII.1,eq:XII.1,equation,SGA2,XII,1,1,1,parts/12_expose_XII.tex,14,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.788
sga2.e12.1.equation.2,eq:XII.2,eq:XII.2,equation,SGA2,XII,1,2,2,parts/12_expose_XII.tex,18,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.790
sga2.e12.1.equation.3,eq:XII.3,eq:XII.3,equation,SGA2,XII,1,3,3,parts/12_expose_XII.tex,26,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.794
sga2.e12.1.equation.4,eq:XII.4,eq:XII.4,equation,SGA2,XII,1,4,4,parts/12_expose_XII.tex,30,1,99,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.796
sga2.e12.1-2.structural.1-2,XII.1.2,XII.1.2,structural,SGA2,XII,1.2,1.2,1.2,parts/12_expose_XII.tex,34,1,100,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.797
sga2.e12.1-2.equation.5,eq:XII.5,eq:XII.5,equation,SGA2,XII,1.2,5,5,parts/12_expose_XII.tex,36,1,100,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.799
sga2.e12.1-2.equation.6,eq:XII.6,eq:XII.6,equation,SGA2,XII,1.2,6,6,parts/12_expose_XII.tex,42,1,100,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.801
sga2.e12.1-3.structural.1-3,XII.1.3,XII.1.3,structural,SGA2,XII,1.3,1.3,1.3,parts/12_expose_XII.tex,54,1,100,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.803
sga2.e12.1-4.structural.1-4,XII.1.4,XII.1.4,structural,SGA2,XII,1.4,1.4,1.4,parts/12_expose_XII.tex,89,1,101,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.809
sga2.e12.1-4.proposition.1-5,XII.1.5,XII.1.5,proposition,SGA2,XII,1.4,1.5,1.5,parts/12_expose_XII.tex,104,1,101,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.813
sga2.e12.1-4.structural.p5,P5,P5,structural,SGA2,XII,1.4,,,parts/12_expose_XII.tex,116,1,101,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.815
sga2.e12.1-4.equation.7,eq:XII.7,eq:XII.7,equation,SGA2,XII,1.4,7,7,parts/12_expose_XII.tex,118,1,101,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.818
sga2.e12.1-4.equation.8,eq:XII.8,eq:XII.8,equation,SGA2,XII,1.4,8,8,parts/12_expose_XII.tex,136,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.821
sga2.e12.1-4.equation.9,eq:XII.9,eq:XII.9,equation,SGA2,XII,1.4,9,9,parts/12_expose_XII.tex,142,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.823
sga2.e12.1-4.equation.10,eq:XII.10,eq:XII.10,equation,SGA2,XII,1.4,10,10,parts/12_expose_XII.tex,146,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.825
sga2.e12.1-4.equation.11,eq:XII.11,eq:XII.11,equation,SGA2,XII,1.4,11,11,parts/12_expose_XII.tex,154,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.828
sga2.e12.1-4.equation.12,eq:XII.12,eq:XII.12,equation,SGA2,XII,1.4,12,12,parts/12_expose_XII.tex,158,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.830
sga2.e12.1-4.equation.13,eq:XII.13,eq:XII.13,equation,SGA2,XII,1.4,13,13,parts/12_expose_XII.tex,162,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.832
sga2.e12.1-4.remark.1-6,XII.1.6,XII.1.6,remark,SGA2,XII,1.4,1.6,1.6,parts/12_expose_XII.tex,166,1,102,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.833
sga2.e12.2.structural.2,XII.2,XII.2,structural,SGA2,XII,2,2,2,parts/12_expose_XII.tex,171,1,103,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.835
sga2.e12.2.theorem.2-1,XII.2.1,XII.2.1,theorem,SGA2,XII,2,2.1,2.1,parts/12_expose_XII.tex,176,1,103,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.837
sga2.e12.2-2.structural.2-2,XII.2.2,XII.2.2,structural,SGA2,XII,2.2,2.2,2.2,parts/12_expose_XII.tex,197,1,103,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.840
sga2.e12.2-2.equation.14,eq:XII.14,eq:XII.14,equation,SGA2,XII,2.2,14,14,parts/12_expose_XII.tex,217,1,104,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.845
sga2.e12.2-3.structural.2-3,XII.2.3,XII.2.3,structural,SGA2,XII,2.3,2.3,2.3,parts/12_expose_XII.tex,226,1,104,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.846
sga2.e12.2-3.corollary.2-4,XII.2.4,XII.2.4,corollary,SGA2,XII,2.3,2.4,2.4,parts/12_expose_XII.tex,237,1,104,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.847
sga2.e12.2-3.equation.15,eq:XII.15,eq:XII.15,equation,SGA2,XII,2.3,15,15,parts/12_expose_XII.tex,252,1,104,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.851
sga2.e12.2-5.structural.2-5,XII.2.5,XII.2.5,structural,SGA2,XII,2.5,2.5,2.5,parts/12_expose_XII.tex,272,1,105,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.853
sga2.e12.2-5.equation.16,eq:XII.16,eq:XII.16,equation,SGA2,XII,2.5,16,16,parts/12_expose_XII.tex,277,1,105,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.855
sga2.e12.2-6.structural.2-6,XII.2.6,XII.2.6,structural,SGA2,XII,2.6,2.6,2.6,parts/12_expose_XII.tex,283,1,105,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.857
sga2.e12.3.structural.3,XII.3,XII.3,structural,SGA2,XII,3,3,3,parts/12_expose_XII.tex,287,1,105,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.858
sga2.e12.3.theorem.3-1,XII.3.1,XII.3.1,theorem,SGA2,XII,3,3.1,3.1,parts/12_expose_XII.tex,290,1,105,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.859
sga2.e12.3-1a.structural.3-1a,XII.3.1a,XII.3.1a,structural,SGA2,XII,3.1a,3.1a,3.1a,parts/12_expose_XII.tex,295,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Item*.861
sga2.e12.3-1b.structural.3-1b,XII.3.1b,XII.3.1b,structural,SGA2,XII,3.1b,3.1b,3.1b,parts/12_expose_XII.tex,297,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Item*.862
sga2.e12.3-1c.structural.3-1c,XII.3.1c,XII.3.1c,structural,SGA2,XII,3.1c,3.1c,3.1c,parts/12_expose_XII.tex,299,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Item*.863
sga2.e12.3-2.structural.3-2,XII.3.2,XII.3.2,structural,SGA2,XII,3.2,3.2,3.2,parts/12_expose_XII.tex,307,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.864
sga2.e12.3-2.equation.17,eq:XII.17,eq:XII.17,equation,SGA2,XII,3.2,17,17,parts/12_expose_XII.tex,325,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.869
sga2.e12.3-2.equation.18,eq:XII.18,eq:XII.18,equation,SGA2,XII,3.2,18,18,parts/12_expose_XII.tex,330,1,106,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.871
sga2.e12.14.structural.14,XII.14,XII.14,structural,SGA2,XII,14,14,14,parts/12_expose_XII.tex,342,1,107,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.872
sga2.e12.3-3.structural.3-3,XII.3.3,XII.3.3,structural,SGA2,XII,3.3,3.3,3.3,parts/12_expose_XII.tex,363,1,107,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.873
sga2.e12.3-4.structural.3-4,XII.3.4,XII.3.4,structural,SGA2,XII,3.4,3.4,3.4,parts/12_expose_XII.tex,375,1,107,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.876
sga2.e12.3-5.structural.3-5,XII.3.5,XII.3.5,structural,SGA2,XII,3.5,3.5,3.5,parts/12_expose_XII.tex,393,1,108,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.881
sga2.e12.3-6.structural.3-6,XII.3.6,XII.3.6,structural,SGA2,XII,3.6,3.6,3.6,parts/12_expose_XII.tex,402,1,108,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.883
sga2.e12.3-7.structural.3-7,XII.3.7,XII.3.7,structural,SGA2,XII,3.7,3.7,3.7,parts/12_expose_XII.tex,410,1,109,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.884
sga2.e12.3-8.structural.3-8,XII.3.8,XII.3.8,structural,SGA2,XII,3.8,3.8,3.8,parts/12_expose_XII.tex,414,1,109,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.885
sga2.e12.4.section.4,XII.4,XII.4,section,SGA2,XII,4,4,4,parts/12_expose_XII.tex,420,1,109,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.887
sga2.e12.4.theorem.4-1,XII.4.1,XII.4.1,theorem,SGA2,XII,4,4.1,4.1,parts/12_expose_XII.tex,424,1,109,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.888
sga2.e12.4.equation.19,eq:XII.19,eq:XII.19,equation,SGA2,XII,4,19,19,parts/12_expose_XII.tex,461,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.895
sga2.e12.4.equation.20,eq:XII.20,eq:XII.20,equation,SGA2,XII,4,20,20,parts/12_expose_XII.tex,472,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.898
sga2.e12.4.equation.20bis,eq:XII.20bis,eq:XII.20bis,equation,SGA2,XII,4,20bis,20bis,parts/12_expose_XII.tex,475,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.899
sga2.e12.4.equation.21,eq:XII.21,eq:XII.21,equation,SGA2,XII,4,21,21,parts/12_expose_XII.tex,479,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.901
sga2.e12.4.equation.21bis,eq:XII.21bis,eq:XII.21bis,equation,SGA2,XII,4,21bis,21bis,parts/12_expose_XII.tex,482,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.903
sga2.e12.4.equation.22,eq:XII.22,eq:XII.22,equation,SGA2,XII,4,22,22,parts/12_expose_XII.tex,492,1,110,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.905
sga2.e12.4-2.structural.4-2,XII.4.2,XII.4.2,structural,SGA2,XII,4.2,4.2,4.2,parts/12_expose_XII.tex,496,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.906
sga2.e12.4-2.equation.23,eq:XII.23,eq:XII.23,equation,SGA2,XII,4.2,23,23,parts/12_expose_XII.tex,499,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.908
sga2.e12.4-2.equation.24,eq:XII.24,eq:XII.24,equation,SGA2,XII,4.2,24,24,parts/12_expose_XII.tex,517,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.911
sga2.e12.4-2.equation.25,eq:XII.25,eq:XII.25,equation,SGA2,XII,4.2,25,25,parts/12_expose_XII.tex,529,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.914
sga2.e12.4-3.structural.4-3,XII.4.3,XII.4.3,structural,SGA2,XII,4.3,4.3,4.3,parts/12_expose_XII.tex,535,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.915
sga2.e12.4-4.structural.4-4,XII.4.4,XII.4.4,structural,SGA2,XII,4.4,4.4,4.4,parts/12_expose_XII.tex,541,1,111,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.916
sga2.e12.4-5.structural.4-5,XII.4.5,XII.4.5,structural,SGA2,XII,4.5,4.5,4.5,parts/12_expose_XII.tex,554,1,112,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.919
sga2.e12.4-6.structural.4-6,XII.4.6,XII.4.6,structural,SGA2,XII,4.6,4.6,4.6,parts/12_expose_XII.tex,572,1,112,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.924
sga2.e12.4-6.theorem.4-7,XII.4.7,XII.4.7,theorem,SGA2,XII,4.6,4.7,4.7,parts/12_expose_XII.tex,596,1,112,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.928
sga2.e12.4-8.structural.4-8,XII.4.8,XII.4.8,structural,SGA2,XII,4.8,4.8,4.8,parts/12_expose_XII.tex,619,1,113,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.932
sga2.e12.4-9.structural.4-9,XII.4.9,XII.4.9,structural,SGA2,XII,4.9,4.9,4.9,parts/12_expose_XII.tex,625,1,113,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.934
sga2.e12.4-9.structural.fh,FH,FH,structural,SGA2,XII,4.9,,,parts/12_expose_XII.tex,633,1,113,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.937
sga2.e12.4-10.structural.4-10,XII.4.10,XII.4.10,structural,SGA2,XII,4.10,4.10,4.10,parts/12_expose_XII.tex,669,1,114,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.939
sga2.e12.5.structural.5,XII.5,XII.5,structural,SGA2,XII,5,5,5,parts/12_expose_XII.tex,684,1,114,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.942
sga2.e12.5.proposition.5-1,XII.5.1,XII.5.1,proposition,SGA2,XII,5,5.1,5.1,parts/12_expose_XII.tex,686,1,114,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.944
sga2.e12.5.equation.26,eq:XII.26,eq:XII.26,equation,SGA2,XII,5,26,26,parts/12_expose_XII.tex,692,1,115,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,equation*.946
sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,SGA2,XII,5,5.2,5.2,parts/12_expose_XII.tex,696,1,115,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.947
sga2.e12.5-3.structural.5-3,XII.5.3,XII.5.3,structural,SGA2,XII,5.3,5.3,5.3,parts/12_expose_XII.tex,722,1,115,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.951
sga2.e12.5-4.structural.5-4,XII.5.4,XII.5.4,structural,SGA2,XII,5.4,5.4,5.4,parts/12_expose_XII.tex,742,1,116,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.955
sga2.e12.5-5.structural.5-5,XII.5.5,XII.5.5,structural,SGA2,XII,5.5,5.5,5.5,parts/12_expose_XII.tex,752,1,116,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.956
sga2.e12.5-6.structural.5-6,XII.5.6,XII.5.6,structural,SGA2,XII,5.6,5.6,5.6,parts/12_expose_XII.tex,765,1,116,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.959
sga2.e12.5-6.proposition.5-7,XII.5.7,XII.5.7,proposition,SGA2,XII,5.6,5.7,5.7,parts/12_expose_XII.tex,773,1,116,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.961
sga2.e12.5-8.structural.5-8,XII.5.8,XII.5.8,structural,SGA2,XII,5.8,5.8,5.8,parts/12_expose_XII.tex,797,1,117,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.967
sga2.e12.5-9.structural.5-9,XII.5.9,XII.5.9,structural,SGA2,XII,5.9,5.9,5.9,parts/12_expose_XII.tex,823,1,117,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.972
sga2.e12.5-10.structural.5-10,XII.5.10,XII.5.10,structural,SGA2,XII,5.10,5.10,5.10,parts/12_expose_XII.tex,827,1,118,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.974
sga2.e12.5-11.structural.5-11,XII.5.11,XII.5.11,structural,SGA2,XII,5.11,5.11,5.11,parts/12_expose_XII.tex,839,1,118,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.977
sga2.e13.front.structural.xiii,XIII,XIII,structural,SGA2,XIII,front,,,parts/13_expose_XIII.tex,1,1,120,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,chapter*.980
sga2.e13.1.structural.1,XIII.1,XIII.1,structural,SGA2,XIII,1,1,1,parts/13_expose_XIII.tex,4,1,120,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.981
sga2.e13.1-1.structural.1-1,XIII.1.1,XIII.1.1,structural,SGA2,XIII,1.1,1.1,1.1,parts/13_expose_XIII.tex,48,1,121,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.986
sga2.e13.1-2.structural.1-2,XIII.1.2,XIII.1.2,structural,SGA2,XIII,1.2,1.2,1.2,parts/13_expose_XIII.tex,62,1,121,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.990
sga2.e13.1-3.structural.1-3,XIII.1.3,XIII.1.3,structural,SGA2,XIII,1.3,1.3,1.3,parts/13_expose_XIII.tex,81,1,122,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.996
sga2.e13.1-3.structural.notehm,noteHM,noteHM,structural,SGA2,XIII,1.3,,,parts/13_expose_XIII.tex,101,1,122,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1002
sga2.e13.1-3.structural.courbesurface,courbesurface,courbesurface,structural,SGA2,XIII,1.3,,,parts/13_expose_XIII.tex,101,1,123,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1001
sga2.e13.1-4.structural.1-4,XIII.1.4,XIII.1.4,structural,SGA2,XIII,1.4,1.4,1.4,parts/13_expose_XIII.tex,103,1,123,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1005
sga2.e13.2.section.2,XIII.2,XIII.2,section,SGA2,XIII,2,2,2,parts/13_expose_XIII.tex,109,1,123,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1007
sga2.e13.2.theorem.2-1,XIII.2.1,XIII.2.1,theorem,SGA2,XIII,2,2.1,2.1,parts/13_expose_XIII.tex,129,1,123,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1009
sga2.e13.2-2.structural.2-2,XIII.2.2,XIII.2.2,structural,SGA2,XIII,2.2,2.2,2.2,parts/13_expose_XIII.tex,148,1,124,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1012
sga2.e13.2-2.corollary.2-3,XIII.2.3,XIII.2.3,corollary,SGA2,XIII,2.2,2.3,2.3,parts/13_expose_XIII.tex,164,1,124,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1017
sga2.e13.2-4.structural.2-4,XIII.2.4,XIII.2.4,structural,SGA2,XIII,2.4,2.4,2.4,parts/13_expose_XIII.tex,181,1,125,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1020
sga2.e13.2-5.structural.2-5,XIII.2.5,XIII.2.5,structural,SGA2,XIII,2.5,2.5,2.5,parts/13_expose_XIII.tex,189,1,125,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1021
sga2.e13.2-6.structural.2-6,XIII.2.6,XIII.2.6,structural,SGA2,XIII,2.6,2.6,2.6,parts/13_expose_XIII.tex,196,1,125,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1024
sga2.e13.3.section.3,XIII.3,XIII.3,section,SGA2,XIII,3,3,3,parts/13_expose_XIII.tex,204,1,126,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1026
sga2.e13.3-1.structural.3-1,XIII.3.1,XIII.3.1,structural,SGA2,XIII,3.1,3.1,3.1,parts/13_expose_XIII.tex,208,1,126,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1027
sga2.e13.3-2.structural.3-2,XIII.3.2,XIII.3.2,structural,SGA2,XIII,3.2,3.2,3.2,parts/13_expose_XIII.tex,247,1,126,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1033
sga2.e13.3-3.structural.3-3,XIII.3.3,XIII.3.3,structural,SGA2,XIII,3.3,3.3,3.3,parts/13_expose_XIII.tex,259,1,126,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1034
sga2.e13.3-4.structural.3-4,XIII.3.4,XIII.3.4,structural,SGA2,XIII,3.4,3.4,3.4,parts/13_expose_XIII.tex,282,1,126,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1036
sga2.e13.3-5.structural.3-5,XIII.3.5,XIII.3.5,structural,SGA2,XIII,3.5,3.5,3.5,parts/13_expose_XIII.tex,292,1,127,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection*.1037
sga2.e13.4.structural.4,XIII.4,XIII.4,structural,SGA2,XIII,4,4,4,parts/13_expose_XIII.tex,306,1,127,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1039
sga2.e13.4-1.structural.4-1,XIII.4.1,XIII.4.1,structural,SGA2,XIII,4.1,4.1,4.1,parts/13_expose_XIII.tex,384,1,128,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1044
sga2.e13.4-1.structural.pagexpo,pagexpo,pagexpo,structural,SGA2,XIII,4.1,,,parts/13_expose_XIII.tex,405,1,128,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1048
sga2.e13.4-1.structural.pip15,pip15,pip15,structural,SGA2,XIII,4.1,,,parts/13_expose_XIII.tex,412,1,128,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1049
sga2.e13.4-1.structural.pxiii-15,pXIII.15,pXIII.15,structural,SGA2,XIII,4.1,,,parts/13_expose_XIII.tex,412,1,128,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1049
sga2.e13.4-1.structural.p15l,p15l,p15l,structural,SGA2,XIII,4.1,,,parts/13_expose_XIII.tex,438,1,128,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1052
sga2.e13.4-2.structural.4-2,XIII.4.2,XIII.4.2,structural,SGA2,XIII,4.2,4.2,4.2,parts/13_expose_XIII.tex,457,1,129,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1054
sga2.e13.4-3.structural.4-3,XIII.4.3,XIII.4.3,structural,SGA2,XIII,4.3,4.3,4.3,parts/13_expose_XIII.tex,489,1,129,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1058
sga2.e13.5.section.5,XIII.5,XIII.5,section,SGA2,XIII,5,5,5,parts/13_expose_XIII.tex,529,1,130,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1065
sga2.e13.5.equation.5,eq:XIII.5.+,eq:XIII.5.+,equation,SGA2,XIII,5,5.+,5.+,parts/13_expose_XIII.tex,532,1,130,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1067
sga2.e13.5.equation.5.occ2,eq:XIII.5.+',eq:XIII.5.+',equation,SGA2,XIII,5,5.+',5.+',parts/13_expose_XIII.tex,536,1,130,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,AMS.1068
sga2.e13.5.structural.boutot,Boutot,Boutot,structural,SGA2,XIII,5,,,parts/13_expose_XIII.tex,552,1,131,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,Hfootnote.1071
sga2.e13.5.structural.pxiii20,pXIII20,pXIII20,structural,SGA2,XIII,5,,,parts/13_expose_XIII.tex,556,1,131,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1074
sga2.e13.6.structural.6,XIII.6,XIII.6,structural,SGA2,XIII,6,6,6,parts/13_expose_XIII.tex,570,1,132,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,section*.1081
sga2.e13.6.structural.pxiii-6,pXIII.6,pXIII.6,structural,SGA2,XIII,6,,,parts/13_expose_XIII.tex,574,1,132,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1085
sga2.e13.6.structural.commpara,commpara,commpara,structural,SGA2,XIII,6,,,parts/13_expose_XIII.tex,578,1,133,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1089
sga2.e13.6.structural.p25y,p25y,p25y,structural,SGA2,XIII,6,,,parts/13_expose_XIII.tex,583,1,134,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1099
sga2.e13.6.structural.p26y,p26y,p26y,structural,SGA2,XIII,6,,,parts/13_expose_XIII.tex,593,1,134,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,toto*.1101
sga2.e13.6.definition.6-1,XIII.6.1,XIII.6.1,definition,SGA2,XIII,6,6.1,6.1,parts/13_expose_XIII.tex,601,1,134,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1102
sga2.e13.6.definition.6-2,XIII.6.2,XIII.6.2,definition,SGA2,XIII,6,6.2,6.2,parts/13_expose_XIII.tex,611,1,134,compiled_resolved_r6,preserved_r5_target_replayed_and_verified_r6,subsection.1105
