previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,blocker_scope,lane_route,zip_entry,entry_type,count,next_recovery_action,claim_boundary,carryforward_decision
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,nested-archive-gated,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar Handoff Zips 20260608/Interslavic_Math_Sidecar_Starter_Resources_20260608.zip,archive-like,1,nested archive requires gated extraction decision,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2007/STANDARDIZATION_OF_THE_OLD_CHURCH_SLAVONIC_CYRILLIC_SCRIPT-International_Scientific_Meeting_Belgrade_2007.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2012/INTERSLAVIC_ADDED-WORDS_2012-12_3pp.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2017/Tema-15-9-2017.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2018/Gramatyka Slovianskiego (PL) 2018.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2018/ms-pregled-IE-V10-2018-005.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2018/slownik versja 15.8.2018 final - b5 (1).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2018/slownik versja 15.8.2018 final - b5.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/Merunka Interslavic Guimaraes 2019 v2.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/Merunka Interslavic Guimaraes 2019.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/MS_jezyk vece 2019 prezentacija.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/PRAVO 04-10-2019 (1).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/PRAVO 04-10-2019.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2019/Кузнецов Н.В. (2019) Розказ в прекладѣ на меджусловјанскы.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2020/Osnovni međuslovensko-srpski rečnik (2020c).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2020/rozmovki polsko-slovjanske 2020 b5.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2020/slownik versja 2020 final - b5.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/2021/Osnovni medjuslovensko-srpski recnik (2021).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/1000 slov — multi.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/chernorizec_hrabr.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/dulitsenko_mezdunarodnyje.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,"slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/EN Review about ISL from common Interslavic speaker, 7 pages.pdf",pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Gramatika Meżuslovianskego pl.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/hameleon.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
