previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,zip_entry,lane_route,entry_type,suffix,crc32,uncompressed_size,source_gate,gate_reason,source_use_label,next_action,claim_boundary,carryforward_decision,witness_id,entry_sha256,decode_encoding,line_count,concepts_found,contexts_extracted
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_master/interslavic-fun-main/interslavic-fun/i18n/uk/theme-live-codeblock.json,Interlanguage/Fable,metadata,,C71AD727,134,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00050,3BBB28D5B2AF64D64AC286073B057589CF57B51AD1D35BFA42F19D876595F61A,utf-8,4,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_main/interslavic-fun-main/interslavic-fun/i18n/uk/docusaurus-plugin-content-docs/current/grammar/verbs.md,Interlanguage/Fable,metadata,,97425B1B,136,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00051,0A8BE64C295F8B3551A4F198CC009CAC94B7405F0E2127321038BB89EDE75979,utf-8,8,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_master/interslavic-fun-main/interslavic-fun/i18n/uk/docusaurus-plugin-content-docs/current/grammar/verbs.md,Interlanguage/Fable,metadata,,97425B1B,136,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00052,0A8BE64C295F8B3551A4F198CC009CAC94B7405F0E2127321038BB89EDE75979,utf-8,8,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_main/interslavic-fun-main/interslavic-fun/docs/grammar/conjunctions.md,Interlanguage/Fable,metadata,,34D3D35C,137,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00053,32445AA831B1730EF44F8FD6A3E53A15EDA28285E0C019F8F265568DB6DB0F8C,utf-8,8,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-starter-resources-20260608/source_repositories_extracted/interslavic-fun_main/interslavic-fun-main/interslavic-fun/i18n/uk/docusaurus-plugin-content-docs/current/grammar/conjunctions.md,Interlanguage/Fable,metadata,,34D3D35C,137,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00054,32445AA831B1730EF44F8FD6A3E53A15EDA28285E0C019F8F265568DB6DB0F8C,utf-8,8,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/combined/deligne_cumulative_bilingual_current_EN_pdfpages.tex,Persianate/Tajik,tex-family,,F7EAC4AD,1640,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00055,2145FC40FA00E072B109C093DAC7CB0FB8E4E1DFF004BC710D966524FA6ABDC0,utf-8,16,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/combined/deligne_cumulative_bilingual_current_FR_pdfpages.tex,Persianate/Tajik,tex-family,,F5E788D6,1724,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00056,E2751AD485CD62732BB0C029EF39DE314163C34BADD8C110D9D6FEBA1C467C0E,utf-8,16,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/19_bayesian_filtering_smoothing_factor_graphs.tex,Persianate/Tajik,tex-family,,131A1C8F,4723,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00057,4DB04D3F3335901765C91B9D225DF162CFEA4E470C9A22E30B8B1D33C35BED42,utf-8,114,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_057_tame_symbol/FR/deligne_paper57_tame_symbol_FR_clean.tex,Persianate/Tajik,tex-family,,7EEBCB43,10805,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00058,A5A0C491507F4E819701C6CC3521CBC768C0913B7188D8E126429CDD1BFE1E9E,utf-8,185,module,2
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_058_real_mixed_hodge_structures/FR/deligne_paper58_structures_hodge_mixtes_reelles_FR_clean.tex,Persianate/Tajik,tex-family,,CB04DDDB,10859,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00059,B88E705D88DFC102C36E237285BF4401C3288CF0C87B5098FE85B09617940935,utf-8,184,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_042_integration_vanishing_cycle/FR/deligne_paper42_integration_vanishing_cycle_FR_clean.tex,Persianate/Tajik,tex-family,,8BF8A4C2,11364,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00060,D555438EF8FBB6979D6DC1370F5A2A51F21CC4572C655DDD9F517EFE35D92E4F,utf-8,244,field,1
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_058_real_mixed_hodge_structures/EN/deligne_paper58_real_mixed_hodge_structures_EN.tex,Persianate/Tajik,tex-family,,9ED04810,13194,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00061,A26E5E5138CADEE7B30EF1881A10A6CE86AE98AA2AFE4E79323CD983F36EB9C2,utf-8,255,automorphism;field,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_045_gabber_lemma/FR/deligne_paper45_gabber_lemma_FR_clean.tex,Persianate/Tajik,tex-family,,DDD1A56A,16176,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00062,9C7158AD136AA9F4B875A7035DBFCF272FFB809599B9577CCCAE501629C35C34,utf-8,214,module;algebra,3
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_057_tame_symbol/EN/deligne_paper57_tame_symbol_EN.tex,Persianate/Tajik,tex-family,,F8D56584,17785,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00063,CCBA3D03951DE8A2FF29C7A69B7C8F8238EC1ED5E9A5BF3AF4A764367024A1C1,utf-8,261,ring;field,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_042_integration_vanishing_cycle/EN/deligne_paper42_integration_vanishing_cycle_EN.tex,Persianate/Tajik,tex-family,,2C0AFBDC,19444,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00064,557D3259FF7D856BA5064F110EC4D946CE99FCE5C02B15F99C6D4DE4E1793A63,utf-8,376,field;algebra;ring,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_070_grothendieck_master_ideas/EN/deligne_paper70_grothendieck_master_ideas_EN_full.tex,Persianate/Tajik,tex-family,,3F08A9DE,20292,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00065,27B348CB0E984FF939E83FE86E47730CFD644D2ECA8D7572C8B05F5EFB3D9DD0,utf-8,192,field;algebra;noetherian,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_083_nagata_embedding/EN/deligne_paper83_nagata_embedding_EN.tex,Persianate/Tajik,tex-family,,AD14912D,21225,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00066,E3F4B77734FB89BBC03EC488A88A874378F6EF9508159E5A61750C0529F5C12F,utf-8,387,noetherian;ring;ideal,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_083_nagata_embedding/FR/deligne_paper83_nagata_embedding_FR_clean.tex,Persianate/Tajik,tex-family,,51469377,21248,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00067,47E975222D69023A90550BB06C128148E477635E6964725C335796553BAE7C66,utf-8,378,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_070_grothendieck_master_ideas/FR/deligne_paper70_grothendieck_master_ideas_FR_clean.tex,Persianate/Tajik,tex-family,,EC709B84,21700,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00068,01586DFF72320C54906A9D0EBA2C76301B671BC185EC02CEB64A9DE3E7B30D2D,utf-8,192,module;galois;algebra,4
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/deligne/paper-level-translations/faithful-bilingual-current-2026-05-31/cumulative_faithful_bilingual/paper_071_cohomology_algebra_complement/FR/deligne_paper71_cohomology_algebra_complement_FR_fixed.tex,Persianate/Tajik,tex-family,,F19FFAB1,25220,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00069,BC60C64105A616D73E865FC1E8EB300090BD0D8789822EEE3FBD44F886E310B2,utf-8,416,module;ring,4
