candidate_id,source_page,expose,kind,initial_disposition,final_resolution,review_evidence,old_string,new_string,authority
SGA5-EXACT-0236,330,VII,wrong target superscript (p-2 vs star) and dropped (-2) Tate twist in Prop 8.5 a),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H^{p-2}(Y',M\otimes\mu^{\otimes(d-1)})","H^*(Y',M\otimes\mu^{\otimes(d-1)})(-2)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0237,331,VII,wrong-transcription-of-displayed-equation,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"f^*f_*j_*=j_*\gamma j_*+j_*,
\]
d'où, par (4.2)","f^*f_*f^*=j_*\gamma f^*+f^*,
\]
d'où, par (4.2)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0238,331,VII,wrong-shriek-position-and-spurious-accent,rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"f_*&-i_*\\
-\gamma&g^*(\cdot)c_{d-1}(\check F)
\end{pmatrix}
\circ","f^*&-i_*\\
-\gamma&g^*(\cdot)c_{d-1}(F)
\end{pmatrix}
\circ",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0239,331,VII,spurious-check-accent,rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"-\gamma&g^*(\cdot)c_{d-1}(\check F)
\end{pmatrix}.
\tag{8.5.3}","-\gamma&g^*(\cdot)c_{d-1}(F)
\end{pmatrix}.
\tag{8.5.3}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0240,333,VII,dropped-parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"commutative au sens des algèbres graduées par $\mathbb Z$, et","commutative (au sens des algèbres graduées par $\mathbb Z$), et",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0241,334,VII,delimiter (brackets vs parens),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"-\xi\,c_{d-1}(\check F)=g^*(c_d(\check N))","-\xi\,c_{d-1}(\check F)=g^*[c_d(\check N)]",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0242,334,VII,spurious parentheses,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"+g^*(i^*(x))g^*(y)c_{d-1}(\check F),","+g^*(i^*x)g^*(y)c_{d-1}(\check F),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0243,334,VII,dropped multiplication dot,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\lambda(i^*(x)y)=(y',x)\lambda(y),","\lambda(i^*(x)\cdot y)=(y',x)\cdot\lambda(y),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0244,334,VII,dropped multiplication dot,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,g^*(i^*(x)y)c_{d-1}(\check F),g^*(i^*(x)\cdot y)c_{d-1}(\check F),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0245,336,VII,wrong letter in p^* argument + dropped prime on dual trivial bundle (9.1.6),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\xi\,c_r(\check F)=c_{r+1}(p^*(\check E)\oplus\mathcal O_P)=0,","\xi\,c_r(\check F)=c_{r+1}(p^*(\check N)\oplus\mathcal O'_P)=0,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0246,336,VII,"dropped iso tilde (mid image, alpha-star pullback of O_P(1))",propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\alpha^*(\mathcal O_P(1))=\mathcal O_{V(N)},\alpha^*(\mathcal O_P(1))\simeq\mathcal O_{V(N)},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0247,337,VII,arrow-type / symbol,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Comme dans l'énoncé de 9.1, on note $s:Y\to\widehat N$ le morphisme composé de la section nulle de $V(N)$ et de l'inclusion canonique $V(N)\hookrightarrow\widehat N$.","Comme dans l'énoncé de 9.1, on note $s:Y\hookrightarrow\widehat N$ le morphisme composé de la section nulle de $V(N)$ et de l'inclusion canonique $V(N)\subset\widehat N$.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0248,338,VII,spurious inserted symbol + capitalization,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,On note $E$ le $\mathcal O_{\widehat N}$-module,On note le $\mathcal O_{\widehat N}$-Module,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0249,339,VII,dropped subscript / spurious subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,0=j_1^*(j_1)_*g_1^*(\mu)+\bar\xi.,0=j_1^*(j_1)_*g^*(\mu)+\bar\xi.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0250,340,VII,dropped displayed equation + omitted word,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"(9.1.6), on en déduit que l'on est ramené à montrer 9.4 lorsque","(9.1.6), on en déduit que
\[
c_d(\check E)\,j_1^*(j_1)_*(y)=c_d(E)\,j_1^*(j_1)_*g_1^*(a_0);
\]
autrement dit, on est ramené à montrer 9.4 lorsque",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0251,340,VII,missing parentheses on g_1 (operator superscript placement),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,l'élément $j_1^*(j_1)_*g_1^*(a)$ admet à son tour,l'élément $j_1^*(j_1)_*(g_1)^*(a)$ admet à son tour,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0252,341,VII,prose-reference,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Portant dans cette égalité l'expression de $(j_1)_*(1)$ déduite de (9.3.4), on obtient","Portant dans (9.4.4) l'expression de $(j_1)_*(1)$ déduite de (9.3.4), on obtient",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0253,341,VII,math-structure,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,(j_1)_*g_1^*(b_0)=\bigl((j_1)_*g_1^*(a)\bigr)\bigl((j_1)_*(1)-v_*(1)\bigr)-(j_1)_*(z).,(j_1)_*g_1^*(b_0)=\bigl[(j_1)_*g_1^*(a)\bigr](j_1)_*(1)-v_*(1)(j_1)_*(z).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0254,341,VII,math-dropped-operator,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,0=\delta_*g_1^*(b_0)=\delta_*(b_0).,0=\delta_*s^*g_1^*(b_0)=\delta_*(b_0).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0255,342,VII,dropped subscript + altered prose (parenthetical clause),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"puisque $\gamma$ est injectif, $Y$ admettant une rétraction évidente.",puisque $\gamma_*$ est injectif ($\gamma$ admet une rétraction évidente).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0256,342,VII,dropped subscript _k on P^1,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Notons $p:X\times\mathbb P^1\to X$ la première projection, de sorte que $i=p\circ i_1$","Notons $p:X\times\mathbb P^1_k\to X$ la première projection, de sorte que $i=p\circ i_1$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0257,342,VII,dropped square brackets,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"i^*i_*(y)=(g_1)_*g_1^*i_1^*(\bar x)c_d(\check E),","i^*i_*(y)=(g_1)_*\bigl[g_1^*i_1^*(\bar x)c_d(\check E)\bigr],",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0258,342,VII,dropped center-dot (multiplication),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,i^*i_*(y)=(g_1)_*\bigl[j_1^*f_1^*(\bar x)c_d(\check E)\bigr].,i^*i_*(y)=(g_1)_*\bigl[j_1^*f_1^*(\bar x)\cdot c_d(\check E)\bigr].,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0259,342,VII,dropped clause (omitted sentence fragment),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Notant $\theta$ le transformé pur par $f_1$ de $T\times\mathbb P^1$, on a une relation de la forme","Notant $\theta$ le transformé pur par $f_1$ de $T\times\mathbb P^1$, i.e. l'adhérence de l'image réciproque de $T\times\mathbb P^1$ au dessus de $Z\doteq Y$, on a une relation de la forme",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0260,342,VII,dropped parentheses around 'réduit',already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"Mais, comme le schéma réduit sous-jacent à $\theta$","Mais, comme le schéma (réduit) sous-jacent à $\theta$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0261,342,VII,dropped parentheses around i_1 (notation faithfulness),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"i^*i_*(y)=i_1^*(\bar x),\qquad \bar x=p^*i_*(y).","i^*i_*(y)=(i_1)^*(\bar x),\qquad \bar x=p^*i_*(y).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0262,343,VII,subscript index (Chern class degree),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"c_q(\check E)=k_*(c_{q-1}(\check F))+(g_1)^*(c_q(\check N)),","c_d(\check E)=k_*(c_{d-1}(\check F))+(g_1)^*(c_d(\check N)),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0263,343,VII,operator star position (push/pull) + wrong operator letters,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\beta^*f_2^*\gamma_*(y)=f_1^*\gamma_*i_*(y),\beta_*f_2^*\gamma_*(y)=f_1^*\alpha_*\gamma_*(y),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0264,346,VII,dropped_iso_marker,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"X''\arrow[r,""v''""]\arrow[d,""f'""']&Z''\arrow[d,""f'_1""]\\","X''\arrow[r,""v''""]\arrow[d,""f'""',""\wr""]&Z''\arrow[d,""f'_1""]\\",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0265,346,VII,dropped_reference,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"des éclatements, $Z''$ peut être aussi obtenu","des éclatements (voir, par exemple, Hironaka : Smoothing of algebraic cycles, Amer. Journal of Math. (1968), lemme 4.1), $Z''$ peut être aussi obtenu",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0266,348,VII,missing_punctuation,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"on en déduit que la restriction à $U'$ de $t-f^*f_*(t)$ est nulle, et par suite","on en déduit que la restriction à $U'$ de $t-f^*f_*(t)$, est nulle, et par suite",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0267,348,VII,dropped_operator,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"j_*(z)=j_*(a)-j_*(g^*(x)c_{d-1}(\check F)),","j_*(z)=j_*(a)-j_*(g^*(x)\cdot c_{d-1}(\check F)),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0268,349,VII,dropped equation term,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"g^*(g_*(x))c_{d-1}(\check F)=0,","g^*g_*(x)\cdot c_{d-1}(\check F)=-i_*g_*(x)=0,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0269,350,VII,abbreviation expanded vs source,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,Publ. I.H.E.S. n$^\circ$ 35.,Pub. I.H.E.S. n$^\circ$ 35.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0270,350,VII,punctuation (comma vs period),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"Inventiones Mathematicae vol. 6, fasc. 1",Inventiones Mathematicae vol. 6. fasc. 1,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0271,352,VIII,wrong subscripted base letter (F->E),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"F=\bigoplus_{n\in\mathbb Z^+}F_n,\qquad F_n=E,\quad n\in\mathbb Z^+.","F=\bigoplus_{n\in\mathbb Z^+}E_n,\qquad E_n=E,\quad n\in\mathbb Z^+.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0272,352,VIII,verb mood / word changed vs source (soient -> sont),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,et $H^i(E)=Z^i/B^i$ soient dans $\cD$,et $H^i(E)=Z^i/B^i$ sont dans $\cD$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0273,352,VIII,comma inserted not in source,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"et si l'on suppose que, pour $0<i\le n$,","et si l'on suppose que pour $0<i\le n$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0274,352,VIII,comma inserted not in source,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"Pour démontrer $\delta)$, on utilise les suites exactes:",Pour démontrer $\delta)$ on utilise les suites exactes:,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0275,354,VIII,dropped quotation marks,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"c'est-à-dire un foncteur additif, gradué et transformant les triangles distingués en triangles distingués.","c'est-à-dire un foncteur additif, «gradué» et transformant les triangles distingués en triangles distingués.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0276,355,VIII,"wrong subscript on cl (source reads single C, not C'')",rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\operatorname{cl}_{\cC''}(F(X,X')).","\operatorname{cl}_{\cC}(F(X,X')).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0277,356,VIII,inserted-words-not-in-source,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,Il en résulte alors qu'il existe $X_1$ et des morphismes,Il en résulte alors qu'il existe $X_1$ et,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0278,356,VIII,wrong-word-form,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"tels que $s,t\in S$.","tel que $s,t\in S$.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0279,356,VIII,wrong-word,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,ce qui résulte du fait qu'il existe un triangle,ce qui résulte de fait qu'il existe un triangle,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0280,358,VIII,dropped parenthetical,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\text{ est un épimorphisme dans }\cC,","\text{ est un épimorphisme (dans }\cC\text{ bien entendu)},",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0281,359,VIII,dropped-parentheses-on-cross-reference,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\footnote{cf. SGA 6 IV 1.6.},\footnote{cf. (SGA 6 IV 1.6).},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0282,361,VIII,dropped parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,On obtient le carré commutatif dans $D(\cC)$:,On obtient le carré commutatif (dans $D(\cC)$):,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0283,362,VIII,wrong word ending (gender agreement),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,dont les composantes sont $\cC_o$-pseudo-cohérentes.,dont les composantes sont $\cC_o$-pseudo-cohérents.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0284,362,VIII,punctuation (parentheses vs commas),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"des $A$-modules, à gauche par exemple.",des $A$-modules (à gauche par exemple).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0285,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime",propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,K'(A)=K(D(A)_{\parf}).,K^\bullet(A)=K(D(A)_{\parf}).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0286,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"En ce qui concerne le groupe $K'(A)$, nous avons (prop. 4.1, corollaire):","En ce qui concerne le groupe $K^\bullet(A)$, nous avons (prop. 4.1, corollaire):",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0287,363,VIII,"superscript-dot vs prime: source K with raised dot (K^bullet), TeX has K prime",propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"K'(A)=K(D(A)_{\parf})\simeq K(D_o^b(\cC))\simeq K_{\cC_o}(\cC),","K^\bullet(A)=K(D(A)_{\parf})\simeq K(D_o^b(\cC))\simeq K_{\cC_o}(\cC),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0288,364,VIII,dropped accent (tilde over gamma),rejected-not-in-final-french-authority,rejected-absent-final-french-authority,SOURCE_FORMULA_COMPARISON_EXACT.csv,"K'(A)\xrightarrow{\gamma_A}K_\bullet(A),","K'(A)\xrightarrow{\widetilde\gamma_A}K_\bullet(A),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0289,364,VIII,dropped accent (tilde over gamma),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,l'homomorphisme $\gamma_A$ n'est ni injectif,l'homomorphisme $\widetilde\gamma_A$ n'est ni injectif,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0290,364,VIII,dropped accent (tilde over gamma),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,l'homomorphisme $\gamma_A$ est donc un isomorphisme,l'homomorphisme $\widetilde\gamma_A$ est donc un isomorphisme,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0291,366,VIII,reversed factor order in bifunctor domain,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"D^-({}_A\cC)\times D^-(\cC_A)\longrightarrow D^-(\Ab),","D^-(\cC_A)\times D^-({}_A\cC)\longrightarrow D^-(\Ab),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0292,366,VIII,dropped parentheses,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,Soit $A$ un anneau non nécessairement commutatif et $L^\bullet$,Soit $A$ un anneau (non nécessairement commutatif) et $L^\bullet$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0293,366,VIII,reordered equality chain to match source,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,catégories dérivées ($\cC={}_A\cC=\cC_A$).,catégories dérivées ($\cC=\cC_A={}_A\cC$).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0294,367,VIII,wrong reference number,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,\emph{Démonstration de la proposition 8.1.} L'implication a) $\Rightarrow$ b) est immédiate.,\emph{Démonstration de la proposition 5.2.} L'implication a) $\Rightarrow$ b) est immédiate.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0295,369,VIII,missing parentheses around parenthetical phrase,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,a) Soient $A$ et $B$ deux anneaux non nécessairement commutatifs et $u:A\to B$ un homomorphisme.,a) Soient $A$ et $B$ deux anneaux (non nécessairement commutatifs) et $u:A\to B$ un homomorphisme.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0296,369,VIII,dropped colon before display,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"et par conséquent l'homomorphisme
\[","et par conséquent l'homomorphisme :
\[",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0297,369,VIII,spurious commas added + dropped colon,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"cohérent. On obtient, en utilisant la proposition 5.1, un foncteur exact
\[","cohérent. On obtient en utilisant la proposition 5.1 un foncteur exact :
\[",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0298,370,VIII,"punctuation/quotes: dropped parentheses and moved ""la"" inside the quoted phrase",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"l'identité suivante, la «formule de projection»:",l'identité suivante («la formule de projection»):,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0299,370,VIII,punctuation: dropped parentheses in footnote reference,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"cf. SGA 6 III, IV.","cf. (SGA 6 III, IV).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0300,371,VIII,dropped opening parenthesis,already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,modules. Si $\Lambda$ est un corps,modules. (Si $\Lambda$ est un corps,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0301,371,VIII,dropped closing parenthesis,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,cf. SGA 3 I 4.7.2.,cf. SGA 3 I 4.7.2).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0302,371,VIII,wrong capitalization + dropped parentheses,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,\footnote{Publié dans SGA $4^{1/2}$.},\footnote{publié dans (SGA $4^{1/2}$).},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0303,371,VIII,added accent not in source,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\emph{Éléments de Géométrie Algébrique},\emph{Elements de Géométrie Algébrique},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0304,372,X,reference-label + dropped word,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,"En procédant comme dans ([1], chap. V) on peut définir la notion de faisceau étale sur $X$ à groupe d'opérateurs $G$, ou simplement de « faisceau sur $(X_{\et},G)$ ».","En procédant comme dans ([T] chap. V) on peut définir la notion de faisceau étale sur $X$ à groupe d'opérateurs $G$, ou simplement « faisceau sur $(X_{\et},G)$ ».",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0305,372,X,punctuation (commas -> parentheses),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/late_residual.md,"dont les résultats sont exposés, du point de vue de la cohomologie étale, dans l'exposé de M. Raynaud [1].",dont les résultats sont exposés (du point de vue de la cohomologie étale) dans l'exposé de M. Raynaud [1].,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0306,372,X,punctuation (stray comma),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/late_residual.md,"Comme dans loc. cit., la démonstration se fait",Comme dans loc. cit. la démonstration se fait,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0307,77,III,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\Hom_f^{(3)}(L,M)=\Hom(f_{!}L,M)\quad (\simeq \Hom(L,f^{!}M)),","\Hom_f^{(3)}(L,M)=\Hom(f_{!}L,M)\quad (\overset{\text{(SGA~4~XVIII~3.1.5)}}{\simeq} \Hom(L,f^{!}M)),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0308,79,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Grâce à 1.7.3, on peut définir, pour $u_i\in\Hom_{f_i}^{(4)}(L_i,M_i)$,","Grâce à 1.7.3, on peut définir, pour $u_i\in\Hom_f^{(4)}(L_i,M_i)$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0309,82,III,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\uRHom(E_1,F_1)\otimes\uRHom(E_2,F_2)\longrightarrow\uRHom(E_1\otimes^{L}E_2,F_1\otimes^{L}F_2).","\uRHom(E_1,F_1)\otimes^{L}\uRHom(E_2,F_2)\longrightarrow\uRHom(E_1\otimes^{L}E_2,F_1\otimes^{L}F_2).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0310,83,III,missing equation tag (2) on first square diagram,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\[
\begin{tikzcd}[column sep=large,row sep=large]
\uRHom(f_{1!}A_{U_1},F_1)\otimes^{L}_{S}\uRHom(f_{2!}A_{U_2},F_2) \arrow[r,""2.2.3""] \arrow[d,""\sim""'] & \uRHom(f_{!}A_U,F) \arrow[d,""\sim""]\\
f_{1*}f_1^{*}F_1\otimes^{L}_{S}f_{2*}f_2^{*}F_2 \arrow[r,""1.6.4""'] & f_{*}f^{*}F,
\end{tikzcd}
\]","\begin{equation}\tag{2}
\begin{tikzcd}[column sep=large,row sep=large]
\uRHom(f_{1!}A_{U_1},F_1)\otimes^{L}_{S}\uRHom(f_{2!}A_{U_2},F_2) \arrow[r,""2.2.3""] \arrow[d,""\sim""'] & \uRHom(f_{!}A_U,F) \arrow[d,""\sim""]\\
f_{1*}f_1^{*}F_1\otimes^{L}_{S}f_{2*}f_2^{*}F_2 \arrow[r,""1.6.4""'] & f_{*}f^{*}F,
\end{tikzcd}
\end{equation}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0311,83,III,missing equation tag (4) on second square diagram,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"\[
\begin{tikzcd}[column sep=large,row sep=large]
f_1^{*}\uRHom(f_{1!}A_{U_1},F_1)\otimes^{L}_{S}f_2^{*}\uRHom(f_{2!}A_{U_2},F_2) \arrow[r] \arrow[d] & f^{*}\uRHom(f_{!}A_U,F) \arrow[d]\\
f_1^{*}F_1\otimes^{L}_{S}f_2^{*}F_2 \arrow[r,""\sim""] & f^{*}F,
\end{tikzcd}
\]","\begin{equation}\tag{4}
\begin{tikzcd}[column sep=large,row sep=large]
f_1^{*}\uRHom(f_{1!}A_{U_1},F_1)\otimes^{L}_{S}f_2^{*}\uRHom(f_{2!}A_{U_2},F_2) \arrow[r] \arrow[d] & f^{*}\uRHom(f_{!}A_U,F) \arrow[d]\\
f_1^{*}F_1\otimes^{L}_{S}f_2^{*}F_2 \arrow[r,""\sim""] & f^{*}F,
\end{tikzcd}
\end{equation}",LNM 589 scan-derived patch retained in final French authority
