candidate_id,source_page,expose,kind,old_string,new_string,english_old_count_at_review,final_french_new_count,disposition,patch_record,authority,evidence
SGA5-EXACT-0349,123,III,A,"\Hom(p_1^*L_1,p_2^!L_2)=\uHom_S(L_1,L_2),","\Hom(p_1^*L_1,p_2^!L_2)=\Hom_S(L_1,L_2),",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source bot image, display (6.4.3): the first equality has RHom underlined on both sides (correctly \uRHom), but the second equality writes plain 'Hom' (no underline) on BOTH sides: 'Hom(p_1^*L_1,p_2^!L_2) = Hom_S(L_1,L_2)'. Macros (lines 64-65): \uHom=\underline{\Hom} (internal sheaf Hom) vs plain \Hom (global Hom group). The LHS of this equality is already plain \Hom in the TeX, so the underlined \uHom_S on the RHS is inconsistent and wrong; the global Hom group is what holds the 'correspondances cohomologiques'. old_string with trailing comma is unique to line 3791 (line 2355 has a trailing period)."
SGA5-EXACT-0350,123,III,A,"et appellerons les éléments de $\uHom_S(L_1,L_2)$","et appellerons les éléments de $\Hom_S(L_1,L_2)$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source bot image, prose after (6.4.3): 'et appellerons les éléments de Hom_S(L_1,L_2)' shows plain (non-underlined) 'Hom_S' (the underline visible in the image is the emphasis underline beneath the defined term 'correspondances cohomologiques de', not under Hom). TeX has \uHom_S (underlined). Same underline error as (6.4.3) RHS; the correspondences are elements of the global Hom group \Hom_S. old_string unique (Grep: only line 3793; line 2358 uses 'Les éléments de', a different prefix)."
SGA5-EXACT-0351,124,III,A,g_*'c^!\xrightarrow{\sim}d^!f_*,g_*'c'^!\xrightarrow{\sim}d^!f_*,1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p124_bot.png prose after (6.5.3) reads 'l'isomorphisme g'_* c'^! \xrightarrow{\sim} d^! f_*' — the source shows a prime AND a shriek on c (c'^!), not just c^!. The TeX at line 3822 dropped the prime on c. Corroborated by the parallel 3.7.3 development (TeX lines 2718-2720) using primed letters c', g', d' (d_*g'_!c'^!K and g'_!d'^!→d^!f_*). old_string verified unique (1 occurrence)."
SGA5-EXACT-0352,128,III,A,"Soit $\omega\in H^0(Y,\Lambda^N N_{Y/X}^{\vee}\otimes\Omega^N_{X/S})$","Soit $\omega\in H^0(Y,\Lambda^d N_{Y/X}^{\vee}\otimes\Omega^d_{X/S})$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Top chunk, line 'Supposons g fini et plat (donc d=N). Soit w in H^0(Y, Lambda^{d-vee} N ⊗ Omega^d_{X/S})': both the exponent on Lambda (d, paired with the ∨ dual mark on N) and the exponent on Omega are a lowercase d, matching the 'd' in 'donc d=N' and clearly not the wider angular capital N. TeX had N; source prints d. Subscript N_{Y/X} left unchanged (the source's Y/S there is a separate source error, finding 1, not patched). Verified unique via grep (1 occurrence)."
SGA5-EXACT-0353,128,III,A,g^!\OO_S(=\Lambda^N N_{Y/X}^{\vee}\otimes\Omega^N_{X/S}),g^!\OO_S(=\Lambda^d N_{Y/X}^{\vee}\otimes\Omega^d_{X/S}),1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Top chunk, display 'O_Y --> g^! O_S (= Lambda^{d-vee} N ⊗ Omega^d_{X/S})': exponents on both Lambda and Omega are lowercase d in the typescript, not capital N. TeX had N. Subscript N_{Y/X} kept as-is. Extended old_string with the distinctive 'g^!\OO_S(=' prefix to disambiguate from the identical expression on the previous display; grep confirms 1 occurrence."
SGA5-EXACT-0354,128,III,A,"\operatorname{Res}_{Y/S}(y\cl^N_{X/S}(Y))=\operatorname{Tr}_{Y/S}(y),","\operatorname{Res}_{Y/S}(y\cl_{X/S}(Y))=\operatorname{Tr}_{Y/S}(y),",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Mid chunk, eq (6.8.5): 'Res_{Y/S}(y cl_{X/S}(Y)) = Tr_{Y/S}(y)'. The class is written cℓ with subscript X/S and NO superscript; TeX added a superscript N. Removing ^N restores the source glyph. Full equation line is unique (grep: 1 occurrence)."
SGA5-EXACT-0355,128,III,A,multiplication par $\cl^N_{X/S}(Y)$. Il en résulte,multiplication par $\cl_{X/S}(Y)$. Il en résulte,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,Bottom chunk: '...défini par la multiplication par cℓ_{X/S}(Y). Il en résulte que...'. Source shows bare cℓ_{X/S}(Y) with subscript X/S and no superscript; TeX added ^N. Extended with 'multiplication par' prefix and '. Il en résulte' suffix for uniqueness (grep: 1 occurrence).
SGA5-EXACT-0356,128,III,A,donnée par le produit par $\cl^N_{X/S}(Y)$ correspond par adjonction à la flèche,donnée par le produit par $\cl_{X/S}(Y)$ correspond par adjonction à la flèche,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Bottom chunk, last line: 'donnée par le produit par cℓ_{X/S}(Y) correspond par adjonction à la flèche'. Source shows bare cℓ_{X/S}(Y), no superscript; TeX added ^N. Whole-clause old_string is unique (grep: 1 occurrence)."
SGA5-EXACT-0357,134,III,A,"Alors, pour tout $L_0\in\ob D^b_{\ctf}(X_0,\mathbb F_p)$, on a, notant $L$ l'image inverse de $L_0$ sur $X$,","Alors, pour tout $L_0\in\ob D_{\ctf}(X_0,\mathbb F_p)$, on a, notant $L$ l'image inverse de $L_0$ sur $X$,",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p134_top.png, statement line of Theoreme 6.13.3 (Deligne): the source clearly prints 'L_o \in ob D_{ctf}(X_o, F_p)'. The 'D' carries ONLY a lowered 'ctf' subscript and NO raised 'b' superscript/bounded marker. The TeX line 4108 has inserted '^b' (D^b_{\ctf}) which is not in the typescript. Source notation D_{ctf} is well-formed and complete, so per source-faithful audit rules the inserted ^b must be removed. old_string verified unique (single grep match at line 4108)."
SGA5-EXACT-0358,144,III B,A,"(\{x\}\times Y,B)","(\{y\}\times Y,B)",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Mid image, C_1 line: 'des couples (A,B) , (A, X x {y}) , ({y} x Y,B) est en position generale en (x,y)'. The third C_1 couple's first component clearly reads {y} x Y in the typescript, with the brace matching the {y} in the adjacent (A, X x {y}). Mathematically consistent: the C_1 case (a_2,b_1 finite) has both auxiliary fibres over y. TeX line 4325 transcribes it as (\{x\}\times Y,B). The substring (\{x\}\times Y,B) occurs exactly once in the file (verified by grep), so the old_string is unique."
SGA5-EXACT-0359,144,III B,A,$b$ la correspondance $\Phi$ de (loc. cit.),$b$ la correspondance $\phi$ de (loc. cit.),0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Bot image, last line: 'b = la correspondance phi de (loc. cit.)'. The glyph is a small x-height slashed-phi (lowercase phi, the empty-set-like form), NOT a tall capital Phi. TeX line 4332 has \Phi (capital) for the b correspondence. Two occurrences of 'correspondance $\Phi$' exist on line 4332 (the b one and the v one); the v one is page-145 content per the first-pass note and is left untouched. Anchoring old_string with the '$b$' prefix makes it unique (the other has a '$v$' prefix); verified by grep that '$b$ la correspondance $\Phi$ de (loc. cit.)' matches exactly once."
SGA5-EXACT-0360,146,III B,A,où les carrés correspondant à $U\leftarrow a_1^{-1}(U)\to A\to X$ et à $b_2^{-1}(V)\to V\to Y$ sont cartésiens.,où les carrés (1) et (4) sont cartésiens.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,Source image p146_mid.png plainly prints 'où les carrés (1) et (4) sont cartésiens.' using the local diagram labels (1) and (4) printed inside the two diagrams. The current TeX substitutes a non-faithful paraphrase describing node chains and dropping the (1)/(4) labels. Restoring the literal typescript text. old_string verified unique (single Grep hit at line 4363).
SGA5-EXACT-0361,146,III B,A,"On a $F^n a_{2*}a_1^*L=a_{2*}a_1^*L$ pour $n\le 0$, et $0$ pour $n>1$; de plus, comme $a_2$ est fini et le carré cartésien, on a","On a $F^n a_{2*}a_1^*L=a_{2*}a_1^*L$ pour $n\le 0$, et $0$ pour $n>1$; de plus, comme $a_2$ est fini et le carré (1) cartésien, on a",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source image p146_bot.png plainly prints 'est fini et le carré (1) cartésien, on a' with the explicit local label (1) identifying the cartesian left square of diagram 1. Current TeX dropped '(1)'. The bare phrase 'le carré cartésien' occurs at lines 1027/1062/4393/13150, so old_string was extended with the distinctive preceding clause; the substring 'est fini et le carré cartésien, on a' is unique (single Grep hit at line 4393)."
SGA5-EXACT-0362,148,III B,A,"D'autre part, on a, d'après la formule de Lefschetz pour $\{x\}\to S$, $\{y\}\to S$,","D'autre part, on a, d'après (1), $u_*=u'_*$, $v_*=v'_*$, d'où, par la formule de Lefschetz pour $\{x\}\to S$, $\{y\}\to S$,",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source (p148_mid bottom / p148_bot top) reads: ""D'autre part, on a, d'après (1) , u_* = u'_* , v_* = v'_* , d'où, par la formule de Lefschetz pour {x} -> S , {y} -> S ,"". The TeX at line 4492 collapsed this to ""d'après la formule de Lefschetz"", dropping the reference (1) and the inline equalities u_*=u'_*, v_*=v'_*, d'où, par la — substantive content justifying eq (3). old_string is unique (line 4492 only)."
SGA5-EXACT-0363,148,III B,A,"Compte tenu de la remarque faite plus haut, la conclusion découle de la conjugaison de ces deux égalités.","Compte tenu de la remarque faite plus haut, la conclusion découle de la conjugaison de (2) et (3).",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source (p148_bot) reads: ""... la conclusion découle de la conjugaison de (2) et (3) ."". The TeX at line 4496 paraphrases as ""de ces deux égalités"", dropping the explicit equation cross-references (2) and (3). old_string is unique (line 4496 only)."
SGA5-EXACT-0364,150,III B,A,"b^*:\mathrm R\Gamma_A(T,(DL\lten_{\Lambda}M)|T)
 \longrightarrow \mathrm R\Gamma_z(B,b^*(DL\lten_{\Lambda}M)),","b^*:\mathrm R\Gamma_A(T,(DL\lten_SM)|T)
 \longrightarrow \mathrm R\Gamma_z(B,b^*(DL\lten_SM)),",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,p150_top.png: the b* restriction display shows the derived tensor as ⊗ with superscript L and subscript S in both occurrences (DL ⊗^L_S M); the S glyph matches the S in 'X ×_S Y' on the same page. TeX wrongly uses \lten_{\Lambda} (⊗^L_Λ). Corrected to \lten_S.
SGA5-EXACT-0365,150,III B,A,"a^*:\mathrm R\Gamma_B(T,(L\lten_{\Lambda}DM)|T)
 \longrightarrow \mathrm R\Gamma_z(A,a^*(L\lten_{\Lambda}DM))","a^*:\mathrm R\Gamma_B(T,(L\lten_SDM)|T)
 \longrightarrow \mathrm R\Gamma_z(A,a^*(L\lten_SDM))",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_top.png: the a* restriction display shows (L ⊗^L_S DM) in both occurrences, subscript S matching 'X ×_S Y'. TeX uses \lten_{\Lambda}; corrected to \lten_S."
SGA5-EXACT-0366,150,III B,A,"\mathrm R\Gamma(T,(DL\lten_{\Lambda}M)|T)
 =(DL\lten_{\Lambda}M)_z
 =(DL)_x\lten_{\Lambda}M_y=0,","\mathrm R\Gamma(T,(DL\lten_SM)|T)
 =(DL\lten_SM)_z
 =(DL)_x\lten M_y=0,",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_mid.png: the chain RΓ(T,(DL ⊗^L_S M)|T) = (DL ⊗^L_S M)_z = (DL)_x ⊗^L M_y = 0. First two tensors carry subscript S; the THIRD (rightmost) tensor (DL)_x ⊗ M_y has the L superscript but NO subscript (bare stalk-level tensor). Hence lines 1-2 → \lten_S, line 3 → bare \lten (Finding 2)."
SGA5-EXACT-0367,150,III B,A,"\mathrm R\Gamma(B,b^*(DL\lten_{\Lambda}M))
 =(DL\lten_{\Lambda}M)_z=0.","\mathrm R\Gamma(B,b^*(DL\lten_SM))
 =(DL\lten_SM)_z=0.",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_mid.png: RΓ(B,b*(DL ⊗^L_S M)) = (DL ⊗^L_S M)_z = 0; both tensors carry subscript S. TeX uses \lten_{\Lambda}; corrected to \lten_S."
SGA5-EXACT-0368,150,III B,A,"\mathrm R\Gamma(T-A,(DL\lten_{\Lambda}M)|T-A)
 \xrightarrow{\sim}
\mathrm R\Gamma_A(T,(DL\lten_{\Lambda}M)|T)[1],","\mathrm R\Gamma(T-A,(DL\lten_SM)|T-A)
 \xrightarrow{\sim}
\mathrm R\Gamma_A(T,(DL\lten_SM)|T)[1],",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_mid.png / p150_bot.png: RΓ(T-A,(DL ⊗^L_S M)|T-A) ~→ RΓ_A(T,(DL ⊗^L_S M)…)[1]; both tensors carry subscript S. TeX uses \lten_{\Lambda}; corrected to \lten_S. (The separate |T vs source 'M)T)' restriction-bar issue is type B and left untouched here.)"
SGA5-EXACT-0369,150,III B,A,"\mathrm R\Gamma(B-z,b^*(DL\lten_{\Lambda}M)|B-z)
 \xrightarrow{\sim}
\mathrm R\Gamma_z(B,b^*(DL\lten_{\Lambda}M))[1],","\mathrm R\Gamma(B-z,b^*(DL\lten_SM)|B-z)
 \xrightarrow{\sim}
\mathrm R\Gamma_z(B,b^*(DL\lten_SM))[1],",1,0,rejected-not-in-final-french-authority,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_mid.png / p150_bot.png: RΓ(B-z,(DL ⊗^L_S M)|B-z) ~→ RΓ_z(B,b*(DL ⊗^L_S M))[1]; both tensors carry subscript S. TeX uses \lten_{\Lambda}; corrected to \lten_S."
SGA5-EXACT-0370,150,III B,A,"b^*:\mathrm R\Gamma(T-A,(DL\lten_{\Lambda}M)|T-A)
 \longrightarrow \mathrm R\Gamma(B-z,(DL\lten_{\Lambda}M)|B-z).","b^*:\mathrm R\Gamma(T-A,(DL\lten_SM)|T-A)
 \longrightarrow \mathrm R\Gamma(B-z,(DL\lten_SM)|B-z).",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_bot.png: equation (2.6.1) b*: RΓ(T-A,(DL ⊗^L_S M)|T-A) → RΓ(B-z,(DL ⊗^L_S M)|B-z); both tensors carry subscript S. TeX uses \lten_{\Lambda}; corrected to \lten_S."
SGA5-EXACT-0371,150,III B,A,"L=i_!P,\qquad M=j_!Q,","L=i_!DP,\qquad M=j_!Q,",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p150_bot.png: equation (2.6.2) clearly prints L = i_!DP , M = j_!Q — two distinct capitals D and P after the shriek i_!. TeX dropped the D, writing i_!P. Corrected to i_!DP per the source glyphs. (Downstream line 4592 'DL=Ri_*DP=Ri_*P' is a separate internal-consistency matter outside this finding.)"
SGA5-EXACT-0372,151,III B,A,"DL=Ri_*DP=Ri_*P,","DL=Ri_*DDP=Ri_*P,",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p151_top.png: line 'on a DL = Ri_*DDP = Ri_*P , donc' clearly shows the middle term as Ri_* DDP (double D), the biduality DDP=P. TeX line 4592 has only single DP, which would falsely require DP=P. Confirmed transcription error; missing D restored. old_string unique (1 grep hit, line 4592)."
SGA5-EXACT-0373,151,III B,A,DL\lten_{\Lambda}M=Ri_*P\lten_{\Lambda}j_!Q.,DL\lten_SM=Ri_*P\lten_Sj_!Q.,1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p151_top.png display: 'DL ⊗^L_S M = Ri_*P ⊗^L_S j_!Q' — both derived-tensor subscripts are S (base scheme), matching the external Kunneth product over S (X×_S Y = Z appears just below). TeX line 4596 uses Λ. Both \lten on this line corrected S. House style uses _S unbraced (cf. \times_SY line 4598). old_string unique."
SGA5-EXACT-0374,151,III B,A,"DL\lten_{\Lambda}M=Rf'_*g'_!(P\lten_{\Lambda}Q),","DL\lten_SM=Rf'_*g'_!(P\lten_SQ),",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,p151_mid.png display after Kunneth: 'DL ⊗^L_S M = Rf'_*g'_!(P ⊗^L_S Q)' — both tensor subscripts S. TeX line 4609 uses Λ. Both \lten corrected. old_string unique (distinctive Rf'_*g'_!).
SGA5-EXACT-0375,151,III B,A,(DL\lten_{\Lambda}M)|T=Rf_*g_!(P\lten_{\Lambda}Q)|T-(X\cup Y).,(DL\lten_SM)|T=Rf_*g_!((P\lten_SQ)|T-(X\cup Y)).,1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p151_mid.png eq (2.6.3): '(DL ⊗^L_S M)|T = Rf_*g_!((P ⊗^L_S Q)|T-(X∪Y))'. Two corrections: (a) tensor subscripts S not Λ; (b) restriction |T-(X∪Y) is INSIDE the g_! argument with double opening paren '((P' and double closing ')) ', i.e. Rf_*g_!((P⊗Q)|T-(X∪Y)). This matches E=(P⊗Q)|T-(X∪Y) (line 4624) and (2.6.3)=Rf_*g_!(E). TeX line 4613 had Λ and restriction outside g_!. old_string unique (1 grep hit on Rf_*g_!)."
SGA5-EXACT-0376,151,III B,A,E=(P\lten_{\Lambda}Q)|T-(X\cup Y).,E=(P\lten_SQ)|T-(X\cup Y).,1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,p151_mid.png: 'où E = (P ⊗^L_S Q)|T-(X∪Y)' — tensor subscript S. TeX line 4624 uses Λ. old_string unique (distinctive E=(P).
SGA5-EXACT-0377,153,III B,A,"$(Y',B')$ sont chacun en position générale au sens de 1.2.","$(Y',B')$ sont chacun en position générale (au sens de 1.2)~(*)\footnote{(*) avec l'abus de notation habituel $X'=X'\times\{y'\}$, etc.. (où $x'$ (resp.\ $y'$) est le point fermé de $X'$ (resp.\ $Y'$)).}.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p153_mid.png shows the Lemme 3.3 statement ending '...sont chacun en position générale (au sens de 1.2) (*).' — both the parentheses around 'au sens de 1.2' and the footnote marker '(*)' are present in the typescript. p153_bot.png shows the corresponding bottom-of-page footnote: '(*) avec l'abus de notation habituel  X' = X' × {y'} , etc.. (où  x' (resp. y') est le point fermé de  X' (resp. Y')).' The current TeX (line 4667) reads only 'en position générale au sens de 1.2.' with no parentheses, no '(*)' marker, and no footnote (grep for 'abus de notation habituel' returns no matches). Footnote convention matches existing manuscript usage (lines 455, 723, 737, 753: literal '(*)' marker in text plus \footnote{(*) ...}). 'etc..' reproduced verbatim as the typescript prints a double period."
SGA5-EXACT-0378,159,III B,A,"m'^*Rj_*i'_!L\xrightarrow{\sim} i^*m^*Rj_*i'_!L,","m'^*Rj_*i'_!L\xrightarrow{\sim} i_1^*m^*Rj_*i'_!L,",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Top image, first display RHS clearly shows i with a subscript 1 (i_1^*m*Rj_*i'_!L), consistent with i_{1!} in the very next display (line 4847). TeX line 4843 dropped the subscript, writing plain i^*. old_string verified unique (grep: only line 4843)."
SGA5-EXACT-0379,159,III B,A,"H^n(\widetilde X-z,\mathbb Z/\ell)","H^n(\widetilde X-\bar z,\mathbb Z/\ell)",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Mid image, restriction-arrow target reads H^n(X̃ - z̄, Z/ℓ) with a visible bar over z (the geometric point z̄ introduced just above). TeX line 4864 has \widetilde X-z without the bar. old_string verified unique (grep: only line 4864)."
SGA5-EXACT-0380,159,III B,A,"m'^*Rj_*i'_!L=(L_0)_{Y-z},","m'^*j_*i'_!L=(L_0)_{Y-z},",1,1,propagated-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image, first of the paired displays clearly has NO R before j_* (m'*j*L = (L_0)_{Y-z}), in sharp contrast with the following line which carries an explicit R^1 (m'*R^1j*L = (L_0)_{Y-z}(-1)). This is the q=0 graded piece, so ordinary j_* (=R^0) is correct; TeX line 4868 wrote the spurious Rj_*. old_string verified unique (grep: only line 4868). Patch removes only the R as flagged."
SGA5-EXACT-0381,161,III B,A,l'hypothèse (P) étant vérifiée en vertu,l'hypothèse (P) est vérifiée en vertu,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source typescript (p161_top.png line 'L = E' , C = B'_j) ...' and the cut-off top line of p161_mid.png) clearly prints the finite verb: ""(l'hypothèse (P) est vérifiée en vertu du théorème de pureté relatif (SGA 4 XVI 3) car (Z,Y) ...)"". The word 'est' sits distinctly between '(P)' and 'vérifiée'. The TeX substitutes the participle 'étant vérifiée'. old_string is unique (1 occurrence in file)."
SGA5-EXACT-0382,162,III B,A,"\Hom_K^\bullet(E,K)\otimes_KE&\longrightarrow K,\qquad f\otimes x\longmapsto f(x),\tag{5.0.4}\\","\uHom_K^\bullet(E,K)\otimes_KE&\longrightarrow K,\qquad f\otimes x\longmapsto f(x),\tag{5.0.4}\\",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source p162_bot.png (5.0.4) prints ""Hom"" with both a bullet superscript and an underline beneath it, identical to the internal-Hom underline of (5.0.1)-(5.0.3) on p162_mid.png (which the TeX correctly sets as \uHom). Current TeX line 4952 uses plain \Hom_K^\bullet, dropping the underline. \uHom is defined at line 65 as \underline{\Hom}. The full old_string occurs exactly once (Grep: only line 4952)."
SGA5-EXACT-0383,162,III B,A,"\Hom_K^\bullet(E,K)\otimes_KE&\longrightarrow \Hom_K^\bullet(E,E),\qquad f\otimes y\longmapsto (x\longmapsto f(x)y).\tag{5.0.5}","\uHom_K^\bullet(E,K)\otimes_KE&\longrightarrow \uHom_K^\bullet(E,E),\qquad f\otimes y\longmapsto (x\longmapsto f(x)y).\tag{5.0.5}",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"Source p162_bot.png (5.0.5) prints both ""Hom"" occurrences with bullet superscript and underline, matching the internal-Hom convention of (5.0.1)-(5.0.5)/(5.0.6)-(5.0.7) in the typescript. Current TeX line 4953 uses plain \Hom_K^\bullet in both spots. Both are corrected to \uHom_K^\bullet. \uHom defined at line 65. The full old_string occurs exactly once (Grep: only line 4953)."
SGA5-EXACT-0384,164,III B,A,"H_0(A,E)=A\otimes_{A^e}E=E\otimes_{A^e}A=E/[A,E]","H_0(A,E)=A\otimes_{A^e}E=E\otimes_{A^e}A",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p164_mid.png shows the display printed as 'H_0(A,E) = A \otimes_{A^e} E = E \otimes_{A^e} A' with exactly two equality signs (three terms) at ~600 dpi. There is no '/[A,E]' term anywhere on the page; the printed text immediately following the display reads 'est le K-module quotient de E par...'. The TeX adds a fourth term '=E/[A,E]' that, though mathematically equal to H_0(A,E), does not appear in the typescript. old_string verified unique (1 occurrence) via Grep."
SGA5-EXACT-0385,165,III B,A,"\begin{equation}\tag{5.2.3}
\uRHom_A(E,\uRHom_B(F,G))\xrightarrow{\sim}\uRHom_B(F\lten_AE,G).","\begin{equation}\tag{5.2.3}
\uHom_A(E,\uRHom_B(F,G))\xrightarrow{\sim}\uHom_B(F\lten_AE,G).",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p165_mid.png: (5.2.3) reads Hom_A(E, RHom_B(F,G)) --~--> Hom_B(F (x)^L_A E, G). The OUTER operators print 'Hom' with NO R prefix (only the inner RHom_B carries R). The TeX line 5012 is a byte-identical copy of (5.2.2) line 5004 (\uRHom on both outer ops), a copy/paste error. Outer \uRHom_A -> \uHom_A and final \uRHom_B -> \uHom_B; inner \uRHom_B(F,G) and \lten unchanged. old_string anchored with unique \begin{equation}\tag{5.2.3} line (5011) to disambiguate from identical formula on line 5004."
SGA5-EXACT-0386,165,III B,A,"Soit $A$ une $K$-algèbre. Dans la situation $({}_AE,{}_{A^\circ}F)$, on a un isomorphisme canonique","Soit $A$ une $K$-algèbre. Dans la situation $(E_A,{}_AF)$, on a un isomorphisme canonique",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p165_mid.png / p165_bot.png: source prints 'Dans la situation (E_A , {}_AF)' = E a right A-module (subscript A on the right) and F a left A-module ({}_AF), the standard pair for E (x)_A F. TeX has the reversed/altered decorations ({}_AE,{}_{A^\circ}F), inconsistent with the displayed (5.3.1) E (x)_A F."
SGA5-EXACT-0387,165,III B,A,"E\otimes_{A^e}F\xrightarrow{\sim}(E\otimes_KF)\otimes_{A^e}A,","E\otimes_AF\xrightarrow{\sim}(E\otimes_KF)\otimes_{A^e}A,",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p165_bot.png: (5.3.1) LHS tensor is E (x)_A F with subscript plain A (no 'e' superscript); only the RHS outer tensor is over A^e. TeX wrongly put A^e on the LHS. Standard Cartan-Eilenberg iso E (x)_A F = (E (x)_K F) (x)_{A^e} A. old_string unique (grep: 1 hit, line 5019)."
SGA5-EXACT-0388,165,III B,A,"D'autre part, dans la situation $({}_AE,{}_AF)$, la flèche d'évaluation","D'autre part, dans la situation $({}_AE,{}_AF_A)$, la flèche d'évaluation",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p165_bot.png: source prints 'dans la situation ({}_AE , {}_AF_A)' with F an A-bimodule {}_AF_A (subscript A on BOTH sides). TeX dropped the right-hand A subscript. F must be an A^e-module for (5.3.2) to be A^e-lineaire and for (5.3.3) to land in F (x)_{A^e} A = F_natural."
SGA5-EXACT-0389,165,III B,A,"\uHom_A(E,F)\otimes_{A^e}E\longrightarrow F\otimes_{A^e}A\;(=F_\natural).","\uHom_A(E,F)\otimes_AE\longrightarrow F\otimes_{A^e}A\;(=F_\natural).",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_vp_075-274.json,LNM 589 scan-derived patch retained in final French authority,"p165_bot.png: (5.3.3) LHS tensor is Hom_A(E,F) (x)_A E with subscript plain A (no 'e'). TeX wrongly put A^e there. (5.3.3) is obtained by applying -(x)_{A^e}A to (5.3.2) via (5.3.1): (Hom_A(E,F) (x)_K E)(x)_{A^e}A = Hom_A(E,F) (x)_A E. Only the RHS F (x)_{A^e} A stays over A^e (unchanged). old_string unique (grep: 1 hit, line 5029)."
