"r3_current_frontier","source_refresh_label","source_refresh_scope","source_carrier_path","source_carrier_sha256","r3_boundary","current_head","ledger_record_id","source_table","source_path_or_category","source_use_label","positive_source_signal","adverse_or_gap_signal","gate_guard","label"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00011","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00011 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00011 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-011 covered_active_row 3 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label pl","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00011 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00011 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-011 covered_active_row 3 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label pl","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00012","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00012 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00012 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-012 covered_active_row_manual_flag 3 audit/provenance/support only until owner-lane source context is checked; path/hash/source-","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00012 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00012 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-012 covered_active_row_manual_flag 3 audit/provenance/support only until owner-lane source context is checked; path/hash/source-","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00013","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00013 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00013 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-013 native-source-body + pointer-only provenance 1 source-gated generated-draft/noncanonical Arabic interlinear/pretranslation s","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00013 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00013 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-013 native-source-body + pointer-only provenance 1 source-gated generated-draft/noncanonical Arabic interlinear/pretranslation s","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00014","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00014 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00014 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-014 native-source-body + OCR-witness + pointer-only provenance 1 source-gated generated-draft/noncanonical Arabic interlinear/pr","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00014 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00014 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-014 native-source-body + OCR-witness + pointer-only provenance 1 source-gated generated-draft/noncanonical Arabic interlinear/pr","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00015","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00015 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00015 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-015 active_summary 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label plus a","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00015 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00015 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-015 active_summary 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label plus a","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00016","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00016 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00016 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-016 no_active_insufficient_rows 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00016 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00016 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-016 no_active_insufficient_rows 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00017","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00017 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00017 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-017 non_active_gap_row 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label pl","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00017 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00017 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-source-use-provenance AR-AC6F4E-SOURCE-USE-017 non_active_gap_row 1 audit/provenance/support only until owner-lane source context is checked; path/hash/source-use label pl","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00018","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00018 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00018 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-001 branch-weighting shared=195; source_linked=195; arabic_source_gated=554 apply branch-weighting checks to Arabic source-ga","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00018 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00018 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-001 branch-weighting shared=195; source_linked=195; arabic_source_gated=554 apply branch-weighting checks to Arabic source-ga","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00019","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00019 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00019 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-002 marginal-intelligibility shared=195; source_linked=195; arabic_source_gated=554 apply marginal-intelligibility checks to ","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00019 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00019 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-002 marginal-intelligibility shared=195; source_linked=195; arabic_source_gated=554 apply marginal-intelligibility checks to ","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00020","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00020 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00020 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-003 source-use shared=74; source_linked=74; arabic_source_gated=554 apply source-use checks to Arabic source-gated generated-","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00020 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00020 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-003 source-use shared=74; source_linked=74; arabic_source_gated=554 apply source-use checks to Arabic source-gated generated-","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00021","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00021 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00021 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-004 adverse-evidence shared=131; source_linked=131; arabic_source_gated=554 apply adverse-evidence checks to Arabic source-ga","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00021 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00021 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-004 adverse-evidence shared=131; source_linked=131; arabic_source_gated=554 apply adverse-evidence checks to Arabic source-ga","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-00022","carry-forward-1233-fable-source-use-adverse","","fable-source-use-adverse-do-not-use","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00022 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00022 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-005 normalization shared=59; source_linked=59; arabic_source_gated=554 apply normalization checks to Arabic source-gated gene","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-00022 carry-forward-c33-fable-source-use-adverse  fable-source-use-adverse-do-not-use c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-00022 carry-forward-68c-fable-source-use-adverse  fable-source-use-adverse-do-not-use 68c877c0aae311996fb7b99b7e58bf4276b18e59 arabic-fable-category-application AR-AC6F4E-CATEGORY-005 normalization shared=59; source_linked=59; arabic_source_gated=554 apply normalization checks to Arabic source-gated gene","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
