"row_group","row_id","concept_id","english","source_artifact","source_path_or_url","source_basis","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_surface","original_status","evidence_status","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","consumer_lane","consumption_action","native_review_required","term_promotion_allowed","bridge_promotion_allowed","translation_status","gate_notes"
"paper01_60_term_route_ledger","paper01_60term:definition","definition","definition","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=proof_grammar","تعريف","تعریف","","","","تعریف","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | source-backed proof grammar"
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:system_of_linear_equations","system_of_linear_equations","system of linear equations / linear system","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","DDL page 90 row 1342; older rendered Afghan curriculum lead has معادلات خطی","","","سیستم خطی، دستگاه خطی; معادلات خطی","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","improved_with_plural_linear_equations_curriculum_lead","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","review_ready_gate_but_hefferon_full_system_phrase_still_open | Still need clean Afghan prose deciding سیستم معادلات خطی versus دستگاه/سیستم خطی for Hefferon's phrase."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:matrix","matrix","matrix","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","Older Afghan rendered software-engineering curriculum HTML ledgers; no PDF downloaded","","","ماتریس; ماتریس ها; ترانهاده ماتریس; معکوس ماتریس","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","improved_rendered_curriculum_review_gate","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","review_ready_curriculum_gate_not_base_text | Enough to mark Afghan Dari matrix register as curriculum-review-ready; still prefer original university/source text before using as base prose."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:solution","solution","solution / answer","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","DDL page 124 row 1851 Exact solution => حل دقیق، پاسخ دقیق","","","حل دقیق، پاسخ دقیق","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","improved_adjacent_solution_register_gate","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","adjacent_review_gate_not_hefferon_solution_promotion | Supports both حل and پاسخ in Afghan math glossary context, but final equation/system solution register remains open."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:coefficient","coefficient","coefficient","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","DDL page 202 row 3022 absorption coefficient => ضریب جذب is chemistry, not equation coefficient","","","OPEN","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","still_open_chemistry_coefficient_rejected_for_math_equation","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","do_not_promote | Do not inherit Iranian Persian ضریب; chemistry coefficient row is only a morphology hint."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:constant","constant","constant","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","No captured Afghan math-row source for equation constant","","","OPEN","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","still_open","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","do_not_promote | Generic KPU/DDL uses of ثابت do not decide Hefferon's constant d."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:n_tuple","n_tuple","n-tuple","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","No captured Afghan source-level n-tuple row","","","OPEN","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","still_open","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","do_not_promote | Keep n-tuple untranslated or paraphrased only in future review notes."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:vector","vector","vector","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","DDL page 204 row 3047; older Afghan curriculum lead","","","وکتور","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","unchanged_non_erasure_anchor","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","review_ready_but_register_differs_from_iranian_persian | Strong non-erasure anchor against blindly using Persian بردار."
"dari_afghan_linear_system_source_gate","dari_afghan_linear_system_source_gate:vector_space","vector_space","vector space","DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\DARI_AFGHAN_LINEAR_SYSTEM_GAP_FILL_UPDATE_20260702T021500Z.json","DDL page 204 row 3046; older Afghan curriculum lead","","","فضای برداری; فضای وکتوری","","","","dari_afghan_linear_system_gap_fill_update_not_microdraft","unchanged_future_microdraft_gate","do_not_consume_not_in_lane","do_not_consume_not_in_lane","consume_source_gate_only_no_microdraft_promotion","do_not_consume_from_dari_gate_independent_tajik_review_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_gate_question_review_only","persianate_dari_gate_lane; adjacent_linear_algebra_source_lane","dari_afghan_source_gate_only_no_running_translation","true","false","false","draft_or_source_evidence_noncanonical","future_vector_space_microdraft_gate | Useful for later vector-space work, not enough to complete this linear-system definition."
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:vector_space","vector_space","vector_space","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=5; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_multilane_vector_slice_drafts | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:10 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map2.tex:28 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/pref/pref.tex:11 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs1.tex:4 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:5 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_basis_vectors.wiki.txt:2 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_bibliography.wiki.txt:9 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_complex_vector_spaces.wiki.txt:2 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_definition_and_examples_of_vector_spaces.wiki.txt:2 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:8 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_linear_transformations.wiki.txt:25"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:zero_vector","zero_vector","zero_vector","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=6; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_multilane_vector_slice_drafts | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex:2214 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr2.tex:1024 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:411 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map2.tex:80 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs1.tex:106 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:382 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_definition_and_examples_of_vector_spaces.wiki.txt:14 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:1053 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_linear_transformations.wiki.txt:98 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_toc.wiki.txt:48 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_vector_spaces.wiki.txt:58 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_vector_spaces_and_subspaces.wiki.txt:44"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:linear_combination","linear_combination","linear_combination","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=6; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_arabic_persian_bridge_microdraft_needs_extended_lane_review | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex:77 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr2.tex:852 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:41 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map2.tex:132 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs1.tex:8 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:7 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_basis_vectors.wiki.txt:4 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_definition_and_examples_of_vector_spaces.wiki.txt:198 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:456 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_matrices.wiki.txt:35 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_vector_spaces.wiki.txt:102 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_row_equivalence.wiki.txt:31"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:matrix","matrix","matrix","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=6; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_arabic_persian_bridge_microdraft_needs_expansion | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex:972 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:22 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map2.tex:359 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/pref/pref.tex:52 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs1.tex:500 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:318 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_and_the_c_language_a0ga.wiki.txt:3 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_bibliography.wiki.txt:63 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_complex_vector_spaces.wiki.txt:17 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_definition_and_examples_of_vector_spaces.wiki.txt:95 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_gauss-jordan_reduction.wiki.txt:109 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:12"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:row_reduction","row_reduction","row_reduction","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=5; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_gauss_row_ops_microdraft_needs_expansion | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex:878 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr2.tex:621 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/pref/pref.tex:10 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs1.tex:7 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:1917 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_gauss-jordan_reduction.wiki.txt:415 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:217 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_toc.wiki.txt:44 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_resources.wiki.txt:14 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_row_equivalence.wiki.txt:3 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_row_reduction_and_echelon_forms.wiki.txt:2"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:echelon_form","echelon_form","echelon_form","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=4; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_matrix_echelon_microdraft_needs_expansion | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex:419 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr2.tex:424 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:2387 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/vs/vs2.tex:330 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_gauss-jordan_reduction.wiki.txt:3 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:214 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_toc.wiki.txt:44 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_resources.wiki.txt:19 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_row_equivalence.wiki.txt:7 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_row_reduction_and_echelon_forms.wiki.txt:2"
"wikibooks_hefferon_crosscheck","wikibooks_hefferon:linear_transformation","linear_transformation","linear_transformation","r3_wikibooks_hefferon_term_crosscheck.csv","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","hefferon_hits=3; wikibooks_hits=6","","","","","","","crosscheck_ready_review_only","no_term_promotion_no_translation_unlock","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","consume_english_source_crosscheck_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","english_source_alignment_only_no_language_term_unlock","true","false","false","draft_or_source_evidence_noncanonical","has_arabic_persian_bridge_microdraft_needs_lanes | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map1.tex:716 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/map/map2.tex:328 | sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/pref/pref.tex:11 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_bibliography.wiki.txt:24 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_index.wiki.txt:485 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_linear_transformations.wiki.txt:1 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_matrices.wiki.txt:2 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra_old_toc.wiki.txt:7 | sources/non_slavic_reference_corpus/20260630t064759z_r3_wikibooks_linear_algebra_candidate_intake/wikitext/linear_algebra.wiki.txt:73"
