lane,relative_output_path,extension,bytes,sha256_if_le_25MiB,category,blocker_signal
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/pan_turkic_no_inheritance_boundary_rows_20260704T062524Z.json,.json,559225,469F3C1CDF48B924258E603980D4FB72519182FB82495F72DE42FD08E0207095,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/pan_turkic_open_gate_or_witness_boundary_rows_20260704T062524Z.csv,.csv,5001,8E00F693D76704BA34500765C79952905ED1F7FFC3269090B9A6DE6A2B14B3D0,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/pan_turkic_open_gate_or_witness_boundary_rows_20260704T062524Z.json,.json,7421,A67CBE77BCCDF58614F163B19E54168682832640383BCD145C4925C6159CAD1B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/persian_farsi_reader_direct_boundary_rows_20260704T062524Z.csv,.csv,128629,BDBC4086B710298696E4951C6F64D418087D7FF4F292E2088E746CAA6AA86922,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/persian_farsi_reader_direct_boundary_rows_20260704T062524Z.json,.json,217300,14ACD50089E777E1F1729B7512DB7B25B66B1C5399A7695DDF513941BA67C70A,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/tajik_cyrillic_separate_boundary_rows_20260704T062524Z.csv,.csv,18729,2D2F8093159F2B7ED78260E2FD0D9133A82C2B76F6FF2CF99E10C92CC295437C,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/tajik_cyrillic_separate_boundary_rows_20260704T062524Z.json,.json,30851,AE97FB84488251D85FCE8AA7D6E3B533D1ED5965E2865F0C803C16337003CBEF,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/urdu_hindustani_separate_boundary_rows_20260704T062524Z.csv,.csv,155488,2D0645736884D1ABFAC5F67F05E797AD9A7D7C14EC53B1A8929DCBE248FDA22E,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z/sidecars/urdu_hindustani_separate_boundary_rows_20260704T062524Z.json,.json,267864,2009209049E6D077794DE9C6AE564687FC4327DFFABB6B5907EE05EBF988E93B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z.zip,.zip,192605,6C7153F25FEDA087C79AE5572A2FDE739F1DF48ABC6D3B7509F5D58978B94EAF,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062524Z.zip.sha256,.sha256,122,9B48EAC2996184A07593DB38FAECAFD2DD81B22F325D00E7C2F7B40EB417F3FE,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_CURRENT.txt,.txt,774,FB2CCBA582ECF7E4574E7126DD7850C5D6AA44F263480BBD37533D9443A1992F,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/manifest_20260704T041727Z.json,.json,1449,493EF4B5D3E4DF9C3A67A14855DB306FACB81051632B06BA9E8644821825075F,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.json,.json,1420,1B8E6B862BFE8B97508D4B7187766B03713AE65A0139D4B9DA0F416CD863AD94,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z.md,.md,1006,293295086992F03319188B27BBC43CF717395C017B7044D6403893D9DF260BB7,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.csv,.csv,14193,434B5551FC1DC510D38A86C47938BCE9FBAE0D31532E7E173F601BC3CFB49704,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041727Z.json,.json,18466,456A6DA99A29DCE20F2CED06FE4849899A3DAD1B983D5DEB2770EFCB930EF69D,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041727Z/SUPERSEDED_BY_R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.txt,.txt,337,3B1328BE5FD40E728554DAEDEB2D243129EFC50C3425251C2EACE0D6F19DC9DE,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z/manifest_20260704T041828Z.json,.json,1449,1E8327A685BE1EEBAF95F2347D06088E69501BDE27237489DB8438FFA59BEA69,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z/R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.json,.json,1420,19AEC470CDD456420F027C846A776ED2294F75E7FA64167951E85FFA99D9003C,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z/R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z.md,.md,1006,2EFB0250A252553B7C464667440881AC00045E60AB821A56257A687AAB635D32,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z/SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.csv,.csv,14186,4DEEA833093A036A21D24FADE1B7D62AA66D968FED73D8F9868620B71118D905,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_20260704T041828Z/SESSION_B_R3_CONSUMPTION_QUEUE_20260704T041828Z.json,.json,18459,35AAB3A96777B83390D4459F4E5B987FB4D356439826E32C513F993B0D9D5069,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_SESSION_B_READER_INTEGRATION_PASS_CURRENT.txt,.txt,556,7C9706C4D92AE2B2E8509FAE6A1B225BE9E2787E20309F108C77A113FB065CBA,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md,.md,13009,F63E620C6CC8E4AC1677D6903D1E36CDDCCB58A80D7771E8DFEADCDBE3444B60,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv,.csv,3793,1C5DEF19376466DDBC0855606585BA3944438EB151D9E6077CADAD941273E755,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md,.md,9318,283BAAF9CD1CE042D638154C41337042FBA6605D8F49104574923A83AAB45E1F,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md,.md,9214,32AE95F0FB8B6CD6A9CED29EAE030F149A014A3A7BB57A98070775FF21EE3898,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md,.md,11083,DE4181B40FBC6B81AAB698D6C9F283399FCA0A0364D5FB9C9277ED0258F123DB,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md,.md,7920,5527B15F0EA37B81615CE2789D5FE006B3B7593D6861C2106A7999C1DB8CFEFE,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_DURABLE_RUN_LOG_20260704.md,.md,15378,6D6CCD3B22BF35DEC2B3AFA8B71405BE89C359EA904CA67E5E55A470032A0C7B,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_GATE_STATE_20260704.json,.json,3305,6C91FCB34B12C390579FE5ADF31CD443883877FED50FAEC26079A034BF48ACEC,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_20260704.md,.md,11507,454BE3C3E0FD1BA016BAC792023A8C6CCA6ADFC236721392906F2E2FB56FAFA7,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_MATRIX_20260704.csv,.csv,3320,70E980571778C4496022E3ADB130019D6F6DFE78F530B6401E511EAF7C776F6C,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv,.csv,3254,81EC926A8EF88E277DC2C208A91CE5EFFC586C9CB779118592DA088772360673,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json,.json,5590,7E90899AFF24464829240EA121252478170F3E151F32AFD2FE8A4F2139905AE0,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md,.md,5388,92DACFA675E4517D4003E1C702B10A69CB7E40883608BD819B74688B24C5ADDE,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv,.csv,6803,9F55C3DD685172797D8AD529065A91DCFF111DF182665F62E4C247D79C118120,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md,.md,3363,ED699F80DC43EBCA22877278B1F2E0753FF757C5B50443F80E51251957C773B1,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md,.md,7831,8A559C22A20A811FA99692C9E09BFB42F934CA87CFD611ECB02BD15CEA0C6A89,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md,.md,8190,E05B9E6BF1F7A3E7D323BC8F19D273E897CF7E8F335CF3D7BBB3898E0541E997,provenance_or_text_evidence,
noether-r6-indigenous-creole-sign,NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json,.json,6261,CC5C272D65F18925C9611FFD7BC01997B8B73D3CA096F62A9691288B142AAE80,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_COMPLETION_ZENODO_READER_GUARDRAIL_INTEGRATION_20260704.md,.md,4589,D1A0418598FA47EB9559FD45010B9951D2495CC9812F68AF1168172D88C0DEFB,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_CURRENT_READER_FIX_PASS_OUTPUT_BOUNDARY_INDEX_20260704.md,.md,4920,67748E106396F1BF585FCE98C05F1B4E45D68AFBBE2D2B12DA207345E56CDC0A,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_CURRENT_READER_FIX_PASS_OUTPUT_BOUNDARY_ROWS_20260704.csv,.csv,1765,20F3DEEFA14D58902E2353EABA6E1888A0AD5E62FDB9993735FF22EAFA62A970,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_EXACT_SOURCE_ACQUISITION_AND_ROUTE_QUEUE_20260704.md,.md,5905,7B09F1CB8725FFD2A76B23D4289D1032F4D1AAC51394B543F839D70CA09B19A9,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_EXACT_SOURCE_ACQUISITION_AND_ROUTE_QUEUE_ROWS_20260704.csv,.csv,4945,EA84E3242DDC28DE8FDFC81502EA2D6DA874E4057694E01F80C9ADFC002C794F,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_INDONESIAN_EXPANDED_SUPPORT_SLICES_20260704.md,.md,8505,149ACA872D15663742AF9917817592770EE8644BCA2B92D5627F3EB4AF991DA3,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md,.md,14258,7998A26CD3DA8FCBA39FF5A2861B0A07442C289248B1B54ECE1F763810136431,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_FULL_COVERAGE_MATRIX_20260704.csv,.csv,11284,B6205CD4A4738B2E0CC8AE5FFBCEF8AA111A3264827202EA52B50E2761842948,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_PACKET_20260704.md,.md,12322,9BDFB7B31C47A3B5C601602AF25C0B753D9A46AEB5C7E47522379842B372C938,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_MICROCARD_ROWS_20260704.csv,.csv,4936,F454FCDD116698CB509B31676138FEF9C11E85E5B690291320E1AD91DBCB5AD2,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_NONCANONICAL_SUPPORT_AND_GAP_LEDGER_20260704.md,.md,17049,D5427AFCBB9A9786689FCBE2B5F53AAF03A172974CB8ACCCE0D39F2A3EEC6C3B,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_MALAY_SEA_PACIFIC_SUPPORT_AND_GAP_ROWS_20260704.csv,.csv,9337,A3DC6D8E41F99CB4ACA0CB701D7D5B6EFD6F3EC4875E80312E003F6C17CE3650,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_OUTPUT_MANIFEST_AND_CHECKSUMS_20260704.csv,.csv,3069,CF73851F384BD973878AAFB9627B49A51F29E68663F501F961CB21D666A19898,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_SOURCE_RETURN_ROUTING_REFRESH_20260704.md,.md,5169,DEA822B7A2B21BEFD19D69CE17B064281DAEBF229E0CABB760E85DDE110CF752,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_SOURCE_RETURN_ROUTING_REFRESH_ROWS_20260704.csv,.csv,3861,AA1D3DCBC37F10A482B80A421F919E9195B2269F00194942771AD04F2C9628FA,provenance_or_text_evidence,
noether-r7-malay-sea-pacific,NOETHER_R7_ZENODO_READER_GUARDRAIL_ROWS_20260704.csv,.csv,2240,6D98CDCCFCF071633A63C7A8664BE22AAB3780A98CC5143ECF5F8DD00D6C1F54,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_AMHARIC_OCR_FONTMAP_TRIAGE_20260704.csv,.csv,2162,3CFA5242501D722C2FE9988D53F0C0AC3A166038BA2172759DCD4BF8F3C81B5D,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_AMHARIC_OCR_FONTMAP_TRIAGE_20260704.md,.md,3429,20F7D1A5E425B7805879AF544AF6C7B86A4B6C17C3E3732BB90F66EE03154954,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_ARTIFACT_CHECKSUM_REFRESH_20260704.csv,.csv,4182,4952873A72C3F89121F975F9FEF14B230B703EE5A3F02B39B9EA7D7E2C1A39C5,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_ARTIFACT_MANIFEST_20260704.json,.json,5831,7B8218AFB9C961041938840B4F1518F243D87C2AD19125E4819698A5A067253E,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_BLOCKED_ROW_SOURCE_CLOSURE_WORKLOG_20260704.md,.md,3679,67D5188AB3AE20E857F8F37F80C61CBAD885C2F8C5C378DE4090C20F443A8208,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_COMPLETION_AND_NEXT_READER_HANDOFF_20260704.md,.md,1793,1FEBAF136E3B24970E35219139CA20E408722AA311FFE26CCD7A9B0E3251B904,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_COMPLETION_AND_NEXT_READER_HANDOFF_FIXPASS_20260704.md,.md,1873,F88A27AFD0C46A9B115E4AF6F8E86DE2E3897315BB09F446EDD628D7930F29CF,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_DURABLE_RUN_LOG_20260704.jsonl,.jsonl,14505,5ABDA7BFCBF431FA0E8DEE9C88AD06C5D262BA2DBADBE89E8F026E449241D764,other_output_manifest_only,
noether-r9-africa-horn-west,R9_DURABLE_RUN_LOG_20260704.md,.md,17235,E6C39C4DB2CE2EA5EFB4F323CCED5541CD8E91C6DF73154D86F5AF40DDDC12BB,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.csv,.csv,12008,DC9993C10C03E5E6FADF4BB1B81E8FDFBB2BE8E41254AD79EFE0CEDEF9119132,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_NOETHER_GERMAN_ANCHORED_MICRO_SLICES_20260704.md,.md,2483,83A74F9CD593A8DBE1078E227188B161ECEEFA09374457502C4B8339737DEC9F,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_MATRIX_20260704.md,.md,6003,87909498ACC7AAEB6D30599E5DC4410F289D5B6051A8D24A1E49CC79D13E429A,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_NONCANONICAL_CORPUS_TRANSLATION_SUPPORT_ROWS_20260704.csv,.csv,10403,0B149B05D0D387D01DC3C89AFD2DE38428BD91E1C0EDBBA74F214499E2FCDC7B,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.csv,.csv,6799,BC7B0A185744F205752EFF4F259D8856D05A185D7B10A23D45DDEF4084FD7ABD,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_OCR_UNICODE_LICENSING_SOURCE_GAP_LEDGER_20260704.md,.md,4503,86655D46214F8A36C7A4726E75E4BD6E04F041E0E11DE409BAFE390FF122E260,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_REGISTER_AND_INTERLANGUAGE_ROUTING_LEDGER_20260704.md,.md,4288,F4C32F84E539D7D50CD44A01935483B53A4F6D6E27A30B1485F2CBC36B6F4D39,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_REVIEWER_LEDGER_QUEUE_20260704.csv,.csv,4947,8AA591F4552003C868E585C74F28D73630425AFC675FA32FC9CF0A68B69A5BB3,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_REVIEWER_LEDGER_QUEUE_REFRESH_20260704.csv,.csv,7155,75DCE1F7B88A0497F2EB508F5598FDEC66439280521D0A2F54366266F05AF4BC,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_REVIEWER_LEDGER_QUEUE_REFRESH_20260704.md,.md,4540,5043C6D13DFC5FB0DCDE0616E6515828D9ED11CAD3ADA80F73566D6DC070770C,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_20260704.csv,.csv,1857,E9323C5C41728EE44152F2C6C7DB5381A820F9A596400460102129C7A80E99B9,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_SESSION_B_PACKAGE_INDEX_NO_UPLOAD_FIXPASS_20260704.csv,.csv,3724,466ABD2A2F0FD68C5C6BA8409F96431A133407DD6A3447DD849712A4F3FCD953,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_SOURCE_LICENSING_CLOSURE_AUDIT_20260704.csv,.csv,7386,631030C4470CC755BAC37AC6605C686CBEABEBCD8F141CA6D7C809B7C12658DF,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_SOURCE_LICENSING_CLOSURE_AUDIT_20260704.md,.md,5755,88D9AE0AC50A5018A37E901982C504A4B84E87D9D8DC79B029B4FA00EF9E5F81,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_TIGRIGNA_TIGRINYA_SCRIPT_OCR_TRIAGE_20260704.csv,.csv,5258,3ADB31634DD28921715D5E2BE819419125D8B881E9BC11BC8157D67A0C7097BC,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_TIGRIGNA_TIGRINYA_SCRIPT_OCR_TRIAGE_20260704.md,.md,4950,CF54AC1149B897B3F300CE0357BB424451EA8B50CDA65D29AE94FFD18DFC295C,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_WEEK_CONTINUATION_RUNBOOK_20260704.md,.md,3416,D9CE4F7B35BF058F01129631B55A1F59CF19425F1B7362673ADD26B4D110FD0F,provenance_or_text_evidence,
noether-r9-africa-horn-west,R9_WHOLE_LANE_COVERAGE_MANIFEST_20260704.json,.json,4414,866BB6F5B82DAEF8CBF1EF1BCACE00D830BBF6D61F7B860CF624E5F3974E5588,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_BLOCKER_RESOLUTION_ADDENDUM_20260704.md,.md,12181,07802D19EA946BEDF41D974C498EAF19E4B32FE6CD1C3A735CB0F8F51A189180,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_BLOCKER_RESOLUTION_COVERAGE_ADDENDUM_20260704.csv,.csv,2678,7D11E364D5C342C5DFA38C0687D6F76513543CDFCFA79B0D356F1D007EB1B1E7,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256,.sha256,1918,09DFC982474F0A59F294F950701EA1BE79ED03DCC20B085A2C7849D2A49AA55B,other_output_manifest_only,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_COMPLETED_READER_ZENODO_INTEGRATION_FIX_PASS_20260704.md,.md,4633,95D9D4EAC100CC93895082AD785601AEDA38A1B720E2EBB6BD42C51D97B4A987,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_CORPUS_TRANSLATION_OUTPUT_MANIFEST_20260704.sha256,.sha256,1543,DA3B625EEFC3B858FEF39FE3F5CF6AC14DAF4D0822D07C8496210AEC532F1AE4,other_output_manifest_only,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_CORPUS_TRANSLATION_ROW_COVERAGE_20260704.csv,.csv,7210,F0B03D5E5934DEAF4E5E5DA8E2C126E753CCEBBE44A8F60E95A85021EF574098,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_CORPUS_TRANSLATION_RUN_LOG_20260704.md,.md,18327,28D70914531F19D04B7E4EA59FE8CAAAC10D926F6DD46B64369E1D76B63D74A3,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_CORPUS_TRANSLATION_SLICES_20260704.md,.md,58424,11D08FEB32FDB4BA918DDFC1C2593D8AA96EE3A5159B76ECBE444293207A315D,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_CURRENT_READER_COVERAGE_20260704.csv,.csv,10780,3A6805E4102705D427DF8357B0228FC6779F481023778D60A6A423446C999B6F,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_FLAGGED_ROW_EVIDENCE_SUPPLEMENT_20260704.csv,.csv,1078,2B9E1A78C1F9144112E5734E85F04AA13C1FB41DE6D3EF180BF68F40642B6B3B,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_FLAGGED_ROW_EVIDENCE_SUPPLEMENT_20260704.md,.md,4913,FC3404C5E3DD29193D03C6BD784ACF719BB6105F4125FDB03C999FA170F5B241,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_INTERLANGUAGE_ROUTING_NOTE_20260704.md,.md,2861,BB8DEE8C569A3B59AEA78C32CF034976653B58B59807BD17191C4A0D28816806,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.json,.json,219774,37467C5AFE7E3640D7ED92BB53ADAD41D4AC391A51B7AF6FD2FBD84A5E632D74,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_LANE_DRAFT_RENDERINGS_CONTEXT_MANUAL_NOTES_20260704.md,.md,94873,3078F66D9052C295CE2EF1C32B57A5E392B8608BD30533ACC2BAF08A52E489C6,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_LANE_DRAFT_TERMBASE_20260704.csv,.csv,11940,D35CA6F3639B5CAF24678AD56D942D5D6F715681E2C906F6FACF9E2AF5D27BA1,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_LANE_OUTPUT_MANIFEST_20260704.sha256,.sha256,516,1D24200F34EE55B5255F4FB9748396FE56D1A2E225BB5AD4DED5D38349A211A7,other_output_manifest_only,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_STALE_READER_RECONCILIATION_20260704.md,.md,3164,37CEBC230610D6137CA3D4EC3A665DF6DE9B91C572842A7A912752F727890E0A,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_SUPPLEMENTAL_REPAIR_SOURCE_FIDELITY_PASS_20260704.csv,.csv,1252,F70E355C40E8E07AD27F33DE2E96B6EB6757EFE42E1C20D094A9101EA06CEB20,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_SUPPLEMENTAL_REPAIR_SOURCE_FIDELITY_PASS_20260704.md,.md,4568,45875F1456E30D15DC65D07E06D6E3FD73636D8A4A307E135FFED25D1D070D44,provenance_or_text_evidence,
noether-romance-source-evidence-draft-lane,NOETHER_ROMANCE_TENSOR_BLOCKER_NOTE_CORRECTION_20260704.md,.md,2023,6E6E28C2DC631E6456D3BF1E4560E922264D3F07BD37FC6726E027374F391683,provenance_or_text_evidence,
noether-slavic-canonical-baseline,NOETHER_INTERSLAVIC_LEGIBILITY_LEDGER_20260704.csv,.csv,3151,CC69BE0AE2E7BD2B7180A3BB081BD7C944DA2B96777E21B5EFF14608854F7010,provenance_or_text_evidence,
noether-slavic-canonical-baseline,NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.csv,.csv,1413,17566B705C716F47476E97B6AC187A6D982D0B2BFAD29806B4CE5FFE54229BDD,provenance_or_text_evidence,
noether-slavic-canonical-baseline,NOETHER_INTERSLAVIC_LIMITED_SUPPORT_REVIEW_MICROPACKETS_20260704.md,.md,9813,A09F9CE74EBAD453E3D40A222743D53102643004C29B0D30FD09AC9847FB5F90,provenance_or_text_evidence,
