source_root,relative_path,extension,bytes,mtime_utc,category,sha256_if_le_25MiB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/028_tigrigna_math_g2_chapter_9_a47f2c74.pdf,.pdf,1336826,2026-07-03T17:28:24Z,pdf_docx_source_or_provenance_evidence,997C8B66B6DDF29B554A1C41C08D4E1E88A8D463B35D32BEC1FDAB6461B4F7DC
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/029_tigrigna_math_g3_full_textbook_full_textbook_d58c8315.pdf,.pdf,27930259,2026-07-03T17:28:40Z,pdf_docx_source_or_provenance_evidence,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/030_tigrigna_math_g3_teacher_guide_teacher_guide_d1bfd9cf.pdf,.pdf,14180630,2026-07-03T17:28:49Z,pdf_docx_source_or_provenance_evidence,D157CFF6EA4029A7BD0C1EAE2EF4A5F9FA62B560E6CBFD1199BE20C34E205E60
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/031_tigrigna_math_g3_chapter_10_5c280717.pdf,.pdf,589370,2026-07-03T17:28:53Z,pdf_docx_source_or_provenance_evidence,33BE5D30446715731E288C8B9618AD02D8A2F1B27E1A5BB5C7A7C09F223BA1F4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/032_tigrigna_math_g3_chapter_1_405370ea.pdf,.pdf,523971,2026-07-03T17:28:55Z,pdf_docx_source_or_provenance_evidence,00C6D5D32E49D9097BC1167D112C3070D3131F35C2A7162E5A5268C8AF338411
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/033_tigrigna_math_g3_chapter_2_39683bc2.pdf,.pdf,3843374,2026-07-03T17:28:58Z,pdf_docx_source_or_provenance_evidence,7912B04E525388E85ED521113AAC602BA84F9B44499ECB8AD10002C7B7EDE431
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/034_tigrigna_math_g3_chapter_3_9d5f4f68.pdf,.pdf,1442209,2026-07-03T17:29:01Z,pdf_docx_source_or_provenance_evidence,F0CB04DC006149F6137AC56274781C42303F81A412C8C9317FE7BEAB90864082
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/035_tigrigna_math_g3_chapter_4_314e3e9f.pdf,.pdf,1029020,2026-07-03T17:29:03Z,pdf_docx_source_or_provenance_evidence,21FF2AFD1ABEDAEC3525293C0C4C6CFC289B7DF7898B739DBFB6D7C1E2147B89
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/036_tigrigna_math_g3_chapter_5_34a5e3d0.pdf,.pdf,2342364,2026-07-03T17:29:06Z,pdf_docx_source_or_provenance_evidence,E504553CAEF9714D4379B486BBB55BD924D7E0CD241C172907827943BB954F2D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/037_tigrigna_math_g3_chapter_6_7e8d58d2.pdf,.pdf,2684972,2026-07-03T17:29:08Z,pdf_docx_source_or_provenance_evidence,733DB753395F01B31A7885ED94616CE59BC938FD6922BCFDA9D4A4C51981AB5F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/038_tigrigna_math_g3_chapter_7_785d644a.pdf,.pdf,1988784,2026-07-03T17:29:11Z,pdf_docx_source_or_provenance_evidence,B9B7F6FD97CB9F01A76ABAA1BBBB6F9B588B86327ABC453C343F37AB38EE9475
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/039_tigrigna_math_g3_chapter_8_0f4fb6b9.pdf,.pdf,940847,2026-07-03T17:29:13Z,pdf_docx_source_or_provenance_evidence,449236E1F873358E6092D13012056D848D5D87354B037828E297962120A9D771
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/040_tigrigna_math_g3_chapter_9_62353b09.pdf,.pdf,829792,2026-07-03T17:29:16Z,pdf_docx_source_or_provenance_evidence,335D2FA3D346EE8D5C99DDAB2E2BEA7A9C16A46CF6F002189F567F26B815FD39
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/041_tigrigna_math_g4_full_textbook_full_textbook_961827f1.pdf,.pdf,21119602,2026-07-03T17:29:23Z,pdf_docx_source_or_provenance_evidence,A25E20432A148A168F99A0E374BA4FCC48426823D074616DC5A167FDD5BC3FA5
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/042_tigrigna_math_g4_teacher_guide_teacher_guide_ba63fed1.pdf,.pdf,9672180,2026-07-03T17:29:31Z,pdf_docx_source_or_provenance_evidence,A0AF8E8CDC489E93C0FE3CE643BF44C44DDFCD3FE906939D942A9836DDA408CC
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/043_tigrigna_math_g4_chapter_1_2d1fcf93.pdf,.pdf,901944,2026-07-03T17:29:36Z,pdf_docx_source_or_provenance_evidence,F2F18051DBADEAB2D488A5179C39E60F334B9EC9FDA644A8EF1E310C22C329BB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/044_tigrigna_math_g4_chapter_2_7d39a019.pdf,.pdf,2640570,2026-07-03T17:29:41Z,pdf_docx_source_or_provenance_evidence,529073005ED08D87C59DA724948FF80017D3F74AAEB09869AB2503E91FD5372C
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/045_tigrigna_math_g4_chapter_3_75fc8e69.pdf,.pdf,2957767,2026-07-03T17:29:46Z,pdf_docx_source_or_provenance_evidence,32D0D1BFD8C1F290C5B1329937B12F8C0B94EA5D240EC5A63EEA2FEDDFFB00A7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/046_tigrigna_math_g4_chapter_4_8f7fc0fd.pdf,.pdf,2560943,2026-07-03T17:29:51Z,pdf_docx_source_or_provenance_evidence,7C99465848F2FB7038ACF9C946D32B6492BEFB7A06F528E465F0C393721E8E7D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/047_tigrigna_math_g4_chapter_5_10016589.pdf,.pdf,2729984,2026-07-03T17:29:56Z,pdf_docx_source_or_provenance_evidence,17940F37ECDD76D0EC63495896E191DC715483C687BFF9235F34DA36110FCE71
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/048_tigrigna_math_g4_chapter_6_999fde10.pdf,.pdf,2676575,2026-07-03T17:30:00Z,pdf_docx_source_or_provenance_evidence,6A3384F3E45E8BDBBAB01033F752A46F4A06AFB95301379BAB265A649C5ED38E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/049_tigrigna_math_g4_chapter_7_60e5ac64.pdf,.pdf,1137464,2026-07-03T17:30:04Z,pdf_docx_source_or_provenance_evidence,4F284F4EC6A51D03BD81CB80FB47271F670FDCD0B8DAF994A9CB1E2DD39FE359
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/050_tigrigna_math_g4_chapter_8_b3be6774.pdf,.pdf,1511712,2026-07-03T17:30:08Z,pdf_docx_source_or_provenance_evidence,B38BC2F794D05956549DE1E443F20F498AF7AC4F0530086517AE241290D98E2E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/051_tigrigna_math_g5_chapter_1_52aa9727.pdf,.pdf,333072,2026-07-03T17:30:09Z,pdf_docx_source_or_provenance_evidence,4953B7C615B81C95EA3CDF22408FC1AA78050DA57D6B0AFCD41DA31B64F36D00
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/052_tigrigna_math_g5_chapter_2_2b7e068d.pdf,.pdf,1840304,2026-07-03T17:30:13Z,pdf_docx_source_or_provenance_evidence,0FCCD187B0AB34CDB78568E981FB123A930ED428D8ECC92083E31CC2E8535210
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/053_tigrigna_math_g5_chapter_3_fb823605.pdf,.pdf,1390484,2026-07-03T17:30:22Z,pdf_docx_source_or_provenance_evidence,8B6C0FD2F2CFBC0FBB4E15B2D71E1A45D4143540B7E5C2D3833BA8C911515F0A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/054_tigrigna_math_g5_chapter_4_120cabc4.pdf,.pdf,2189295,2026-07-03T17:30:31Z,pdf_docx_source_or_provenance_evidence,FA1834B81EF6A14BEB641FBD84CB9BA14E71ADDBF5F87A8E09A4106A7B3BB5AB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/055_tigrigna_math_g5_chapter_5_d29f4f58.pdf,.pdf,1421040,2026-07-03T17:30:42Z,pdf_docx_source_or_provenance_evidence,A73B8F7B96C872AF2209CD52247D258C1F1BA9BDFB950B0AEEF152EF0D671C5D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/056_tigrigna_math_g5_chapter_6_ae2bdd47.pdf,.pdf,6400591,2026-07-03T17:30:52Z,pdf_docx_source_or_provenance_evidence,EAD475B3320E16D9B991C8CBE84C065DCB5AB9C560E92D79762F78CCCA27BE09
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/057_tigrigna_math_g5_full_textbook_full_textbook_f76f3f80.pdf,.pdf,28460142,2026-07-03T17:31:12Z,pdf_docx_source_or_provenance_evidence,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/058_tigrigna_math_g5_teacher_guide_teacher_guide_3f3a502e.pdf,.pdf,13987773,2026-07-03T17:31:21Z,pdf_docx_source_or_provenance_evidence,D1A058E58A6E6D27F153ECF3298892EF0281DB762D7E5AE3A4A733749AF2C045
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/059_tigrigna_math_g6_chapter_1_5051c929.pdf,.pdf,935360,2026-07-03T17:31:25Z,pdf_docx_source_or_provenance_evidence,8F8C8FB154B96245B5E6A26AE93FD2471C6D2B59331354CE6BA3E909941B9D16
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/060_tigrigna_math_g6_chapter_2_cd3f409d.pdf,.pdf,1716246,2026-07-03T17:31:27Z,pdf_docx_source_or_provenance_evidence,7198110D9C71774F37E3AE1B2F87B0A98411670ABA738BD22C9F2012EC0BAD28
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/061_tigrigna_math_g6_chapter_3_b6fc617f.pdf,.pdf,1677926,2026-07-03T17:31:30Z,pdf_docx_source_or_provenance_evidence,447EA8A4A128C51ABDBFC48B3F5F5549B8DD09A826664A76D1E3E068D6F16FB1
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/062_tigrigna_math_g6_chapter_4_559ddfc2.pdf,.pdf,1983498,2026-07-03T17:31:34Z,pdf_docx_source_or_provenance_evidence,8BDBB3D600C47EC588808EB9E55997F4D119DD6064418622F306BE77ADAEDCA4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/063_tigrigna_math_g6_chapter_5_5ca6414f.pdf,.pdf,1892804,2026-07-03T17:31:39Z,pdf_docx_source_or_provenance_evidence,70C7DD4F17857BDA4BDD6CF8C5FF2217F41F7B8DBA58B4BE670D7C8BC2037496
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/064_tigrigna_math_g6_chapter_6_bd11de0c.pdf,.pdf,1364716,2026-07-03T17:31:42Z,pdf_docx_source_or_provenance_evidence,A9E62D4E614605965A65199546F4B1ED9B8354A13B1708D364CD11F6B31E45E3
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/065_tigrigna_math_g6_chapter_7_db4ba63a.pdf,.pdf,3029014,2026-07-03T17:31:47Z,pdf_docx_source_or_provenance_evidence,FB6E2FAC5E22F67B152A51D8529B8E2B391EFB4A7A0AC1B18BD3EEF9BE8A0703
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/066_tigrigna_math_g6_full_textbook_full_textbook_fcca4d84.pdf,.pdf,19295486,2026-07-03T17:31:57Z,pdf_docx_source_or_provenance_evidence,C7E5F7DFE7461E0B1AA7A9845E0933783977C8597D7642B572DEE1F43D5212FC
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/067_tigrigna_math_g6_teacher_guide_teacher_guide_3f6d958f.pdf,.pdf,12694799,2026-07-03T17:32:06Z,pdf_docx_source_or_provenance_evidence,0FF74FBF52E807641EF00F127F8DCC74953039038875171DDCB0FAE415478042
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/068_tigrigna_math_g7_chapter_1_6b70fedc.pdf,.pdf,1004705,2026-07-03T17:32:10Z,pdf_docx_source_or_provenance_evidence,89BC5852DFA107FC4EB706610CB4C3AAD63047B7525DFA75DD93DB72741B9E4A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/069_tigrigna_math_g7_chapter_2_875d8dad.pdf,.pdf,2368259,2026-07-03T17:32:13Z,pdf_docx_source_or_provenance_evidence,B87D82F0BD9AC99A19C5ECDDEFF40324C4D480B398EAAA1E8019216D93604F28
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/070_tigrigna_math_g7_chapter_3_d696406e.pdf,.pdf,1260744,2026-07-03T17:32:16Z,pdf_docx_source_or_provenance_evidence,316023F6B996D4B4AEC3E6C1AC0474068D27A2B7B0AEF3478FEB8FA789A4A15A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/071_tigrigna_math_g7_chapter_4_3b3b6bfb.pdf,.pdf,1337038,2026-07-03T17:32:18Z,pdf_docx_source_or_provenance_evidence,778BECF5BC57224A7EE5734C243212B361A5D2A18AF466CFBBBA55157A483B86
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/072_tigrigna_math_g7_chapter_5_d0c3b912.pdf,.pdf,1385367,2026-07-03T17:32:21Z,pdf_docx_source_or_provenance_evidence,D2F300DE95FAF860DA47496D4251463F3A12170BE98DEC2277B33A0B2A528893
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/073_tigrigna_math_g7_chapter_6_04201269.pdf,.pdf,2118390,2026-07-03T17:32:25Z,pdf_docx_source_or_provenance_evidence,0429BECC0986467DA2ABE41A91C25225DFA68938502EAAC804FE449574041511
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/074_tigrigna_math_g7_full_textbook_full_textbook_79714da5.pdf,.pdf,16078513,2026-07-03T17:32:37Z,pdf_docx_source_or_provenance_evidence,C8D9BFB89381E5076D17120296903760B4538DE9349BC3541AC29919C21E8FE4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/075_tigrigna_math_g7_teacher_guide_teacher_guide_28613e67.pdf,.pdf,12056498,2026-07-03T17:32:47Z,pdf_docx_source_or_provenance_evidence,6FDC8D29399A4A98BC0E51578C4532ADED9D3D9D97B1CC3CB355DD81EEEB0D61
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/076_tigrigna_math_g8_chapter_1_a9f1d2dc.pdf,.pdf,920441,2026-07-03T17:32:51Z,pdf_docx_source_or_provenance_evidence,F281E9F6E154F7A5FEC362F3B18CC824FFC7F97A5F0B0C181884EB0B193736B3
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/077_tigrigna_math_g8_chapter_2_a3039321.pdf,.pdf,2599195,2026-07-03T17:32:54Z,pdf_docx_source_or_provenance_evidence,6920FED8A308A8112504F4A47AD426C7126C5239BC750FD98B31CDBFB01B9BA4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/078_tigrigna_math_g8_chapter_3_5084bd37.pdf,.pdf,1894115,2026-07-03T17:32:57Z,pdf_docx_source_or_provenance_evidence,E8F2EF46E1E0DA409AB02E7A8CC7C4384278D85108EB824D837BF917977C2A34
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/079_tigrigna_math_g8_chapter_4_96322bda.pdf,.pdf,3149339,2026-07-03T17:33:01Z,pdf_docx_source_or_provenance_evidence,0ABBF021464F9BBC8B6EB60C4261A3C6902282127775E33C5A9B7AF74D1E8572
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/080_tigrigna_math_g8_chapter_5_4cab3805.pdf,.pdf,3563856,2026-07-03T17:33:04Z,pdf_docx_source_or_provenance_evidence,E96A7B7BFFF90D87FBEA4D384ACCDBB88E68975658D549E803CD74AB5879FE00
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/081_tigrigna_math_g8_chapter_6_208f253b.pdf,.pdf,2758670,2026-07-03T17:33:07Z,pdf_docx_source_or_provenance_evidence,6269CD301BC12AF90FB7C9E577FEB66A2F762E6233F06DAC728A391DEBA55CC9
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/082_tigrigna_math_g8_chapter_7_58507d9b.pdf,.pdf,1715109,2026-07-03T17:33:11Z,pdf_docx_source_or_provenance_evidence,20B330D4F4D5599583ACC2CF0656B302CFE54D61CAE0C0DAB84586EB5FC84190
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/083_tigrigna_math_g8_chapter_8_1a984fc7.pdf,.pdf,5905072,2026-07-03T17:33:18Z,pdf_docx_source_or_provenance_evidence,F7ACA49046FA52333D7AB4076733172BBEBFFD3E7B4718BE3705FA5901871485
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/downloads/084_tigrigna_math_g8_teacher_guide_teacher_guide_7e2a110e.pdf,.pdf,12415631,2026-07-03T17:33:27Z,pdf_docx_source_or_provenance_evidence,38842FD2E826B40F0D4695398ADA0031BB898C30C73C64A621D9E90C3DFF598A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/003_tigrigna_math_g1_teacher_guide_teacher_guide_49a5f61c.txt,.txt,167011,2026-07-03T17:25:49Z,provenance_manifest_or_text_evidence,E7E1F3BF47FECE1B78E40CB5F3D78DACBC3630E5F305BCE97D30EA500B918E5B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/004_tigrigna_math_g1_chapter_10_85937dcc.txt,.txt,1069,2026-07-03T17:25:57Z,provenance_manifest_or_text_evidence,9D9D1A370682E97CF0912E2367172F46BE4CF27D02D4D331D1FA56D5DBED610C
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/005_tigrigna_math_g1_chapter_11_091eb72a.txt,.txt,345,2026-07-03T17:26:02Z,provenance_manifest_or_text_evidence,3298B20AEE18E92C4CAECE420015CBED3FED489F4D4336C91615DE76CF0F29BC
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/006_tigrigna_math_g1_chapter_12_4a846968.txt,.txt,180,2026-07-03T17:26:06Z,provenance_manifest_or_text_evidence,A2AFDCB85E00639E91CECC4DEB1BB3DBAC5ADA6A3795F3ACCE4D585F9D45865D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/007_tigrigna_math_g1_chapter_13_aba1da17.txt,.txt,444,2026-07-03T17:26:10Z,provenance_manifest_or_text_evidence,459CD093266E8CD711C57917FF7B7FD49B5600A1492ABDE7300B6505E170FA1E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/008_tigrigna_math_g1_chapter_1_9ad6e7ea.txt,.txt,3404,2026-07-03T17:26:12Z,provenance_manifest_or_text_evidence,C96641BB9F7E4C299EB706EAAE4640B6F81568A63E1B045B5A2F80E6CBB30A9F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T172503Z_r9_tigrigna_tigrinya_pass2/extracted_text/009_tigrigna_math_g1_chapter_2_3ab296db.txt,.txt,1223,2026-07-03T17:26:21Z,provenance_manifest_or_text_evidence,6BD908DF305B0498BAB917673068D0E1B020B2E0B76550EB6972AA688BF2C629
