automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-unnamed--prosty_modul,ISV-einfacher_modul--prosty_modul,ambiguous_form_first_used,1,prosty modul,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--prve_integraly,ISV-erste_integrale--prve_integraly,unique_form,1,prve integraly,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--prvotno_polje,ISV-primkörper--prvotno_polje,unique_form,1,prvotno polje,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--prvy_teorem_o_izomor,ISV-erster_isomorphiesatz--prvy_teorem_o_izomor,unique_form,1,prvy teorem o izomorfizmu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--prěhod_k_razširjenym,ISV-übergang_zu_erweiterungsringen--prěhod_k_razširjenym,unique_form,1,prěhod k razširjenym kolcam,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--prěhod_od_porjadka_k,ISV-übergang_von_der_ordnung_zu_den_ringen_e--prěhod_od_porjadka_k,unique_form,1,prěhod od porjadka k kolcam konečnogo ranga vzhodno k polju,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--prěsěčno_polje,ISV-durchschnittskörper--prěsěčno_polje,unique_form,1,prěsěčno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--r_jest_homomorfno_k_,ISV-r_homomorph_zu_k_i_durch_elemente_aus_k_--r_jest_homomorfno_k_,unique_form,1,R jest homomorfno k K_i / izraziti črez elementy iz K_i,F10-0,F10-0,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--racionalna_baza_alge,ISV-rationale_basis_algebraische_basis--racionalna_baza_alge,unique_form,1,racionalna baza / algebraična baza,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalna_baza_s_do,ISV-rationale_basis_mit_nebenbedingung--racionalna_baza_s_do,unique_form,1,racionalna baza s dodatnym uslovjem,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalna_baza_vsih,ISV-rationale_basis_aller_zahlen--racionalna_baza_vsih,unique_form,1,racionalna baza vsih čisel,F10-1,F10-1,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno-cěla_adju,ISV-rational-ganze_adjunktion--racionalno-cěla_adju,unique_form,1,racionalno-cěla adjunkcija,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--racionalno-cěle_koef,ISV-ganzrationale_zahlkoeffizienten_ganzrati--racionalno-cěle_koef,unique_form,1,racionalno-cěle koeficienty / cělo-racionalno-čislove invarianty,F10-1,F10-1,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno-čislove_k,ISV-rationalzahlige_koeffizienten_funktionen--racionalno-čislove_k,unique_form,1,racionalno-čislove koeficienty / funkcije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--racionalno_algebraič,ISV-rationale_zahl_algebraische_zahl_transze--racionalno_algebraič,unique_form,1,racionalno / algebraično / transcendentno čislo,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--racionalno_zavisny_n,ISV-rational_abhängigunabhängig--racionalno_zavisny_n,unique_form,1,racionalno zavisny / nezavisny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--ravnost_koeficientov,ISV-koeffizientengleichheit--ravnost_koeficientov,unique_form,1,ravnost koeficientov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razděljenje_oblastij,ISV-einteilung_der_bereiche_in_klassen--razděljenje_oblastij,unique_form,1,razděljenje oblastij ... na klasy,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--razklad_v_k_sostavny,ISV-zerlegung_in_k_bestandteile_k_untergrupp--razklad_v_k_sostavny,unique_form,1,razklad v k sostavnyh česti / k podgrup,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razlika_med_cělym_i_,ISV-unterschied_zwischen_ganz_und_gebrochen_--razlika_med_cělym_i_,unique_form,1,razlika med cělym i drobnym razmyvaje se,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razlikove_izrazy,ISV-differenzenausdruecke--razlikove_izrazy,unique_form,1,razlikove izrazy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--različny_od_nulovogo,ISV-vom_nullideal_verschieden--različny_od_nulovogo,unique_form,1,različny od nulovogo ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razloženje_ideala_ra,ISV-idealzerlegung_zerlegung_des_nullideals--razloženje_ideala_ra,unique_form,1,razloženje ideala / razloženje nulovogo ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razloženje_ideala_t_,ISV-idealzerlegung_von_t_p--razloženje_ideala_t_,unique_form,1,razloženje ideala T p,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširenje_prvogo_ro,ISV-erweiterung_erster_art--razširenje_prvogo_ro,unique_form,1,razširenje prvogo roda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjene_kolca_pol,ISV-erweiterungsringe_von_körpern--razširjene_kolca_pol,unique_form,1,razširjene kolca polj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjene_polja_s_k,ISV-paper16_erratum_expanded_fields_with_con--razširjene_polja_s_k,unique_form,1,razširjene polja s konjugatami y i Y,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjenja_sovpadaj,ISV-erweiterungen_in_allen_quotientenringen_--razširjenja_sovpadaj,unique_form,1,razširjenja ... sovpadajut v vsih kolcah kvocientov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjeno_kolco,ISV-erweiterungsring--razširjeno_kolco,unique_form,1,razširjeno kolco,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--razširjeno_kolco_od_,ISV-erweiterungsring_ohne_nullteiler_von_z--razširjeno_kolco_od_,unique_form,1,razširjeno kolco od Z bez nulovyh děliteljev,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--razširjeno_kolco_ove,ISV-erweiterungsring_overlinemathfrak_rmathf--razširjeno_kolco_ove,unique_form,1,razširjeno kolco \overline{\mathfrak R}=\mathfrak R[\overline P],F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--razširjeno_kolco_pol,ISV-erweiterungsring_eines_körpers_erweiteru--razširjeno_kolco_pol,unique_form,1,razširjeno kolco polja / razširjeno polje,F10-3,F10-3,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--razširjeno_polje_raz,ISV-erweiterungskörper_erweiterungsring--razširjeno_polje_raz,unique_form,1,razširjeno polje / razširjeno kolco,F10-3,F10-3,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--razširjeny_ideal,ISV-erweiterungsideal--razširjeny_ideal,unique_form,1,razširjeny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--razširjeny_ideal_lib,ISV-erweiterungsideal_eines_beliebigen_ideal--razširjeny_ideal_lib,unique_form,1,razširjeny ideal libovoljnogo ideala c,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--red_grupy,ISV-ordnung_der_gruppe--red_grupy,unique_form,1,red grupy,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--reducibilny_ireducib,ISV-reduzibel_irreduzibel--reducibilny_ireducib,unique_form,1,reducibilny / ireducibilny,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--regularny_sistem_vrě,ISV-regulaeres_wertsystem_singularitaeten--regularny_sistem_vrě,unique_form,1,regularny sistem vrědnostij / singularnosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--rekurzivno_označene_,ISV-rekurrierend_definierte_basisgrößen--rekurzivno_označene_,unique_form,1,rekurzivno označene bazove veličiny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--relativna_invariantn,ISV-relative_invarianz--relativna_invariantn,unique_form,1,relativna invariantnost,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--relativny_diskrimina,ISV-relativdiskriminante--relativny_diskrimina,unique_form,1,relativny diskriminant,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--rezultantna_forma_i_,ISV-resultantenform_und_eliminationstheorie--rezultantna_forma_i_,unique_form,1,rezultantna forma i teorija eliminacije,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--rędy_veličin_rędy,ISV-größenreihen_reihen--rędy_veličin_rędy,unique_form,1,rędy veličin / rędy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--salpha_i_alpha_j,ISV-salpha_i_alpha_j--salpha_i_alpha_j,unique_form,1,|S(alpha_i alpha_j)|,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--singularne_sistemy_v,ISV-singuläre_wertsysteme--singularne_sistemy_v,unique_form,1,singularne sistemy vrědnostij,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sistem_ostatkovyh_kl,ISV-restklassensystem_einer_primzahl_p--sistem_ostatkovyh_kl,unique_form,1,sistem ostatkovyh klasov prostogo čisla p,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sistemy_linearnyh_di,ISV-systeme_linearer_partieller_differential--sistemy_linearnyh_di,unique_form,1,sistemy linearnyh diferencialnyh uravnenj v častnyh derivatah,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sistemy_vrědnostij,ISV-wertsysteme--sistemy_vrědnostij,unique_form,1,sistemy vrědnostij,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--slučaj_jednoznačnogo,ISV-ein_fall_eindeutiger_zerlegung--slučaj_jednoznačnogo,unique_form,1,slučaj jednoznačnogo razklada,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--slěd,ISV-spur--slěd,unique_form,1,slěd,F10-2,F10-0,3.0,0.0,0.0,3,0,1,0.0,0.0,1.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--slěd_elementa_vzety_,ISV-spur_eines_elementes_genommen_in_bezug_a--slěd_elementa_vzety_,unique_form,1,"slěd elementa, vzety vzhodno k klasu",F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--slěd_matrična_predst,ISV-spur_matrizendarstellung_konjugierte_ele--slěd_matrična_predst,unique_form,1,slěd / matrična predstavjenost / konjugovane elementy,F10-4,F10-4,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-unnamed--slěd_vzety_vzhodno_k,ISV-in_bezug_auf_die_hauptklasse_genommene_s--slěd_vzety_vzhodno_k,unique_form,1,"slěd, vzety vzhodno k glavnomu klasu",F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--směšana_grupa,ISV-gemischte_gruppe--směšana_grupa,unique_form,1,směšana grupa,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sootvětni_prosti_ide,ISV-zugehörige_primideale--sootvětni_prosti_ide,unique_form,1,sootvětni prosti idealy,F10-4,F10-4,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-unnamed--sovpadajuča_razširje,ISV-same_extensions_in_all_quotient_rings_im--sovpadajuča_razširje,unique_form,1,sovpadajuča razširjenja v vsih kolcah kvocientov daju identične idealy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sovršeno_nesovršeno_,ISV-vollkommener_unvollkommener_körper--sovršeno_nesovršeno_,unique_form,1,sovršeno / nesovršeno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--specialne_p-modulne_,ISV-spezielle_p-modulbasen--specialne_p-modulne_,unique_form,1,specialne P-modulne bazy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sukcesivny_razklad_v,ISV-sukzessive_zerlegung_in_zwei_bestandteil--sukcesivny_razklad_v,unique_form,1,sukcesivny razklad v dvě sostavne česti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--sut_dělimy_tymi_samy,ISV-durch_dieselben_primideale_p_und_zur_gle--sut_dělimy_tymi_samy,unique_form,1,sut dělimy tymi samymi prostymi idealami p i v tyh samyh stepenjah,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--suštno_različne,ISV-wesentlich_verschieden--suštno_različne,unique_form,1,suštno različne,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--suštstvene_parametry,ISV-wesentliche_parameter_willkürliche_funkt--suštstvene_parametry,unique_form,1,suštstvene parametry / libovoljne funkcije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--te_same_razmysljenja,ISV-dieselben_überlegungen_gelten_für_den_mu--te_same_razmysljenja,unique_form,1,te same razmysljenja važe za multiplikacijsko kolco,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--teorem_jordan--hölde,ISV-jordan-hölderscher_satz--teorem_jordan--hölde,unique_form,1,teorem Jordan--Hölder,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorem_kronekera_rel,ISV-kroneckerscher_satz_relativ-abelsche_kör--teorem_kronekera_rel,unique_form,1,teorem Kronekera / relativno-Abelove polja,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_lurota_kastel,ISV-satz_von_lüroth_castelnuovo_enriques--teorem_lurota_kastel,unique_form,1,teorem Lurota / Kastelnuova / Enrikesa,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_o_diskriminan,ISV-diskriminantensatz--teorem_o_diskriminan,unique_form,1,teorem o diskriminantu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_o_dvojnoj_cěp,ISV-doppelkettensatz--teorem_o_dvojnoj_cěp,unique_form,1,teorem o dvojnoj cěpi,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_o_izomorfiji,ISV-satz_von_der_isomorphie--teorem_o_izomorfiji,unique_form,1,teorem o izomorfiji,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_vi_teorem_vii,ISV-satz_vi_satz_vii--teorem_vi_teorem_vii,unique_form,1,Teorem VI / Teorem VII,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorem_xi_teorem_xii,ISV-satz_xi_satz_xii--teorem_xi_teorem_xii,unique_form,1,Teorem XI / Teorem XII,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorema_x,ISV-satz_x_reference_in_section12--teorema_x,unique_form,1,Teorema X,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teoremy_konečnosti,ISV-endlichkeitssaetze--teoremy_konečnosti,unique_form,1,teoremy konečnosti,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teoremy_konečnosti_h,ISV-endlichkeitssaetze_hilbertscher_modulsat--teoremy_konečnosti_h,unique_form,1,teoremy konečnosti / Hilbertov teorem o bazisu modula,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorija_idealov_v_t,ISV-idealtheorie_in_t--teorija_idealov_v_t,unique_form,1,teorija idealov v T,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorija_modulov_bazi,ISV-modultheorie_modulbasis_primmodul_nullmo--teorija_modulov_bazi,unique_form,1,teorija modulov / bazis modula / prosty modul / nulovy modul,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorija_razvětvenja_,ISV-verzweigungstheorie_verzweigungsideal--teorija_razvětvenja_,unique_form,1,teorija razvětvenja / ideal razvětvenja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--totalno_vzaimno_pros,ISV-total_teilerfremdes_system--totalno_vzaimno_pros,unique_form,1,totalno vzaimno prosta sistema,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--transformovany_ideal,ISV-transformed_ideal--transformovany_ideal,ambiguous_form_first_used,1,transformovany ideal,F10-0,F10-0,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--tvorjenje_kvocientov,ISV-quotientenbildung--tvorjenje_kvocientov,unique_form,1,tvorjenje kvocientov,F10-1,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--tym_teorem_jest_doka,ISV-damit_ist_der_satz_bewiesen--tym_teorem_jest_doka,unique_form,1,Tym teorem jest dokazany,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--unimodularna_matrica,ISV-unimodulare_matrix--unimodularna_matrica,unique_form,1,unimodularna matrica,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--uravnenja_s_zadanoj_,ISV-gleichungen_mit_vorgeschriebener_gruppe--uravnenja_s_zadanoj_,unique_form,1,uravnenja s zadanoj grupoj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uravnenje_najnižšego,ISV-gleichung_niedrigsten_grades--uravnenje_najnižšego,unique_form,1,uravnenje najnižšego stepena,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovja_integrabilno,ISV-integrabilitätsbedingungen--uslovja_integrabilno,unique_form,1,uslovja integrabilnosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovja_věsy_uslovja,ISV-gewichtsbedingungen_symmetriebedingungen--uslovja_věsy_uslovja,unique_form,1,uslovja věsy / uslovja simetrije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovje_cěpov_dělite,ISV-teilerkettensatz_wohlordnung_auswahlpost--uslovje_cěpov_dělite,unique_form,1,uslovje cěpov děliteljev / dobry porjadok / postulat izbora,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--v_polinomnom_smyslu,ISV-polynomial_sense--v_polinomnom_smyslu,unique_form,1,v polinomnom smyslu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--veber_e_štejnic,ISV-weber_e_steinitz_name_normalization--veber_e_štejnic,unique_form,1,Veber / E. Štejnic,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--veličiny_y_z_varthet,ISV-größen_y_z_vartheta--veličiny_y_z_varthet,unique_form,1,"veličiny y, z, vartheta",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vhodi_v_diskriminant,ISV-geht_in_dem_diskriminantenideal_auf--vhodi_v_diskriminant,unique_form,1,vhodi v diskriminantny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastna_podgrupa,ISV-echte_untergruppe--vlastna_podgrupa,unique_form,1,vlastna podgrupa,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastne_nevlastne_di,ISV-eigentliche_uneigentliche_divergenzrelat--vlastne_nevlastne_di,unique_form,1,vlastne / nevlastne divergencijne relacije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastno_primarna_kom,ISV-eigentlich_primäre_komponente--vlastno_primarna_kom,ambiguous_form_first_used,1,vlastno primarna komponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastno_primarne_ide,ISV-eigentliche_primärideale_oder_primideale--vlastno_primarne_ide,unique_form,1,vlastno primarne idealy abo proste idealy,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_dělitelj,ISV-echter_teiler--vlastny_dělitelj,unique_form,1,vlastny dělitelj,F10-1,F10-1,2.0,0.0,0.0,3,0,0,1.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_dělitelj_prě,ISV-echter_teiler_durchschnittsklasse--vlastny_dělitelj_prě,unique_form,1,vlastny dělitelj / prěsěčna klasa,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_primarny_ide,ISV-eigentliches_primärideal_eigentlich_prim--vlastny_primarny_ide,unique_form,1,vlastny primarny ideal / vlastno primarna komponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vse_sistemy_iz_n_ele,ISV-alle_systeme_von_je_n_elementen_aus_t--vse_sistemy_iz_n_ele,unique_form,1,vse sistemy iz n elementov iz T,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vsegda_obstojna_o-mo,ISV-stets_existierende_o-modulbasis--vsegda_obstojna_o-mo,unique_form,1,vsegda obstojna o-modulna baza,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzaimno_jednoznačno,ISV-ein-eindeutig--vzaimno_jednoznačno,unique_form,1,vzaimno jednoznačno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
