automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-unnamed--teorem_o_izomorfiji,ISV-satz_von_der_isomorphie--teorem_o_izomorfiji,unique_form,1,teorem o izomorfiji,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorem_vi_teorem_vii,ISV-satz_vi_satz_vii--teorem_vi_teorem_vii,unique_form,1,Teorem VI / Teorem VII,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorem_xi_teorem_xii,ISV-satz_xi_satz_xii--teorem_xi_teorem_xii,unique_form,1,Teorem XI / Teorem XII,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorema_x,ISV-satz_x_reference_in_section12--teorema_x,unique_form,1,Teorema X,F10-0,F10-0,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teoremy_konečnosti,ISV-endlichkeitssaetze--teoremy_konečnosti,unique_form,1,teoremy konečnosti,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teoremy_konečnosti_h,ISV-endlichkeitssaetze_hilbertscher_modulsat--teoremy_konečnosti_h,unique_form,1,teoremy konečnosti / Hilbertov teorem o bazisu modula,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorija_idealov_v_t,ISV-idealtheorie_in_t--teorija_idealov_v_t,unique_form,1,teorija idealov v T,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--teorija_modulov_bazi,ISV-modultheorie_modulbasis_primmodul_nullmo--teorija_modulov_bazi,unique_form,1,teorija modulov / bazis modula / prosty modul / nulovy modul,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--teorija_razvětvenja_,ISV-verzweigungstheorie_verzweigungsideal--teorija_razvětvenja_,unique_form,1,teorija razvětvenja / ideal razvětvenja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--totalno_vzaimno_pros,ISV-total_teilerfremdes_system--totalno_vzaimno_pros,unique_form,1,totalno vzaimno prosta sistema,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--transformovany_ideal,ISV-transformed_ideal--transformovany_ideal,ambiguous_form_first_used,1,transformovany ideal,F10-0,F10-0,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--tvorjenje_kvocientov,ISV-quotientenbildung--tvorjenje_kvocientov,unique_form,1,tvorjenje kvocientov,F10-1,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--tym_teorem_jest_doka,ISV-damit_ist_der_satz_bewiesen--tym_teorem_jest_doka,unique_form,1,Tym teorem jest dokazany,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--unimodularna_matrica,ISV-unimodulare_matrix--unimodularna_matrica,unique_form,1,unimodularna matrica,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--uravnenja_s_zadanoj_,ISV-gleichungen_mit_vorgeschriebener_gruppe--uravnenja_s_zadanoj_,unique_form,1,uravnenja s zadanoj grupoj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uravnenje_najnižšego,ISV-gleichung_niedrigsten_grades--uravnenje_najnižšego,unique_form,1,uravnenje najnižšego stepena,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovja_integrabilno,ISV-integrabilitätsbedingungen--uslovja_integrabilno,unique_form,1,uslovja integrabilnosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovja_věsy_uslovja,ISV-gewichtsbedingungen_symmetriebedingungen--uslovja_věsy_uslovja,unique_form,1,uslovja věsy / uslovja simetrije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--uslovje_cěpov_dělite,ISV-teilerkettensatz_wohlordnung_auswahlpost--uslovje_cěpov_dělite,unique_form,1,uslovje cěpov děliteljev / dobry porjadok / postulat izbora,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--v_polinomnom_smyslu,ISV-polynomial_sense--v_polinomnom_smyslu,unique_form,1,v polinomnom smyslu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--veber_e_štejnic,ISV-weber_e_steinitz_name_normalization--veber_e_štejnic,unique_form,1,Veber / E. Štejnic,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--veličiny_y_z_varthet,ISV-größen_y_z_vartheta--veličiny_y_z_varthet,unique_form,1,"veličiny y, z, vartheta",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vhodi_v_diskriminant,ISV-geht_in_dem_diskriminantenideal_auf--vhodi_v_diskriminant,unique_form,1,vhodi v diskriminantny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastna_podgrupa,ISV-echte_untergruppe--vlastna_podgrupa,unique_form,1,vlastna podgrupa,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastne_nevlastne_di,ISV-eigentliche_uneigentliche_divergenzrelat--vlastne_nevlastne_di,unique_form,1,vlastne / nevlastne divergencijne relacije,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastno_primarna_kom,ISV-eigentlich_primäre_komponente--vlastno_primarna_kom,ambiguous_form_first_used,1,vlastno primarna komponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastno_primarne_ide,ISV-eigentliche_primärideale_oder_primideale--vlastno_primarne_ide,unique_form,1,vlastno primarne idealy abo proste idealy,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_dělitelj,ISV-echter_teiler--vlastny_dělitelj,unique_form,1,vlastny dělitelj,F10-1,F10-1,2.0,0.0,0.0,3,0,0,1.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_dělitelj_prě,ISV-echter_teiler_durchschnittsklasse--vlastny_dělitelj_prě,unique_form,1,vlastny dělitelj / prěsěčna klasa,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vlastny_primarny_ide,ISV-eigentliches_primärideal_eigentlich_prim--vlastny_primarny_ide,unique_form,1,vlastny primarny ideal / vlastno primarna komponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vse_sistemy_iz_n_ele,ISV-alle_systeme_von_je_n_elementen_aus_t--vse_sistemy_iz_n_ele,unique_form,1,vse sistemy iz n elementov iz T,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vsegda_obstojna_o-mo,ISV-stets_existierende_o-modulbasis--vsegda_obstojna_o-mo,unique_form,1,vsegda obstojna o-modulna baza,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzaimno_jednoznačno,ISV-ein-eindeutig--vzaimno_jednoznačno,unique_form,1,vzaimno jednoznačno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzaimno_jednoznačno_,ISV-eineindeutig_entsprechende_basis--vzaimno_jednoznačno_,unique_form,1,vzaimno jednoznačno sootvětujuča baza,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzaimno_prosty_pravi,ISV-teilerfremd_echte_teiler--vzaimno_prosty_pravi,unique_form,1,vzaimno prosty / pravi dělitelji,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzaimno_prosty_s_mod,ISV-teilerfremd_mit_einem_modul--vzaimno_prosty_s_mod,unique_form,1,vzaimno prosty s modulom,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--vzhodno_k_glavnomu_k,ISV-in_bezug_auf_die_hauptklasse--vzhodno_k_glavnomu_k,unique_form,1,vzhodno k glavnomu klasu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--y_gubi_svojstvo_1,ISV-y_verliert_eigenschaft_1--y_gubi_svojstvo_1,unique_form,1,Y gubi svojstvo 1,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--zaradi_izomorfizma_k,ISV-wegen_des_isomorphismus_der_restklassenr--zaradi_izomorfizma_k,unique_form,1,zaradi izomorfizma kolc klasov ostatkov,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--zato_najprvo_treba_r,ISV-es_sollen_daher_vorerst_diskriminantenid--zato_najprvo_treba_r,unique_form,1,Zato najprvo treba razsmotriti diskriminantne idealy primarnyh kolc.,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--zavisnosti_medžu_lag,ISV-abhängigkeiten_zwischen_den_lagrangesche--zavisnosti_medžu_lag,unique_form,1,zavisnosti medžu Lagranževymi izrazami,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--četverna_grupa_grupa,ISV-vierergruppe_achtergruppe--četverna_grupa_grupa,unique_form,1,četverna grupa / grupa osmogo reda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--čirnhausova_transfor,ISV-tschirnhaussche_transformation--čirnhausova_transfor,unique_form,1,Čirnhausova transformacija,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--čisla_mnogokratnosti,ISV-multiplicity_numbers--čisla_mnogokratnosti,unique_form,1,čisla mnogokratnosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--črez_homomorfizm_dis,ISV-durch_den_homomorphismus_geht_die_diskri--črez_homomorfizm_dis,unique_form,1,črez homomorfizm diskriminant prěhodi,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--štejnicova_terminolo,ISV-steinitzsche_bezeichnung_erweiterung_ers--štejnicova_terminolo,unique_form,1,Štejnicova terminologija / razširjenje prvogo ili drugogo roda,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--što_jest_vsegda_možn,ISV-was_immer_möglich--što_jest_vsegda_možn,unique_form,1,što jest vsegda možno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unter_mitwirkung--s_učestjem,ISV-unter_mitwirkung--s_učestjem,same_id,1,s učestjem,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-untergruppen--podgrupy,ISV-untergruppen--podgrupy,same_id,1,podgrupy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,grup,MISSING_WITNESS_BACKFILL
ISV-untergruppen_der_projektiven_gruppe--podgrupy_projektivno,ISV-untergruppen_der_projektiven_gruppe--podgrupy_projektivno,same_id,1,podgrupy projektivnoj grupy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-unterspaltung--podrazděljenje,ISV-unterspaltung--podrazděljenje,same_id,1,podrazděljenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-usw--i_podobne,ISV-usw--i_podobne,same_id,1,i podobne,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-verdanke_ich_hentzelt_bemerkungen--zahvaljujem_hentzelt,ISV-verdanke_ich_hentzelt_bemerkungen--zahvaljujem_hentzelt,same_id,1,zahvaljujem Hentzeltu za ... zaměčenja,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,lemma,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-verengungsideal--ideal_suženja,ISV-verengungsideal--ideal_suženja,same_id,1,ideal suženja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-verknüpfungsarten_addition_und_multiplik--operacije_vrsty_spoj,ISV-verknüpfungsarten_addition_und_multiplik--operacije_vrsty_spoj,same_id,1,operacije / vrsty spojivanja: složenje i množenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,one-to-one,MISSING_WITNESS_BACKFILL
ISV-verschrenkte_produkte--skrežene_produkty,ISV-verschrenkte_produkte--skrežene_produkty,same_id,1,skrežene produkty,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,form,MISSING_WITNESS_BACKFILL
ISV-verschränkte_darstellung--skrěženo_predstavjen,ISV-verschränkte_darstellung--skrěženo_predstavjen,same_id,1,skrěženo predstavjenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,crossed representation,MISSING_WITNESS_BACKFILL
ISV-verschränkte_darstellung--unnamed,ISV-verschränkte_darstellung--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,crossed representation,MISSING_WITNESS_BACKFILL
ISV-verschränktes_produkt--skrěženy_produkt,ISV-verschränktes_produkt--skrěženy_produkt,same_id,1,skrěženy produkt,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,crossed product,MISSING_WITNESS_BACKFILL
ISV-verschränktes_produkt--unnamed,ISV-verschränktes_produkt--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,crossed product,MISSING_WITNESS_BACKFILL
ISV-verzweigungsideale--idealy_razvětvenja,ISV-verzweigungsideale--idealy_razvětvenja,same_id,1,idealy razvětvenja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-vhodetvhodi_agreement_in_interslavic_pro--vhodet_retained_besi,ISV-vhodetvhodi_agreement_in_interslavic_pro--vhodet_retained_besi,same_id,1,vhodet retained beside vhodi,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,proof,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-volle_überschiebungen_über_kovarianten_v--polne_transvekcije_n,ISV-volle_überschiebungen_über_kovarianten_v--polne_transvekcije_n,same_id,1,polne transvekcije nad kovariantami sistema III,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,covariant,P0_TRAP_SENSE_AUDIT
ISV-volles_invariantensystem--polny_sistem_invaria,ISV-volles_invariantensystem--polny_sistem_invaria,same_id,1,polny sistem invariantov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,sistem,MISSING_WITNESS_BACKFILL
ISV-vollkommenerunvollkommener_körper--sovršenonesovršeno_p,ISV-vollkommenerunvollkommener_körper--sovršenonesovršeno_p,same_id,1,sovršeno/nesovršeno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-vollkommenes_unvollkommenes_koeffiziente--sovršeno_nesovršeno_,ISV-vollkommenes_unvollkommenes_koeffiziente--sovršeno_nesovršeno_,same_id,1,sovršeno / nesovršeno polje koeficientov,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-vollständig-reduzible_ideale--polno_redukovane_ide,ISV-vollständig-reduzible_ideale--polno_redukovane_ide,same_id,1,polno redukovane idealy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-vollständig_reduzibel--popolno_reducibilny,ISV-vollständig_reduzibel--popolno_reducibilny,same_id,1,popolno reducibilny,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-vollständig_reduzibel--popolno_reducibilny_,ISV-vollständig_reduzibel--popolno_reducibilny_,same_id,1,popolno reducibilny / popolna reducibilnost,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-vollständig_reduzible_ideale--polno_redukovane_ide,ISV-vollständig_reduzible_ideale--polno_redukovane_ide,same_id,1,polno redukovane idealy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-vollständige_matrixalgebra--polna_matrična_algeb,ISV-vollständige_matrixalgebra--polna_matrična_algeb,same_id,1,polna matrična algebra,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,algebr,MISSING_WITNESS_BACKFILL
ISV-werden_reduzibel--stavajut_reducibilne,ISV-werden_reduzibel--stavajut_reducibilne,same_id,1,stavajut reducibilne,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,ring,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-windschiefe_gerade--mimobežna_prjama,ISV-windschiefe_gerade--mimobežna_prjama,same_id,1,mimobežna prjama,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-wohlordnungssatz--teorema_o_dobrom_upo,ISV-wohlordnungssatz--teorema_o_dobrom_upo,same_id,1,teorema o dobrom uporjadkovanju,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-zahl-_und_funktionenkörper--čislove_polja_i_polj,ISV-zahl-_und_funktionenkörper--čislove_polja_i_polj,same_id,1,čislove polja i polja funkcij,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-zahlenmäßig_festlegen--čislovo_fiksovati,ISV-zahlenmäßig_festlegen--čislovo_fiksovati,same_id,1,čislovo fiksovati,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zahlkörper--čislovo_polje,ISV-zahlkörper--čislovo_polje,same_id,1,čislovo polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-zentrum--centar,ISV-zentrum--centar,same_id,1,centar,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,representation,MISSING_WITNESS_BACKFILL
ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,ISV-zentrum_darstellungen_des_zentrums--centar_predstavjenja,same_id,1,centar / predstavjenja centra,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,C_concept_linked_shelf_plausible,representation,MISSING_WITNESS_BACKFILL
ISV-zentrumselement--centralny_element,ISV-zentrumselement--centralny_element,same_id,1,centralny element,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zentrumselement_zentrum--centralny_element_ce,ISV-zentrumselement_zentrum--centralny_element_ce,same_id,1,centralny element / centr,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,element,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zerfallen_zerfallende_form--razkladati_se_razkla,ISV-zerfallen_zerfallende_form--razkladati_se_razkla,same_id,1,razkladati se / razkladna forma,F10-2,F10-2,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,ISV-zerfallen_zerfallende_formen--razkladajut_se_razkl,same_id,1,razkladajut se / razkladne formy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,ISV-zerfallende_algebra_überall_zerfallend--razložena_algebra_po,same_id,1,razložena algebra; povsudu razložena,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,algebr,MISSING_WITNESS_BACKFILL
ISV-zerfallende_algebren--unnamed,ISV-zerfallende_algebren--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zerfallende_formen--razložime_formy,ISV-zerfallende_formen--razložime_formy,same_id,1,razložime formy,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-zerfallende_formenreihe--razkladny_ręd_form,ISV-zerfallende_formenreihe--razkladny_ręd_form,same_id,1,razkladny ręd form,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,form,MISSING_WITNESS_BACKFILL
ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,ISV-zerfallende_formenreihen_oder_formen--razložime_rědy_form_,same_id,1,razložime rědy form ili formy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,ISV-zerfällende_körper_zerfällungskörper--razpadne_polja,same_id,1,razpadne polja,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-zerfällt_zerfallen--razkladaje_se_razkla,ISV-zerfällt_zerfallen--razkladaje_se_razkla,same_id,1,razkladaje se / razkladanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,splitting form,MISSING_WITNESS_BACKFILL
ISV-zerfällt_zerfallende_form--razklada_se_razkladn,ISV-zerfällt_zerfallende_form--razklada_se_razkladn,same_id,1,razklada se / razkladna forma,F10-0,F10-0,3.0,1.0,0.0,3,1,0,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-zerfällungskörper--polje_razloženja,ISV-zerfällungskörper--polje_razloženja,same_id,1,polje razloženja,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,ISV-zerfällungskörper_separationskörper--razpadno_polje_odcěp,same_id,1,razpadno polje; odcěpno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,ISV-zerlegungsgruppe_verzweigungsstellen_unv--grupa_razloženja_raz,same_id,1,grupa razloženja; razvětvjene města; nerazvětvjeny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,grup,MISSING_WITNESS_BACKFILL
ISV-zerlegungssatz--teorema_razloženja,ISV-zerlegungssatz--teorema_razloženja,same_id,1,teorema razloženja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,teorem,MISSING_WITNESS_BACKFILL
ISV-zerlegungssätze--razložne_teoremy,ISV-zerlegungssätze--razložne_teoremy,same_id,1,razložne teoremy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,ISV-zerlegungssätze_für_normen_und_moduln--teoremy_o_razloženju,same_id,1,teoremy o razloženju norm i modulov,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-zugehöriges_primideal--asociovany_prost_ide,ISV-zugehöriges_primideal--asociovany_prost_ide,same_id,1,asociovany prost ideal,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
