"lane","target_language_or_access_target","source_title","source_author_or_owner","topic_tags","evidence_tier","source_type","source_url","local_path","license_or_access_signal","sha256_or_other_hash","source_language","is_target_language_witness","is_source_level_tex_or_archive","is_pdf_docx_or_text_fallback","gap_or_blocker_note","non_claim_boundary","source_row_id","source_detail_table"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Nombre irrationnel","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=6248","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-007","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Unite de mesure","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=6284","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-008","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Reduire une fraction","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=7582","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-009","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Fonction constante","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-010","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Equation du premier degre a une inconnue","Mauritius Institute of Education source route","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=7426","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-011","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Coefficient de proportionnalite","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=7556","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-012","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Distribution statistique","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=8129","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-013","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","LexiqueLSQ candidate concept pointer: Theorie des graphes","source_owner_or_author_not_established_in_r6_local_evidence","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 local locator capture; written label metadata only; no video/sign review yet","HTML/source/category/concept pointer","https://lexiquelsq.ca/single-word/?word=8189","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","Pending source-owner/license return; link pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, no visual lexical item, no copied video/media, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-CON-014","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","CCJL Lexique LSQ - Mathematiques","CCJL LSQ source route","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 captured locator/source route; T3 candidate scope; T4 reviewer/source-owner return and T5 media/reuse clearance missing","HTML/source/category/concept pointer","https://ccjl.ca/lexique-lsq-mathematiques/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_ccjl_lexique_mathematiques.html","What use is permitted for links, embeds, screenshots, derived stills, copied video/media, cached HTML, and attribution? Pending answer: pointer only.","c4635bba7ebba53630347546c322d0720292f8a452cfdf0fc54f3bd9bf2e826f","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, copied video/media, derived still, selected excerpt, translation, constructed surface, cross-sign transfer, or pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-SAR-001","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","CCJL Ressources en LSQ","CCJL LSQ source route","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 captured locator/source route; T3 candidate scope; T4 reviewer/source-owner return and T5 media/reuse clearance missing","HTML/source/category/concept pointer","https://ccjl.ca/surdite-cecite-et-surdicecite/ressources/ressources-en-lsq/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_ccjl_ressources_lsq.html","What use is permitted for links, embeds, screenshots, derived stills, copied video/media, cached HTML, and attribution? Pending answer: pointer only.","b881b557d5fa1b10d3009502aadde74c3bb9fec80c046b865b5190b25d0f0f40","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, copied video/media, derived still, selected excerpt, translation, constructed surface, cross-sign transfer, or pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-SAR-002","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","LSQ","Lexique LSQ school lexicon home","CCJL LSQ source route","LSQ; signed-language; mathematics; STEM; source-route; media-gate; category/concept pointer","T2 captured locator/source route; T3 candidate scope; T4 reviewer/source-owner return and T5 media/reuse clearance missing","HTML/source/category/concept pointer","https://lexiquelsq.ca/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\lsq_lexiquelsq_home.html","What use is permitted for links, embeds, screenshots, derived stills, copied video/media, cached HTML, and attribution? Pending answer: pointer only.","e105f9eef8548f6129d270f3aa72c560baabd5bebb886c0f52337bd09fce4db2","LSQ","yes_source_or_access_route_not_authority","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; LSQ route/category metadata only | no accepted LSQ sign, copied video/media, derived still, selected excerpt, translation, constructed surface, cross-sign transfer, or pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","LSQ-SAR-003","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","International Sign comparator","WASLI about International Sign","International Sign comparator source route","International Sign; policy; comparator; access guardrail; no technical lexicon","T2 captured route; policy/comparator context only; reviewer/source-owner return missing for any operational use","HTML policy/comparator capture or guardrail row","https://wasli.org/sign-language-interpreters/about-the-international-sign/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_wasli_about.html","license/media/reuse pending if any operational use is proposed","5831380273abccd43a62745c38b34b416f21a2c3f05ac6f2306e324f344d2610","International Sign comparator","no_comparator_only","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; policy/comparator only | no lexicon authority, no accepted signs, no national signbank transfer, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","IS-GRD-SRC-001","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","International Sign comparator","European Union of the Deaf International Sign position page","International Sign comparator source route","International Sign; policy; comparator; access guardrail; no technical lexicon","T2 captured route; policy/comparator context only; reviewer/source-owner return missing for any operational use","HTML policy/comparator capture or guardrail row","https://eud.eu/eud/position-papers/international-signs/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_eud_position.html","license/media/reuse pending if any operational use is proposed","6d1568929d95800b348c30f1fe77efa0f5b563e374515402cf2f05cd31f0ea28","International Sign comparator","no_comparator_only","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; policy/comparator only | no normal national-language lane treatment, no dictionary acceptance, no translation, no constructed surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","IS-GRD-SRC-002","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","International Sign comparator","WFD statement on standardized sign language","International Sign comparator source route","International Sign; policy; comparator; access guardrail; no technical lexicon","T2 captured route; policy/comparator context only; reviewer/source-owner return missing for any operational use","HTML policy/comparator capture or guardrail row","https://wfdeaf.org/wfd-statement-on-standardized-sign-language/","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\wfd_standardized_sign_language_statement.html","license/media/reuse pending if any operational use is proposed","8b5aa7b51d8ed46d3eaeb37e8e2de8165d3334b92bb893a8b0993dd0382c0bef","International Sign comparator","no_comparator_only","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; policy/comparator only | no one-sign-per-word normalization, no forced standard technical lexicon, no sign acceptance, no translation, no surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","IS-GRD-SRC-003","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
"R6 Indigenous/Creole/Sign Access","International Sign comparator","Sonastik International Sign word-list route","International Sign comparator source route","International Sign; policy; comparator; access guardrail; no technical lexicon","T2 captured route; policy/comparator context only; reviewer/source-owner return missing for any operational use","HTML policy/comparator capture or guardrail row","https://sonastik.ead.ee/embed/en/word-list","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_sonastik_word_list.html","license/media/reuse pending if any operational use is proposed","854b9db315525f3955bbb51fc1f1706e0d3868f160a1d5af49e6f05c10da7107","International Sign comparator","no_comparator_only","no","yes_non_tex_fallback_or_route","no_TeX_LaTeX_arXiv_or_eprint_source_archive; policy/comparator only | no accepted International Sign signs, no copied media, no dictionary-derived technical lexicon, no translation, no surface, no pilot","source-canon/provenance support only; no translation, term/sign approval, native review, canonical approval, license clearance, gate promotion, completion claim, or Git push","IS-GRD-SRC-004","NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv"
