target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
sga6.e10.sec.7.5,subsection,e10,X,7.5,7.5,7.5. ``Conservation of number'',SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1828,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,CED1F3D906D40DA88C16C449A4135E475AD5EBE6A6717F3A9B0CB65A3E8F208F,1228
sga6.e10.eq.7-5-1,equation,e10,X,7.5,7.5.1,7.5.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1838,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,0EC41BB51D73729FBF248D480E1FE3A34598913F9B178243B860CE359ABCACAF,1229
sga6.e10.eq.7-5-2,equation,e10,X,7.5,7.5.2,7.5.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1842,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,5F7007116BFB45063FE0BA8DF03FAC878FBF34DFC0091C6458576132A135079B,1230
sga6.e10.sec.7.6,subsection,e10,X,7.6,7.6,7.6,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1860,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,2925D7251365A6DC36C3B589925CBE3217A4F1CD7F28F9E7E559C185C42453F3,1231
sga6.e10.eq.7-6-1,equation,e10,X,7.6,7.6.1,7.6.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1862,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,D6CF7ECE30ACFD6A996E050F4842D44ADBF6B89A9E0E9C3563AC8C641625C2E5,1232
sga6.e10.eq.7-6-2,equation,e10,X,7.6,7.6.2,7.6.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1867,576,563,570,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,D5E04284A24829DB58CE689796CD37DE667A0F2A03C2F10F3C55E8BFBCBCD57D,1233
sga6.e10.sec.7.7,subsection,e10,X,7.7,7.7,7.7. Specialization for $K^\bullet$ and $\Gr^\bullet$,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1880,577,564,571,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,C689B5388D83943436834A2328C6ECDE239C3E73A4AB0DBFD261EE62FB70A473,1234
sga6.e10.eq.7-7-1,equation,e10,X,7.7,7.7.1,7.7.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1884,577,564,571,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,7F8128ED5B5B132AC3FA2840BD498B0825E1A3D47A85F2DF976CFAA886EEE36D,1235
sga6.e10.eq.7-7-2,equation,e10,X,7.7,7.7.2,7.7.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1888,577,564,571,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,D206647855F36E8AD6102B0670894B7601809A3F78C89A606B4ACA34300AEBEE,1236
sga6.e10.eq.7-7-3,equation,e10,X,7.7,7.7.3,7.7.3,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1921,578,565,572,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FBCFBC08B5F09A5F371EA696DCD78EFCD3A84E35028EB6462E6B2990CF9B1E06,1237
sga6.e10.eq.7-7-4,equation,e10,X,7.7,7.7.4,7.7.4,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1931,578,565,572,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,246995CB036B48C110ECB364F86E2C130A72B7334997AE46E63C14F08EAA136B,1238
sga6.e10.sec.7.8,subsection,e10,X,7.8,7.8,7.8. Specialization for $\Pic$,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1945,578,565,572,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FA79DB4597151935CFC8B33251795546D5DC8357AB2D03CF90DC234E412B79EA,1239
sga6.e10.eq.7-8-1,equation,e10,X,7.8,7.8.1,7.8.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1952,578,565,572,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,1DFC75C8E81268ABB37AF280FDFC678AA3F5F1D15CC44C8A09A24C1E3C42A841,1240
sga6.e10.sec.7.9,subsection,e10,X,7.9,7.9,7.9. Specialization and numerical equivalence,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1980,579,566,573,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,C35C4D1487D6C1B9A317DA3F61C8FB1F690C149010C3BE8D1BA4BC47BE9893A4,1241
sga6.e10.eq.7-9-1,equation,e10,X,7.9,7.9.1,7.9.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1983,579,566,573,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,BAA6A70CAEE86EB855D5FBC9BB5464C5BF60AE818D8B9F9F4E067F91A1443157,1242
sga6.e10.eq.7-9-2,equation,e10,X,7.9,7.9.2,7.9.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1990,579,566,573,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,448F0FCEBD44F985D7F821F12C593C6FD2D9341F986911D083094AA09792C836,1243
sga6.e10.eq.7-9-3,equation,e10,X,7.9,7.9.3,7.9.3,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,1997,580,567,574,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,AEE02D5F4358847DACA2781ED51F8220E504152A696B1F149DA6558A39288983,1244
sga6.e10.para.7-9-4,numbered_paragraph,e10,X,7.9,7.9.4,7.9.4.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2012,580,567,574,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FCD94642066621C59931C74914C8B522A1C427941E01B707DC3FE426C38F1921,1245
sga6.e10.sec.7.10,subsection,e10,X,7.10,7.10,7.10. Compatibility with direct and inverse images,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2029,580,567,574,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,01F019E28F3DF973AAC8A99B7C458F73C6434EEB565BE2630D3DA739081FFA39,1246
sga6.e10.eq.7-10-0,equation,e10,X,7.10,7.10.0,7.10.0,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2048,581,568,575,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,5F2C3589240B2C8C2DCFC7436050F22066857AB2200F90234923E062121F6DAF,1247
sga6.e10.eq.7-10-1,equation,e10,X,7.10,7.10.1,7.10.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2057,581,568,575,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,ABCFA810CC9D551F6F23463B43F9F846440BEC20DCB57D8E1D2F38714A410291,1248
sga6.e10.eq.unnamed,equation,e10,X,7.10,*,*,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2084,581,568,575,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,1249
sga6.e10.eq.7-10-2,equation,e10,X,7.10,7.10.2,7.10.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2100,582,569,576,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,220CBCC3B2653A4CA1E789B95E907A9A87B3E7C6132288B9A1D4AFC1C56B13D6,1250
sga6.e10.rem.7-10-3,rem,e10,X,7.10,7.10.3,Remark 7.10.3.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2121,583,570,577,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,9F60F270E1484099AF6ECB72BC037399F53E1CF7CB692F275522B8205F97135E,1251
sga6.e10.eq.7-10-1bis,equation,e10,X,7.10,7.10.1bis,7.10.1 bis,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2125,583,570,577,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,D19CEED1B532EC0038952BD3D6AA0F9D06FFBA430CA6D31A2D89C69D1E5297AB,1252
sga6.e10.eq.7-10-2bis,equation,e10,X,7.10,7.10.2bis,7.10.2 bis,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2135,583,570,577,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,8640C06A18015EAE613887A84D33D5197CC3A8230A508C1A81603EC5A7D123A4,1253
sga6.e10.para.7-11,numbered_paragraph,e10,X,7.10,7.11,7.11.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2155,584,571,578,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,C67ABC80E3D59A3834405D21E0431377EA5DC29AE967615C247F061D872F8898,1254
sga6.e10.eq.7-11-1,equation,e10,X,7.10,7.11.1,7.11.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2159,584,571,578,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,28980FCC51F811FF39CD19F13419ECD75CCDB3486A2CD833AD14FAD4BBFFC266,1255
sga6.e10.eq.7-11-2,equation,e10,X,7.10,7.11.2,7.11.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2187,584,571,578,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,0636CE7A5E626569DA7E64B69C97120F9DECBF6890F42876724F752DC197B147,1256
sga6.e10.eq.7-11-3,equation,e10,X,7.10,7.11.3,7.11.3,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2200,585,572,579,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,ED9D29B28ECF73C9768C31CE432E5A9AEB0DEA9E127F05F9AE4DFEB94AF79BEE,1257
sga6.e10.eq.7-11-4,equation,e10,X,7.10,7.11.4,7.11.4,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2213,585,572,579,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FC4F19BFBA030F4968054DD136808F7A7E32A90236848AEFAC12A8586ACB233A,1258
sga6.e10.eq.7-11-5,equation,e10,X,7.10,7.11.5,7.11.5,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2225,585,572,579,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,4410466FCCB8E9C1CBD1A7123AF27A43AD1EA2F3A6026659AD183314350D5552,1259
sga6.e10.para.7-11-6,numbered_paragraph,e10,X,7.10,7.11.6,7.11.6.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2232,585,572,579,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,92F9428FE231C14584BDB1BF26A0AE7EE5E6D71A1E7018B2EEC6AF67ACF4D217,1260
sga6.e10.para.7-12,numbered_paragraph,e10,X,7.10,7.12,7.12.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2247,586,573,580,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,A4ADC1127ED5B62A0984A96FCF8C99D3621BD4C0D44AE236B778C0014D707E3F,1261
sga6.e10.eq.7-12-1,equation,e10,X,7.10,7.12.1,7.12.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2253,586,573,580,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,50AAF43909D58993DCC601FABD28B343B4D40246AA9AAEFFFB5D80103B4BCE8B,1262
sga6.e10.eq.unnamed.occ2,equation,e10,X,7.10,*,*,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2286,587,574,581,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,1263
sga6.e10.eq.unnamed.occ3,equation,e10,X,7.10,**,**,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2311,587,574,581,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,20BEAF4BC74DDCAC4278850DE6643D4A644504FD99A6078D485EFD934D38DFA6,1264
sga6.e10.eq.7-12-2,equation,e10,X,7.10,7.12.2,7.12.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2322,588,575,582,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,2DBB003B0E36A41A56E73DB2F15401128FFEABBDFAA8B75C2FD7517006742C60,1265
sga6.e10.eq.7-12-3,equation,e10,X,7.10,7.12.3,7.12.3,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2328,588,575,582,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,9A12650B061E99C93A65E3F60DF09AC98A22ECAFADBA0ED06D1DB23ACE5A5260,1266
sga6.e10.eq.7-12-4,equation,e10,X,7.10,7.12.4,7.12.4,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2334,588,575,582,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,DE0C5AC0118EAB684B25879C771FA2A65E28F8365A758D3EB84F69D232394237,1267
sga6.e10.para.7-12-5,numbered_paragraph,e10,X,7.10,7.12.5,7.12.5.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2339,588,575,582,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,B1C0A4C3816D25C8C6D6D294C7730DED082EB3308AFEA824353C66CB8629D283,1268
sga6.e10.sec.7.13,subsection,e10,X,7.13,7.13,7.13. Relations with $\ell$-adic cohomology,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2357,589,576,583,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,D0E9C93DCBD14854A4D9ECB81E5F887E02601DB5080FE3E644F40137E8D535BF,1269
sga6.e10.eq.7-13-0,equation,e10,X,7.13,7.13.0,7.13.0,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2371,589,576,583,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,FB176102503B2B0D0489B2035360970808DA7EFB8C8D7B6F209ACDA82BFB7FBD,1270
sga6.e10.eq.7-13-1,equation,e10,X,7.13,7.13.1,7.13.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2378,589,576,583,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,E4CB7C64C68ED73184F2DDFF7FBCC3288FDF1F33DAA7F6C47044323DA744F386,1271
sga6.e10.eq.7-13-2,equation,e10,X,7.13,7.13.2,7.13.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2385,589,576,583,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,4AE2619C3C8DB1E0B30644F951D512561869F51590517D243F14F7C38A49BAA7,1272
sga6.e10.para.7-13-3,numbered_paragraph,e10,X,7.13,7.13.3,7.13.3.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2407,590,577,584,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,34A3EC4362A07C1D1678BDC4E35B5EFDCE4A1B42A3C3FCB3752F10DB77974EED,1273
sga6.e10.eq.7-13-4,equation,e10,X,7.13,7.13.4,7.13.4,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2444,591,578,585,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,7179BBB44D61CF800AD11466936B9B71E2AC64843DEA2F637B0F3FA841182A07,1274
sga6.e10.para.7-13-5,numbered_paragraph,e10,X,7.13,7.13.5,7.13.5.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2454,591,578,585,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,CD427C0A7D89115426E148D0609EF9D3BBB269945F84924ABAD1B662FB675545,1275
sga6.e10.para.7-13-6,numbered_paragraph,e10,X,7.13,7.13.6,7.13.6.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2464,591,578,585,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,9F392786DA997EDEF745710C5B6E84FB628135D1AD2BE156198AC4CA40BC38DF,1276
sga6.e10.eq.7-13-7,equation,e10,X,7.13,7.13.7,7.13.7,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2479,592,579,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,03836661EE6F73252DAF4CA4A7D44AF08B781915D5CE8607AF07C4E3BCB5120C,1277
sga6.e10.eq.7-13-8,equation,e10,X,7.13,7.13.8,7.13.8,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2485,592,579,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,2B68EB003F03462B1CDD13AAEB1B8E03EB27AAD4E6D820DC0F2E3570CC1F67E5,1278
sga6.e10.eq.7-13-9,equation,e10,X,7.13,7.13.9,7.13.9,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2491,592,579,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,EFA96F3B3BFAC8AD434895B25F04A23B3E824BF5D187AF66DEEAB9D2FB6C5624,1279
sga6.e10.eq.7-13-10,equation,e10,X,7.13,7.13.10,7.13.10,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2502,592,579,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,85ACABB5F00A1BB7653BC9281EE9450909633CD23607BAA6871D26B10E0E9EC3,1280
sga6.e10.rem.7-13-11,rem,e10,X,7.13,7.13.11,Remark 7.13.11.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2512,592,579,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,5907E7355E521D3BFF37593272DF10FA334F00F564958FD9F78F8C576C4DEB4C,1281
sga6.e10.eq.7-13-12,equation,e10,X,7.13,7.13.12,7.13.12,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2529,593,580,586,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,57CD4BC0CB31B3DBD415FF7E447862BEA0D461B00B7E1948CCA9F8620F4C20A4,1282
sga6.e10.rem.7-13-13,rem,e10,X,7.13,7.13.13,Remark 7.13.13.,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2561,594,581,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,F192FC434288E4BEAC59FAFF0F4428AACB083AC1EAE3269C2CBE981321ABD6D6,1283
sga6.e10.sec.7.14,subsection,e10,X,7.14,7.14,7.14. Specialization homomorphism for groups of cycles and cycle classes,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2585,594,581,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,31B077DF2CE5A63A5C26E38030EB9BB7863CA9852F1F502C68A46FC436E1D69E,1284
sga6.e10.eq.7-14-1,equation,e10,X,7.14,7.14.1,7.14.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2593,595,582,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,36D737E79F2AD10E5ECB73CC7DE6DDEF5A60106409F6070ED0C06CC956A548FD,1285
sga6.e10.eq.7-14-1bis,equation,e10,X,7.14,7.14.1bis,7.14.1 bis,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2605,595,582,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,3AC444C36F4A6A0A2B33B63CB05CDCE0A6AD856512088DDB8AF7FC88B8714507,1286
sga6.e10.eq.7-14-2,equation,e10,X,7.14,7.14.2,7.14.2,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2615,595,582,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,457A2345628D7C21C95CB7C1F19B22DF5430D1E68E2A828FDC77D2107A9D0599,1287
sga6.e10.eq.7-14-2bis,equation,e10,X,7.14,7.14.2bis,7.14.2 bis,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2619,595,582,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,8501D408FD668AE13C508E30FF66D32F393D0F852308B026DAB0A46566B3A919,1288
sga6.e10.sec.7.15,subsection,e10,X,7.15,7.15,7.15. Varying $S$,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2663,597,584,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,487C6E1A40EB789CDECB7527CD83F8A703CCFDB28A986612CB3F9A2D48DDA9E5,1289
sga6.e10.eq.7-15-1,equation,e10,X,7.15,7.15.1,7.15.1,SGA6_idx532_702_and_backmatter_English_Synchronized_body.tex,2686,597,584,587,synchronized_tail_idx532_597,9D70E93FB4BEE469FEAEC265883715A87706AED23C2F8BC3D5C419B87A68BF1B,84A828FE980F65887FF55D3ED2EBEE2BE997BD6E2207B221F88BAEDB377B7E9B,1290
sga6.e10.sec.7.16,subsection,e10,X,7.16,7.16,7.16. Passage to geometric fibers,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,7,598,585,588,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,9E4A630D0DC78C4F773F9DDA852195F381259ECC2345347BA7EF003647FFF7DA,1291
sga6.e10.eq.7-16-1,equation,e10,X,7.16,7.16.1,7.16.1,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,35,598,585,588,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,9CF0BFC47509D828462AFAA1A9FEB1E7087413A1CBB8C71B351A74CD1D8528DB,1292
sga6.e10.para.7-16-2,numbered_paragraph,e10,X,7.16,7.16.2,7.16.2.,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,50,599,586,589,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,693F587478ED12A60AB1BFB0BD0DE2ABA95642BCCA85BB18F1EA906490A570C8,1293
sga6.e10.sec.7.17,subsection,e10,X,7.17,7.17,7.17. Case of an arbitrary base,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,62,599,586,589,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,538980204FEEA0404FC117996885FD1B8E192D2BA26E409E6A5FFC57D5B9895D,1294
sga6.e10.eq.7-17-1,equation,e10,X,7.17,7.17.1,7.17.1,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,82,599,586,589,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,6A0279D8BCFBFE11E4BE189157EA818C8E5DC8C18F56D9851ADF603C50F7D263,1295
sga6.e10.eq.7-17-2,equation,e10,X,7.17,7.17.2,7.17.2,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,94,600,587,590,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,0357B00CCCD149A4952283DEC42F8FDFD3A10AF622D7315E326A66BB47424284,1296
sga6.e10.para.7-17-3,numbered_paragraph,e10,X,7.17,7.17.3,7.17.3.,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,104,600,587,590,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,1C9E45EC4CEC456598C236CBE3F2EA18F56F7DAC3640E9DF63734849147461F6,1297
sga6.e10.eq.7-17-3-1,equation,e10,X,7.17,7.17.3.1,7.17.3.1,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,112,600,587,590,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,6FF2ABBF27327B0E3D701856FDA1DC6FEA51142A2C444FC2A79FCCEFB580CFAE,1298
sga6.e10.eq.7-17-3-2,equation,e10,X,7.17,7.17.3.2,7.17.3.2,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,119,600,587,590,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,CD88ABB817A66A1B77BD6C1F39A5F4095A8D2190CA9B1C1AD330C61AC0E136E0,1299
sga6.e10.para.7-17-4,numbered_paragraph,e10,X,7.17,7.17.4,7.17.4.,SGA6_Expose_X_idx598_607_English_SourceChecked_fragment.tex,134,601,588,591,source_checked_idx598_607,345E12F8035C1676DC1636EA8CF2E7311B5731E7A392DE8935E53EEE93EA7B4B,65673A7ACEE9004ACC3C4C827EC0DF62CB1EDB9A1A613278F68E052752F4829E,1300
