candidate_id,decision,reason,target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
target-candidate-01373,accepted,semantic_named_bold_heading,sga6.e12.cor.3-3,cor,e12,XII,3,3.3,Corollary 3.3.,SGA6_idx616_624_English_SourceChecked_fragment.tex,266,620,607,610,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,FBF81059982C7B36FD2F1F632A84E230C164A3F7B31A92CFE64EBC865A32E12E,1373
target-candidate-01374,accepted,semantic_named_bold_heading,sga6.e12.cor.3-4,cor,e12,XII,3,3.4,Corollary 3.4.,SGA6_idx616_624_English_SourceChecked_fragment.tex,321,621,608,611,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,CBC4F45D3C9071FBD8D4C399758303ACBA501EBE7F22CBD2C0961280B75C1623,1374
target-candidate-01375,accepted,semantic_named_bold_heading,sga6.e12.prop.3-5,prop,e12,XII,3,3.5,Proposition 3.5.,SGA6_idx616_624_English_SourceChecked_fragment.tex,332,621,608,611,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,EC6C8DB1E6FB6FD3FC998F0E849A59BC8A00367466D7CF9957472D0AAC0A741A,1375
target-candidate-01376,accepted,semantic_named_bold_heading,sga6.e12.rem.3-6,rem,e12,XII,3,3.6,Remark 3.6.,SGA6_idx616_624_English_SourceChecked_fragment.tex,373,622,609,612,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,A43B5C39C53D9DE41013D74FB055E05C8B72F790882E8E0D17F5C37361C38CC3,1376
target-candidate-01377,accepted,structural_heading,sga6.e12.sec.4,section,e12,XII,4,4,4. Proof of $\mathrm{II}^*$: the most delicate part of the proof,SGA6_idx616_624_English_SourceChecked_fragment.tex,387,622,609,612,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,34AC1A65F359EFC567CDA793B8FE2EE8EEF83355325FD4FA943D8B248C0EC78B,1377
target-candidate-01378,accepted,semantic_named_bold_heading,sga6.e12.prop.4-1,prop,e12,XII,4,4.1,Proposition 4.1.,SGA6_idx616_624_English_SourceChecked_fragment.tex,398,622,609,612,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,112E8C9826FF0D846A89E40823310C5F85872B0B91757D647A317CBC546FC95F,1378
target-candidate-01379,accepted,explicit_equation_tag,sga6.e12.eq.unnamed.occ2,equation,e12,XII,4,*,*,SGA6_idx616_624_English_SourceChecked_fragment.tex,411,623,610,613,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,1379
target-candidate-01380,accepted,semantic_named_bold_heading,sga6.e12.lem.4-2,lem,e12,XII,4,4.2,Lemma 4.2.,SGA6_idx616_624_English_SourceChecked_fragment.tex,454,624,611,614,source_checked_idx616_624,3EB894128FD05B46F1E1A3ADD101275161B0AEC85F0897EF776506FB50EA21DF,79B45ECE9B457FC9D7DDED64992BAF383951B95AFA909E4225E07E291EBE3CB0,1380
target-candidate-01381,accepted,semantic_named_bold_heading,sga6.e12.lem.4-3,lem,e12,XII,4,4.3,Lemma 4.3.,SGA6_idx625_635_English_SourceChecked_fragment.tex,40,625,612,615,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,04B683F75B9EB2E54F230CBA7E4D6E5AB9C3A51C43126D62539F17C289B2449B,1381
target-candidate-01382,accepted,semantic_named_bold_heading,sga6.e12.lem.4-4,lem,e12,XII,4,4.4,Lemma 4.4.,SGA6_idx625_635_English_SourceChecked_fragment.tex,80,626,613,616,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,DDE7CFFDE14C420275EFF9DCE200FBA796CE2DED0B6A72ACD8F34DE17C7713CE,1382
target-candidate-01383,accepted,semantic_named_bold_heading,sga6.e12.lem.4-5,lem,e12,XII,4,4.5,Lemma 4.5.,SGA6_idx625_635_English_SourceChecked_fragment.tex,125,627,614,617,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,C7BB1D386150E8CDA97C52AC63B0FF46FE36E6EAB80A67C69774E1ECF98BED92,1383
target-candidate-01384,accepted,semantic_named_bold_heading,sga6.e12.lem.4-6,lem,e12,XII,4,4.6,Lemma 4.6.,SGA6_idx625_635_English_SourceChecked_fragment.tex,143,627,614,617,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,5A303214DFA8A4CAB47B36A94349E8F7E0A83F8771A442BAAFD622E60095AD7C,1384
target-candidate-01385,accepted,structural_heading,sga6.e13.expose,section,e13,XIII,expose,XIII,Expos\'e XIII. Finiteness Theorems for the Picard Functor,SGA6_idx625_635_English_SourceChecked_fragment.tex,173,629,616,619,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,7EF30C70DD719B98F88E484E424FA4FA91BA6E93ED3D2B0C1F45F6BA07D1374E,1385
target-candidate-01386,accepted,structural_heading,sga6.e13.sec.1,subsection,e13,XIII,1,1,1. The \texorpdfstring{\((b)\)}{(b)}-sheaves,SGA6_idx625_635_English_SourceChecked_fragment.tex,178,629,616,619,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,6F567831143CDA7617E3DF5B0920B265D42800B97CDF5911BD6E2DC50D86F251,1386
target-candidate-01387,accepted,semantic_named_bold_heading,sga6.e13.def.1-1,def,e13,XIII,1,1.1,Definition 1.1 (Mumford).,SGA6_idx625_635_English_SourceChecked_fragment.tex,183,629,616,619,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,5B0DBC9FE668CC839D76053F5A2955C154D175FCD14EADA4E68849CA91B7ED49,1387
target-candidate-01388,accepted,semantic_named_bold_heading,sga6.e13.lem.1-2,lem,e13,XIII,1,1.2,Lemma 1.2.,SGA6_idx625_635_English_SourceChecked_fragment.tex,191,629,616,619,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,A4A55229329A21F25758D528B5A91F262AA3907AAD2599D38B11B058C7D6C6F6,1388
target-candidate-01389,accepted,semantic_named_bold_heading,sga6.e13.prop.1-3,prop,e13,XIII,1,1.3,Proposition 1.3.,SGA6_idx625_635_English_SourceChecked_fragment.tex,206,629,616,619,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,A3E52E4BBEC4DC3B67B928E28C1AFA88AEE229C9B1162CD155855456230DA204,1389
target-candidate-01390,accepted,semantic_named_bold_heading,sga6.e13.prop.1-4,prop,e13,XIII,1,1.4,Proposition 1.4.,SGA6_idx625_635_English_SourceChecked_fragment.tex,281,631,618,621,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,C8698DA0D3092A80744023B552C3409B65FA38313DAB45716BED7CC37B7C5C68,1390
target-candidate-01391,accepted,semantic_named_bold_heading,sga6.e13.def.1-5,def,e13,XIII,1,1.5,Definition 1.5.,SGA6_idx625_635_English_SourceChecked_fragment.tex,343,632,619,622,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,A73D395A465EEFBAEE17D67445FF2E0361F7521372FCF92D732089DC30014FEC,1391
target-candidate-01392,accepted,semantic_numbered_bold_heading,sga6.e13.para.1-5-1,numbered_paragraph,e13,XIII,1,1.5.1,(1.5.1),SGA6_idx625_635_English_SourceChecked_fragment.tex,348,632,619,622,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,96BF509DF3A72D563050C7207B1942B6950CAFC7B2DF8738DF250921661B8CEA,1392
target-candidate-01393,accepted,semantic_numbered_bold_heading,sga6.e13.para.1-5-2,numbered_paragraph,e13,XIII,1,1.5.2,(1.5.2),SGA6_idx625_635_English_SourceChecked_fragment.tex,361,632,619,622,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,0CFD1291A859000774E4E82D0F41BE6EE0B1A51A4C6F5632D692BF3617E79975,1393
target-candidate-01394,accepted,semantic_named_bold_heading,sga6.e13.prop.1-6,prop,e13,XIII,1,1.6,Proposition 1.6.,SGA6_idx625_635_English_SourceChecked_fragment.tex,369,632,619,622,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,9BA0445BF7B1D22097797F529ACF9D4E5C61C82A58DA33EBD95665495FB0154D,1394
target-candidate-01395,accepted,semantic_named_bold_heading,sga6.e13.lem.1-7,lem,e13,XIII,1,1.7,Lemma 1.7.,SGA6_idx625_635_English_SourceChecked_fragment.tex,394,633,620,623,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,66F72C48682C19375C408300756BDEBCA3ECEAA2726E9206BC4C4FCBC8932625,1395
target-candidate-01396,accepted,semantic_named_bold_heading,sga6.e13.prop.1-8,prop,e13,XIII,1,1.8,Proposition 1.8.,SGA6_idx625_635_English_SourceChecked_fragment.tex,419,633,620,623,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,8979901C98667D58FB7B4F0851FFCE560C5AA8F4C98BB1A1C6CBDC126D01069D,1396
target-candidate-01397,accepted,semantic_named_bold_heading,sga6.e13.def.1-9,def,e13,XIII,1,1.9,Definition 1.9.,SGA6_idx625_635_English_SourceChecked_fragment.tex,457,634,621,624,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,7650FDB81EF105338D040C32DD8F499C9A3746EBD83103C769C53D515898E26B,1397
target-candidate-01398,accepted,semantic_named_bold_heading,sga6.e13.rem.1-10,rem,e13,XIII,1,1.10,Remark 1.10.,SGA6_idx625_635_English_SourceChecked_fragment.tex,468,634,621,624,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,D9297321BFC3404D2DBC3C34313AC21F5CAA4EC2BF3DB02435189DF8F6FAD23B,1398
target-candidate-01399,accepted,semantic_named_bold_heading,sga6.e13.thm.1-11,thm,e13,XIII,1,1.11,Theorem 1.11.,SGA6_idx625_635_English_SourceChecked_fragment.tex,474,634,621,624,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,AEB5B545880648D36D181E72649A9E68705DF0B64A56934FF4158153E61E1B52,1399
target-candidate-01400,accepted,semantic_numbered_bold_heading,sga6.e13.para.1-12,numbered_paragraph,e13,XIII,1,1.12,1.12.,SGA6_idx625_635_English_SourceChecked_fragment.tex,514,635,622,625,source_checked_idx625_635,913ED757DAC117102318AFF6A5D12B3D2EBF1BDE8E3F3F4D2BE8B5C71EC4CCFA,4749A25E0478F697A07F706B4342F19DE30190C1A7385E3736C2F43634A7281C,1400
target-candidate-01401,accepted,semantic_named_bold_heading,sga6.e13.thm.1-13,thm,e13,XIII,1,1.13,Theorem 1.13.,SGA6_idx636_646_English_SourceChecked_fragment.tex,7,636,623,626,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,469E529531C9F5B1E3BA41C906D5DCED3E5B50FD53703EDA32F7DD8252524DB0,1401
target-candidate-01402,accepted,structural_heading,sga6.e13.sec.2,subsection,e13,XIII,2,2,2. Several technical lemmas,SGA6_idx636_646_English_SourceChecked_fragment.tex,158,638,625,628,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,DB37EC06AF19CD428844E46927095BC89908412C4AA5AC24DED8CF1E9F0CE3FB,1402
target-candidate-01403,accepted,semantic_numbered_bold_heading,sga6.e13.para.2-1,numbered_paragraph,e13,XIII,2,2.1,2.1.,SGA6_idx636_646_English_SourceChecked_fragment.tex,160,638,625,628,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,04CB61FBDE11F70A55DCD49E5C0382B90DA4C130E162258D5D3D4B42B4509175,1403
target-candidate-01404,accepted,semantic_numbered_bold_heading,sga6.e13.para.2-2,numbered_paragraph,e13,XIII,2,2.2,2.2.,SGA6_idx636_646_English_SourceChecked_fragment.tex,178,639,626,629,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,65F381788A3ABBE1084D36544AF0A19103DBFF7805DACD02A4ED57FA3A6AED97,1404
target-candidate-01405,accepted,semantic_named_bold_heading,sga6.e13.lem.2-3,lem,e13,XIII,2,2.3,Lemma 2.3.,SGA6_idx636_646_English_SourceChecked_fragment.tex,197,639,626,629,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,F7505BD0D0088C0E521612E82CD463CE05FBF070A7DABD8C64CAA43F9A6B331F,1405
target-candidate-01406,accepted,semantic_named_bold_heading,sga6.e13.lem.2-4,lem,e13,XIII,2,2.4,Lemma 2.4.,SGA6_idx636_646_English_SourceChecked_fragment.tex,211,639,626,629,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,25A0827FE94F686FCA6BA883E19A4D2618561816CAE61E4FD6677188905A0045,1406
target-candidate-01407,accepted,semantic_named_bold_heading,sga6.e13.lem.2-5,lem,e13,XIII,2,2.5,Lemma 2.5.,SGA6_idx636_646_English_SourceChecked_fragment.tex,223,639,626,629,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,D4937785928243368BD9FBE4F2CD74971EE0CEF4FD4AB1D4888E85E621CC389A,1407
target-candidate-01408,accepted,semantic_named_bold_heading,sga6.e13.lem.2-7,lem,e13,XIII,2,2.7,Lemma 2.7.,SGA6_idx636_646_English_SourceChecked_fragment.tex,240,640,627,630,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,106743C6B58B75A162AE2FCAAF3F7974AEE29F9C705CC821E3E93F6404B9C0A6,1408
target-candidate-01409,accepted,explicit_equation_tag,sga6.e13.eq.2-7-1,equation,e13,XIII,2,2.7.1,2.7.1,SGA6_idx636_646_English_SourceChecked_fragment.tex,282,640,627,630,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,77E518AADC06E525662E470CDF4E0505EC06DC877F699CEB31C802FA116060F3,1409
target-candidate-01410,accepted,explicit_equation_tag,sga6.e13.eq.2-7-2,equation,e13,XIII,2,2.7.2,2.7.2,SGA6_idx636_646_English_SourceChecked_fragment.tex,299,641,628,631,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,958ADB0491B9B0086DA5F7948EBB5AAEB22F128CA04510FAC5192C401C50CF94,1410
target-candidate-01411,accepted,semantic_named_bold_heading,sga6.e13.lem.2-8,lem,e13,XIII,2,2.8,Lemma 2.8.,SGA6_idx636_646_English_SourceChecked_fragment.tex,303,641,628,631,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,27C796E22E10E159EA23607B284076E09205E5C25EA4571DD9CF702CB8A83005,1411
target-candidate-01412,accepted,semantic_named_bold_heading,sga6.e13.lem.2-9,lem,e13,XIII,2,2.9,Lemma 2.9.,SGA6_idx636_646_English_SourceChecked_fragment.tex,349,641,628,631,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,964B39E9BB4DB0AE064A8F5A5493BA88E7D2D04E3BEA2EBF6BF658B19B26A12D,1412
target-candidate-01413,accepted,explicit_equation_tag,sga6.e13.eq.2-9-1,equation,e13,XIII,2,2.9.1,2.9.1,SGA6_idx636_646_English_SourceChecked_fragment.tex,412,642,629,632,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,BE5DE7B4A97F991B20FAE32643971144C02018A87D4BE96F3FDD6392E483C6B7,1413
target-candidate-01414,accepted,explicit_equation_tag,sga6.e13.eq.2-9-2,equation,e13,XIII,2,2.9.2,2.9.2,SGA6_idx636_646_English_SourceChecked_fragment.tex,443,643,630,633,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,57F618CAA1E3C22E64E4477A980D64C75A12EB810A1C76B7E07DDFB3256EEB93,1414
target-candidate-01415,accepted,semantic_named_bold_heading,sga6.e13.rem.2-10,rem,e13,XIII,2,2.10,Remark 2.10.,SGA6_idx636_646_English_SourceChecked_fragment.tex,485,643,630,633,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,29BFB6889DD418AF21A4A7ADAC415AD58733E00E7A46CDA1396DB70E7FC90BEE,1415
target-candidate-01416,accepted,semantic_named_bold_heading,sga6.e13.lem.2-11,lem,e13,XIII,2,2.11,Lemma 2.11.,SGA6_idx636_646_English_SourceChecked_fragment.tex,514,644,631,634,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,870483E7FFC2C7578AF35E79C5AF6D13B25D09A33663881D77AC3B855DEAB57C,1416
target-candidate-01417,accepted,structural_heading,sga6.e13.sec.3,subsection,e13,XIII,3,3,3. General finiteness theorems,SGA6_idx636_646_English_SourceChecked_fragment.tex,542,644,631,634,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,C86EA3F11D401224A8D47BDF177F00D03B85C5634872CC293C1C9CE9C55561AE,1417
target-candidate-01418,accepted,semantic_named_bold_heading,sga6.e13.lem.3-1,lem,e13,XIII,3,3.1,Lemma 3.1.,SGA6_idx636_646_English_SourceChecked_fragment.tex,544,644,631,634,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,6DB8FBAED34BAE19A7DB931BB082A6425F80830AF05C4CC48700E10E4359F8D0,1418
target-candidate-01419,accepted,explicit_equation_tag,sga6.e13.eq.3-1-1,equation,e13,XIII,3,3.1.1,3.1.1,SGA6_idx636_646_English_SourceChecked_fragment.tex,558,645,632,635,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,70F0C370F9477ADFD6A62EC8AB217A95D4F94A61DE913AB207A17DC925BF32D9,1419
target-candidate-01420,accepted,semantic_named_bold_heading,sga6.e13.prop.3-2,prop,e13,XIII,3,3.2,Proposition 3.2.,SGA6_idx636_646_English_SourceChecked_fragment.tex,598,645,632,635,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,9FED496E99466AA010D943D80B6F3E2B18B897F50DEAD7428CDEF69E88905EB7,1420
target-candidate-01421,accepted,semantic_named_bold_heading,sga6.e13.def.3-3,def,e13,XIII,3,3.3,Definition 3.3.,SGA6_idx636_646_English_SourceChecked_fragment.tex,639,646,633,636,source_checked_idx636_646,DE5ED31B1A1D3153736C853000A0526E04B386A5711BE993228703809DF7AFAB,0B8E62FEC48801CB887C9F5EC5F898B85D71B1B282C8482CA9783BFF462BD1BC,1421
target-candidate-01422,accepted,semantic_named_bold_heading,sga6.e13.lem.3-4,lem,e13,XIII,3,3.4,Lemma 3.4.,SGA6_idx647_665_English_SourceChecked_fragment.tex,16,647,634,637,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,14D52EC624D63C4C319DA5ADEEF3988ACACC6E342C90657F314626ECA6FA7A02,1422
target-candidate-01423,accepted,semantic_named_bold_heading,sga6.e13.thm.3-5,thm,e13,XIII,3,3.5,Theorem 3.5.,SGA6_idx647_665_English_SourceChecked_fragment.tex,46,647,634,637,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,C4097CE1B067E4B9CE1B31C6C1260D4CC68554FDBB49EB97800894E09C32D7DC,1423
target-candidate-01424,accepted,semantic_named_bold_heading,sga6.e13.thm.3-6,thm,e13,XIII,3,3.6,Theorem 3.6.,SGA6_idx647_665_English_SourceChecked_fragment.tex,69,648,635,638,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,16C0F35FA04163557D61E12742154630B807478E88D1F82F04306853208E48C7,1424
target-candidate-01425,accepted,semantic_named_bold_heading,sga6.e13.lem.3-7,lem,e13,XIII,3,3.7,Lemma 3.7.,SGA6_idx647_665_English_SourceChecked_fragment.tex,94,649,636,639,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,938C6702F650745507FA9F4DE0A67AAA75525C945C9FE05117A3576F4D475AAD,1425
target-candidate-01426,accepted,semantic_named_bold_heading,sga6.e13.thm.3-8,thm,e13,XIII,3,3.8,Theorem 3.8.,SGA6_idx647_665_English_SourceChecked_fragment.tex,123,649,636,639,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,7786AFFB06B2FDF4DBFA1CBB56B7AE225778CFF0EA1EB45C4A648F74611154EC,1426
target-candidate-01427,accepted,semantic_named_bold_heading,sga6.e13.lem.3-9,lem,e13,XIII,3,3.9,Lemma 3.9.,SGA6_idx647_665_English_SourceChecked_fragment.tex,151,650,637,640,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,8A8AE0D94B803F853CE878A137EA3B30D693886D7080C53B4CB83CD8453DE4F7,1427
target-candidate-01428,accepted,semantic_named_bold_heading,sga6.e13.rem.3-10,rem,e13,XIII,3,3.10,Remark 3.10.,SGA6_idx647_665_English_SourceChecked_fragment.tex,172,651,638,641,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,C5944FD2FFADEF01A6FA147E44E5DC9F37B4FCB73AF78B6D8E349489CEC5F900,1428
target-candidate-01429,accepted,semantic_named_bold_heading,sga6.e13.lem.3-11,lem,e13,XIII,3,3.11,Lemma 3.11.,SGA6_idx647_665_English_SourceChecked_fragment.tex,220,652,639,642,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,BC6F35634D7EE1A40AB6EE60638A8FEA5317D25815663F8DB6E8BA694BA81451,1429
target-candidate-01430,accepted,semantic_named_bold_heading,sga6.e13.rem.3-12,rem,e13,XIII,3,3.12,Remark 3.12.,SGA6_idx647_665_English_SourceChecked_fragment.tex,278,653,640,643,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,85CE408A380F7A081C0CA7CA09CAAFA0B01EE539033DAC3E33905E6F634F257B,1430
target-candidate-01431,accepted,semantic_named_bold_heading,sga6.e13.thm.3-13,thm,e13,XIII,3,3.13,Theorem 3.13.,SGA6_idx647_665_English_SourceChecked_fragment.tex,303,654,641,644,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,36007566F8CB6892158187217F63D68274C70F88D7857E7AF476F435607159AC,1431
target-candidate-01432,accepted,structural_heading,sga6.e13.sec.4,subsection,e13,XIII,4,4,4. Finiteness theorems for \(\Pic^\tau_{X/S}\),SGA6_idx647_665_English_SourceChecked_fragment.tex,372,656,643,646,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,DF9D335BC9EA9C4C00E083E4482A19DB71778BF4D2440717911DDA7A8EF22CCE,1432
target-candidate-01433,accepted,semantic_numbered_bold_heading,sga6.e13.para.4-1,numbered_paragraph,e13,XIII,4,4.1,4.1.,SGA6_idx647_665_English_SourceChecked_fragment.tex,374,656,643,646,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,67E8A51F38FB6376A740A3904C7F5130ED26436AFCE5385A2986B9A15E20A8F7,1433
target-candidate-01434,accepted,semantic_named_bold_heading,sga6.e13.lem.4-2,lem,e13,XIII,4,4.2,Lemma 4.2.,SGA6_idx647_665_English_SourceChecked_fragment.tex,391,656,643,646,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,79B45ECE9B457FC9D7DDED64992BAF383951B95AFA909E4225E07E291EBE3CB0,1434
target-candidate-01435,accepted,semantic_named_bold_heading,sga6.e13.lem.4-3,lem,e13,XIII,4,4.3,Lemma 4.3.,SGA6_idx647_665_English_SourceChecked_fragment.tex,409,657,644,647,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,04B683F75B9EB2E54F230CBA7E4D6E5AB9C3A51C43126D62539F17C289B2449B,1435
target-candidate-01436,accepted,semantic_numbered_bold_heading,sga6.e13.para.4-4,numbered_paragraph,e13,XIII,4,4.4,4.4.,SGA6_idx647_665_English_SourceChecked_fragment.tex,419,657,644,647,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,27545CA8C3D00E9A4A966F845FA6FBADBEE45967D73AF58250785421B8902807,1436
target-candidate-01437,accepted,semantic_named_bold_heading,sga6.e13.prop.4-5,prop,e13,XIII,4,4.5,Proposition 4.5 (Functorial behavior).,SGA6_idx647_665_English_SourceChecked_fragment.tex,437,658,645,648,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,B541B373304FFB64A5C9319B77C818EC61D3786AEC95A7B232BCA1E48E74382A,1437
target-candidate-01438,accepted,explicit_equation_tag,sga6.e13.eq.4-5-1,equation,e13,XIII,4,4.5.1,4.5.1,SGA6_idx647_665_English_SourceChecked_fragment.tex,455,658,645,648,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,EE39E6EF43B7E25376E0484425853257F6F276473E949C7E0F0D69A40C1C1A85,1438
target-candidate-01439,accepted,semantic_named_bold_heading,sga6.e13.thm.4-6,thm,e13,XIII,4,4.6,Theorem 4.6 (The numerical characterization of\n\(\Pic^\tau_{X/k}\)).,SGA6_idx647_665_English_SourceChecked_fragment.tex,465,658,645,648,source_checked_with_french_control_idx647_665,B12855A1A04597839E1017C1481DA038F0BC49CE07A53D6228D92B39C82F7A80,F49717DBCCFC5DD3107AEECAC7BD81E31BB997E932475A30E1A6ECB4860918BD,1439
